horodatage,media,reussis,echecs
2026-06-15T07:39:27,la_depeche,12735,16
2026-06-15T07:39:27,le_capital,34148,11
2026-06-15T07:39:27,le_figaro,20566,13580
2026-06-15T07:39:27,le_journal_du_dimanche,33885,274
2026-06-15T07:39:27,le_monde,5029,23479
2026-06-15T07:39:27,le_nouvel_observateur,33502,657
2026-06-15T07:39:27,le_telegramme,12705,46
2026-06-15T07:39:27,les_echos,30886,3273
2026-06-15T07:39:27,nice_matin,32719,643
2026-06-15T07:39:27,paris_match,31403,2756
2026-06-15T07:39:27,sud_ouest,4362,8389
2026-06-15T07:39:27,telerama,33988,171
2026-06-15T07:39:27,valeurs_actuelles,33889,270
2026-06-15T08:06:39,atlantico,2725,10089
2026-06-15T08:06:39,challenges,11686,1128
2026-06-15T08:06:39,l_opinion,9535,3279
2026-06-15T08:06:39,la_depeche,12798,16
2026-06-15T08:06:39,le_capital,34211,11
2026-06-15T08:06:39,le_figaro,20597,13612
2026-06-15T08:06:39,le_journal_du_dimanche,33948,274
2026-06-15T08:06:39,le_monde,5029,23542
2026-06-15T08:06:39,le_nouvel_observateur,33565,657
2026-06-15T08:06:39,le_telegramme,12768,46
2026-06-15T08:06:39,les_echos,30949,3273
2026-06-15T08:06:39,nice_matin,32780,645
2026-06-15T08:06:39,paris_match,31461,2761
2026-06-15T08:06:39,sud_ouest,4425,8389
2026-06-15T08:06:39,telerama,34050,172
2026-06-15T08:06:39,valeurs_actuelles,33952,270
2026-06-15T08:40:28,atlantico,2782,10095
2026-06-15T08:40:28,challenges,11735,1142
2026-06-15T08:40:28,l_opinion,9585,3292
2026-06-15T08:40:28,la_depeche,12861,16
2026-06-15T08:40:28,le_capital,34274,11
2026-06-15T08:40:28,le_figaro,20626,13646
2026-06-15T08:40:28,le_journal_du_dimanche,34010,275
2026-06-15T08:40:28,le_monde,5029,23605
2026-06-15T08:40:28,le_nouvel_observateur,33627,658
2026-06-15T08:40:28,le_telegramme,12831,46
2026-06-15T08:40:28,les_echos,31011,3274
2026-06-15T08:40:28,nice_matin,32843,645
2026-06-15T08:40:28,paris_match,31516,2769
2026-06-15T08:40:28,sud_ouest,4488,8389
2026-06-15T08:40:28,telerama,34112,173
2026-06-15T08:40:28,valeurs_actuelles,34015,270
2026-06-15T09:14:15,atlantico,2841,10099
2026-06-15T09:14:15,challenges,11798,1142
2026-06-15T09:14:15,l_opinion,9586,3354
2026-06-15T09:14:15,la_depeche,12924,16
2026-06-15T09:14:15,le_capital,34337,11
2026-06-15T09:14:15,le_figaro,20655,13680
2026-06-15T09:14:15,le_journal_du_dimanche,34073,275
2026-06-15T09:14:15,le_monde,5029,23668
2026-06-15T09:14:15,le_nouvel_observateur,33690,658
2026-06-15T09:14:15,le_telegramme,12894,46
2026-06-15T09:14:15,les_echos,31073,3275
2026-06-15T09:14:15,nice_matin,32906,645
2026-06-15T09:14:15,paris_match,31573,2775
2026-06-15T09:14:15,sud_ouest,4551,8389
2026-06-15T09:14:15,telerama,34175,173
2026-06-15T09:14:15,valeurs_actuelles,34078,270
2026-06-15T09:50:17,atlantico,2901,10102
2026-06-15T09:50:17,challenges,11861,1142
2026-06-15T09:50:17,l_opinion,9593,3410
2026-06-15T09:50:17,la_depeche,12987,16
2026-06-15T09:50:17,le_capital,34400,11
2026-06-15T09:50:17,le_figaro,20690,13708
2026-06-15T09:50:17,le_journal_du_dimanche,34134,277
2026-06-15T09:50:17,le_monde,5029,23731
2026-06-15T09:50:17,le_nouvel_observateur,33752,659
2026-06-15T09:50:17,le_telegramme,12957,46
2026-06-15T09:50:17,les_echos,31136,3275
2026-06-15T09:50:17,nice_matin,32969,645
2026-06-15T09:50:17,paris_match,31631,2780
2026-06-15T09:50:17,sud_ouest,4614,8389
2026-06-15T09:50:17,telerama,34238,173
2026-06-15T09:50:17,valeurs_actuelles,34141,270
2026-06-15T10:27:56,atlantico,2960,10106
2026-06-15T10:27:56,challenges,11924,1142
2026-06-15T10:27:56,l_opinion,9653,3413
2026-06-15T10:27:56,la_depeche,13050,16
2026-06-15T10:27:56,le_capital,34463,11
2026-06-15T10:27:56,le_figaro,20727,13734
2026-06-15T10:27:56,le_journal_du_dimanche,34176,298
2026-06-15T10:27:56,le_monde,5029,23794
2026-06-15T10:27:56,le_nouvel_observateur,33815,659
2026-06-15T10:27:56,le_telegramme,13020,46
2026-06-15T10:27:56,les_echos,31199,3275
2026-06-15T10:27:56,nice_matin,33032,645
2026-06-15T10:27:56,paris_match,31688,2786
2026-06-15T10:27:56,sud_ouest,4677,8389
2026-06-15T10:27:56,telerama,34301,173
2026-06-15T10:27:56,valeurs_actuelles,34204,270
2026-06-15T11:09:44,atlantico,3017,10112
2026-06-15T11:09:44,challenges,11987,1142
2026-06-15T11:09:44,l_opinion,9715,3414
2026-06-15T11:09:44,la_depeche,13113,16
2026-06-15T11:09:44,le_capital,34526,11
2026-06-15T11:09:44,le_figaro,20774,13750
2026-06-15T11:09:44,le_journal_du_dimanche,34229,308
2026-06-15T11:09:44,le_monde,5029,23857
2026-06-15T11:09:44,le_nouvel_observateur,33877,660
2026-06-15T11:09:44,le_telegramme,13083,46
2026-06-15T11:09:44,les_echos,31262,3275
2026-06-15T11:09:44,nice_matin,33095,645
2026-06-15T11:09:44,paris_match,31746,2791
2026-06-15T11:09:44,sud_ouest,4740,8389
2026-06-15T11:09:44,telerama,34364,173
2026-06-15T11:09:44,valeurs_actuelles,34267,270
2026-06-15T11:56:31,atlantico,3068,10124
2026-06-15T11:56:31,challenges,12049,1143
2026-06-15T11:56:31,l_opinion,9773,3419
2026-06-15T11:56:31,la_depeche,13176,16
2026-06-15T11:56:31,le_capital,34589,11
2026-06-15T11:56:31,le_figaro,20803,13784
2026-06-15T11:56:31,le_journal_du_dimanche,34280,320
2026-06-15T11:56:31,le_monde,5029,23920
2026-06-15T11:56:31,le_nouvel_observateur,33940,660
2026-06-15T11:56:31,le_telegramme,13146,46
2026-06-15T11:56:31,les_echos,31325,3275
2026-06-15T11:56:31,nice_matin,33158,645
2026-06-15T11:56:31,paris_match,31799,2801
2026-06-15T11:56:31,sud_ouest,4803,8389
2026-06-15T11:56:31,telerama,34427,173
2026-06-15T11:56:31,valeurs_actuelles,34330,270
2026-06-15T12:42:46,atlantico,3122,10133
2026-06-15T12:42:46,challenges,12102,1153
2026-06-15T12:42:46,l_opinion,9832,3423
2026-06-15T12:42:46,la_depeche,13239,16
2026-06-15T12:42:46,le_capital,34652,11
2026-06-15T12:42:46,le_figaro,20840,13810
2026-06-15T12:42:46,le_journal_du_dimanche,34329,334
2026-06-15T12:42:46,le_monde,5029,23983
2026-06-15T12:42:46,le_nouvel_observateur,34001,662
2026-06-15T12:42:46,le_telegramme,13209,46
2026-06-15T12:42:46,les_echos,31388,3275
2026-06-15T12:42:46,nice_matin,33220,646
2026-06-15T12:42:46,paris_match,31856,2807
2026-06-15T12:42:46,sud_ouest,4866,8389
2026-06-15T12:42:46,telerama,34490,173
2026-06-15T12:42:46,valeurs_actuelles,34392,271
2026-06-15T13:10:18,atlantico,3178,10140
2026-06-15T13:10:18,challenges,12165,1153
2026-06-15T13:10:18,l_opinion,9892,3426
2026-06-15T13:10:18,la_depeche,13302,16
2026-06-15T13:10:18,le_capital,34715,11
2026-06-15T13:10:18,le_figaro,20881,13832
2026-06-15T13:10:18,le_journal_du_dimanche,34368,358
2026-06-15T13:10:18,le_monde,5029,24046
2026-06-15T13:10:18,le_nouvel_observateur,34062,664
2026-06-15T13:10:18,le_telegramme,13272,46
2026-06-15T13:10:18,les_echos,31449,3277
2026-06-15T13:10:18,nice_matin,33282,647
2026-06-15T13:10:18,paris_match,31916,2810
2026-06-15T13:10:18,sud_ouest,4929,8389
2026-06-15T13:10:18,telerama,34553,173
2026-06-15T13:10:18,valeurs_actuelles,34455,271
2026-06-15T13:27:55,atlantico,3238,10143
2026-06-15T13:27:55,challenges,12228,1153
2026-06-15T13:27:55,l_opinion,9951,3430
2026-06-15T13:27:55,la_depeche,13365,16
2026-06-15T13:27:55,le_capital,34778,11
2026-06-15T13:27:55,le_figaro,20924,13852
2026-06-15T13:27:55,le_journal_du_dimanche,34406,383
2026-06-15T13:27:55,le_monde,5029,24109
2026-06-15T13:27:55,le_nouvel_observateur,34125,664
2026-06-15T13:27:55,le_telegramme,13335,46
2026-06-15T13:27:55,les_echos,31512,3277
2026-06-15T13:27:55,nice_matin,33345,647
2026-06-15T13:27:55,paris_match,31975,2814
2026-06-15T13:27:55,sud_ouest,4992,8389
2026-06-15T13:27:55,telerama,34616,173
2026-06-15T13:27:55,valeurs_actuelles,34518,271
2026-06-15T13:50:22,atlantico,3297,10147
2026-06-15T13:50:22,challenges,12291,1153
2026-06-15T13:50:22,l_opinion,10010,3434
2026-06-15T13:50:22,la_depeche,13428,16
2026-06-15T13:50:22,le_capital,34841,11
2026-06-15T13:50:22,le_figaro,20970,13869
2026-06-15T13:50:22,le_journal_du_dimanche,34456,396
2026-06-15T13:50:22,le_monde,5029,24172
2026-06-15T13:50:22,le_nouvel_observateur,34187,665
2026-06-15T13:50:22,le_telegramme,13398,46
2026-06-15T13:50:22,les_echos,31575,3277
2026-06-15T13:50:22,nice_matin,33408,647
2026-06-15T13:50:22,paris_match,32031,2821
2026-06-15T13:50:22,sud_ouest,5055,8389
2026-06-15T13:50:22,telerama,34679,173
2026-06-15T13:50:22,valeurs_actuelles,34580,272
2026-06-15T14:19:46,atlantico,3353,10154
2026-06-15T14:19:46,challenges,12354,1153
2026-06-15T14:19:46,l_opinion,10068,3439
2026-06-15T14:19:46,la_depeche,13491,16
2026-06-15T14:19:46,le_capital,34904,11
2026-06-15T14:19:46,le_figaro,21006,13896
2026-06-15T14:19:46,le_journal_du_dimanche,34499,416
2026-06-15T14:19:46,le_monde,5029,24235
2026-06-15T14:19:46,le_nouvel_observateur,34250,665
2026-06-15T14:19:46,le_telegramme,13459,48
2026-06-15T14:19:46,les_echos,31638,3277
2026-06-15T14:19:46,nice_matin,33469,649
2026-06-15T14:19:46,paris_match,32089,2826
2026-06-15T14:19:46,sud_ouest,5118,8389
2026-06-15T14:19:46,telerama,34740,175
2026-06-15T14:19:46,valeurs_actuelles,34643,272
2026-06-15T14:56:03,atlantico,3414,10156
2026-06-15T14:56:03,challenges,12408,1162
2026-06-15T14:56:03,l_opinion,10129,3441
2026-06-15T14:56:03,la_depeche,13554,16
2026-06-15T14:56:03,le_capital,34967,11
2026-06-15T14:56:03,le_figaro,21037,13928
2026-06-15T14:56:03,le_journal_du_dimanche,34536,442
2026-06-15T14:56:03,le_monde,5029,24298
2026-06-15T14:56:03,le_nouvel_observateur,34312,666
2026-06-15T14:56:03,le_telegramme,13522,48
2026-06-15T14:56:03,les_echos,31701,3277
2026-06-15T14:56:03,nice_matin,33527,654
2026-06-15T14:56:03,paris_match,32133,2845
2026-06-15T14:56:03,sud_ouest,5181,8389
2026-06-15T14:56:03,telerama,34791,187
2026-06-15T14:56:03,valeurs_actuelles,34706,272
2026-06-15T15:31:25,atlantico,3475,10158
2026-06-15T15:31:25,challenges,12471,1162
2026-06-15T15:31:25,l_opinion,10186,3447
2026-06-15T15:31:25,la_depeche,13617,16
2026-06-15T15:31:25,le_capital,35030,11
2026-06-15T15:31:25,le_figaro,21074,13954
2026-06-15T15:31:25,le_journal_du_dimanche,34584,457
2026-06-15T15:31:25,le_monde,5029,24361
2026-06-15T15:31:25,le_nouvel_observateur,34375,666
2026-06-15T15:31:25,le_telegramme,13585,48
2026-06-15T15:31:25,les_echos,31763,3278
2026-06-15T15:31:25,nice_matin,33588,656
2026-06-15T15:31:25,paris_match,32185,2856
2026-06-15T15:31:25,sud_ouest,5244,8389
2026-06-15T15:31:25,telerama,34852,189
2026-06-15T15:31:25,valeurs_actuelles,34769,272
2026-06-15T16:08:06,atlantico,3532,10164
2026-06-15T16:08:06,challenges,12533,1163
2026-06-15T16:08:06,l_opinion,10218,3478
2026-06-15T16:08:06,la_depeche,13679,17
2026-06-15T16:08:06,le_capital,35092,12
2026-06-15T16:08:06,le_figaro,21116,13975
2026-06-15T16:08:06,le_journal_du_dimanche,34633,471
2026-06-15T16:08:06,le_monde,5029,24424
2026-06-15T16:08:06,le_nouvel_observateur,34437,667
2026-06-15T16:08:06,le_telegramme,13648,48
2026-06-15T16:08:06,les_echos,31825,3279
2026-06-15T16:08:06,nice_matin,33651,656
2026-06-15T16:08:06,paris_match,32229,2875
2026-06-15T16:08:06,sud_ouest,5307,8389
2026-06-15T16:08:06,telerama,34914,190
2026-06-15T16:08:06,valeurs_actuelles,34831,273
2026-06-15T16:23:44,atlantico,3591,10168
2026-06-15T16:23:44,challenges,12596,1163
2026-06-15T16:23:44,l_opinion,10218,3541
2026-06-15T16:23:44,la_depeche,13742,17
2026-06-15T16:23:44,le_capital,35155,12
2026-06-15T16:23:44,le_figaro,21155,13999
2026-06-15T16:23:44,le_journal_du_dimanche,34675,492
2026-06-15T16:23:44,le_monde,5029,24487
2026-06-15T16:23:44,le_nouvel_observateur,34500,667
2026-06-15T16:23:44,le_telegramme,13711,48
2026-06-15T16:23:44,les_echos,31888,3279
2026-06-15T16:23:44,nice_matin,33713,657
2026-06-15T16:23:44,paris_match,32288,2879
2026-06-15T16:23:44,sud_ouest,5370,8389
2026-06-15T16:23:44,telerama,34977,190
2026-06-15T16:23:44,valeurs_actuelles,34894,273
2026-06-15T16:46:22,atlantico,3649,10173
2026-06-15T16:46:22,challenges,12659,1163
2026-06-15T16:46:22,l_opinion,10241,3581
2026-06-15T16:46:22,la_depeche,13805,17
2026-06-15T16:46:22,le_capital,35218,12
2026-06-15T16:46:22,le_figaro,21188,14029
2026-06-15T16:46:22,le_journal_du_dimanche,34710,520
2026-06-15T16:46:22,le_monde,5029,24550
2026-06-15T16:46:22,le_nouvel_observateur,34562,668
2026-06-15T16:46:22,le_telegramme,13774,48
2026-06-15T16:46:22,les_echos,31951,3279
2026-06-15T16:46:22,nice_matin,33776,657
2026-06-15T16:46:22,paris_match,32343,2887
2026-06-15T16:46:22,sud_ouest,5433,8389
2026-06-15T16:46:22,telerama,35040,190
2026-06-15T16:46:22,valeurs_actuelles,34957,273
2026-06-15T17:14:55,atlantico,3703,10182
2026-06-15T17:14:55,challenges,12722,1163
2026-06-15T17:14:55,l_opinion,10302,3583
2026-06-15T17:14:55,la_depeche,13868,17
2026-06-15T17:14:55,le_capital,35281,12
2026-06-15T17:14:55,le_figaro,21215,14065
2026-06-15T17:14:55,le_journal_du_dimanche,34756,537
2026-06-15T17:14:55,le_monde,5029,24613
2026-06-15T17:14:55,le_nouvel_observateur,34625,668
2026-06-15T17:14:55,le_telegramme,13837,48
2026-06-15T17:14:55,les_echos,32014,3279
2026-06-15T17:14:55,nice_matin,33839,657
2026-06-15T17:14:55,paris_match,32391,2902
2026-06-15T17:14:55,sud_ouest,5496,8389
2026-06-15T17:14:55,telerama,35103,190
2026-06-15T17:14:55,valeurs_actuelles,35020,273
2026-06-15T17:45:26,atlantico,3765,10183
2026-06-15T17:45:26,challenges,12785,1163
2026-06-15T17:45:26,l_opinion,10364,3584
2026-06-15T17:45:26,la_depeche,13931,17
2026-06-15T17:45:26,le_capital,35344,12
2026-06-15T17:45:26,le_figaro,21258,14085
2026-06-15T17:45:26,le_journal_du_dimanche,34810,546
2026-06-15T17:45:26,le_monde,5029,24676
2026-06-15T17:45:26,le_nouvel_observateur,34688,668
2026-06-15T17:45:26,le_telegramme,13900,48
2026-06-15T17:45:26,les_echos,32077,3279
2026-06-15T17:45:26,nice_matin,33901,658
2026-06-15T17:45:26,paris_match,32447,2909
2026-06-15T17:45:26,sud_ouest,5559,8389
2026-06-15T17:45:26,telerama,35166,190
2026-06-15T17:45:26,valeurs_actuelles,35083,273
2026-06-15T18:18:37,atlantico,3819,10192
2026-06-15T18:18:37,challenges,12848,1163
2026-06-15T18:18:37,l_opinion,10425,3586
2026-06-15T18:18:37,la_depeche,13994,17
2026-06-15T18:18:37,le_capital,35407,12
2026-06-15T18:18:37,le_figaro,21301,14105
2026-06-15T18:18:37,le_journal_du_dimanche,34855,564
2026-06-15T18:18:37,le_monde,5029,24739
2026-06-15T18:18:37,le_nouvel_observateur,34750,669
2026-06-15T18:18:37,le_telegramme,13963,48
2026-06-15T18:18:37,les_echos,32140,3279
2026-06-15T18:18:37,nice_matin,33961,661
2026-06-15T18:18:37,paris_match,32506,2913
2026-06-15T18:18:37,sud_ouest,5622,8389
2026-06-15T18:18:37,telerama,35229,190
2026-06-15T18:18:37,valeurs_actuelles,35146,273
2026-06-15T18:58:55,atlantico,3875,10199
2026-06-15T18:58:55,challenges,12905,1169
2026-06-15T18:58:55,l_opinion,10486,3588
2026-06-15T18:58:55,la_depeche,14057,17
2026-06-15T18:58:55,le_capital,35470,12
2026-06-15T18:58:55,le_figaro,21343,14126
2026-06-15T18:58:55,le_journal_du_dimanche,34899,583
2026-06-15T18:58:55,le_monde,5029,24802
2026-06-15T18:58:55,le_nouvel_observateur,34811,671
2026-06-15T18:58:55,le_telegramme,14026,48
2026-06-15T18:58:55,les_echos,32203,3279
2026-06-15T18:58:55,nice_matin,34023,662
2026-06-15T18:58:55,paris_match,32565,2917
2026-06-15T18:58:55,sud_ouest,5685,8389
2026-06-15T18:58:55,telerama,35292,190
2026-06-15T18:58:55,valeurs_actuelles,35209,273
2026-06-15T19:19:26,atlantico,3930,10207
2026-06-15T19:19:26,challenges,12968,1169
2026-06-15T19:19:26,l_opinion,10548,3589
2026-06-15T19:19:26,la_depeche,14120,17
2026-06-15T19:19:26,le_capital,35533,12
2026-06-15T19:19:26,le_figaro,21370,14162
2026-06-15T19:19:26,le_journal_du_dimanche,34953,592
2026-06-15T19:19:26,le_monde,5029,24865
2026-06-15T19:19:26,le_nouvel_observateur,34874,671
2026-06-15T19:19:26,le_telegramme,14089,48
2026-06-15T19:19:26,les_echos,32266,3279
2026-06-15T19:19:26,nice_matin,34084,664
2026-06-15T19:19:26,paris_match,32621,2924
2026-06-15T19:19:26,sud_ouest,5748,8389
2026-06-15T19:19:26,telerama,35355,190
2026-06-15T19:19:26,valeurs_actuelles,35272,273
2026-06-15T19:39:04,atlantico,3988,10212
2026-06-15T19:39:04,challenges,13031,1169
2026-06-15T19:39:04,l_opinion,10609,3591
2026-06-15T19:39:04,la_depeche,14183,17
2026-06-15T19:39:04,le_capital,35596,12
2026-06-15T19:39:04,le_figaro,21405,14190
2026-06-15T19:39:04,le_journal_du_dimanche,35006,602
2026-06-15T19:39:04,le_monde,5029,24928
2026-06-15T19:39:04,le_nouvel_observateur,34937,671
2026-06-15T19:39:04,le_telegramme,14152,48
2026-06-15T19:39:04,les_echos,32329,3279
2026-06-15T19:39:04,nice_matin,34146,665
2026-06-15T19:39:04,paris_match,32676,2932
2026-06-15T19:39:04,sud_ouest,5811,8389
2026-06-15T19:39:04,telerama,35418,190
2026-06-15T19:39:04,valeurs_actuelles,35335,273
2026-06-15T20:21:38,atlantico,4042,10221
2026-06-15T20:21:38,challenges,13093,1170
2026-06-15T20:21:38,l_opinion,10667,3596
2026-06-15T20:21:38,la_depeche,14246,17
2026-06-15T20:21:38,le_capital,35657,14
2026-06-15T20:21:38,le_figaro,21436,14222
2026-06-15T20:21:38,le_journal_du_dimanche,35058,613
2026-06-15T20:21:38,le_monde,5029,24991
2026-06-15T20:21:38,le_nouvel_observateur,34997,674
2026-06-15T20:21:38,le_telegramme,14213,50
2026-06-15T20:21:38,les_echos,32391,3280
2026-06-15T20:21:38,nice_matin,34204,670
2026-06-15T20:21:38,paris_match,32733,2938
2026-06-15T20:21:38,sud_ouest,5872,8391
2026-06-15T20:21:38,telerama,35481,190
2026-06-15T20:21:38,valeurs_actuelles,35397,274
2026-06-15T20:41:35,atlantico,4102,10224
2026-06-15T20:41:35,challenges,13156,1170
2026-06-15T20:41:35,l_opinion,10725,3601
2026-06-15T20:41:35,la_depeche,14309,17
2026-06-15T20:41:35,le_capital,35720,14
2026-06-15T20:41:35,le_figaro,21477,14244
2026-06-15T20:41:35,le_journal_du_dimanche,35103,631
2026-06-15T20:41:35,le_monde,5029,25054
2026-06-15T20:41:35,le_nouvel_observateur,35058,676
2026-06-15T20:41:35,le_telegramme,14276,50
2026-06-15T20:41:35,les_echos,32454,3280
2026-06-15T20:41:35,nice_matin,34260,677
2026-06-15T20:41:35,paris_match,32789,2945
2026-06-15T20:41:35,sud_ouest,5935,8391
2026-06-15T20:41:35,telerama,35544,190
2026-06-15T20:41:35,valeurs_actuelles,35460,274
2026-06-15T21:02:09,atlantico,4156,10233
2026-06-15T21:02:09,challenges,13219,1170
2026-06-15T21:02:09,l_opinion,10774,3615
2026-06-15T21:02:09,la_depeche,14372,17
2026-06-15T21:02:09,le_capital,35783,14
2026-06-15T21:02:09,le_figaro,21525,14259
2026-06-15T21:02:09,le_journal_du_dimanche,35149,648
2026-06-15T21:02:09,le_monde,5029,25117
2026-06-15T21:02:09,le_nouvel_observateur,35121,676
2026-06-15T21:02:09,le_telegramme,14339,50
2026-06-15T21:02:09,les_echos,32515,3282
2026-06-15T21:02:09,nice_matin,34312,688
2026-06-15T21:02:09,paris_match,32845,2952
2026-06-15T21:02:09,sud_ouest,5998,8391
2026-06-15T21:02:09,telerama,35607,190
2026-06-15T21:02:09,valeurs_actuelles,35523,274
2026-06-15T21:25:58,atlantico,4211,10241
2026-06-15T21:25:58,challenges,13282,1170
2026-06-15T21:25:58,l_opinion,10828,3624
2026-06-15T21:25:58,la_depeche,14435,17
2026-06-15T21:25:58,le_capital,35846,14
2026-06-15T21:25:58,le_figaro,21558,14289
2026-06-15T21:25:58,le_journal_du_dimanche,35191,669
2026-06-15T21:25:58,le_monde,5029,25180
2026-06-15T21:25:58,le_nouvel_observateur,35183,677
2026-06-15T21:25:58,le_telegramme,14402,50
2026-06-15T21:25:58,les_echos,32578,3282
2026-06-15T21:25:58,nice_matin,34372,691
2026-06-15T21:25:58,paris_match,32904,2956
2026-06-15T21:25:58,sud_ouest,6061,8391
2026-06-15T21:25:58,telerama,35670,190
2026-06-15T21:25:58,valeurs_actuelles,35586,274
2026-06-15T21:57:19,atlantico,4270,10245
2026-06-15T21:57:19,challenges,13345,1170
2026-06-15T21:57:19,l_opinion,10853,3662
2026-06-15T21:57:19,la_depeche,14498,17
2026-06-15T21:57:19,le_capital,35909,14
2026-06-15T21:57:19,le_figaro,21594,14316
2026-06-15T21:57:19,le_journal_du_dimanche,35231,692
2026-06-15T21:57:19,le_monde,5029,25243
2026-06-15T21:57:19,le_nouvel_observateur,35246,677
2026-06-15T21:57:19,le_telegramme,14465,50
2026-06-15T21:57:19,les_echos,32641,3282
2026-06-15T21:57:19,nice_matin,34435,691
2026-06-15T21:57:19,paris_match,32946,2977
2026-06-15T21:57:19,sud_ouest,6124,8391
2026-06-15T21:57:19,telerama,35733,190
2026-06-15T21:57:19,valeurs_actuelles,35649,274
2026-06-15T22:32:50,atlantico,4323,10255
2026-06-15T22:32:50,challenges,13398,1180
2026-06-15T22:32:50,l_opinion,10854,3724
2026-06-15T22:32:50,la_depeche,14561,17
2026-06-15T22:32:50,le_capital,35972,14
2026-06-15T22:32:50,le_figaro,21631,14342
2026-06-15T22:32:50,le_journal_du_dimanche,35277,709
2026-06-15T22:32:50,le_monde,5029,25306
2026-06-15T22:32:50,le_nouvel_observateur,35308,678
2026-06-15T22:32:50,le_telegramme,14528,50
2026-06-15T22:32:50,les_echos,32703,3283
2026-06-15T22:32:50,nice_matin,34497,692
2026-06-15T22:32:50,paris_match,33009,2977
2026-06-15T22:32:50,sud_ouest,6187,8391
2026-06-15T22:32:50,telerama,35796,190
2026-06-15T22:32:50,valeurs_actuelles,35712,274
2026-06-15T23:18:45,atlantico,4377,10264
2026-06-15T23:18:45,challenges,13460,1181
2026-06-15T23:18:45,l_opinion,10854,3787
2026-06-15T23:18:45,la_depeche,14624,17
2026-06-15T23:18:45,le_capital,36034,15
2026-06-15T23:18:45,le_figaro,21669,14367
2026-06-15T23:18:45,le_journal_du_dimanche,35326,723
2026-06-15T23:18:45,le_monde,5029,25369
2026-06-15T23:18:45,le_nouvel_observateur,35369,680
2026-06-15T23:18:45,le_telegramme,14590,51
2026-06-15T23:18:45,les_echos,32766,3283
2026-06-15T23:18:45,nice_matin,34552,700
2026-06-15T23:18:45,paris_match,33050,2999
2026-06-15T23:18:45,sud_ouest,6250,8391
2026-06-15T23:18:45,telerama,35859,190
2026-06-15T23:18:45,valeurs_actuelles,35775,274
2026-06-15T23:41:23,atlantico,4434,10270
2026-06-15T23:41:23,challenges,13523,1181
2026-06-15T23:41:23,l_opinion,10872,3832
2026-06-15T23:41:23,la_depeche,14687,17
2026-06-15T23:41:23,le_capital,36097,15
2026-06-15T23:41:23,le_figaro,21705,14394
2026-06-15T23:41:23,le_journal_du_dimanche,35382,730
2026-06-15T23:41:23,le_monde,5029,25432
2026-06-15T23:41:23,le_nouvel_observateur,35431,681
2026-06-15T23:41:23,le_telegramme,14653,51
2026-06-15T23:41:23,les_echos,32829,3283
2026-06-15T23:41:23,nice_matin,34599,716
2026-06-15T23:41:23,paris_match,33105,3007
2026-06-15T23:41:23,sud_ouest,6313,8391
2026-06-15T23:41:23,telerama,35922,190
2026-06-15T23:41:23,valeurs_actuelles,35838,274
2026-06-16T00:02:47,atlantico,4492,10275
2026-06-16T00:02:47,challenges,13586,1181
2026-06-16T00:02:47,l_opinion,10935,3832
2026-06-16T00:02:47,la_depeche,14750,17
2026-06-16T00:02:47,le_capital,36160,15
2026-06-16T00:02:47,le_figaro,21748,14414
2026-06-16T00:02:47,le_journal_du_dimanche,35430,745
2026-06-16T00:02:47,le_monde,5029,25495
2026-06-16T00:02:47,le_nouvel_observateur,35492,683
2026-06-16T00:02:47,le_telegramme,14716,51
2026-06-16T00:02:47,les_echos,32891,3284
2026-06-16T00:02:47,nice_matin,34653,725
2026-06-16T00:02:47,paris_match,33159,3016
2026-06-16T00:02:47,sud_ouest,6376,8391
2026-06-16T00:02:47,telerama,35985,190
2026-06-16T00:02:47,valeurs_actuelles,35901,274
2026-06-16T00:25:56,atlantico,4549,10281
2026-06-16T00:25:56,challenges,13649,1181
2026-06-16T00:25:56,l_opinion,10997,3833
2026-06-16T00:25:56,la_depeche,14813,17
2026-06-16T00:25:56,le_capital,36223,15
2026-06-16T00:25:56,le_figaro,21775,14450
2026-06-16T00:25:56,le_journal_du_dimanche,35464,774
2026-06-16T00:25:56,le_monde,5029,25558
2026-06-16T00:25:56,le_nouvel_observateur,35555,683
2026-06-16T00:25:56,le_telegramme,14779,51
2026-06-16T00:25:56,les_echos,32954,3284
2026-06-16T00:25:56,nice_matin,34703,738
2026-06-16T00:25:56,paris_match,33202,3036
2026-06-16T00:25:56,sud_ouest,6439,8391
2026-06-16T00:25:56,telerama,36048,190
2026-06-16T00:25:56,valeurs_actuelles,35964,274
2026-06-16T00:54:42,atlantico,4609,10284
2026-06-16T00:54:42,challenges,13712,1181
2026-06-16T00:54:42,l_opinion,11059,3834
2026-06-16T00:54:42,la_depeche,14876,17
2026-06-16T00:54:42,le_capital,36286,15
2026-06-16T00:54:42,le_figaro,21809,14479
2026-06-16T00:54:42,le_journal_du_dimanche,35520,781
2026-06-16T00:54:42,le_monde,5029,25621
2026-06-16T00:54:42,le_nouvel_observateur,35618,683
2026-06-16T00:54:42,le_telegramme,14842,51
2026-06-16T00:54:42,les_echos,33017,3284
2026-06-16T00:54:42,nice_matin,34761,743
2026-06-16T00:54:42,paris_match,33262,3039
2026-06-16T00:54:42,sud_ouest,6502,8391
2026-06-16T00:54:42,telerama,36111,190
2026-06-16T00:54:42,valeurs_actuelles,36027,274
2026-06-16T01:28:13,atlantico,4668,10288
2026-06-16T01:28:13,challenges,13775,1181
