mot,date,X_t,N_t,f_t,p_t,surprise,n_absorbes
signifier,20220221,29,590852,4.91,2.713e-07,6.57,0
perdues,19610807,8,86212,9.28,6.001e-05,4.22,0
perdues,19700121,12,184075,6.52,5.334e-05,4.27,0
perdues,19830315,12,191923,6.25,7.08e-05,4.15,0
perdues,19890321,14,181087,7.73,6.636e-06,5.18,0
perdues,19950620,17,220923,7.69,2.316e-06,5.64,0
perdues,19991010,16,259810,6.16,2.187e-05,4.66,1
propriétés,19460605,10,49322,20.27,3.796e-06,5.42,0
propriétés,19490910,15,67451,22.24,8.567e-08,7.07,0
propriétés,19500314,14,77950,17.96,9.744e-07,6.01,0
propriétés,19510219,15,84269,17.8,6.789e-07,6.17,0
propriétés,19520218,13,96733,13.44,1.452e-05,4.84,0
propriétés,19570218,15,95412,15.72,2.01e-06,5.7,0
propriétés,19580215,16,104400,15.33,1.762e-06,5.75,0
propriétés,19590202,12,86109,13.94,1.664e-05,4.78,0
propriétés,19600219,15,105075,14.28,4.507e-06,5.35,0
propriétés,19610217,16,112109,14.27,3.273e-06,5.49,0
propriétés,19620220,16,110840,14.44,2.969e-06,5.53,0
propriétés,19630219,19,111018,17.11,2.338e-07,6.63,0
propriétés,19640215,17,125945,13.5,3.961e-06,5.4,0
propriétés,19650215,14,117210,11.94,2.452e-05,4.61,0
propriétés,19660317,14,119755,11.69,2.864e-05,4.54,0
propriétés,19671124,16,139272,11.49,1.919e-05,4.72,0
propriétés,19800123,21,192960,10.88,1.13e-05,4.95,0
propriétés,19880828,14,140883,9.94,8.826e-05,4.05,0
propriétés,20050629,32,420221,7.62,8.671e-05,4.06,0
propriétés,20200619,27,304247,8.87,3.335e-05,4.48,0
pairs,20010427,35,554056,6.32,5.501e-06,5.26,0
pairs,20170424,18,261076,6.89,2.127e-05,4.67,0
pairs,20210331,20,299344,6.68,1.87e-05,4.73,0
résidents,19660228,21,121761,17.25,1.28e-05,4.89,0
résidents,19680214,28,155115,18.05,3.706e-06,5.43,0
résidents,19800805,24,176244,13.62,6.062e-05,4.22,0
résidents,20200330,30,224400,13.37,4.608e-05,4.34,0
résidents,20200731,32,214725,14.9,1.623e-05,4.79,0
résidents,20210304,53,315906,16.78,1.977e-06,5.7,1
résidents,20211220,27,210457,12.83,7.646e-05,4.12,0
s'imposent,20101103,17,315611,5.39,7.873e-06,5.1,0
s'imposent,20220221,28,590852,4.74,3.139e-06,5.5,0
duc,19461113,12,45480,26.39,9.351e-05,4.03,0
duc,19471121,16,53274,30.03,1.574e-05,4.8,0
duc,19480515,21,55142,38.08,8.073e-07,6.09,1
duc,19520207,26,83617,31.09,2.645e-06,5.58,0
duc,19521119,27,95440,28.29,5.666e-06,5.25,0
duc,19530602,22,83042,26.49,1.621e-05,4.79,0
duc,19540623,26,123815,21.0,6.677e-05,4.18,0
duc,19541110,23,108712,21.16,7.81e-05,4.11,0
duc,19570218,21,95412,22.01,7.053e-05,4.15,0
duc,19570705,24,102639,23.38,3.496e-05,4.46,0
duc,19620626,32,121809,26.27,7.577e-06,5.12,0
duc,19640208,53,132841,39.9,2.126e-08,7.67,0
duc,19650812,21,95620,21.96,7.159e-05,4.15,0
duc,19711110,33,161049,20.49,5.615e-05,4.25,0
éthique,20011220,35,429985,8.14,8.223e-05,4.08,0
argentin,19550922,26,96038,27.07,1.147e-07,6.94,1
argentin,19600624,35,91216,38.37,2.036e-10,9.69,0
argentin,19820414,41,142794,28.71,7.748e-09,8.11,9
argentin,20020119,69,396502,17.4,1.622e-06,5.79,2
argentin,20050121,31,226444,13.69,5.318e-05,4.27,0
argentin,20130313,40,291067,13.74,3.542e-05,4.45,0
argentin,20150809,16,102731,15.57,8.48e-05,4.07,0
argentin,20201125,38,307865,12.34,9.063e-05,4.04,0
argentin,20210810,31,209480,14.8,2.813e-05,4.55,0
argentin,20221218,37,257431,14.37,2.693e-05,4.57,0
argentin,20250421,57,224256,25.42,1.565e-08,7.81,0
écrasé,20010912,60,593875,10.1,3.22e-07,6.49,2
écrasé,20040722,17,205360,8.28,5.858e-05,4.23,0
écrasé,20050816,34,252549,13.46,3.81e-08,7.42,0
écrasé,20140718,25,226919,11.02,1.357e-06,5.87,2
écrasé,20150324,35,364074,9.61,2.007e-06,5.7,0
écrasé,20230824,25,254457,9.82,4.242e-06,5.37,0
lice,20110321,22,241620,9.11,4.667e-05,4.33,0
lice,20160809,22,241896,9.09,4.71e-05,4.33,0
lice,20240616,27,261989,10.31,9.38e-06,5.03,1
bloqués,19800819,17,159244,10.68,2.039e-05,4.69,0
bloqués,19970104,25,312992,7.99,6.93e-05,4.16,0
bloqués,20030105,14,147478,9.49,9.078e-05,4.04,0
bloqués,20100419,40,176306,22.69,3.046e-11,10.52,1
bloqués,20101019,42,264619,15.87,8.334e-09,8.08,4
présidentielles,19690430,22,165945,13.26,4.998e-07,6.3,0
présidentielles,19740502,24,232700,10.31,4.404e-06,5.36,2
présidentielles,20040324,123,417749,29.44,1.49e-18,17.83,0
résiste,20020422,28,635638,4.41,2.701e-05,4.57,0
résiste,20080309,14,255761,5.47,5.17e-05,4.29,0
résiste,20110321,14,241620,5.79,3.354e-05,4.47,0
résiste,20180107,18,170674,10.55,2.006e-08,7.7,0
pourvu,19490126,7,54690,12.8,2.002e-05,4.7,0
pourvu,19491102,7,64395,10.87,4.561e-05,4.34,0
l'egypte,19511025,44,80548,54.63,2.193e-09,8.66,3
l'egypte,19550929,26,104804,24.81,5.737e-05,4.24,0
l'egypte,19570103,39,87323,44.66,5.898e-08,7.23,6
l'egypte,19700819,29,127173,22.8,8.99e-05,4.05,0
l'egypte,19811009,80,199246,40.15,4.392e-08,7.36,1
l'egypte,19971221,71,173196,40.99,4.052e-08,7.39,0
l'egypte,20081228,34,93059,36.54,9.517e-07,6.02,2
l'egypte,20110201,140,273848,51.12,2.794e-10,9.55,6
l'egypte,20130819,40,155014,25.8,2.077e-05,4.68,1
d'autonomie,19770706,16,162885,9.82,6.329e-05,4.2,0
d'autonomie,19790801,17,131268,12.95,5.784e-06,5.24,0
d'autonomie,19930914,15,149001,10.07,6.579e-05,4.18,0
d'autonomie,20011229,24,285321,8.41,6.879e-05,4.16,0
d'autonomie,20100215,26,185004,14.05,4.09e-07,6.39,1
d'autonomie,20100718,17,139644,12.17,9.721e-06,5.01,0
d'autonomie,20110108,21,176404,11.9,5.177e-06,5.29,1
d'autonomie,20111128,31,257359,12.05,1.191e-06,5.92,0
d'autonomie,20130226,50,320413,15.6,7.471e-09,8.13,0
d'autonomie,20140302,23,197144,11.67,4.502e-06,5.35,0
d'autonomie,20201005,22,255824,8.6,7.054e-05,4.15,0
d'autonomie,20210605,26,276917,9.39,2.288e-05,4.64,0
l'américaine,20080818,15,143731,10.44,8.609e-05,4.07,0
l'américaine,20160604,19,180408,10.53,4.048e-05,4.39,0
l'américaine,20220904,42,434672,9.66,1.528e-05,4.82,0
l'allure,20041002,11,207092,5.31,8.282e-05,4.08,0
finesse,19580201,10,98113,10.19,3.813e-06,5.42,0
finesse,20131211,27,334024,8.08,2.321e-08,7.63,0
finesse,20231210,14,275603,5.08,7.9e-05,4.1,0
cahiers,19481215,14,68056,20.57,6.136e-06,5.21,0
cahiers,19510118,11,69418,15.85,9.834e-05,4.01,0
cahiers,19570314,18,114362,15.74,1.799e-05,4.74,1
cahiers,19630831,16,94108,17.0,1.496e-05,4.83,0
cahiers,19730111,22,166289,13.23,3.968e-05,4.4,0
cahiers,19880722,24,152176,15.77,7.321e-06,5.14,0
cahiers,19910515,31,222602,13.93,1.196e-05,4.92,0
cahiers,20010506,53,426214,12.44,1.445e-05,4.84,0
cahiers,20020724,37,327259,11.31,5.383e-05,4.27,0
remporte,19910104,18,148383,12.13,1.232e-05,4.91,0
remporte,19920107,17,180430,9.42,9.77e-05,4.01,0
remporte,20010319,46,538927,8.54,3.134e-05,4.5,0
remporte,20060203,32,376628,8.5,5.54e-05,4.26,0
remporte,20080315,30,140598,21.34,2.301e-09,8.64,0
remporte,20090608,20,203561,9.83,4.694e-05,4.33,0
remporte,20151213,30,180087,16.66,6.353e-08,7.2,0
remporte,20200628,20,186199,10.74,2.339e-05,4.63,0
remporte,20240707,29,266109,10.9,7.468e-06,5.13,0
essor,19550929,8,104804,7.63,6.844e-05,4.16,0
essor,19611113,10,101083,9.89,2.397e-06,5.62,1
essor,20060410,17,379840,4.48,4.431e-05,4.35,0
essor,20190408,23,258184,8.91,3.885e-09,8.41,0
l'alcool,19490730,30,76730,39.1,3.941e-10,9.4,0
l'alcool,19530127,22,88376,24.89,5.528e-07,6.26,1
l'alcool,19530519,33,77343,42.67,5.169e-11,10.29,5
l'alcool,19540929,19,104731,18.14,1.593e-05,4.8,0
l'alcool,19800117,26,188269,13.81,6.256e-05,4.2,0
l'alcool,19810908,25,178604,14.0,6.075e-05,4.22,0
l'alcool,19991026,37,177192,20.88,6.126e-07,6.21,0
l'alcool,20060913,32,217849,14.69,2.645e-05,4.58,0
l'alcool,20220320,38,249522,15.23,1.444e-05,4.84,0
piliers,19460308,7,52657,13.29,5.934e-05,4.23,0
piliers,20010217,26,403858,6.44,1.193e-05,4.92,0
piliers,20070821,12,139982,8.57,2.796e-05,4.55,0
piliers,20220221,33,590852,5.59,2.551e-05,4.59,0
anime,20170708,12,232121,5.17,4.33e-05,4.36,0
anime,20220218,26,405466,6.41,4.384e-08,7.36,0
loisir,19490525,9,69827,12.89,6.824e-06,5.17,0
loisir,19590724,13,93638,13.88,1.968e-07,6.71,0
loisir,19620911,27,113559,23.78,4.044e-14,13.39,1
loisir,19670718,18,140382,12.82,2.857e-08,7.54,0
loisir,19701014,16,192446,8.31,4.51e-06,5.35,1
loisir,19740216,13,152885,8.5,1.126e-05,4.95,0
loisir,19771205,35,205485,17.03,9.026e-13,12.04,2
loisir,19800317,18,219585,8.2,2.821e-06,5.55,0
loisir,19821206,20,346623,5.77,4.078e-05,4.39,0
loisir,20000731,11,130844,8.41,3.007e-05,4.52,0
loisir,20010512,25,446901,5.59,2.781e-05,4.56,0
prononcées,19701229,16,144201,11.1,4.938e-07,6.31,1
prononcées,19750804,11,148344,7.42,8.732e-05,4.06,0
groupements,19461130,20,60028,33.32,7.699e-07,6.11,0
groupements,19690714,32,161377,19.83,2.194e-05,4.66,0
groupements,19700617,48,184378,26.03,7.344e-07,6.13,0
groupements,20021124,50,283598,17.63,3.261e-05,4.49,0
préliminaire,19510208,19,68784,27.62,6.563e-09,8.18,2
préliminaire,19940929,29,198556,14.61,9.535e-07,6.02,0
préliminaire,20090720,18,119534,15.06,4.337e-06,5.36,0
préliminaire,20091214,21,176405,11.9,1.861e-05,4.73,0
préliminaire,20170620,34,364866,9.32,5.02e-05,4.3,0
préliminaire,20190204,26,229252,11.34,1.574e-05,4.8,0
applicable,19480828,9,64429,13.97,1.712e-05,4.77,0
enceinte,19590115,12,89402,13.42,3.728e-06,5.43,0
enceinte,19850212,14,173073,8.09,7.081e-05,4.15,0
enceinte,20080902,19,198947,9.55,5.479e-06,5.26,0
enceinte,20110315,23,319766,7.19,3.482e-05,4.46,0
enceinte,20190616,26,230239,11.29,2.298e-07,6.64,0
enceinte,20200229,23,247041,9.31,3.195e-06,5.5,0
enceinte,20220814,48,627240,7.65,3.204e-06,5.49,0
agit,20010109,28,322261,8.69,8.007e-10,9.1,6
agit,20220221,29,590852,4.91,1.706e-06,5.77,0
agit,20221224,15,166317,9.02,1.28e-07,6.89,1
prioritaires,19470926,9,57497,15.65,1.486e-05,4.83,0
prioritaires,19480710,11,57952,18.98,8.948e-07,6.05,0
prioritaires,19490604,11,61806,17.8,1.456e-06,5.84,2
prioritaires,19561203,14,111320,12.58,4.465e-06,5.35,2
prioritaires,19611127,10,93825,10.66,8.24e-05,4.08,0
prioritaires,19700527,15,179621,8.35,7.495e-05,4.13,0
prioritaires,19760423,18,195821,9.19,1.853e-05,4.73,0
vendues,20010906,28,571896,4.9,7.526e-05,4.12,0
séduction,19650125,11,131639,8.36,6.151e-05,4.21,0
séduction,19791117,38,228116,16.66,4.717e-12,11.33,0
séduction,19800310,21,231962,9.05,1.389e-06,5.86,0
séduction,20010816,29,363139,7.99,1.382e-06,5.86,0
séduction,20110628,22,288682,7.62,6.251e-06,5.2,1
l'ue,20160625,370,215823,171.44,9.658e-14,13.02,2
terrasse,19920821,18,120287,14.96,4.181e-06,5.38,0
terrasse,20151116,45,290307,15.5,1.032e-07,6.99,0
terrasse,20210518,42,300042,14.0,4.598e-07,6.34,2
aimait,20180706,21,348803,6.02,4.438e-05,4.35,0
elisabeth,19450310,10,33539,29.82,9.432e-05,4.03,0
elisabeth,20220516,79,250884,31.49,2.11e-07,6.68,3
elisabeth,20230111,59,278705,21.17,2.229e-05,4.65,0
elisabeth,20230426,56,285416,19.62,4.502e-05,4.35,1
elisabeth,20231219,55,288461,19.07,5.785e-05,4.24,0
bienvenue,19500629,10,84422,11.85,7.44e-06,5.13,0
bienvenue,19600325,14,95821,14.61,9.233e-08,7.03,0
bienvenue,20071017,16,216028,7.41,1.703e-05,4.77,0
bienvenue,20080330,17,127656,13.32,4.435e-08,7.35,0
dispute,20030803,12,126794,9.46,3.831e-06,5.42,1
dispute,20110728,14,225168,6.22,3.998e-05,4.4,0
brisé,20050810,15,294219,5.1,2.774e-05,4.56,0
médiateur,19480918,17,51462,33.03,1.768e-07,6.75,2
médiateur,19721218,37,172520,21.45,6.61e-07,6.18,0
médiateur,19951031,27,181227,14.9,4.194e-05,4.38,0
médiateur,20001125,38,273400,13.9,4.26e-05,4.37,0
médiateur,20030920,72,234001,30.77,5.886e-10,9.23,0
médiateur,20110716,32,151626,21.1,1.166e-06,5.93,0
surprenante,20080426,28,128488,21.79,2.44e-19,18.61,0
dotés,19680607,11,171314,6.42,4.958e-05,4.3,0
dotés,19790123,18,206118,8.73,1.493e-07,6.83,0
dotés,20060113,19,367239,5.17,1.988e-05,4.7,0
restaient,19991231,20,257356,7.77,2e-08,7.7,0
restaient,20220820,24,726456,3.3,7.924e-05,4.1,0
bush,20041104,878,290747,301.98,1.614e-08,7.79,2
l'espagnol,20090720,20,119534,16.73,3.512e-05,4.45,1
l'espagnol,20150523,18,87999,20.45,1.015e-05,4.99,0
blindés,19450407,23,32273,71.27,3.612e-13,12.44,13
blindés,19500710,16,84170,19.01,1.574e-05,4.8,0
blindés,19700919,27,177756,15.19,2.199e-05,4.66,0
blindés,19731011,35,197824,17.69,3.193e-06,5.5,0
blindés,20030318,36,295780,12.17,8.065e-05,4.09,0
commerces,20090816,13,87404,14.87,9.502e-05,4.02,0
commerces,20200315,47,222893,21.09,5.891e-08,7.23,9
commerces,20201101,59,216184,27.29,5.21e-10,9.28,9
commerces,20210319,43,294269,14.61,5.426e-06,5.27,0
commerces,20230701,32,279746,11.44,7.682e-05,4.11,0
convergence,19940105,18,180946,9.95,8.833e-05,4.05,0
convergence,19960128,15,125155,11.99,4.093e-05,4.39,0
convergence,19970612,25,243025,10.29,2.997e-05,4.52,1
convergence,20090430,22,156142,14.09,2.603e-06,5.58,0
convergence,20180419,41,335177,12.23,1.743e-06,5.76,0
tournées,19680827,11,165746,6.64,6.989e-05,4.16,0
tournées,19891106,9,116065,7.75,7.97e-05,4.1,0
tournées,19980731,13,170649,7.62,1.046e-05,4.98,0
fantôme,19800225,16,151959,10.53,5.429e-06,5.27,1
fantôme,19990919,15,162640,9.22,2.168e-05,4.66,0
fantôme,20160628,30,354088,8.47,3.528e-06,5.45,0
fantôme,20251003,21,280853,7.48,3.46e-05,4.46,0
marquent,20010810,15,398181,3.77,7.913e-05,4.1,0
marquent,20190402,15,303641,4.94,8.528e-06,5.07,1
mali,19600823,110,91377,120.38,3.676e-11,10.43,2
mali,20120405,164,432453,37.92,8.643e-05,4.06,0
mali,20130115,456,295275,154.43,7.841e-15,14.11,9
mali,20220218,163,405466,40.2,5.485e-05,4.26,0
cousin,19600315,14,110374,12.68,5.51e-06,5.26,0
cousin,19731130,15,169470,8.85,6.186e-05,4.21,0
cousin,20061022,14,159725,8.77,8.435e-05,4.07,0
cousin,20160731,12,124214,9.66,7.965e-05,4.1,0
cousin,20170726,19,236781,8.02,6.027e-05,4.22,1
cousin,20220820,51,726456,7.02,2.618e-05,4.58,0
vifs,19441223,7,35344,19.81,5.913e-05,4.23,0
vifs,19451114,17,55837,30.45,3.401e-09,8.47,3
vifs,19460423,18,54248,33.18,7.477e-10,9.13,4
vifs,19460810,15,71825,20.88,3.703e-07,6.43,1
vifs,19470322,17,60238,28.22,7.791e-09,8.11,5
vifs,19471202,13,30340,42.85,1.537e-09,8.81,4
vifs,19480619,17,66035,25.74,2.069e-08,7.68,0
vifs,19481123,10,53774,18.6,1.019e-05,4.99,1
vifs,19490727,12,69453,17.28,6.062e-06,5.22,0
vifs,19530605,12,95076,12.62,4.94e-05,4.31,0
vifs,19540901,36,123287,29.2,1.165e-11,10.93,0
vifs,19560601,12,100573,11.93,6.997e-05,4.16,0
vifs,19580519,12,106601,11.26,9.944e-05,4.0,0
vifs,19590612,18,79014,22.78,4.941e-08,7.31,1
vifs,19591016,25,89423,27.96,3.841e-10,9.42,0
vifs,19601209,13,89215,14.57,1.368e-05,4.86,1
vifs,19620323,18,119005,15.13,2.491e-06,5.6,0
vifs,19621005,30,144553,20.75,7.099e-09,8.15,0
technicien,19690804,14,157009,8.92,3.668e-05,4.44,0
technicien,19710714,21,124120,16.92,7.286e-09,8.14,0
technicien,19810611,14,171690,8.15,6.918e-05,4.16,0
technicien,19891016,22,155446,14.15,4.566e-08,7.34,0
technicien,19900117,17,196759,8.64,2.153e-05,4.67,0
technicien,20040217,44,285253,15.42,1.725e-10,9.76,0
cafés,19840528,20,194129,10.3,9.176e-06,5.04,0
cafés,19890810,24,134055,17.9,1.094e-08,7.96,0
cafés,19930410,23,227991,10.09,6.907e-06,5.16,0
cafés,19940405,16,190429,8.4,9.162e-05,4.04,0
cafés,19980425,21,262060,8.01,6.184e-05,4.21,0
cafés,20011006,40,562648,7.11,4.837e-05,4.32,0
cafés,20060721,45,157184,28.63,2.233e-14,13.65,1
cafés,20151116,25,290307,8.61,2.229e-05,4.65,0
cafés,20200529,54,268421,20.12,1.083e-11,10.97,2
cafés,20240731,35,264703,13.22,7.967e-08,7.1,0
cafés,20251114,30,300844,9.97,3.462e-06,5.46,0
appartenait,19641019,9,130592,6.89,7.26e-05,4.14,0
loup,19890710,19,125769,15.11,6.302e-05,4.2,0
loup,19930808,17,94523,17.99,2.426e-05,4.62,0
loup,19970930,85,285628,29.76,3.927e-10,9.41,0
loup,19990813,27,148993,18.12,6.05e-06,5.22,0
loup,20031122,26,187802,13.84,6.188e-05,4.21,0
loup,20040719,31,134454,23.06,3.483e-07,6.46,2
loup,20050602,49,409982,11.95,8.424e-05,4.07,0
loup,20110625,35,203774,17.18,5.521e-06,5.26,0
loup,20121104,25,171519,14.58,4.499e-05,4.35,0
loup,20131223,31,147038,21.08,9.276e-07,6.03,0
loup,20180218,49,204438,23.97,5.386e-08,7.27,0
loup,20230905,46,291352,15.79,7.757e-06,5.11,1
conseillé,20121113,15,332498,4.51,7.742e-05,4.11,0
versée,19770713,12,163986,7.32,9.988e-05,4.0,0
versée,19890216,14,194662,7.19,6.084e-05,4.22,0
versée,19970214,24,428317,5.6,7.849e-05,4.11,0
versée,20020317,23,374515,6.14,4.089e-05,4.39,1
versée,20220817,44,748428,5.88,1.479e-05,4.83,0
indication,19750515,13,176768,7.35,9.854e-06,5.01,0
clairs,20020513,15,318950,4.7,1.769e-05,4.75,0
uf,19601011,23,87788,26.2,3.144e-07,6.5,1
uf,19611123,24,91309,26.28,2.492e-07,6.6,1
uf,19640205,19,117003,16.24,4.707e-05,4.33,0
uf,20031225,50,165369,30.24,1.506e-09,8.82,0
uf,20130211,34,235895,14.41,3.479e-05,4.46,0
uf,20220709,44,279303,15.75,1e-05,5.0,0
l'affirmation,20220221,29,590852,4.91,1.586e-05,4.8,0
chantage,19460109,11,56582,19.44,1.968e-06,5.71,0
chantage,19511022,10,82037,12.19,7.197e-05,4.14,0
chantage,19540505,12,109981,10.91,6.469e-05,4.19,0
chantage,19580602,12,109192,10.99,6.179e-05,4.21,0
chantage,19680702,17,141066,12.05,7.631e-06,5.12,0
chantage,19860313,22,182023,12.09,2.684e-06,5.57,0
chantage,20040830,33,189447,17.42,6.004e-09,8.22,0
chantage,20150830,28,168287,16.64,2.63e-08,7.58,1
chantage,20211021,43,485305,8.86,9.92e-06,5.0,0
chantage,20220913,44,634386,6.94,8.979e-05,4.05,0
risquerait,19700919,13,177756,7.31,1.4e-05,4.85,0
romaine,19551124,13,98722,13.17,7.724e-05,4.11,0
romaine,19621012,16,135565,11.8,8.293e-05,4.08,0
romaine,19630605,18,145999,12.33,4.387e-05,4.36,0
romaine,19630925,16,129821,12.32,6.176e-05,4.21,0
romaine,19650121,21,116831,17.97,1.055e-06,5.98,0
romaine,19651209,17,123131,13.81,2.251e-05,4.65,1
romaine,19670818,16,117050,13.67,2.966e-05,4.53,0
romaine,19920925,26,184675,14.08,5.165e-06,5.29,0
romaine,20210816,19,157015,12.1,4.339e-05,4.36,0
chants,19490326,9,63499,14.17,2.623e-05,4.58,0
chants,19671031,29,147912,19.61,2.345e-10,9.63,0
chants,19860213,13,148081,8.78,8.866e-05,4.05,0
chants,19971019,20,237851,8.41,2.795e-05,4.55,0
chants,20090608,19,203561,9.33,1.389e-05,4.86,0
chants,20231002,20,268783,7.44,7.352e-05,4.13,0
chants,20241020,18,231054,7.79,6.965e-05,4.16,0
baisses,19520913,22,87041,25.28,3.242e-08,7.49,1
baisses,19530904,13,86889,14.96,4.458e-05,4.35,0
baisses,20000902,32,228979,13.98,4.62e-06,5.34,1
canon,19460817,12,80537,14.9,7.923e-06,5.1,0
canon,19671006,20,162286,12.32,3.378e-06,5.47,0
canon,19710104,12,116890,10.27,9.445e-05,4.02,0
canon,19900413,20,163017,12.27,3.519e-06,5.45,1
canon,19910706,18,181600,9.91,3.019e-05,4.52,0
canon,20150806,33,221021,14.93,5.495e-08,7.26,0
canon,20180730,49,156564,31.3,8.796e-15,14.06,0
canon,20230126,25,321064,7.79,8.505e-05,4.07,0
piscine,19700110,25,165388,15.12,2.421e-05,4.62,0
piscine,20010717,66,398268,16.57,1.782e-06,5.75,0
piscine,20011120,53,431215,12.29,4.4e-05,4.36,0
piscine,20040818,28,208288,13.44,4.935e-05,4.31,0
piscine,20050801,28,203319,13.77,4.08e-05,4.39,0
piscine,20130804,39,130640,29.85,2.829e-09,8.55,0
piscine,20170723,23,153977,14.94,3.212e-05,4.49,0
piscine,20210717,32,207880,15.39,1.236e-05,4.91,0
piscine,20220808,96,757932,12.67,2.1e-05,4.68,0
piscine,20230716,31,198224,15.64,1.143e-05,4.94,0
piscine,20240728,45,252695,17.81,1.48e-06,5.83,0
serais,19790327,27,179794,15.02,1.191e-12,11.92,0
serais,20210118,13,234368,5.55,5.824e-05,4.23,0
vengeance,19830216,17,158223,10.74,5.703e-06,5.24,1
vengeance,19991213,19,175751,10.81,3.276e-06,5.48,0
vengeance,20090518,19,165601,11.47,1.875e-06,5.73,0
vengeance,20110514,19,205904,9.23,1.337e-05,4.87,0
vengeance,20180107,28,170674,16.41,3.197e-09,8.5,0
die,19491105,12,68502,17.52,4.982e-06,5.3,0
die,19740801,16,130131,12.3,1.832e-05,4.74,1
die,19890519,24,244885,9.8,3.26e-05,4.49,0
die,20001213,26,302740,8.59,7.867e-05,4.1,0
die,20010316,113,593569,19.04,7.935e-11,10.1,0
die,20080127,24,163373,14.69,7.58e-07,6.12,1
die,20090831,38,153325,24.78,5.378e-11,10.27,1
die,20130924,43,327843,13.12,4.002e-07,6.4,1
die,20210927,22,240027,9.17,6.755e-05,4.17,0
modifie,20001210,11,196590,5.6,8.35e-05,4.08,0
modifie,20050418,11,164701,6.68,2.56e-05,4.59,0
intéressées,19601220,15,105491,14.22,5.388e-05,4.27,0
l'autoroute,19600405,17,78051,21.78,5.447e-05,4.26,0
l'autoroute,19660915,35,142735,24.52,3.712e-06,5.43,0
l'autoroute,19670815,21,106370,19.74,6.56e-05,4.18,0
l'autoroute,19671201,52,137805,37.73,7.242e-09,8.14,0
l'autoroute,19690311,43,183367,23.45,3.916e-06,5.41,0
l'autoroute,19691217,33,168876,19.54,3.129e-05,4.5,0
l'autoroute,19710222,35,170661,20.51,1.905e-05,4.72,1
l'autoroute,19721218,32,172520,18.55,4.96e-05,4.3,0
justes,19460724,8,66899,11.96,1.866e-05,4.73,1
justes,19500831,9,69952,12.87,4.871e-06,5.31,0
justes,19540630,10,112761,8.87,2.542e-05,4.59,0
justes,19591103,14,107548,13.02,1.104e-07,6.96,0
justes,19941208,20,192855,10.37,7.323e-08,7.14,0
justes,19971104,32,166733,19.19,7.113e-14,13.15,0
justes,20050828,24,236106,10.16,2.744e-08,7.56,0
justes,20070120,24,138834,17.29,1.489e-11,10.83,1
justes,20240514,18,343162,5.25,7.694e-05,4.11,0
poudre,19450113,9,31205,28.84,3.903e-07,6.41,0
poudre,19591120,12,87842,13.66,8.436e-06,5.07,0
poudre,19751122,21,196727,10.67,4.634e-06,5.33,0
poudre,19990919,29,162640,17.83,2.306e-09,8.64,0
poudre,20011015,78,383958,20.31,5.59e-13,12.25,2
poudre,20220820,48,726456,6.61,6.096e-05,4.21,0
s'occupe,19970320,22,449743,4.89,4.122e-06,5.38,0
s'occupe,20220814,28,627240,4.46,3.973e-06,5.4,0
domestique,19480402,10,59935,16.68,3.1e-06,5.51,0
domestique,19550223,11,111071,9.9,5.579e-05,4.25,0
domestique,19790209,14,177315,7.9,9.213e-05,4.04,0
domestique,20190420,16,214635,7.45,8.791e-05,4.06,0
edgar,19520117,54,77240,69.91,1.563e-06,5.81,3
edgar,19550223,110,111071,99.04,7.973e-09,8.1,5
edgar,19550627,50,101364,49.33,3.632e-05,4.44,0
edgar,19551205,71,96153,73.84,6.231e-07,6.21,6
edgar,19740406,80,181144,44.16,6.176e-05,4.21,0
coûteuse,19970131,20,460692,4.34,2.934e-05,4.53,0
d'assister,20180125,18,376550,4.78,4.083e-06,5.39,0
biologique,19500116,18,75010,24.0,2.447e-07,6.61,0
biologique,19800805,30,176244,17.02,9.158e-07,6.04,0
biologique,19991116,23,166236,13.84,1.513e-05,4.82,0
biologique,20000411,41,240193,17.07,3.479e-07,6.46,1
biologique,20010217,54,403858,13.37,3.374e-06,5.47,0
biologique,20011027,52,457995,11.35,1.915e-05,4.72,0
biologique,20040202,27,202040,13.36,1.351e-05,4.87,0
biologique,20160115,30,246357,12.18,2.432e-05,4.61,0
nocturne,19910522,12,161652,7.42,6.097e-05,4.21,0
nocturne,20010804,20,316517,6.32,2.751e-05,4.56,0
nocturne,20101112,15,241135,6.22,8.431e-05,4.07,0
nocturne,20220101,17,239306,7.1,1.879e-05,4.73,0
nocturne,20230604,15,232028,6.46,6.38e-05,4.2,0
exportateurs,19490702,12,63504,18.9,1.343e-05,4.87,0
exportateurs,19531208,14,105139,13.32,7.592e-05,4.12,0
exportateurs,19710315,22,146390,15.03,7.224e-06,5.14,2
exportateurs,19800611,24,188240,12.75,2.303e-05,4.64,0
divise,20050918,19,272079,6.98,1.504e-06,5.82,0
divise,20080803,8,90327,8.86,5.859e-05,4.23,0
divise,20110321,13,241620,5.38,9.116e-05,4.04,0
divise,20120926,21,358476,5.86,5.336e-06,5.27,0
d'offres,20070129,26,155782,16.69,4.871e-06,5.31,1
d'offres,20100320,25,181767,13.75,3.043e-05,4.52,0
prétendu,19510828,10,90065,11.1,1.192e-06,5.92,0
prétendu,19640806,8,94329,8.48,3.946e-05,4.4,0
prétendu,19660531,16,142629,11.22,1.187e-08,7.93,0
prétendu,20060504,12,234089,5.13,8.45e-05,4.07,0
