mot,date,surprise,c1_s4,c2_s4,c3_s4,c4_s4,c1_s6,c2_s6,c3_s6,c4_s6
suicide,20160704,6.093,-0.4086,0.8188,0.6863,0.0433,-0.5641,0.9155,0.6242,0.7125
suicide,20170523,5.0333,0.8302,-2.0589,0.7123,-0.4597,,,,
suicide,20180205,7.9508,-1.1143,-0.6059,-0.0315,-1.289,-1.4312,-0.5891,-0.4067,-0.5505
suicide,20190205,5.7599,-0.6777,-0.9426,-0.1876,-1.0492,,,,
suicide,20190812,5.8123,1.8682,0.4135,-1.4093,-0.8797,,,,
suicide,20220913,8.0812,-0.9995,-0.4493,0.5501,-0.1283,-1.2788,-0.4168,0.3901,-0.0198
suicide,20230402,7.3443,1.2009,-0.3883,0.5639,-0.0009,0.9461,-0.4246,0.5073,-0.7293
suicide,20230605,4.1837,-0.8676,-0.1895,0.508,-0.5074,,,,
suicide,20240205,4.891,-0.3872,-0.1789,-0.4893,-0.6143,,,,
suicide,20240311,6.5879,0.1055,-0.7322,-0.5404,-0.187,-0.1366,-0.6331,-0.6961,-0.7
suicide,20240425,4.5628,0.3789,-0.3775,0.7673,-0.2862,,,,
transmission,20160227,4.0036,-0.428,0.1595,-0.329,-0.3682,,,,
transmission,20210329,4.6167,-0.7294,0.6324,1.8111,-0.115,,,,
transmission,20220523,4.028,1.7594,0.6042,-0.3698,-1.383,,,,
transmission,20240422,6.3887,0.0933,-1.6195,-0.4609,-1.3915,-0.0555,-1.6457,-0.8817,0.4872
transmission,20240709,5.1197,-0.6622,-1.6828,1.9035,0.1718,,,,
transmission,20240814,4.4433,0.571,0.578,-2.187,1.553,,,,
transmission,20260512,6.4475,1.2768,1.9109,-0.9716,1.0856,1.2731,2.0543,-0.6625,1.8358
signification,20081105,7.8315,0.763,-1.1621,-0.7032,-0.274,0.6185,-1.1436,-0.7781,0.1849
signification,20131230,5.0986,0.6549,3.0422,-1.1574,-0.3774,,,,
signification,20141024,4.9076,-1.1215,0.6899,0.1017,-0.0573,,,,
signification,20150718,5.2647,0.276,-0.0465,0.6252,-0.7529,,,,
signification,20160718,5.9131,-0.3602,-0.6258,0.0523,-1.0129,,,,
signification,20220821,4.1696,-1.8467,0.0603,-0.2005,-0.424,,,,
signification,20230505,4.5094,0.1188,0.4401,-1.6368,-0.7166,,,,
signification,20240714,4.8597,-1.0778,0.075,-0.6685,-0.6745,,,,
signification,20250715,8.4383,0.1677,-0.9549,0.9743,-0.1133,-0.1298,-0.9803,0.8313,-0.7678
faisons,20140831,11.5924,-1.2823,-0.6645,-0.0344,-0.0174,-1.4565,-0.6126,-0.1661,-0.1643
faisons,20200407,5.9244,-0.795,1.4686,0.5034,0.3224,,,,
maires,20091117,5.6894,2.2362,-0.1029,0.629,0.092,,,,
maires,20121121,7.1106,0.3399,0.6618,-0.5302,0.0581,0.1392,0.7281,-0.6052,-0.7161
maires,20131119,5.2293,0.7384,1.4641,1.3233,0.4447,,,,
maires,20150919,10.2443,-1.1725,1.3012,0.9335,0.1529,-1.3538,1.2447,0.8309,0.0187
maires,20171123,7.533,0.9671,1.7069,-0.0597,-0.6739,0.7156,1.735,-0.079,-0.8605
maires,20181121,4.643,1.9583,2.5816,0.8552,0.7935,,,,
maires,20190115,8.8004,3.1134,0.1941,0.1392,-0.2707,2.9057,0.1431,0.1126,-0.1196
maires,20191119,8.4638,1.1755,0.5341,0.5155,-0.2375,0.887,0.5159,0.3803,-0.8654
maires,20200316,5.3359,1.6237,0.9192,-0.0313,-0.3133,,,,
maires,20200504,7.9426,2.7444,0.5755,0.163,-0.008,2.6371,0.5439,0.1427,0.0423
maires,20200629,4.7605,1.0502,-0.4047,-1.4123,-0.2267,,,,
maires,20201101,10.1882,1.8353,-0.0215,0.1018,-0.066,1.629,-0.0785,0.0475,-1.0419
maires,20210412,7.1027,1.9234,1.528,0.3714,-0.217,1.7099,1.5087,0.3822,-1.0722
maires,20220222,4.3254,0.6805,-0.2708,-1.0773,0.0297,,,,
maires,20221123,4.7547,1.4858,1.853,-0.3688,-0.3384,,,,
maires,20230703,15.2317,1.4183,0.4021,0.3281,-0.2655,1.1559,0.3567,0.1932,-1.1802
maires,20231121,4.7523,1.7907,1.8379,0.3675,-0.3106,,,,
maires,20260316,7.4313,0.3711,-0.0636,-2.3775,1.3347,0.4856,0.0824,-2.2971,1.637
intense,20240114,5.9337,-0.0086,-0.212,0.4395,-0.0827,,,,
intense,20240422,5.0548,0.7127,-1.3321,-1.8,-0.9925,,,,
intense,20240709,4.4601,-0.8235,-1.1378,0.6225,-1.324,,,,
intense,20240813,4.2924,0.5747,1.4211,-1.1037,1.8493,,,,
intense,20250629,4.6381,1.7633,-0.2409,-0.791,1.5265,,,,
intense,20260628,4.2935,0.148,1.1459,-1.436,0.4348,,,,
créateur,20080228,4.2183,-0.6048,-0.3666,0.0987,1.7594,,,,
créateur,20080602,9.2941,-0.927,-1.0782,-0.3049,-0.6258,-1.11,-1.0355,-0.4918,-0.3119
créateur,20100211,4.2114,-0.2134,-1.5639,0.1709,1.581,,,,
créateur,20110302,4.0375,1.551,1.2567,-0.1263,-0.8507,,,,
créateur,20111006,8.2349,-0.919,0.7406,0.9633,0.5007,-1.0815,0.7759,0.967,0.9404
créateur,20141006,4.4529,-2.4982,0.5084,1.3615,-0.2787,,,,
créateur,20150710,6.1043,-0.5156,1.0731,-0.4276,-1.539,-0.6752,0.968,-0.849,-0.4849
créateur,20151028,4.1451,-0.8205,-0.3935,-0.2357,1.2561,,,,
créateur,20160502,4.5895,-1.395,-0.4797,0.8962,0.5147,,,,
créateur,20190219,12.6709,0.0346,-1.4478,0.3944,0.8235,-0.0893,-1.4358,0.5335,0.2284
créateur,20201004,10.3674,-0.0766,-0.3954,0.8021,-1.1894,-0.42,-0.4275,0.4921,-1.1403
créateur,20201229,4.4232,-0.6888,-0.2358,-0.5161,-0.1592,,,,
créateur,20210425,7.1075,-0.4321,-0.6094,0.9629,-1.1542,-0.7905,-0.6735,0.6614,-1.0895
créateur,20211129,4.5968,1.9148,0.61,-2.0479,-1.076,,,,
créateur,20220124,14.4324,-1.1711,0.4683,-0.1817,-1.0765,-1.4364,0.4842,-0.4852,-0.8147
créateur,20220809,7.4336,-1.1965,-1.4347,-0.4043,-0.3748,-1.3218,-1.3281,-0.5598,0.3741
créateur,20240308,5.8709,-1.3429,-0.986,0.5917,-0.4531,,,,
créateur,20250904,4.3595,1.068,-1.6956,1.6675,0.2106,,,,
l'attentat,20080307,4.0075,-0.2889,-0.0328,0.6456,-0.8202,,,,
l'attentat,20101121,5.686,2.3102,0.8783,0.4551,-0.8568,,,,
l'attentat,20110429,4.4093,3.0855,-1.074,-0.7062,0.4203,,,,
l'attentat,20120719,4.0212,1.811,0.6938,-0.6997,-0.6658,,,,
l'attentat,20150108,19.8318,2.9548,-0.7329,0.5467,0.717,2.7932,-0.7992,0.6805,-0.3113
l'attentat,20150626,10.6069,1.5241,-1.7669,1.4732,0.0201,1.2379,-1.8554,1.3672,-0.3814
l'attentat,20151011,5.5594,0.9843,-0.202,0.1988,-0.0771,,,,
l'attentat,20160715,22.6187,2.1573,-2.9024,0.2206,-0.3211,1.992,-2.9731,0.0478,0.063
l'attentat,20161220,6.4827,2.2262,-2.4859,0.0453,-0.068,2.1257,-2.5302,0.1005,0.4564
l'attentat,20170421,5.8451,-0.6914,0.5586,2.0734,-0.0188,,,,
l'attentat,20170604,11.2203,-0.3833,0.5972,2.12,-0.0494,-0.5423,0.4632,1.9234,-0.1256
l'attentat,20170714,5.5056,0.6692,0.7384,-0.0746,-0.7313,,,,
l'attentat,20170818,8.1502,1.3111,0.4021,0.146,-0.9342,1.0101,0.3512,-0.108,-1.2172
l'attentat,20181213,4.6661,3.0367,-1.1343,-0.232,0.37,,,,
l'attentat,20240325,4.9384,2.025,1.2708,-1.2537,-0.7844,,,,
merci,20140903,4.3796,2.5231,-1.9792,0.4384,1.2899,,,,
merci,20160711,4.5434,0.3541,0.6673,-0.3853,-0.4225,,,,
merci,20180716,10.9445,0.2079,0.8689,0.0775,-0.4934,-0.0489,0.8427,-0.0755,-1.213
merci,20200329,7.3635,0.7474,1.1661,-0.3472,-0.3007,0.5493,1.1443,-0.3593,0.1671
merci,20221219,4.4102,0.8037,-0.0868,-2.8143,-0.7062,,,,
merci,20240707,5.6088,-1.1626,-0.4524,-1.7217,1.2342,,,,
utilise,20240422,5.1812,0.7421,0.6011,0.3081,-0.8636,,,,
utilise,20240813,4.1507,0.0306,-0.572,-0.9539,2.12,,,,
gilles,20080317,7.0151,1.3148,1.9806,-0.0047,1.3032,1.3897,1.9658,0.2273,1.6196
gilles,20081019,11.187,0.1473,-0.8859,-0.5629,-0.5654,-0.1124,-0.8249,-0.7152,-0.2163
gilles,20110625,4.0481,-1.0452,1.0999,-0.4985,-0.8767,,,,
gilles,20110818,5.5934,1.3108,-1.0995,-1.337,1.1537,,,,
gilles,20120111,5.2995,1.7823,-0.1478,1.2311,0.8261,,,,
gilles,20120614,4.1062,-0.1144,1.4449,1.066,-0.8634,,,,
gilles,20130723,9.3514,0.6539,1.6951,-0.8558,0.0561,0.5294,1.6918,-0.8651,-0.8169
gilles,20140330,5.9282,-0.6569,2.1609,1.6009,1.3458,,,,
gilles,20140526,4.5487,0.8361,1.5699,0.1206,-0.9572,,,,
gilles,20151028,4.0808,-1.8737,-0.666,0.2036,0.3491,,,,
gilles,20151206,7.8109,-1.049,-1.8836,-1.6836,0.9404,-0.9677,-1.721,-1.6266,1.8297
gilles,20170618,4.3194,-1.4893,0.5483,0.8446,1.6121,,,,
gilles,20171210,7.4566,-1.126,0.8687,1.2139,0.035,-1.3785,0.8355,1.18,0.4384
gilles,20180206,4.1128,1.0079,0.8326,-0.3753,-0.4177,,,,
gilles,20200205,4.9813,1.8249,1.2615,0.1652,0.2221,,,,
gilles,20210627,4.4733,-2.0346,0.4499,1.4425,1.9935,,,,
gilles,20220912,4.2604,0.1641,-0.7703,1.5531,0.8063,,,,
gilles,20231217,6.2419,2.1109,-1.7021,0.8086,-0.0274,1.861,-1.7643,0.753,-0.5865
occupés,20140421,4.1463,0.4374,0.8331,1.2413,-0.4694,,,,
occupés,20141013,4.2638,0.4108,1.0999,-0.8837,-0.2283,,,,
occupés,20151111,7.7377,-0.2497,-0.8696,0.2729,-0.5352,-0.5294,-0.7926,0.0031,-0.4919
occupés,20160524,4.0527,-0.2395,0.7627,-1.0337,-0.1407,,,,
occupés,20180509,4.5081,-1.0172,-0.713,-0.3383,0.3794,,,,
occupés,20181229,4.6231,-2.018,0.9709,0.7429,-0.8409,,,,
occupés,20201008,6.0947,-1.1235,-0.2747,-1.7266,1.7502,-0.9341,-0.0668,-1.477,2.3035
occupés,20210427,4.8083,-1.4912,0.9664,-0.6565,0.0127,,,,
occupés,20220402,4.0942,-0.3712,-0.3211,1.1979,-0.0645,,,,
occupés,20220921,5.1754,0.2814,-0.9873,-0.6168,-0.0605,,,,
occupés,20250501,4.7097,-1.342,1.7239,0.6713,0.369,,,,
urss,20080804,7.1814,-0.6296,-1.5141,0.3958,0.5239,-0.8064,-1.4227,0.2863,0.5807
urss,20140413,4.0166,2.7032,0.386,0.4881,0.3679,,,,
urss,20220508,5.8034,-0.4981,0.1963,0.897,-0.8978,,,,
urss,20220831,5.2312,-1.5051,0.9494,-0.0342,0.2341,,,,
urss,20230424,9.5994,-0.3384,0.7038,-1.4286,-0.6566,-0.5196,0.7873,-1.6909,-0.8604
urss,20250815,5.7955,-0.5679,-0.6673,1.1246,-0.5112,,,,
optimiste,20081012,4.411,-0.5765,-0.7344,1.0664,-1.5068,,,,
optimiste,20110731,4.7346,-0.5132,-0.0851,0.8088,-1.8187,,,,
optimiste,20200514,6.3542,0.7667,-0.6685,1.007,0.953,0.7097,-0.7358,0.9853,0.7955
optimiste,20201111,4.1637,-1.368,0.1325,0.6757,2.0975,,,,
optimiste,20211231,4.3676,0.5409,-1.8287,-1.1339,-1.2572,,,,
décédé,20080727,7.1041,-1.9657,-1.0039,-0.0376,-0.3202,-2.1011,-0.9605,-0.3575,-0.4186
décédé,20081225,4.2724,0.8693,-1.9662,-0.1304,-1.1688,,,,
décédé,20100110,4.3729,-1.2155,-0.2256,-0.6835,0.2963,,,,
décédé,20141021,4.406,-0.5638,-1.1442,-0.8557,-0.5879,,,,
décédé,20171206,5.6529,1.5333,-0.862,0.6222,-0.5383,,,,
décédé,20190926,6.0749,0.6906,-0.9592,2.2228,-1.1109,0.3716,-1.0966,1.8531,-0.2945
décédé,20200226,4.4122,0.981,0.8654,1.0842,-0.6474,,,,
décédé,20200329,6.0842,1.0293,-0.2932,0.1982,-0.1601,0.7976,-0.2497,0.1639,0.632
décédé,20201129,4.9025,1.2018,-0.8075,-1.2931,-1.1364,,,,
décédé,20210111,4.0718,-2.0981,1.3665,-0.482,0.2597,,,,
décédé,20211003,5.6635,-1.5344,-0.8262,0.5136,0.2902,,,,
décédé,20221231,5.3828,2.1431,-0.1488,-0.6376,0.0161,,,,
décédé,20240818,6.6746,0.8518,-0.8682,1.0234,0.1309,0.569,-0.8802,0.9859,-0.3633
décédé,20241230,5.0628,2.4022,-0.7996,-0.9078,-0.3389,,,,
décédé,20250421,6.9335,0.8203,-1.5583,1.6852,0.9806,0.6544,-1.6506,1.795,0.2888
formellement,20100523,4.8145,-0.1354,0.0136,0.6678,-0.1267,,,,
formellement,20110520,8.7701,1.4601,2.1438,0.5601,-0.1432,1.3138,2.221,0.6267,0.3247
formellement,20141119,4.0799,-2.3955,0.4495,0.5673,0.2317,,,,
formellement,20150109,5.5566,1.0221,1.4181,-1.1317,0.5231,,,,
formellement,20151115,8.7774,0.775,-0.225,-0.9259,-1.0514,0.6124,-0.2692,-1.2015,-0.3175
formellement,20160727,6.1004,-0.3386,2.1498,1.7377,1.9951,-0.3024,2.0913,2.0717,1.1427
formellement,20180425,4.1954,1.1138,1.3847,-1.4579,0.3844,,,,
formellement,20181125,4.2568,0.2046,-0.3354,0.2681,-1.5561,,,,
blocage,20101018,15.4689,2.6397,0.1237,1.5917,-0.2536,2.3599,0.0559,1.5677,0.1922
blocage,20150722,5.2583,1.2439,1.208,-0.1068,0.0118,,,,
blocage,20160524,6.8598,2.9355,1.0695,0.945,0.5276,2.746,1.0659,1.0756,0.0419
blocage,20180418,4.5045,-0.2177,1.4858,0.1424,1.5082,,,,
blocage,20181117,18.6652,2.4018,-0.3578,0.8519,-0.3092,2.1295,-0.4126,0.803,-0.6557
blocage,20230307,7.6273,0.9477,-1.6783,-1.8529,0.6468,0.892,-1.4534,-1.7737,0.3086
blocage,20240128,10.54,3.1205,1.4551,1.405,-0.4929,2.8831,1.3893,1.4951,0.1373
blocage,20250910,12.8936,0.5797,1.1871,-0.914,-0.0684,0.4183,1.2591,-1.0211,-0.3552
sauvage,20101204,5.0622,-0.8386,-0.4415,0.0205,-0.533,,,,
sauvage,20150625,4.0397,-0.1538,-0.598,0.5703,-0.4708,,,,
sauvage,20160131,27.0356,1.2165,1.149,0.8844,-0.1108,0.9482,1.1495,1.0648,-0.5164
sauvage,20160812,20.8828,0.6661,-1.7445,-0.0993,0.6031,0.5693,-1.7025,-0.1445,0.82
sauvage,20161005,4.575,0.7936,-1.6605,0.6097,0.7558,,,,
sauvage,20161124,7.5306,0.6558,-1.2064,1.53,1.145,0.4862,-1.1281,1.6353,0.3143
sauvage,20161228,39.2944,1.0996,-0.9045,1.6287,0.3465,0.8105,-0.9595,1.6424,-0.5231
sauvage,20170226,4.4731,-1.4906,0.3428,0.0419,-0.631,,,,
sauvage,20170801,4.0831,1.2014,-1.0647,-2.4297,0.5849,,,,
sauvage,20181006,5.5984,-1.0031,1.9799,0.993,-0.2211,,,,
sauvage,20190806,4.7898,0.0812,-1.603,0.4539,1.8514,,,,
sauvage,20191020,5.2414,1.1699,0.6718,-0.7649,-0.682,,,,
sauvage,20200729,19.9009,-0.3605,-0.5756,0.8416,-1.1478,-0.7269,-0.5821,0.5322,-0.8689
sauvage,20200929,4.4303,-1.1679,-1.2617,0.3286,0.767,,,,
sauvage,20210102,7.2452,1.2148,0.7321,-0.2851,-0.0526,1.0755,0.7468,-0.3323,-0.4246
sauvage,20210424,5.2233,-0.0756,0.015,0.1753,-0.2272,,,,
sauvage,20220917,5.8486,-1.806,-0.1302,-0.4432,-0.7882,,,,
sauvage,20240525,4.7628,-0.5662,0.3084,-0.6054,0.566,,,,
spécifique,20180903,6.1797,1.0804,1.0175,-0.1483,-0.2984,0.8446,1.1161,-0.2453,-0.8072
spécifique,20200428,6.0994,-0.8131,-1.2466,-0.975,1.0258,-0.7495,-1.0699,-1.1067,1.1149
spécifique,20211201,4.7737,0.0124,1.2236,-1.046,0.7149,,,,
spécifique,20240130,4.4879,1.0652,-2.0218,0.5432,0.8326,,,,
spécifique,20240422,7.9379,0.1077,-2.1669,0.7694,-0.5613,-0.0293,-2.2321,0.2334,0.7383
spécifique,20240709,6.5659,-0.4357,-2.0662,1.335,1.1433,-0.5379,-2.0164,1.1926,1.1758
spécifique,20240830,4.8681,0.675,1.1,-2.8781,0.857,,,,
appartement,20080709,7.6491,0.4172,-0.2905,1.9517,0.2169,0.1321,-0.2487,1.881,-0.0568
appartement,20100101,4.0222,-0.0203,-0.6252,0.0504,-0.1045,,,,
appartement,20100324,5.1662,-1.3463,-0.4235,-0.5674,-0.813,,,,
appartement,20110521,9.0851,0.8087,1.5351,-0.6116,0.0155,0.6328,1.5582,-0.56,-0.0748
appartement,20120322,10.1925,1.8207,-0.197,-0.3593,0.3767,1.6942,-0.2145,-0.3212,-0.472
appartement,20130415,6.2835,-0.7655,0.1227,2.017,1.0056,-0.9804,0.1945,2.0807,0.8979
appartement,20140627,4.0807,-1.1668,0.3086,-0.6852,-0.8228,,,,
appartement,20141029,4.1969,0.3849,-1.3934,-1.7072,1.4722,,,,
appartement,20150715,14.9974,-0.7778,-1.1763,0.1435,-0.405,-1.0585,-1.1291,-0.0792,-0.6518
appartement,20151118,21.5349,0.191,-0.9808,0.6793,-0.6253,-0.1342,-1.0183,0.4133,-0.7079
appartement,20160108,4.6755,-1.2909,2.0355,-0.824,0.2369,,,,
appartement,20160318,4.6862,0.7173,-1.5158,-0.2504,1.5084,,,,
appartement,20160418,4.0162,-0.5525,0.1,0.9198,-0.8251,,,,
appartement,20190712,7.5778,0.4934,1.7286,-1.9215,-0.754,0.3809,1.8744,-2.0613,-0.3702
appartement,20241107,13.8081,-1.3494,-0.6506,0.0881,-1.4722,-1.6767,-0.633,-0.3785,-0.8869
appartement,20260202,7.791,-1.9495,-0.2739,-0.3716,-0.0228,-2.0642,-0.2299,-0.5607,0.3825
méfiance,20090604,8.141,-0.4735,-0.0537,0.9841,-0.4434,-0.7319,-0.0179,0.8019,-0.0615
méfiance,20150320,4.7562,0.7279,1.038,-1.0109,0.4051,,,,
méfiance,20170508,5.0846,-1.4132,-1.6441,-0.7583,0.0289,,,,
méfiance,20190619,4.7578,-0.9863,-1.2653,0.2868,-0.685,,,,
méfiance,20191124,5.2116,-2.1,-0.4113,0.1242,-1.4237,,,,
bertrand,20080309,9.3528,0.1604,-1.9151,0.0757,1.3621,0.1417,-1.8611,0.0127,1.4801
bertrand,20080519,6.7249,2.0053,-1.733,-2.2729,0.1525,2.1429,-1.6835,-2.0906,0.9692
bertrand,20080829,4.3147,2.7112,0.4863,-0.2153,0.9543,,,,
bertrand,20081017,4.9719,2.8302,-1.5392,-0.8003,0.6666,,,,
bertrand,20081117,10.9531,1.248,3.5985,0.4073,-0.2036,1.1613,3.6098,0.4864,0.4488
bertrand,20101003,5.0656,-0.5796,0.8466,0.7899,-0.3703,,,,
bertrand,20101114,6.2977,0.7862,-1.1236,2.361,0.5858,0.5424,-1.1942,2.2857,-0.0579
bertrand,20110116,4.6667,0.5183,0.0784,0.6165,-1.2161,,,,
bertrand,20110904,4.8351,0.6005,-0.3247,-0.0474,-0.1313,,,,
bertrand,20111227,4.4939,-1.48,0.6361,0.2086,0.5127,,,,
bertrand,20151213,8.8466,0.1382,0.5821,2.1651,0.9393,-0.0559,0.5802,2.423,1.2373
bertrand,20210325,7.865,0.2095,-0.6929,0.1985,-0.7062,-0.072,-0.7235,-0.1282,-0.9412
bertrand,20210627,9.0713,0.3507,0.0029,1.823,1.6258,0.1962,0.0299,2.19,1.6272
bertrand,20211202,4.1129,0.4174,2.4994,1.6146,-0.8339,,,,
bertrand,20240903,5.3196,1.6581,0.1582,0.6766,0.1269,,,,
lait,20080921,7.8094,2.3265,-0.1056,0.1299,-0.804,2.0522,-0.0772,0.1101,-0.4716
lait,20090106,4.368,-1.48,0.6822,-0.1624,0.1472,,,,
lait,20090519,14.3436,1.5367,-2.9442,-0.829,0.8461,1.4928,-2.8064,-0.7484,0.9787
lait,20090918,15.5505,2.7469,1.5758,0.7301,0.798,2.6755,1.5084,1.0536,1.6573
lait,20100812,12.2827,-0.1979,0.6522,-0.9525,1.9323,-0.0908,0.6526,-0.5159,2.3462
lait,20150724,9.3929,2.9583,0.6394,0.7002,-0.4457,2.732,0.5882,0.7058,-0.4945
lait,20160830,12.0285,0.7184,3.2031,0.1477,-0.1941,0.6467,3.2063,0.3576,0.9513
lait,20170614,4.3458,0.8222,1.533,0.1927,0.1706,,,,
lait,20171203,4.8967,0.3165,-0.2962,-2.2795,0.9805,,,,
lait,20180112,7.4143,2.3372,1.3383,-1.0109,-0.4654,2.277,1.2775,-1.0147,-0.4552
lait,20181024,5.7189,-1.8028,0.012,0.1564,-0.2625,,,,
lait,20181223,4.6359,0.5965,-0.6927,1.5532,-0.0578,,,,
lait,20220101,4.5827,-1.927,-0.5297,0.4376,-0.8321,,,,
lait,20240422,7.3221,0.4416,-1.5335,-0.2352,-1.4587,0.2507,-1.5671,-0.726,0.4347
lait,20240709,6.3269,-0.1802,-2.1227,1.061,0.2843,-0.361,-2.0506,0.7802,0.5372
lait,20240822,4.7118,-0.4113,-1.1125,-1.3627,2.3296,,,,
lait,20240926,4.2035,-0.1096,-0.3468,-0.8371,-0.0559,,,,
lait,20260123,4.7178,1.6155,0.7587,-1.4933,-0.883,,,,
reçus,20090603,4.9049,-2.2447,-0.3877,-0.7326,-0.1269,,,,
reçus,20100712,4.3132,0.2523,1.2052,2.5044,-0.0432,,,,
reçus,20150707,5.1436,-0.8151,-1.4494,1.5381,1.1234,,,,
reçus,20160705,5.2824,0.0286,-0.7768,-0.0555,1.2874,,,,
reçus,20180507,4.4108,0.3898,-0.5421,-1.3452,0.3034,,,,
reçus,20180716,10.886,0.9572,1.0869,0.742,-0.9694,0.6468,1.0437,0.5131,-1.2176
reçus,20181129,12.3604,1.2904,-0.4834,-0.4893,-0.4206,1.0823,-0.459,-0.4703,-0.0001
l'adhésion,20080401,4.0731,1.8137,-0.4226,1.3135,-0.0831,,,,
l'adhésion,20090406,5.0436,1.6197,0.625,0.4835,-1.0496,,,,
l'adhésion,20111031,7.4835,1.8021,-1.4713,0.1246,-0.1351,1.5655,-1.45,-0.0058,-0.6606
l'adhésion,20120122,6.9462,-1.08,-0.0205,-0.0127,-1.0552,-1.3383,-0.0102,-0.2939,-0.8035
l'adhésion,20220512,10.3062,2.815,-1.4535,-0.4386,-0.4624,2.7818,-1.5542,-0.5038,0.7954
l'adhésion,20220612,69.228,-1.1766,-0.8591,-0.4074,-1.4812,-1.4876,-0.8135,-0.8161,-0.8848
l'adhésion,20230404,6.86,-1.3898,1.0852,0.256,-0.9778,-1.6367,1.1547,0.023,-0.0493
l'adhésion,20230711,14.7072,0.8981,2.1056,-0.6523,-0.6787,0.6963,2.1516,-0.8816,-1.0222
l'adhésion,20240123,4.012,0.9347,-1.0137,-0.0314,-0.2811,,,,
l'adhésion,20240226,6.1738,-1.4716,-1.5534,-0.4353,0.1461,-1.4939,-1.3589,-0.6443,1.0374
pêche,20080518,5.9146,1.9253,-2.7451,-0.8709,-0.0639,,,,
pêche,20090416,4.473,1.3402,2.2028,-1.2413,-0.4704,,,,
pêche,20090606,4.1363,0.1188,-0.2222,0.6428,0.5478,,,,
pêche,20090725,4.6214,-0.9215,-0.3538,-2.6926,1.0103,,,,
pêche,20130309,4.6192,0.8903,3.4392,2.0051,0.6162,,,,
pêche,20140307,4.0183,1.6287,0.477,2.0761,0.5558,,,,
pêche,20170311,6.3575,0.6432,1.8322,0.1341,-0.6089,0.3864,1.8379,0.115,-1.0294
pêche,20190309,4.6602,-0.1774,2.1981,1.0971,-0.1414,,,,
pêche,20201224,4.5682,0.7772,-0.0396,1.4775,-0.015,,,,
pêche,20210313,6.2126,0.8079,2.3165,-0.5897,-0.3807,0.655,2.3108,-0.5642,-0.2872
n'auraient,20111204,4.2984,-0.4303,0.0111,1.2496,-1.1657,,,,
n'auraient,20140613,4.6981,-0.8869,0.4567,0.4467,-0.877,,,,
n'auraient,20160208,4.5531,-2.601,-1.5741,0.0815,0.5004,,,,
n'auraient,20171122,4.1585,0.9204,-0.4419,-0.3242,-0.759,,,,
n'auraient,20200317,4.265,0.73,-1.4423,-0.1432,-0.5327,,,,
n'auraient,20210111,4.3032,-0.0493,-1.1568,-0.2449,0.1243,,,,
n'auraient,20250623,5.054,-0.1047,-0.136,1.5665,-0.5818,,,,
l'inquiétude,20190929,6.774,2.28,-0.5427,1.0443,0.0499,2.0238,-0.6151,0.9867,-0.5027
l'inquiétude,20200319,6.9111,2.6751,-0.4619,-0.6483,-0.1293,2.6306,-0.3395,-0.5018,1.0753
l'inquiétude,20200425,5.5528,-1.8528,0.3726,-0.2578,-0.544,,,,
l'inquiétude,20201220,4.9393,0.3531,-1.4786,-0.9271,1.3819,,,,
l'inquiétude,20240509,4.8137,-1.1484,0.278,-0.7549,-0.9595,,,,
musicale,20180107,5.5756,-1.272,-0.6927,0.5132,-0.1974,,,,
culturels,20130513,5.2322,-0.252,-1.0564,0.7331,-0.8547,,,,
culturels,20151115,6.3753,1.4169,0.5385,-1.0034,0.0683,1.2835,0.548,-0.9876,-0.6312
culturels,20200106,4.1322,1.5878,0.8187,0.4418,0.1123,,,,
culturels,20200313,5.4018,1.9946,2.8532,1.464,0.4104,,,,
culturels,20201030,5.4354,1.1891,-0.9416,-0.6301,-0.5734,,,,
culturels,20210101,14.1921,-1.1299,-0.876,-0.6223,-0.7915,-1.3188,-0.8534,-0.8671,-0.4431
culturels,20210208,6.577,0.1426,-0.2255,-0.5055,0.0064,0.1611,-0.1954,-0.6856,1.1988
culturels,20210312,6.0132,0.2369,1.4349,0.3949,1.1046,0.3657,1.372,0.4721,1.2827
culturels,20210415,4.5476,-0.4194,-1.3657,-2.142,2.8802,,,,
culturels,20210519,7.1812,1.4032,2.7158,0.968,0.0075,1.2285,2.6943,0.9683,0.132
culturels,20210721,4.1866,1.7425,-0.0167,-0.4738,0.2306,,,,
culturels,20251020,4.1524,0.7565,-1.1256,-1.6594,-0.717,,,,
nés,20080307,4.0274,-0.6329,1.2497,-0.5638,0.24,,,,
nés,20090609,4.2287,0.3567,-0.3711,0.325,2.0565,,,,
nés,20090904,8.1798,-0.8378,1.4502,-0.4313,0.9142,-0.7067,1.4821,-0.0795,2.3127
nés,20100729,8.172,1.5735,-0.6691,-0.3227,-0.0415,1.3739,-0.6834,-0.2669,-0.8205
nés,20120901,4.6273,2.24,-0.0121,0.1837,-0.219,,,,
nés,20130130,9.6553,0.1674,-0.1997,0.9779,-0.3966,-0.1303,-0.27,0.8173,-0.6904
nés,20140626,4.7909,0.3021,-0.9658,0.5481,-0.1173,,,,
nés,20140903,6.0698,1.2121,-0.5581,-0.7604,1.5505,1.2388,-0.5095,-0.6401,2.0016
nés,20141005,4.749,-0.0413,1.2926,0.6724,-1.6197,,,,
nés,20150518,5.1883,0.7796,0.3213,0.0869,-0.2666,,,,
