mot,date,surprise,c1_s4,c2_s4,c3_s4,c4_s4,c1_s6,c2_s6,c3_s6,c4_s6
médicaments,20240422,10.979,2.6973,-1.4717,0.3147,-0.6704,2.5223,-1.6927,-0.2321,-0.459
médicaments,20240829,10.6324,-1.3691,2.1212,0.748,2.7864,-1.0343,2.3255,1.9258,2.64
palestinien,20090105,6.2363,1.3804,2.729,-0.6379,0.2601,1.4482,2.6121,-0.4052,0.4009
palestinien,20110922,4.3531,0.2056,1.1825,-0.9004,-1.8269,,,,
palestinien,20140720,4.195,1.7363,2.323,-0.0839,1.1262,,,,
palestinien,20231010,5.7359,4.2837,-0.86,-0.8135,1.048,,,,
palestinien,20250923,6.1567,-0.6342,1.7646,-0.7423,-1.0767,-0.6418,1.8638,-0.9373,-0.8414
dommage,20091110,4.1071,-0.2505,-0.4953,0.4882,2.4411,,,,
suites,20150428,4.103,0.6301,0.468,0.5524,1.0686,,,,
suites,20190425,4.6265,-0.7804,-0.1651,0.5123,2.1097,,,,
suites,20200323,5.9124,3.2655,-0.971,0.1289,2.1522,,,,
suites,20201203,6.1672,1.5757,-1.0164,-1.5185,-0.9896,1.2607,-0.9228,-1.9093,-0.3794
suites,20230101,5.0259,0.5754,-0.5158,0.0153,-0.6492,,,,
tirs,20090105,8.292,0.7972,3.2558,-0.8268,-0.3451,0.9368,3.2161,-0.5096,-0.1644
tirs,20110410,4.7225,-2.8565,1.2702,-0.3202,2.0984,,,,
tirs,20140711,4.2944,3.0169,0.7599,-0.6108,0.4576,,,,
tirs,20221217,4.2051,0.4617,0.5634,0.2957,0.655,,,,
répétition,20240422,4.2265,2.1373,-1.1541,0.4597,1.2381,,,,
dénoncent,20190703,4.5201,-1.2657,-0.6731,0.9371,0.3615,,,,
dimensions,20131107,6.5852,-0.305,-1.8213,-0.0194,0.3714,-0.6575,-1.793,-0.1282,0.6139
dimensions,20250520,4.9047,-0.6065,-2.041,-2.0713,0.9852,,,,
dimensions,20260702,5.6656,-1.6604,-0.2503,-0.7836,0.5746,,,,
hall,20131119,7.0339,0.03,-0.1816,0.4165,0.0557,-0.167,-0.3423,0.3024,0.1241
hall,20160323,7.2247,-0.0091,-1.3566,0.0689,0.3693,-0.3086,-1.3526,0.0928,0.7207
hall,20220918,9.2011,0.3102,1.099,-1.4116,-1.4814,0.1248,1.1698,-1.6923,-0.9383
hall,20240323,10.6838,-0.2493,-0.7539,1.5192,-0.1426,-0.357,-0.9676,1.3393,-0.3948
comprennent,20200323,6.5967,2.6938,2.1896,-1.0174,0.5135,2.749,2.0748,-0.9677,0.6544
affectés,20120817,4.2945,-0.7272,-0.9872,-0.1357,0.3744,,,,
affectés,20200422,4.0115,-3.4081,1.6921,0.3034,1.886,,,,
affectés,20251213,4.4866,0.2976,-1.3907,0.0493,-0.7216,,,,
séparer,20080721,4.4544,-0.1875,1.396,1.0896,0.4786,,,,
séparer,20180620,7.2946,0.2015,-0.1725,0.286,-1.3,0.0421,-0.3073,-0.1042,-1.2409
séparer,20191013,4.0517,0.361,1.2092,-1.4379,-0.7241,,,,
sage,20110513,5.2367,-0.0759,-1.7086,0.0425,0.7746,,,,
sage,20120715,10.9171,-0.4251,-0.5924,0.5869,-0.4154,-0.6242,-0.6722,0.4575,-0.3227
sage,20131026,4.2473,0.4667,1.2212,1.4214,0.195,,,,
sage,20211008,5.0942,0.6384,-0.8971,0.1821,0.7716,,,,
sage,20240525,5.5223,-1.9005,-0.4022,0.0049,-0.5959,,,,
sage,20250129,7.4427,-0.6932,0.9189,0.2913,-0.9693,-0.7074,0.8814,0.2242,-0.9323
l'elysée,20080703,4.1378,0.1527,0.1692,1.7246,0.7424,,,,
l'elysée,20101114,4.8435,-0.3563,1.1757,0.8234,0.1071,,,,
l'elysée,20120516,7.2747,-1.6181,1.2689,-0.4997,0.1514,-1.6856,1.3921,-0.1258,0.3502
l'elysée,20170514,5.5638,-0.2991,0.3465,0.1056,-0.6883,,,,
l'elysée,20180723,6.993,0.8744,1.6715,-0.4773,-2.093,0.8395,1.5951,-0.9738,-1.882
l'elysée,20190101,4.1202,-1.388,0.7052,-1.1578,-0.9816,,,,
agression,20110516,12.5059,1.3776,-1.4723,0.2365,-0.1222,1.0381,-1.6721,-0.1541,0.1077
révélation,20080308,7.4555,-1.6329,-0.1932,0.2034,-0.3919,-1.6942,0.0275,0.336,-0.1787
révélation,20090228,5.8658,-2.43,-1.4336,0.8805,0.7682,,,,
révélation,20100307,8.9137,-1.2385,-1.565,0.0287,-0.6549,-1.5206,-1.3804,-0.3074,-0.2477
révélation,20160213,4.2912,-1.0892,-0.8722,0.4443,-0.1151,,,,
révélation,20190209,7.066,0.0967,-0.0208,0.8888,-0.4589,-0.0037,-0.2064,0.72,-0.5018
révélation,20210213,5.0718,-0.1504,0.0339,0.1233,-0.461,,,,
révélation,20240210,9.1122,-0.9502,-0.3796,-0.3354,0.5398,-1.1457,-0.234,-0.2531,0.7538
révélation,20250228,5.2573,-1.8621,0.0906,0.4842,1.0914,,,,
révélation,20260214,8.721,-1.7157,0.0724,0.1632,-0.492,-1.8635,0.149,0.2281,-0.3368
domine,20120811,4.5808,-0.8244,0.7535,-1.1077,0.8977,,,,
domine,20220424,10.0419,-1.3113,-1.0573,-1.131,0.3937,-1.6746,-0.8134,-0.9382,0.8981
domine,20240727,4.8718,0.2648,0.6853,1.7206,0.7769,,,,
intime,20161010,8.2467,0.3187,-0.1088,-1.1843,-0.9338,0.0465,-0.0592,-1.4907,-0.536
élevées,20180801,4.1408,0.8695,1.7241,1.2335,0.5061,,,,
élevées,20200201,12.5016,-0.6542,-0.3452,-0.0987,0.2227,-0.714,-0.2121,-0.1704,0.4213
élevées,20200808,12.1662,1.6695,0.8617,-1.5134,-0.274,1.5736,0.9627,-1.5975,0.265
élevées,20210207,5.8237,-0.5505,2.2891,-1.992,-1.253,,,,
élevées,20220717,6.2954,1.7622,0.5255,-0.5496,-0.6044,1.7117,0.4399,-1.0281,-0.4046
élevées,20230823,7.8248,-1.8678,1.4018,-1.1986,-1.2133,-1.9094,1.7759,-1.2067,-0.7183
élevées,20250812,5.6123,-1.2091,1.1693,1.7103,-0.8048,,,,
ennemi,20120123,5.3253,-0.0823,-1.3578,-0.1183,0.4733,,,,
ennemi,20130902,4.4068,-1.2941,-1.5569,-1.1881,-0.0636,,,,
ennemi,20151115,11.0361,1.8468,-0.3579,2.0217,0.7166,1.8513,-0.8071,1.8356,0.3164
ennemi,20160715,4.7902,1.4847,-0.4317,0.9054,-0.4069,,,,
ennemi,20240413,4.7333,-0.3825,-1.1095,0.5308,0.674,,,,
tranquille,20080901,4.9988,-1.655,1.6668,-0.6971,0.3989,,,,
tranquille,20081206,4.3474,-0.8693,-1.406,-0.8975,1.3195,,,,
tranquille,20100924,6.9673,-1.6658,-1.3902,0.1742,0.0354,-1.8392,-1.178,0.094,0.2713
tranquille,20110525,5.1895,-0.7347,-0.2461,1.6278,0.2207,,,,
tranquille,20200808,4.5703,-1.7883,-0.496,-0.3846,1.0244,,,,
utiles,20121010,4.9586,-0.9332,-2.106,-1.048,0.9964,,,,
utiles,20200404,5.7263,1.6399,3.0954,-1.214,1.9509,,,,
partant,20080404,9.1363,-0.3175,0.3453,-0.8021,-0.0318,-0.5217,0.4327,-0.7561,0.4201
partant,20080709,6.2269,0.4513,0.8543,0.3392,-0.192,0.5281,0.7551,0.1178,-0.2412
partant,20090722,4.776,-0.3371,2.4481,0.2526,-0.0643,,,,
partant,20120721,4.5887,-2.0405,0.2753,-0.2881,2.0298,,,,
partant,20250716,4.2636,0.9641,-1.0153,-1.3062,0.0512,,,,
lente,20090423,5.1103,0.1322,-1.7675,-1.5103,0.8859,,,,
lente,20101021,4.4934,0.2059,-0.6752,-0.0674,0.909,,,,
lente,20160603,6.6253,0.2791,-0.9346,1.2507,-0.9945,0.1285,-1.1462,0.9177,-1.0653
lente,20180127,6.3278,0.2967,-0.4575,1.4146,-0.6624,0.2051,-0.717,1.0267,-0.7755
lente,20200419,6.6592,2.3801,-0.3727,-1.1303,0.4413,2.1578,-0.484,-1.2927,0.8334
lente,20210105,7.8974,-0.04,1.1287,-1.1821,-1.5529,-0.0943,1.3603,-1.5252,-1.0214
lente,20210429,5.7501,1.2639,0.4234,1.8481,-0.4435,,,,
lente,20260223,7.2428,-0.7666,1.5369,-0.44,-1.1892,-0.7901,1.6135,-0.4929,-0.9492
chansons,20171207,10.3151,0.3472,-0.9272,0.9333,-0.0747,0.1597,-1.1512,0.7299,-0.2119
chansons,20180930,6.2758,1.5986,-0.8657,0.974,-0.6121,1.4087,-1.1756,0.4951,-0.58
encourager,20080305,4.6283,-2.4972,3.276,-0.8328,-0.5232,,,,
encourager,20200311,5.702,-2.6116,1.1597,-1.9044,0.4556,,,,
encourager,20231022,7.3556,-2.0157,-1.1818,0.5056,-0.0973,-2.2435,-1.0807,0.5463,0.018
légal,20100214,5.6348,-1.8887,0.0416,-0.048,0.0596,,,,
légal,20100527,18.4328,0.0897,0.9874,-2.0043,-0.2623,0.0192,1.2709,-2.0443,0.2654
légal,20100906,9.7035,3.2929,-0.7236,0.848,-0.1597,3.1858,-1.1263,0.436,-0.1649
légal,20190425,4.7139,-2.7368,0.6102,-0.0358,1.7687,,,,
légal,20230110,22.5895,1.7747,-0.5214,-1.2694,0.7413,1.453,-0.5095,-1.3368,1.2483
légal,20230413,6.3305,-2.396,-0.3548,2.0541,0.5986,-2.1571,-0.2411,2.1861,0.1232
nuits,20090523,4.7932,-0.1987,-0.6081,-1.4306,0.1032,,,,
nuits,20180804,6.4704,-0.7794,1.8516,-0.3599,0.0432,-0.775,1.8601,-0.1281,0.0871
nuits,20230703,16.7124,1.6118,0.4168,-0.9719,-1.59,1.3971,0.3222,-1.5753,-1.1584
nuits,20260623,4.9968,2.8792,0.0915,-0.5087,0.2471,,,,
dons,20100115,4.6279,0.374,-0.8188,2.3677,0.0534,,,,
dons,20101205,6.0207,0.2598,0.6356,-0.0519,-1.2676,0.1081,0.5072,-0.3987,-1.0839
dons,20121209,4.1841,-0.3781,2.2878,-0.9745,-0.8759,,,,
dons,20131207,4.1168,-0.6628,2.5001,-0.3399,-0.3311,,,,
dons,20190416,10.1524,1.1269,-0.404,1.1913,-0.2953,0.9907,-0.7512,0.9195,-0.4365
dons,20220304,11.9834,3.5925,0.5946,0.815,0.5694,3.6271,0.1517,0.526,0.4221
tournoi,20090523,4.3777,1.5287,1.1579,1.1277,0.7683,,,,
asiatique,20160904,4.1337,0.2092,0.4003,-0.42,-1.6446,,,,
asiatique,20180804,4.2623,2.388,-1.5324,-0.385,0.0399,,,,
asiatique,20210318,12.4586,0.3901,-0.074,0.4337,0.3479,0.2209,-0.2435,0.5053,0.3965
asiatique,20230122,5.942,0.0655,-0.9023,0.0018,-0.4177,,,,
asiatique,20251104,5.3221,0.5648,1.1236,0.2647,-0.3685,,,,
gabriel,20230904,6.2267,0.0922,0.6275,-1.2112,-0.1789,-0.0844,0.839,-1.0397,0.4254
gabriel,20240111,20.9486,2.5044,-0.2255,-1.584,-0.4326,2.2876,-0.2365,-2.1056,0.0589
gabriel,20240419,7.4119,-2.2441,-2.4906,-0.1375,0.2339,-2.4208,-2.0791,-0.0497,0.6862
accorde,20100723,4.6653,-1.4713,-0.0726,-0.5618,1.4972,,,,
accorde,20201227,6.3567,-1.258,-0.7001,0.632,-0.8504,-1.4541,-0.6664,0.3964,-0.7149
l'aise,20220214,6.3089,0.2967,-1.0635,-1.1316,1.0586,0.0147,-0.9459,-0.8723,1.3989
l'aise,20231230,4.4049,-1.2689,-0.8042,0.7799,-0.089,,,,
pcf,20080317,21.8379,-1.4595,1.1788,-0.9052,0.5585,-1.5714,1.4727,-0.3232,1.0348
pcf,20080922,8.4695,-0.793,-0.7776,-1.1656,0.3716,-1.1278,-0.5967,-0.923,0.9874
pcf,20100322,5.9309,-1.9732,1.2623,-0.5905,0.2729,,,,
pcf,20110320,5.806,0.0766,1.1385,0.6715,-0.4983,,,,
pcf,20110925,4.3338,-0.8691,-0.306,-0.8363,0.0762,,,,
pcf,20120507,4.2212,0.146,-0.6174,0.1008,2.1556,,,,
pcf,20150323,5.5111,-1.3416,0.4753,1.2951,-0.3406,,,,
pcf,20170619,6.0436,-2.9327,1.219,0.1397,1.1445,-2.8115,1.5362,0.9233,1.2615
pcf,20210622,4.0487,-1.1883,2.5528,0.6866,-0.4333,,,,
pcf,20220503,4.1884,0.5655,0.8829,0.5993,-0.9448,,,,
mensuel,20080225,6.9318,-0.7411,-1.5265,-1.227,-0.1322,-1.0585,-1.1147,-1.1953,0.6896
mensuel,20080922,5.4335,-0.7214,-0.0984,0.3775,-0.8488,,,,
mensuel,20160419,4.2439,-0.8725,-0.785,-0.1123,1.2491,,,,
mensuel,20171029,12.8023,-0.7483,-1.1764,0.4364,-0.4814,-1.0308,-1.2273,0.1785,-0.2326
mensuel,20211104,4.6375,-2.1974,-1.838,-0.1268,0.493,,,,
jules,20120108,4.9764,-0.7812,0.6547,-1.3385,-1.2557,,,,
jules,20120516,14.5444,-0.0572,0.0283,-2.035,-2.2392,-0.3629,0.3059,-2.6236,-1.437
jules,20141006,22.5101,0.8677,-1.3622,1.3304,-0.2246,0.6583,-1.6502,0.9363,-0.2195
jules,20150718,28.0031,-0.5604,-1.447,0.3669,0.0383,-0.8873,-1.4596,0.2616,0.3373
jules,20170731,6.3137,-0.9892,-1.9456,-0.5878,0.3434,-1.3115,-1.6886,-0.5771,0.8931
jules,20240901,4.2779,-0.7845,-0.7721,-0.5327,0.5328,,,,
constitutionnelle,20080721,13.5168,-0.5776,0.7149,1.2126,-0.0787,-0.5773,0.5432,1.1958,-0.158
constitutionnelle,20160210,11.2808,-3.1243,0.8702,-0.2312,0.2763,-3.088,1.2781,0.3894,0.4476
constitutionnelle,20180723,6.3994,-0.417,1.2721,-0.6322,0.2998,-0.409,1.3501,-0.3804,0.4531
constitutionnelle,20240513,4.3842,2.5906,-0.884,1.8734,0.0597,,,,
régulière,20120428,4.5604,-0.4697,-1.2601,-1.6055,0.6513,,,,
régulière,20240422,5.0272,2.825,0.9642,-0.153,0.0451,,,,
régulière,20240829,4.6475,-0.881,2.4401,-0.2645,1.9352,,,,
romans,20080718,9.1898,-0.5022,-1.8408,-0.626,0.5801,-0.783,-1.6201,-0.5182,0.9337
romans,20100819,4.0535,0.8616,-0.4119,0.6252,0.2831,,,,
romans,20141009,4.4485,1.1423,-0.9941,-0.4935,0.1359,,,,
romans,20190615,4.4072,-2.1907,-0.8471,0.4448,-0.3946,,,,
romans,20200404,8.6293,0.6861,-1.1374,1.4999,-0.2299,0.5299,-1.425,1.1199,-0.39
romans,20231127,23.648,0.7331,1.1848,0.1669,-0.7684,0.6335,1.0083,0.0639,-0.6284
romans,20240413,5.1104,-1.1236,0.294,-0.1014,-1.4649,,,,
romans,20241103,5.9626,-0.1773,-1.0732,0.5062,0.4904,,,,
concrètes,20240123,7.7334,1.3217,-0.743,0.3102,-0.6315,1.0732,-0.9333,-0.0746,-0.4215
occuper,20081115,4.3999,0.1694,-2.0751,-0.4991,0.439,,,,
occuper,20190703,4.1691,0.782,-0.5204,-1.1703,0.3914,,,,
occuper,20200317,10.3901,3.8732,-1.2386,0.0761,1.3531,3.7388,-1.5434,-0.1809,1.4514
occuper,20250809,4.9031,0.935,-0.9839,-0.0235,-0.3598,,,,
l'enfance,20200210,4.0181,-0.8974,0.5605,0.7614,0.9579,,,,
l'enfance,20231121,4.5874,-0.4073,-0.1424,-1.8348,-1.3102,,,,
l'enfance,20241227,5.6818,-0.5498,-1.1229,-0.1203,-1.291,,,,
l'enfance,20250408,5.0577,-1.4974,0.6433,-1.4594,0.5245,,,,
l'enfance,20251210,4.0308,-0.4438,0.3906,0.4268,1.0026,,,,
l'enfance,20260608,4.893,1.8463,-0.8124,-1.1738,1.2238,,,,
heureuse,20130102,5.5683,1.2231,-0.1336,-0.5885,-0.2086,,,,
heureuse,20160102,4.6887,0.3803,0.3529,-0.7606,0.0552,,,,
l'irak,20080320,4.3753,-1.2758,-0.2655,0.3334,1.2306,,,,
l'irak,20140810,7.0371,2.6444,-0.4483,-0.6736,-0.6489,2.4542,-0.5302,-1.0946,-0.1588
l'irak,20200105,4.219,0.7135,2.2175,-0.1329,-2.1207,,,,
l'irak,20260623,5.4545,0.863,1.6291,0.0812,-1.2818,,,,
françoise,20101205,4.2144,0.279,-1.2199,1.4226,-0.6028,,,,
françoise,20110609,7.992,1.9788,-0.7447,1.2209,-0.1783,1.8462,-1.144,0.8703,-0.2526
françoise,20111016,4.017,-0.416,-1.043,-0.8816,-0.6898,,,,
françoise,20220611,7.5285,-0.9019,-1.38,-0.5366,-0.0852,-1.2804,-1.2628,-0.635,0.3515
françoise,20240612,12.1845,0.5421,-0.9873,0.8572,0.3244,0.3045,-1.2171,0.6688,0.3908
roumanie,20080609,29.554,1.6087,1.3574,1.5934,0.2853,1.7325,0.9087,1.5638,-0.0855
roumanie,20081010,12.579,0.2177,0.3215,1.9282,-1.8205,0.2865,-0.0022,1.336,-2.1699
roumanie,20090905,10.553,0.7343,-0.3868,-0.1253,-1.5643,0.5663,-0.4602,-0.5453,-1.3194
roumanie,20101009,13.0746,-1.5897,-0.0831,0.9389,-1.7792,-1.653,-0.0819,0.5351,-1.7596
roumanie,20110907,6.8576,0.7823,0.9664,-1.573,-1.097,0.6053,1.0318,-1.9399,-0.6031
roumanie,20150922,5.1791,0.8716,1.0099,0.0626,-0.6781,,,,
roumanie,20160609,10.4493,2.0098,0.9426,1.528,-0.2124,2.0727,0.4733,1.269,-0.5289
roumanie,20220226,4.5173,3.2719,0.0597,1.4189,0.6427,,,,
roumanie,20250225,6.0528,1.1003,0.7308,-0.8937,-1.3322,0.9258,0.6852,-1.3486,-0.9565
roumanie,20260530,6.9292,-1.0013,-1.0609,0.3927,-0.0658,-1.277,-1.0977,0.3377,0.0747
degrés,20110820,5.0349,-1.1017,-1.083,0.3568,-0.2073,,,,
degrés,20120204,4.3824,0.8218,0.8379,1.8884,-1.3492,,,,
degrés,20120817,4.3609,0.8921,0.3116,1.9437,-1.1213,,,,
degrés,20180804,6.9527,0.1939,3.0644,-0.2229,-1.1109,0.3494,2.9698,-0.1484,-1.09
degrés,20190724,6.1649,-1.5635,0.6746,0.5751,-0.9228,-1.4031,0.7982,0.3866,-1.0485
degrés,20210812,4.2967,-1.6867,1.2528,1.3071,-0.981,,,,
degrés,20220717,9.4661,0.8143,0.3408,-0.3038,-0.6446,0.7018,0.3072,-0.6244,-0.5078
degrés,20230823,6.0947,-2.0571,0.9931,-0.5711,-0.9617,-2.0472,1.3725,-0.5661,-0.4711
degrés,20250701,4.4635,0.2053,1.1187,-2.0216,-1.0125,,,,
degrés,20260623,7.3329,1.9817,0.2712,0.2075,-0.7173,1.9058,0.0128,-0.2933,-0.7212
suisses,20080606,5.968,0.8595,-0.3983,1.9214,0.3484,,,,
suisses,20081227,7.6054,-0.9254,-1.9169,-0.226,-0.5485,-1.2753,-1.8087,-0.4252,-0.1223
suisses,20090821,5.4336,-0.3541,0.3199,0.8528,-0.0537,,,,
suisses,20091201,6.0509,0.6238,0.9405,0.6615,-0.2647,0.6316,0.7394,0.4684,-0.3734
suisses,20130303,5.9381,-0.2949,-1.4931,-0.3997,-0.4513,,,,
suisses,20140211,5.0921,0.4037,1.0469,-1.2814,-1.246,,,,
suisses,20140620,4.958,-0.1848,-0.6808,0.7145,-0.2101,,,,
suisses,20150116,4.6891,0.0463,-1.7983,0.3857,-0.2967,,,,
suisses,20160606,5.3788,0.081,-0.341,-0.6866,0.7104,,,,
suisses,20230320,4.8989,0.6099,1.443,-1.4718,-1.3273,,,,
suisses,20260103,11.0804,0.3325,-0.8309,-0.1107,-1.2903,0.0223,-0.9279,-0.6582,-1.0191
interdite,20140726,9.2732,-0.3795,2.2298,-0.7529,-0.2786,-0.3737,2.3626,-0.4657,-0.0079
interdite,20160207,4.0528,-0.5586,-1.8329,-0.0646,-0.4125,,,,
interdite,20190323,4.1395,1.9293,-0.9484,-0.5978,0.6036,,,,
interdite,20220214,5.7974,-1.8441,1.4403,-0.815,-0.4915,,,,
interdite,20230326,4.4,0.8652,-0.1466,-0.2135,-0.3867,,,,
interdite,20230709,6.8412,1.6893,-0.9806,-0.1344,-0.3834,1.4064,-1.1887,-0.4561,-0.2166
prospérité,20081106,8.7006,-0.9475,-0.4896,1.2069,-0.0929,-0.9692,-0.4943,0.9966,-0.238
prospérité,20120507,4.5985,-0.142,-0.8494,1.3191,0.7454,,,,
prospérité,20170707,10.7647,-0.2259,-0.7025,0.9339,-1.4845,-0.4143,-0.8695,0.4853,-1.4844
prospérité,20180427,8.7855,0.0273,-1.3849,-0.4691,0.3255,-0.2966,-1.2779,-0.4907,0.8453
prospérité,20241106,7.5718,-1.2239,-0.8813,0.1322,0.6687,-1.4126,-0.746,0.3567,0.956
exposés,20240422,4.2733,1.4138,-1.2872,0.376,-0.112,,,,
exposés,20260623,6.8615,-0.0331,-0.1798,-0.8634,-0.67,-0.2145,-0.0516,-1.0532,-0.2993
choisit,20211219,4.1006,0.321,-1.4981,0.8405,-0.1376,,,,
choisit,20220611,12.0302,-2.2225,-0.4303,0.7382,0.0044,-2.3136,-0.2736,0.8673,0.1595
continuera,20191224,9.8281,1.6651,1.4173,0.0196,2.6905,1.8029,1.2744,0.8704,2.6319
continuera,20200501,10.7268,1.0997,0.3563,0.3211,1.3622,1.1069,0.2182,0.5527,1.3523
continuera,20200823,11.1663,-1.3633,2.4966,1.0257,1.7324,-0.9237,2.5522,1.7962,1.1728
continuera,20210207,4.2861,0.4112,-1.8684,-1.1736,-0.1625,,,,
continuera,20210523,8.697,-3.3755,2.2034,-0.6853,1.5456,-3.1842,2.65,0.5242,1.6866
continuera,20220714,5.2323,-1.3025,-0.7386,-0.3854,0.5381,,,,
sceaux,20111121,4.0091,-1.2873,-1.7449,1.0547,-0.2316,,,,
sceaux,20140313,8.1798,-0.339,-0.2503,-0.5388,-1.1303,-0.6055,-0.2136,-0.9156,-0.7681
sceaux,20160126,8.5411,0.1944,-0.025,1.9435,0.5121,0.2282,-0.3272,1.9831,0.1312
sceaux,20200706,5.9511,0.6773,-0.4927,0.9197,0.5848,,,,
sceaux,20210716,5.4377,-2.2067,0.3892,0.0323,-0.1536,,,,
sceaux,20231106,4.4768,0.8029,-0.5625,-0.026,0.0298,,,,
sceaux,20240210,6.9401,-0.0472,-0.2659,0.4207,-1.2516,-0.2463,-0.3907,0.0473,-1.161
sceaux,20260608,4.4516,1.3584,0.0434,-0.5138,-0.5047,,,,
concession,20121031,5.4468,-0.4462,-1.5597,-0.9096,0.5537,,,,
concession,20141217,5.8,-0.0133,-1.2892,-0.876,0.7486,,,,
concession,20180816,10.6359,-0.5694,-2.0693,1.3955,-0.5144,-0.7772,-2.1646,0.938,-0.6178
déroulement,20110904,9.0768,-0.8436,-1.5646,-1.1281,-0.0085,-1.2544,-1.2999,-1.043,0.6675
déroulement,20121118,4.8791,-0.2801,-0.4292,1.0215,0.1137,,,,
porteurs,20081209,4.9696,0.4141,-0.9347,-0.7157,2.3516,,,,
porteurs,20200326,4.6216,2.274,2.3602,0.087,1.0212,,,,
porteurs,20230624,4.6655,-1.7939,1.5699,1.5656,-0.2916,,,,
porteurs,20240531,7.7427,-1.8208,1.9913,1.1694,-0.272,-1.4557,2.0534,1.5163,-0.6084
francfort,20081028,5.7742,-1.1782,1.6831,-0.0539,2.1275,,,,
francfort,20090914,5.9376,0.3085,-0.5012,1.6653,-0.3479,,,,
francfort,20110808,6.5406,1.8224,-1.2061,-1.3212,-0.4959,1.5388,-1.0722,-1.5897,0.1706
francfort,20150916,4.7599,0.1138,0.5474,0.2768,0.8931,,,,
francfort,20220912,5.0251,-0.246,-1.2272,-0.6493,-0.8583,,,,
entrées,20091231,6.0744,-0.9215,-0.8859,-0.4978,0.0678,-1.1431,-0.6629,-0.5313,0.5621
entrées,20130105,4.4027,0.5795,1.5586,0.4264,-0.3425,,,,
entrées,20170725,4.4775,1.1895,0.5237,-0.9895,-1.3392,,,,
entrées,20180106,4.4825,0.8937,0.6185,-0.7152,-0.6851,,,,
entrées,20200102,4.2293,-0.6215,-0.6176,-0.3299,-0.0405,,,,
atteints,20191221,4.4522,1.679,0.4044,-1.3531,0.2754,,,,
atteints,20200404,16.0638,-0.0772,2.6088,-1.9261,1.0927,-0.0625,2.8452,-1.1282,1.5215
atteints,20240422,6.0688,1.866,-1.4563,1.2607,-0.3173,1.7732,-1.7323,0.857,-0.4029
atteints,20240829,6.4108,-1.0786,2.3414,0.9894,2.2573,-0.7368,2.4466,1.9983,2.0967
offres,20120111,6.2508,0.9846,-0.1678,-0.6802,0.2077,0.7154,-0.2332,-0.8305,0.4377
offres,20191130,5.9858,-1.6526,1.3738,-1.1344,-1.744,,,,
offres,20231124,5.785,-0.9311,2.9799,-0.8048,-0.1559,,,,
offres,20241130,12.0497,-1.687,1.4512,-1.7719,-0.3142,-1.8436,1.8316,-1.3295,0.307
offres,20251128,10.0678,-1.4647,2.6545,0.029,-0.5296,-1.3034,2.7035,0.2781,-0.5924
offres,20260313,5.431,-0.239,1.5467,-1.2262,-1.9225,,,,
offres,20260626,10.5182,1.3217,1.1356,1.2001,-1.1131,1.3496,0.7635,0.8602,-1.3763
négatif,20201224,9.0309,0.9091,-0.6447,-2.8293,0.0298,0.4923,-0.3369,-2.8734,0.9246
négatif,20210809,10.4426,-2.3818,2.3979,0.29,0.6455,-1.9936,2.6129,0.8508,0.3137
négatif,20220103,15.4445,0.3419,1.9,0.1853,0.9611,0.3711,1.7466,0.6793,0.9717
négatif,20221229,4.4573,1.0891,0.5531,1.5269,-0.4525,,,,
compagnons,20080715,4.342,-0.0563,1.7056,-0.911,0.6312,,,,
compagnons,20090719,4.5181,0.1164,0.7331,-1.9869,-0.103,,,,
compagnons,20120715,5.0853,1.4933,-0.5553,-1.1716,0.5468,,,,
compagnons,20190419,4.1094,1.1862,0.5559,-1.0155,-0.4043,,,,
compagnons,20191118,7.7715,-1.203,-0.5718,-0.404,0.2679,-1.3928,-0.3652,-0.2451,0.6673
compagnons,20211110,8.9849,-0.6738,-1.1225,0.411,-0.6712,-0.9037,-1.1409,0.0938,-0.5699
bancaires,20081007,19.8898,1.6713,2.3438,-0.1299,1.4898,1.7673,2.1608,0.4673,1.4547
bancaires,20110811,7.0687,0.254,-2.7049,-1.6381,0.5063,-0.1085,-2.2764,-1.6053,1.3657
bancaires,20130318,17.7178,1.0205,-0.941,1.4445,-0.4046,0.8564,-1.2819,1.024,-0.574
évoluer,20240928,5.0204,1.1689,0.2326,-0.7433,0.3044,,,,
expositions,20130914,4.5197,-0.372,-0.5895,-0.5903,-1.3236,,,,
d'au,20080709,7.357,-0.5505,-1.1484,0.7172,0.1859,-0.7036,-1.1808,0.5716,0.0782
d'au,20210719,4.3307,1.6928,-0.1046,-1.5784,-0.1014,,,,
d'affirmer,20080615,4.428,-1.3462,-0.4138,0.1152,-0.2565,,,,
d'affirmer,20120510,5.5244,-2.2285,-0.8583,0.385,1.2515,,,,
d'affirmer,20150627,4.6484,-1.065,-0.6262,0.7704,0.1721,,,,
d'affirmer,20180614,4.3506,-1.6981,-0.3495,-1.0657,-0.8501,,,,
d'affirmer,20190131,5.0358,-0.8275,0.1472,-2.0956,-0.4526,,,,
d'affirmer,20240922,4.0766,-0.4398,-0.4215,0.1424,0.139,,,,
d'affirmer,20251029,4.9097,-0.6459,-0.4063,0.4927,0.1103,,,,
brillant,20080621,4.894,-1.5165,0.0869,0.2854,1.2737,,,,
brillant,20081112,4.3989,1.466,2.4767,-0.6669,-0.659,,,,
brillant,20140825,4.053,-0.6385,0.0276,-0.0536,-0.2037,,,,
