date,20minutes,atlantico,bfmtv,challenges,cnews,francesoir,gala,l_opinion,la_croix,la_depeche,laprovence,latribune,le_capital,le_courrier_de_l_ouest,le_journal_du_dimanche,le_maine_libre,le_marin,le_nouvel_observateur,le_telegramme,leparisien,marianne,midilibre,nice_matin,ouest_france2,paris_match,paris_normandie,presse_ocean,sud_ouest,telerama,valeurs_actuelles,voici,voiles_et_voiliers,lemonde,lefigaro,lesechos,mediapart
20210625,47358,3500,34493,13411,26108,8545,28791,18356,73154,192779,86122,14064,20520,51453,8478,22016,4641,19087,0,72145,6876,76279,45003,463430,26588,14248,14540,0,19345,10453,24545,4258,135457,209231,72411,21477
20210626,23964,2639,16333,6597,13380,4173,16449,1013,39960,149262,53475,6291,6887,43892,31244,26130,0,7818,0,67604,7083,68267,35234,303736,12478,14913,12008,0,16935,11795,17807,2477,79059,61185,17400,23826
20210627,25163,2521,29676,7176,20623,164,13560,4978,54516,141574,79019,6843,2311,48262,17718,16831,0,15502,0,92382,8552,89426,35098,284603,26446,13238,10009,0,10930,12194,16378,3809,63226,86691,23128,10777
20210628,50930,3106,40095,11043,21515,5271,26500,7847,75138,119282,111786,11262,19326,52688,10034,14176,2767,12825,0,86967,7836,56800,51458,376407,22935,33996,17122,0,17400,9386,23474,3336,84229,136324,80316,20300
20210629,53183,3429,46130,16548,21463,13285,24788,8463,68827,196436,56605,18547,21179,46143,13059,19014,3427,14344,0,88713,8006,77417,53305,435561,19958,23540,12670,0,14603,10436,20307,1453,106290,176245,73567,16841
20210630,52442,3209,48233,16621,24637,9023,23076,5943,66587,180791,53745,13000,17542,52379,12480,24915,2494,19262,0,85047,6675,71578,46394,471283,33101,18339,13537,0,18134,7507,24904,4765,108599,151682,70830,13299
20210701,59790,3081,49852,15611,20937,6335,29175,8433,69160,195322,42121,13251,20723,56534,11199,24029,2541,16355,0,66673,12316,81160,35368,502231,23989,24071,20795,0,14881,9986,29833,4354,118175,149942,86086,29536
20210702,38261,2260,40069,10313,19481,14368,25583,10792,68328,182083,42788,9978,22721,46521,8902,17703,4645,15906,0,88961,18558,83302,44935,476895,18619,16323,17593,0,16093,11768,23698,8271,130678,190257,68518,19350
20210703,18330,3130,21488,5022,14926,634,12259,1212,33966,156683,43900,6285,5735,39622,33013,21316,0,7684,0,55294,2163,72435,35862,351476,19246,9667,14853,0,18390,11746,16156,3205,72065,52916,17644,10839
20210704,25154,2327,22260,2660,14604,2570,12203,3189,46216,135851,35462,6339,5237,35741,14278,11662,0,6502,0,50818,1301,55826,22460,205301,16145,13972,9403,0,6718,10838,14335,2080,60528,87442,16237,14114
20210705,45037,2952,40865,11673,22305,1974,31211,6181,60218,128094,69660,11330,12560,45940,12138,16550,2731,12854,0,73767,5676,69422,34635,437134,22891,14440,13088,0,18975,10172,25540,5031,82548,142724,63296,14247
20210706,52001,3026,53701,13425,27178,14138,32039,5902,69424,185835,210105,14657,18288,45422,8451,20272,2827,12150,0,74381,7157,86323,31903,434530,25254,14949,13869,0,21166,9126,19992,4117,102773,173633,66885,19355
20210707,49966,3343,44339,18008,27038,7889,30857,5757,72225,192585,59324,11678,15066,44086,13274,14964,2899,11656,0,88137,8561,83397,39162,421062,21858,17597,17484,0,24937,10622,22724,1861,108689,152817,63011,15230
20210708,49842,1491,46875,11490,23849,9172,31040,5087,59582,188640,69361,12850,14619,40266,13308,25753,10709,15720,0,73069,13227,94088,44254,422360,19941,15728,16684,0,24820,9728,25343,5677,111299,134031,66784,22433
20210709,45295,3904,38272,10566,18532,4226,30427,6064,63202,169837,72689,14706,22104,43565,6813,22428,4584,17758,0,75653,13441,79486,45406,440334,22180,20201,14735,0,24621,9512,21868,809,117544,166952,71232,16811
20210710,21052,1995,21383,4404,10941,1460,14197,652,33480,168144,45349,6863,3215,37967,27997,15478,0,7661,0,45637,2990,71884,19160,295843,16073,8125,10609,0,16581,9290,15312,4265,69381,56735,11404,14394
20210711,22342,2477,18744,2387,11433,2299,12672,3296,38655,120299,33755,5988,2106,35535,12513,10791,552,6089,0,51029,2574,64406,22029,202486,16782,16002,7525,0,14972,9656,14465,5053,51110,79693,21823,12427
20210712,38076,3057,41914,16350,17442,4664,29450,6183,58693,124232,65638,16172,18060,45808,10443,19238,2364,14679,0,74610,8393,70950,33715,369597,25563,16740,11032,0,18563,8355,19643,1619,100180,124909,57199,16068
20210713,52687,2519,47838,14301,20252,5954,27485,6091,58801,171279,52222,14606,19255,49721,13561,20271,3522,15059,0,79224,10204,82392,38282,429117,22994,16169,19174,0,32670,9363,22258,4810,76394,141770,57236,15973
20210714,23541,3029,37974,6567,14155,5829,18197,3570,48312,142734,52825,4759,3632,45247,5392,19228,590,10522,0,67946,6195,86099,33976,360971,18684,13088,10215,0,16627,6572,13636,2004,63372,99186,24796,12803
20210715,33633,2071,38445,13162,19742,1863,25119,4557,59031,164293,50869,8486,13486,42648,15027,19444,2360,15221,0,57376,8250,82911,39325,374968,22994,18199,13301,0,17442,11785,25504,3989,75773,147305,62098,20473
20210716,36787,2206,42952,17987,14393,12794,27640,6384,50848,170069,58820,12681,16538,47913,9848,18544,5736,17857,0,66512,9408,87157,33471,407946,11962,14231,11737,0,15316,10891,21252,3483,112509,155572,58293,21816
20210717,18427,2327,23590,3986,11712,1912,14846,681,41506,146891,39227,7285,4182,39776,29189,21908,0,11745,0,50648,3130,72827,31211,258086,26974,8868,11439,0,22102,11800,14011,1952,49114,58382,11328,13356
20210718,16968,1880,21213,3963,14198,0,14005,1241,41542,111176,45962,2862,2787,39226,13432,12680,0,5201,0,45122,5394,66586,24326,187082,15121,9810,8322,0,6685,11546,15822,2243,46257,70252,15597,9067
20210719,35286,2577,39387,13498,19351,6433,24652,5353,53473,122403,74567,7950,14817,39622,8662,13847,2836,11691,0,54887,9881,74551,36394,354109,24301,13231,10693,0,11040,7157,21225,4950,71733,113953,52167,30735
20210720,40394,2803,47344,6710,21987,7064,23676,4902,54123,161302,61862,10974,23373,40155,6324,18045,3384,13243,0,58737,4029,75324,41436,346608,23115,17750,13691,0,15162,9045,23493,4097,72146,124712,57335,24483
20210721,42209,2780,45264,9661,19487,11319,23320,4938,60075,165248,60657,10698,21792,45531,16651,13735,2363,11329,0,71708,2868,68431,36294,368984,29898,19684,13993,0,15261,7690,21295,8933,85117,142658,51640,10755
20210722,40087,2084,40341,10766,22794,24342,24339,5382,58236,169545,65488,7755,19717,38651,6441,14823,2132,13628,0,68111,5600,77215,46640,371799,19776,15614,11999,0,10877,9133,25600,2938,80812,129770,51082,25509
20210723,42287,4077,40414,10236,13494,8454,22882,5790,55871,163393,72195,10837,23817,38918,6453,17576,6064,11095,0,73286,5114,72423,37884,371108,23884,13645,12071,0,14101,8252,25797,3358,91162,161169,47706,17558
20210724,24463,6259,24424,5065,7463,4646,15717,709,34855,147968,32469,5885,3850,37243,22346,17091,0,5632,0,53396,2107,58648,24496,261617,14355,6925,9389,0,6520,8513,13895,3843,49408,53620,7971,11029
20210725,18331,3069,17788,2113,12656,2106,12733,1337,40315,113083,41903,3491,2729,33797,8391,11571,0,5642,0,54469,1500,54027,23372,179580,12397,9287,8031,0,5678,10509,14646,2015,37753,83976,9267,9328
20210726,36103,2350,36089,11133,21894,15576,23096,5560,54834,115379,67434,7926,16350,30834,7403,14261,2122,13451,0,67612,4408,81526,36674,343235,24126,15812,9580,0,10217,8405,20759,1895,71456,128891,47600,11972
20210727,37386,2853,42358,9764,14267,5137,22784,4904,63617,156427,65536,13784,14532,33997,8730,18702,2297,13656,0,79739,7216,71826,39912,331793,24759,17472,11246,0,10931,7476,20728,4180,87867,139706,53530,13753
20210728,39721,3260,36598,10284,17175,14013,21469,3791,63973,171164,64768,12447,23953,32774,8816,11510,3510,11622,0,84746,7965,76601,36134,343633,32851,17521,11648,0,16180,9369,20477,2330,74980,141432,61516,12325
20210729,41663,1854,37939,11569,17209,16800,21558,3495,59727,166612,54411,11317,21111,33126,12895,17968,5535,11970,0,81818,14542,82648,35477,320855,23352,13797,10757,0,4993,9111,21877,6338,77803,144986,52613,11554
20210730,33128,2360,37086,9948,15968,8411,22605,6158,62477,170101,67025,6810,16784,33509,5746,15226,4433,14099,0,99808,10851,82258,34134,333413,17541,20219,13813,0,9657,8645,22800,4831,104990,167970,42664,24442
20210731,17916,3173,23772,3545,7444,776,12211,854,35859,141429,34675,5144,5269,25855,14549,15902,0,6725,0,60405,2630,66505,24073,220015,21376,11995,9974,0,8584,9457,16026,2777,59184,54109,6475,10387
20210801,22575,3450,15692,1668,12209,1019,11444,1465,50356,117511,34719,1702,3016,29292,12593,8424,0,4169,0,59474,1800,57212,20741,186903,15099,8493,8291,0,5951,15381,15316,5241,42086,79184,8649,9578
20210802,34735,3764,31918,9075,10427,6485,24350,3621,45712,114729,38519,7913,17743,35105,7019,13639,0,9814,0,70231,11648,64400,33158,289557,15892,8911,11048,0,6768,8950,20798,2407,57807,109977,43996,14057
20210803,41402,2344,34647,8598,15286,4479,24502,4289,57593,152424,38112,10539,16077,32702,10095,12810,0,12809,0,69854,11724,66724,29288,325057,20773,14315,11201,0,7652,8790,23491,3127,71675,125131,44483,13532
20210804,36948,3224,42196,12363,15914,8106,23790,4912,55787,166140,56509,8723,14743,32138,10883,15817,646,12299,0,75216,9461,74990,36365,341159,20140,14186,11753,0,15539,7167,23561,2491,84354,111642,42348,16887
20210805,35511,2562,45811,5708,17259,4832,25778,3993,56988,159794,58699,8354,14349,33859,7759,12399,1305,9168,0,78013,8698,72770,29450,328465,20721,15296,11938,0,5422,8810,20208,2468,68861,130831,43560,11633
20210806,30984,2386,38233,11451,16225,8384,20715,2875,55285,156216,50248,7622,12537,28091,7731,18110,1872,10447,0,69003,10544,70325,44221,337587,23106,15202,13962,0,10313,7317,20058,4846,93614,134552,37076,12816
20210807,12216,3982,19133,5052,8906,3758,13909,1092,47861,135372,29050,2385,2216,38402,14699,15147,0,8502,0,57673,3713,61328,29519,239255,8776,8447,8493,0,3495,10881,16276,3360,57487,46924,9759,11729
20210808,15694,2451,18979,3723,11089,751,11810,862,41497,122158,44985,4112,1661,33377,10806,11983,0,4390,0,41721,5267,60629,27695,184842,13688,12088,8129,0,2604,8815,15017,1218,32452,77476,7373,12670
20210809,29565,3072,32122,10437,16192,10302,21701,4319,48058,116789,51768,7027,13515,30064,7022,10194,0,12514,0,57861,14257,61110,34819,307085,23068,16268,9714,0,7337,9036,22133,5768,67349,94619,37779,11337
20210810,29172,1725,37309,10965,15618,5040,24776,3919,52011,163064,52139,3974,10377,32586,12121,14286,0,11774,0,50401,11163,65536,32593,301931,17385,15164,12474,0,4691,7730,21924,4165,69327,111844,45569,18102
20210811,31053,4189,34553,11474,13673,4995,25993,4010,41438,153580,55966,7590,14366,25992,10208,13724,0,12765,0,54395,9802,68786,29926,302386,21808,13501,11479,0,6832,6535,22920,3076,72804,95217,48527,14304
20210812,35309,2391,28806,7423,14072,11974,30475,4071,48611,142326,37327,9904,12935,29619,11100,15898,514,16118,0,55922,9798,62786,36921,303318,24707,15439,12309,0,2127,11467,24465,1090,62908,120439,44297,14728
20210813,33276,2898,40479,7117,11558,22006,26690,2840,59818,160766,46218,4578,11960,30045,4769,15902,765,13419,0,59442,10418,67475,31805,330414,22685,16374,10236,0,5302,10791,22888,4465,75451,141058,37607,11371
20210814,15524,1734,15566,2121,7885,784,14844,765,29351,139534,40973,2883,3333,30465,15732,13692,0,7456,0,43977,3626,58643,26021,233877,15070,10813,11677,0,2534,7404,16187,2087,54687,39508,9885,19366
20210815,15288,2047,15863,5529,9472,1739,11244,1715,41942,115356,47620,2959,2088,31470,10286,11841,0,6195,0,40873,4193,52384,17183,205081,17516,11023,8451,0,1855,8339,14435,1628,38570,69852,11822,15044
20210816,24861,3084,30542,13660,17066,9238,25082,3690,42855,97428,41997,7743,13647,24828,7541,12637,4095,17244,0,50937,11351,54444,33684,269813,24885,14305,8342,0,8113,9193,25351,5021,57506,98884,48524,13467
20210817,34126,3262,32955,11587,16575,6318,24310,4344,44265,150191,30511,5627,9774,28533,9623,14861,1681,11967,0,56712,9830,57879,30627,294730,22636,13153,11196,0,6271,6265,23707,2304,60939,100100,44636,12968
20210818,27675,2254,37388,7941,18806,8668,22513,4278,50709,146554,42345,11298,16252,34462,12008,17286,1857,16311,0,64349,8513,60702,25034,302760,19615,11493,11801,0,17249,7507,24661,2070,65142,103861,43523,17725
20210819,37501,2299,31517,12295,19236,7990,27836,4370,56356,147877,45569,12283,15883,30737,11187,18518,1671,15679,0,61849,11146,52575,19580,297620,21829,11509,13324,0,5783,5770,26846,2564,62668,114060,50980,15507
20210820,28954,1945,30251,8505,13286,10948,24126,5683,54128,156545,41737,6141,18604,37864,5004,18439,6436,13333,0,63724,11157,64230,21971,331705,19670,14506,11579,0,4022,7956,22498,2092,87544,130497,33576,15158
20210821,13982,3184,18048,3890,6823,2461,13075,686,32088,132202,44198,4431,5402,27607,22318,19217,0,10156,0,33928,5694,53219,22088,230866,14657,8709,10446,0,5402,6962,18694,927,55505,48724,10746,11087
20210822,10907,2968,16195,3331,13657,3082,14260,2349,33178,111693,44824,3068,3523,32209,9875,14617,0,4789,0,35761,5962,55901,21631,185682,13221,12481,7770,0,2424,5604,16086,3053,39786,76469,11887,10702
20210823,39104,2817,32849,9579,13849,5728,25201,4487,52169,111180,47099,9006,15391,32067,9490,12517,2304,17621,0,56271,10191,50871,27531,311856,19718,11983,11696,0,10654,8162,23826,1412,60519,97989,40993,16861
20210824,38668,4054,32141,16315,17746,11918,26090,3844,59491,154727,59361,9668,15308,29479,13367,16082,1248,15326,0,58457,13653,51787,11478,323808,25636,13807,9675,0,9944,7515,23682,1507,74655,116386,45404,10712
20210825,43291,3140,30122,7850,15743,12964,23195,6303,60924,159323,48986,11694,23036,31459,12355,14409,1189,14293,0,60747,13146,61624,1790,315518,21899,12778,10444,0,17298,7080,25764,2477,73284,126114,40964,14916
20210826,41683,2220,31261,14137,15577,4318,25551,7467,60090,154167,50841,12220,15378,33814,10140,17156,1446,13408,0,57128,9289,64795,0,362948,16908,15931,11310,0,8321,9245,23695,4475,77465,123588,62491,13984
20210827,41811,3620,31778,14574,12905,3418,23433,4415,44764,159386,48520,11546,13782,47071,8562,18451,5497,13494,0,72703,15349,57071,0,367028,17521,15070,15574,0,5944,10524,24210,4300,98687,134635,59405,13086
20210828,25502,2010,18367,5689,11245,1630,12764,842,33359,135487,58463,8061,4950,34564,24379,15759,0,7245,0,42168,9576,59546,2165,277156,16070,12308,10310,0,5184,8460,17054,4437,71792,46947,14164,15827
20210829,26933,3455,21840,2351,14341,0,11989,1773,36756,112797,37780,1904,2570,36451,9231,13488,0,5381,0,48455,5702,50285,2513,214152,22829,9770,6032,0,3779,10904,14891,1385,37331,81310,13387,8490
20210830,41063,2710,37707,14159,18753,7582,24962,3737,54161,127065,51154,9096,11274,40512,8927,16418,2023,12283,0,65084,11543,67281,465,338822,26539,12396,10400,0,14667,9906,24160,2887,70053,123040,54252,11871
20210831,41779,2400,40766,12076,25597,7947,29532,5565,53781,164221,45249,10271,16441,43021,13967,22249,1907,14422,0,71120,11424,74105,0,372080,19629,12392,12703,0,30743,8642,24660,2630,83913,154139,65222,4168
20210901,54597,3030,44997,12738,19179,6893,24049,5849,65425,179888,47867,8276,15846,40831,11645,20255,1980,15215,0,69285,11499,70634,12395,429860,23868,16983,14856,0,23867,7002,27406,5817,86434,162873,60234,15263
20210902,54677,2505,44506,7376,20352,9790,25604,7970,54405,177827,58259,10061,15049,48938,11176,27211,14204,14107,0,69589,9743,87765,29544,448777,21561,14318,13497,0,17124,10837,25489,3066,93217,142264,66996,16858
20210903,44077,2563,34810,12343,14229,7989,22073,4458,53438,180697,45603,11540,17200,46258,9918,24982,3935,16163,0,72775,14217,88721,26359,464952,30374,14386,15508,0,15390,9434,21633,3931,119883,178657,72947,16151
20210904,13977,4140,19596,5958,12842,707,12133,1103,38439,169544,57926,5951,3612,43185,25309,22956,0,8923,0,40558,7876,70409,24654,350166,13436,10758,9159,0,13316,10327,19555,2716,71805,54074,16472,10714
20210905,22549,5072,21477,2239,11862,726,10625,1916,42906,131925,42102,2151,2351,39563,13644,11769,0,8370,0,43448,6285,67205,26777,199967,18682,14088,6631,0,7643,11306,17627,3206,68774,86805,19890,12136
20210906,52588,3809,40024,13250,19669,3019,25394,8033,57503,141508,45167,8832,14036,41215,18585,15721,3389,16667,0,77524,12925,66684,37220,404136,32545,14673,12952,0,15915,8892,30321,5523,78762,140598,62976,8266
20210907,55273,2225,45356,11465,22706,21037,20867,8271,61149,168918,39252,14701,17496,51047,11961,21706,2511,16226,0,73795,13586,71369,36508,433975,28662,15072,15358,0,13512,11454,26852,1858,95718,175851,61965,19011
20210908,49695,2784,43664,8602,24059,12762,17728,5704,71842,183455,64789,9641,12803,39777,15040,21736,2736,24277,0,77043,14121,87086,50339,438418,22328,13980,17149,0,24198,8762,24886,3681,104423,160809,71915,16752
20210909,51871,2726,35620,14577,19848,6131,22470,8378,63821,193222,64451,10172,12006,52576,13231,24912,3729,18950,0,70553,11770,79256,31916,433557,20496,12532,13798,0,9285,11592,30176,4315,91104,156745,75096,23013
20210910,55599,3001,41540,12640,21913,6044,21879,4418,65981,188068,55069,9687,13249,50165,9967,25739,4644,19397,0,82040,14340,70022,37143,456153,18441,14624,14507,0,14417,8750,25482,4425,124877,190252,76772,21821
20210911,30632,4253,19986,12874,10639,1585,15021,700,39254,178743,41252,4416,5414,55448,31772,20154,284,7147,0,52049,10114,72627,24875,316159,22454,8318,12904,0,13096,7662,17277,2656,67734,66637,19990,19244
20210912,23064,3123,18600,8350,17401,709,14177,1732,41423,139476,33991,2135,3704,45344,11613,17048,417,8127,0,46746,5064,66716,18218,241492,14679,9838,12423,0,11171,6919,17261,4467,53192,107091,20043,12574
20210913,48503,3736,44213,13038,26660,6349,27659,7038,58183,170186,71226,13021,11333,50227,9413,22995,2520,15466,0,66158,9371,80115,46657,395153,19299,18156,14490,0,13243,8309,20989,5775,78473,137185,55541,12321
20210914,55846,2461,44060,14748,25340,8429,24720,6374,65684,199626,73545,9046,12779,50040,9832,20305,3822,18453,0,92034,11287,77909,4422,438074,16602,16534,14126,0,14390,9568,24012,2309,89542,172948,73715,22674
20210915,54868,2645,40336,14605,21430,4806,26234,7109,75595,179065,47798,15686,18110,49775,10542,24859,3297,14683,0,82027,17904,86335,36867,449954,26688,16547,12253,0,31014,9762,24559,5266,85465,154860,74497,19098
20210916,51697,2998,40088,13212,19995,11380,23350,8612,60456,198117,57445,14125,16591,58320,10206,30195,3460,15201,0,69695,14605,86622,40002,498257,24228,17793,20298,0,9438,12489,25838,6097,102553,156979,74119,24280
20210917,48971,2747,48984,13259,13784,18475,30951,14042,51259,185103,44264,9728,11295,59280,8937,28693,5128,15922,0,68923,15178,91089,27382,469252,27897,21764,19313,0,14010,10903,27363,3347,125618,179770,76886,12565
20210918,33782,4616,21121,5147,9732,12218,14400,654,33769,178552,61008,9020,3624,54964,30180,29019,0,12260,0,48245,7969,69481,6700,359034,12032,11167,14215,0,8944,8733,19078,2284,63654,72782,16902,10072
20210919,26660,3909,19823,3470,14712,654,13821,2041,37699,135360,44301,2018,1895,51121,12648,13959,0,9090,0,50019,6481,62003,5836,247010,16056,10052,9799,0,13615,6582,17054,1694,55503,87735,17349,13662
20210920,47364,2388,35711,17272,25619,6103,29913,5575,52231,166027,46737,12326,13999,51210,11532,21539,3309,13491,0,59601,11168,69641,7970,394648,22081,17033,13307,0,11739,12886,25279,3993,82092,135510,66129,9487
20210921,53927,2477,42820,15008,25380,10203,28264,7906,59897,196714,51229,14766,19603,52405,14777,21791,1499,14972,0,76593,11682,81643,11032,451797,26385,16712,17253,0,13744,11310,26499,4676,93509,164543,74965,18226
20210922,57064,2771,46125,17861,28850,10744,26663,6552,65156,184432,57197,14807,17146,47303,11085,24696,2922,13802,0,79562,17591,83023,6458,446035,23770,16294,17543,0,30927,10481,24793,4061,106407,166841,70927,25185
20210923,54166,2222,47628,15016,16349,19148,28969,8763,69094,179318,66372,9557,20269,60373,13098,26016,2664,14718,0,78121,15922,87451,10722,447321,25286,19686,15752,0,16583,13377,26490,4569,102069,164319,84048,22582
20210924,54627,2999,43905,14489,17088,5789,29060,5888,61031,188303,49738,10692,13272,57411,8424,30438,4492,24072,0,90703,19828,81779,7609,462468,23821,16490,20210,0,12837,10027,23131,3387,95487,193769,92226,9592
20210925,23797,5085,25391,10936,8682,451,15935,1406,44393,187377,31106,4465,5755,45435,26471,22145,0,6425,0,56084,8071,68918,5027,328713,21478,12459,13439,0,7709,6021,19146,5182,71438,59184,20010,17004
20210926,24694,3128,26076,12539,19217,4885,13749,2369,45864,138382,28821,5705,4174,39050,8883,14647,0,11389,0,52209,7387,67823,2917,271787,17276,13935,13470,0,8917,5797,18334,3080,66869,99043,22294,12848
20210927,51693,3307,37664,16042,23343,4498,30154,5582,62420,173028,66759,15193,19258,46525,11327,23085,4734,15350,0,89143,12587,81869,8704,436042,21224,16273,13982,0,13065,9601,28905,6358,75894,159106,56267,16102
20210928,55032,3430,48955,12925,25911,23278,31629,7642,72466,195506,48137,14411,18182,53748,17139,22680,3664,17899,0,89474,12054,85492,30413,423081,21068,14377,13025,0,16970,10916,25300,5654,97264,175072,79059,24551
20210929,56231,2866,47537,13933,24869,17793,32252,4434,75586,185425,45399,12206,15312,45730,12199,25579,3960,21884,0,74357,13677,78287,38278,426485,21783,18966,15884,0,23476,11168,27122,3511,114595,172525,71657,12308
20210930,54856,2857,47327,16349,28402,9803,27405,23169,70259,191735,54600,15102,27980,51842,10596,19515,2682,20962,0,78262,12843,100575,41601,433893,23585,18403,16547,0,11533,12496,26355,5216,104310,167994,74882,21450
20211001,54438,2831,38079,15350,15831,5061,30700,5269,55951,200470,75342,10039,17323,50453,10013,26895,4310,17220,0,68579,12485,90399,39449,502865,22085,20788,18474,0,10138,8724,23853,4911,109576,188627,85848,15086
20211002,32008,3316,26602,2460,10064,5554,17548,1006,42870,189950,59105,7019,4597,56616,20208,24783,0,7444,0,45756,3804,77209,25507,337896,18799,7971,17126,0,11804,5608,18440,2746,59997,67704,16936,18802
20211003,23711,3542,27357,1542,16531,6875,19423,1456,47024,127642,41542,1819,2522,41915,23271,16657,0,8923,0,60939,8621,66379,30363,275203,23029,15082,15872,0,11909,8141,22951,3567,79040,119831,17687,12400
20211004,52172,3032,46179,8234,24152,8161,30852,4685,71505,162720,43357,15669,18091,38957,16904,19990,3152,16870,0,78208,12052,75418,30288,415245,32629,16191,13324,0,14869,10512,24140,5392,88928,131284,59224,11858
20211005,56363,2870,52169,13042,23402,6572,33936,8469,61403,206087,53066,11769,20841,51191,14889,27495,2604,22558,0,80363,18340,82470,2350,438911,27068,18398,17016,0,14870,8495,23553,5268,114286,177478,69677,17137
20211006,54781,2794,46014,13618,27898,12584,30799,5590,59783,189379,48174,17760,19662,49249,12681,21020,2658,15793,0,90340,13902,83863,69,389132,23871,21824,15950,0,22534,7557,27571,673,91333,148401,68505,19117
20211007,59336,2115,49380,17368,19556,8887,29718,5953,64529,188438,68958,9693,16184,52076,8534,21825,15322,20804,0,73753,13036,82053,0,435205,25633,18090,18258,0,15620,10860,26552,6520,104236,154322,74222,17980
20211008,52860,3123,43269,9906,20211,6987,34078,6306,60630,189035,48274,17231,15651,46755,8697,22811,4414,18834,0,84262,14169,85080,1050,450873,32923,18822,17947,0,12573,10940,24532,3752,125467,204463,74159,23344
20211009,29129,3656,23400,11107,8548,4441,16468,781,31136,187932,29300,8967,6551,45324,32828,24775,0,5340,0,44933,5740,65819,553,348563,19767,10555,14304,0,12490,6404,17109,2656,54147,65671,17963,11102
20211010,29305,4390,19002,3715,17959,2164,15966,1425,36602,127362,25740,2598,4818,41281,13770,14302,0,7385,0,46751,7861,68589,1850,250769,18842,17833,11304,0,7941,8966,17213,2551,48774,96334,15172,17721
20211011,46553,3752,41578,14598,24828,3599,30371,5671,56685,155362,71589,10718,18201,46601,13744,23170,5531,12211,0,65569,15606,78807,22632,367229,31708,13871,13164,0,11302,8745,25800,3951,76209,145710,62849,16183
20211012,51215,2677,47227,17036,27344,10526,27701,6494,68490,195751,131595,18096,18632,47417,10763,24448,3096,19050,0,87872,11642,77330,40925,423088,18852,16194,15761,0,12141,10608,20702,3401,99741,166374,73777,18380
20211013,56973,2720,51422,13137,26092,7516,30077,7868,75781,185648,75617,15115,21260,51328,13719,22381,3798,17043,0,86751,16080,86637,36561,413911,24086,20429,17420,0,25502,8264,26588,2363,94563,173925,73845,22272
20211014,54849,2049,45363,17164,22900,2194,31047,6914,56980,183618,55993,15680,20705,43386,11824,18341,3262,16470,0,78797,14941,90615,43290,419443,25850,15727,16262,0,18991,11742,23969,4761,102749,196693,76079,15228
20211015,53892,3034,44757,23573,16117,13212,31461,7312,62493,188872,60713,9082,11354,51451,11741,23272,5331,16136,0,93781,17168,82438,48803,454949,23898,16212,16537,0,17311,14365,22584,3491,111621,187926,80537,25281
20211016,30266,4052,27011,3354,12395,3138,13644,846,31431,182950,68543,6407,6012,50682,26876,21080,526,5624,0,49021,7015,74228,28273,344959,13033,8598,16341,0,7995,8826,19967,5012,80740,71141,11394,16050
20211017,0,5039,25392,2561,13189,771,13271,3164,40381,137475,32343,1298,3447,41870,15847,14851,0,7700,0,44015,4872,75336,20988,254590,16768,11149,11156,0,13379,5952,16682,4587,56201,88885,8995,17245
20211018,0,3261,46038,13162,29459,11503,24932,5684,51153,141821,57717,13345,16810,44823,13708,19944,4527,15060,0,61577,7926,75745,43982,417048,25585,16512,14906,0,12255,8405,25509,1816,89935,151675,68534,11094
20211019,0,3679,47093,15764,22300,9178,29166,10277,67855,196706,46360,13402,20199,47617,10122,24539,2931,18276,0,62276,15101,83796,37117,459418,24741,13919,21803,0,20178,9092,23868,5152,101478,168197,82233,14294
20211020,0,3871,49143,18715,20940,7764,32269,6259,75002,190677,54085,16039,18134,51946,10982,21944,3801,16309,0,71240,13590,89021,43732,431916,32670,17936,17015,0,25239,7366,26253,2941,275924,175383,74008,27080
20211021,0,1436,47225,11275,24353,10301,32310,8807,61614,190573,49594,13686,19353,52638,19547,19828,4111,13209,0,102980,13902,90829,42266,436308,30873,17735,18164,0,18741,14745,29170,4630,95132,172446,82082,14129
20211022,0,3796,52279,15384,17600,6642,23188,7299,48015,198480,54990,11611,18433,50701,9457,25066,3994,14536,0,90602,18351,91591,40367,471161,28478,14047,17870,0,16843,12910,25734,6299,114249,182990,90005,18998
20211023,0,6449,25916,8145,10307,1955,11612,1241,35969,176741,26582,6547,7917,43658,28538,22341,0,7898,0,48346,9799,72356,34083,344732,18070,9349,15091,0,17992,6802,17227,2593,50918,68140,19076,17341
20211024,0,3764,24152,9450,17174,3325,14529,1165,41457,127280,36525,2739,3941,38174,10098,12408,0,8552,0,59745,6684,70810,11604,264819,14289,10294,7407,0,15160,6338,17188,2135,51085,113195,12867,16799
20211025,0,3547,53633,14441,21698,6828,28807,5886,41059,172144,47091,17009,19754,41388,6560,20800,3404,20586,0,76412,14627,90585,1419,405913,16187,12767,12940,0,13896,9272,24645,4783,94160,143686,71135,12174
20211026,0,3571,47561,23644,20650,10977,27478,6832,52114,191247,63767,11036,13990,43413,9725,21085,2817,17875,0,76960,13765,79762,0,399876,21563,16385,15941,0,19009,11512,26228,1783,87184,156538,75269,16232
20211027,0,3372,50701,10238,21245,15198,27546,6413,57167,163310,55848,10229,17986,52085,18182,19248,2638,18832,0,73174,17155,90372,479,413899,27418,13807,14102,0,22596,11964,24695,4327,101823,161371,70691,29626
20211028,0,2961,49345,14839,19842,8060,27355,9535,55271,168233,43484,16038,12865,46908,11530,18265,1992,14422,0,72758,13572,84300,866,387225,29913,17238,13716,0,11579,14197,24785,4808,91729,170121,80505,24328
