mot,date,X_t,N_t,f_t,p_t,surprise
américaine,20260103,897,2544841,35.25,1.726005e-05,4.7630
force,20191130,2208,4324818,51.05,5.384573e-06,5.2688
force,20191206,2337,5083420,45.97,4.199400e-05,4.3768
force,20191209,2262,4764271,47.48,2.306310e-05,4.6371
force,20191215,2193,4054877,54.08,1.526544e-06,5.8163
force,20191218,2506,5634656,44.47,7.552337e-05,4.1219
force,20191221,2327,4186738,55.58,8.051668e-07,6.0941
force,20191224,2100,3394867,61.86,5.484794e-08,7.2608
force,20191227,2002,3283076,60.98,8.113067e-08,7.0908
force,20191230,1996,3063886,65.15,1.308256e-08,7.8833
force,20200102,2152,3470845,62.00,5.127181e-08,7.2901
force,20200105,2211,3442130,64.23,1.915836e-08,7.7176
force,20200108,2413,5195562,46.44,3.472999e-05,4.4593
force,20200111,2155,3995998,53.93,1.632234e-06,5.7872
force,20200126,2731,4457132,61.27,6.787030e-08,7.1683
force,20200201,2134,4422609,48.25,1.697323e-05,4.7702
force,20200210,2198,4939600,44.50,7.555433e-05,4.1217
force,20200222,2098,4226275,49.64,9.666771e-06,5.0147
force,20200228,2311,5079711,45.49,5.081112e-05,4.2940
force,20200302,2433,4969210,48.96,1.257395e-05,4.9005
force,20200308,2170,4162987,52.13,3.462069e-06,5.4607
force,20200314,2038,4429874,46.01,4.192765e-05,4.3775
force,20200320,2053,4162331,49.32,1.103292e-05,4.9573
force,20200323,1972,4118154,47.89,1.983483e-05,4.7026
force,20200326,2295,5008309,45.82,4.462036e-05,4.3505
force,20200404,1944,3602998,53.96,1.637138e-06,5.7859
force,20200410,1958,4093810,47.83,2.031208e-05,4.6922
force,20200413,1943,3544946,54.81,1.142970e-06,5.9420
force,20200419,1897,3434306,55.24,9.584057e-07,6.0185
force,20200422,2253,4745995,47.47,2.313441e-05,4.6357
force,20200425,2291,3630365,63.11,3.125058e-08,7.5051
force,20200428,2180,4889715,44.58,7.309826e-05,4.1361
force,20200501,2652,3633950,72.98,3.652687e-10,9.4374
force,20200504,1981,4239631,46.73,3.156358e-05,4.5008
force,20200507,2510,4764968,52.68,2.709432e-06,5.5671
force,20200510,1861,3705036,50.23,7.709634e-06,5.1130
force,20200516,1876,3630802,51.67,4.260002e-06,5.3706
force,20200519,2484,4634252,53.60,1.841779e-06,5.7348
force,20200522,2126,3607675,58.93,1.948274e-07,6.7103
force,20200525,2462,4040255,60.94,7.978874e-08,7.0981
force,20200528,2734,5213179,52.44,2.959784e-06,5.5287
force,20200531,1937,3080217,62.89,3.557819e-08,7.4488
force,20200603,2172,4958146,43.81,9.906613e-05,4.0041
force,20200606,2071,3618308,57.24,4.044681e-07,6.3931
force,20200609,2153,4842031,44.46,7.665122e-05,4.1155
force,20200612,2075,4450298,46.63,3.270229e-05,4.4854
force,20200615,2128,4299861,49.49,1.026942e-05,4.9885
force,20200621,1948,3694125,52.73,2.727352e-06,5.5643
force,20200627,2057,3884692,52.95,2.471762e-06,5.6070
force,20200630,2309,5035836,45.85,4.411434e-05,4.3554
force,20200703,2072,4496101,46.08,4.058011e-05,4.3917
force,20200706,2053,4146456,49.51,1.021573e-05,4.9907
force,20200709,2166,4899714,44.21,8.476402e-05,4.0718
force,20200712,1913,3225524,59.31,1.685859e-07,6.7732
force,20200715,2031,4125481,49.23,1.147048e-05,4.9404
force,20200718,1930,3324494,58.05,2.884762e-07,6.5399
force,20200721,1994,4193349,47.55,2.266193e-05,4.6447
force,20200730,2012,4103914,49.03,1.247637e-05,4.9039
force,20200802,2050,2884403,71.07,9.227405e-10,9.0349
force,20200805,3503,3981001,87.99,3.157468e-13,12.5007
force,20200808,1837,2939909,62.48,4.286109e-08,7.3679
force,20200811,2044,3723867,54.89,1.097564e-06,5.9596
force,20200814,2289,3291292,69.55,1.783961e-09,8.7486
force,20200817,2360,3231126,73.04,3.651084e-10,9.4376
force,20200820,3720,4256330,87.40,4.120761e-13,12.3850
force,20200823,3652,3187090,114.59,7.932944e-19,18.1006
force,20200826,2796,4255304,65.71,9.568237e-09,8.0192
force,20200829,2009,3477145,57.78,3.225670e-07,6.4914
force,20200901,2018,4604437,43.83,9.882876e-05,4.0051
force,20200904,2338,4400827,53.13,2.262213e-06,5.6455
force,20200907,3160,4535759,69.67,1.585632e-09,8.7998
force,20200910,2623,5202523,50.42,6.880912e-06,5.1624
force,20200913,2192,3833034,57.19,4.096038e-07,6.3876
force,20200916,3178,5617151,56.58,5.083272e-07,6.2939
force,20200919,2019,4039875,49.98,8.465608e-06,5.0723
force,20210207,1888,3893607,48.49,1.561569e-05,4.8064
force,20210420,2332,4922590,47.37,2.399421e-05,4.6199
force,20210423,2262,4590911,49.27,1.115862e-05,4.9524
force,20210502,2175,3461111,62.84,3.544822e-08,7.4504
force,20210508,2166,4081890,53.06,2.343419e-06,5.6301
force,20210511,2421,5244538,46.16,3.884061e-05,4.4107
force,20210514,2296,4005689,57.32,3.846475e-07,6.4149
force,20210517,2429,4464389,54.41,1.314680e-06,5.8812
force,20210523,2119,3494089,60.65,9.283459e-08,7.0323
rapport,20080123,774,1100628,70.32,1.021319e-07,6.9908
rapport,20080201,573,1033454,55.45,9.741192e-05,4.0114
rapport,20080207,694,1238512,56.03,6.984638e-05,4.1559
rapport,20080410,582,1011821,57.52,4.075017e-05,4.3899
rapport,20080416,652,976436,66.77,6.253983e-07,6.2038
rapport,20121106,2541,4515540,56.27,4.556420e-05,4.3414
directeur,20080213,662,1123267,58.94,7.237871e-05,4.1404
directeur,20080422,572,971648,58.87,7.988569e-05,4.0975
directeur,20110516,1176,1674331,70.24,3.933943e-07,6.4052
directeur,20110519,1279,2039839,62.70,1.150301e-05,4.9392
économique,20081013,404,871801,46.34,6.823259e-05,4.1660
économique,20081016,579,1130223,51.23,8.230205e-06,5.0846
économique,20081022,601,1167042,51.50,7.251712e-06,5.1396
économique,20081028,592,1112257,53.23,3.561760e-06,5.4483
économique,20081106,615,1159577,53.04,3.788112e-06,5.4216
économique,20081124,511,895319,57.07,7.648378e-07,6.1164
économique,20081127,574,1090402,52.64,4.607140e-06,5.3366
économique,20081203,581,1149978,50.52,1.098396e-05,4.9592
économique,20140825,1349,2654450,50.82,7.639891e-06,5.1169
s'agit,20240422,1946,6019419,32.33,3.155152e-11,10.5010
s'agit,20240425,2231,7122144,31.32,3.594387e-10,9.4444
s'agit,20240522,1538,5735656,26.81,1.969131e-05,4.7057
s'agit,20240528,1583,5797694,27.30,7.152666e-06,5.1455
s'agit,20240709,2030,6909677,29.38,5.407759e-08,7.2670
s'agit,20240814,1368,4747031,28.82,3.396834e-07,6.4689
s'agit,20240823,1512,5101251,29.64,4.461278e-08,7.3505
s'agit,20240829,1993,6543642,30.46,3.977122e-09,8.4004
s'agit,20240904,1795,6346700,28.28,7.766722e-07,6.1098
s'agit,20240910,1599,5858316,27.29,7.218646e-06,5.1415
maintenant,20110203,638,2721080,23.45,1.415075e-05,4.8492
maintenant,20120507,496,2167664,22.88,7.693331e-05,4.1139
maintenant,20170508,810,3593058,22.54,6.404765e-05,4.1935
huit,20080317,317,1177540,26.92,8.089648e-05,4.0921
huit,20080323,226,617191,36.62,1.235686e-10,9.9081
huit,20201016,1226,4704381,26.06,3.271649e-05,4.4852
veut,20080213,453,1123267,40.33,7.948634e-05,4.0997
veut,20080305,528,1274427,41.43,2.691942e-05,4.5699
veut,20080519,322,753645,42.73,2.025843e-05,4.6934
mieux,20080606,383,960890,39.86,8.184575e-05,4.0870
mieux,20080808,303,747547,40.53,7.630481e-05,4.1174
mieux,20080823,282,614559,45.89,4.075599e-07,6.3898
mieux,20220629,2962,6364325,46.54,1.337069e-10,9.8738
retour,20110904,614,1300952,47.20,2.160224e-05,4.6655
retour,20140921,1267,2792308,45.37,4.975971e-05,4.3031
retour,20200510,1843,3705036,49.74,1.198143e-06,5.9215
retour,20200516,1665,3630802,45.86,3.043056e-05,4.5167
d'abord,20170120,1054,4865390,21.66,9.149959e-05,4.0386
d'abord,20260813,3095,3103147,99.74,6.528695e-298,297.1852
quant,20080730,242,790123,30.63,1.302888e-08,7.8851
quant,20220629,1707,6364325,26.82,2.985699e-08,7.5250
bon,20080823,302,614559,49.14,9.684675e-05,4.0139
bon,20090315,629,1297286,48.49,4.450346e-05,4.3516
sujet,20190618,1759,5652508,31.12,3.441607e-05,4.4632
militaire,20080703,299,936336,31.93,1.609608e-06,5.7933
militaire,20080811,209,671133,31.14,3.845125e-06,5.4151
militaire,20080820,228,835536,27.29,4.097085e-05,4.3875
militaire,20110320,809,1901281,42.55,3.576070e-10,9.4466
militaire,20130827,1312,4010171,32.72,4.481635e-07,6.3486
militaire,20130830,1418,3838554,36.94,1.918530e-08,7.7170
militaire,20220223,1820,5406837,33.66,2.092687e-07,6.6793
militaire,20220226,1089,4110234,26.49,3.757940e-05,4.4251
militaire,20260103,680,2544841,26.72,3.561132e-05,4.4484
militaire,20260301,936,3441934,27.19,2.399018e-05,4.6200
région,20080811,324,671133,48.28,4.691969e-05,4.3286
région,20100223,986,2106499,46.81,4.347740e-05,4.3617
région,20100310,1503,2323522,64.69,2.633873e-11,10.5794
région,20100316,1330,2402370,55.36,7.071746e-08,7.1505
région,20100322,1010,1950687,51.78,1.324923e-06,5.8778
région,20151127,2307,3872671,59.57,1.554229e-09,8.8085
région,20151130,1826,3957745,46.14,5.377266e-05,4.2694
région,20151203,2360,4530788,52.09,6.691096e-07,6.1745
région,20151206,2722,3364162,80.91,2.643998e-18,17.5777
région,20151209,2356,4323069,54.50,1.013847e-07,6.9940
région,20151212,2575,3546874,72.60,1.021992e-14,13.9906
région,20151215,2592,4191244,61.84,2.036487e-10,9.6911
région,20210619,2068,4160101,49.71,4.171848e-06,5.3797
région,20210628,2896,4680983,61.87,1.873671e-10,9.7273
commission,20080624,635,1062945,59.74,2.167539e-06,5.6640
commission,20081124,755,895319,84.33,1.781843e-10,9.7491
commission,20180723,1759,3509059,50.13,5.427570e-05,4.2654
décidé,20080314,373,1141163,32.69,1.611406e-05,4.7928
décidé,20200314,1599,4429874,36.10,2.203214e-08,7.6569
décidé,20200317,1963,5075458,38.68,3.250486e-10,9.4881
décidé,20200320,1582,4162331,38.01,1.193128e-09,8.9233
décidé,20200323,1451,4118154,35.23,8.586830e-08,7.0662
décidé,20200326,1588,5008309,31.71,1.026322e-05,4.9887
pierre,20080317,1028,1177540,87.30,2.604284e-08,7.5843
pierre,20080323,530,617191,85.87,9.019251e-08,7.0448
pierre,20141111,2485,3585764,69.30,3.086771e-05,4.5105
pierre,20220611,3913,5199282,75.26,2.699074e-06,5.5688
d'ailleurs,20080501,192,655467,29.29,1.170321e-05,4.9317
d'ailleurs,20081019,211,755412,27.93,5.365090e-05,4.2704
façon,20200416,1142,4924882,23.19,5.970056e-05,4.2240
deuxième,20080323,497,617191,80.53,2.171275e-10,9.6633
deuxième,20080724,490,798937,61.33,1.172664e-05,4.9308
deuxième,20080730,524,790123,66.32,7.590857e-07,6.1197
deuxième,20080802,335,564174,59.38,4.849508e-05,4.3143
deuxième,20080805,422,721218,58.51,5.619808e-05,4.2503
deuxième,20080811,421,671133,62.73,6.878199e-06,5.1625
deuxième,20080814,567,752074,75.39,3.575887e-09,8.4466
deuxième,20080817,436,575212,75.80,5.010898e-09,8.3001
deuxième,20220424,2257,4038281,55.89,9.017844e-05,4.0449
deuxième,20220611,4857,5199282,93.42,1.050531e-15,14.9786
deuxième,20220629,8340,6364325,131.04,2.094733e-29,28.6789
deuxième,20240630,2544,4372010,58.19,2.584520e-05,4.5876
parole,20080102,247,616547,40.06,2.165984e-07,6.6643
parole,20080913,226,645265,35.02,1.393731e-05,4.8558
parole,20081227,200,521868,38.32,1.460473e-06,5.8355
parole,20081230,301,790068,38.10,7.143776e-07,6.1461
parole,20090105,331,906793,36.50,2.291503e-06,5.6399
parole,20110320,633,1901281,33.29,1.720431e-05,4.7644
parole,20110516,600,1674331,35.84,1.990835e-06,5.7010
parole,20110630,670,2152309,31.13,9.935522e-05,4.0028
parole,20110820,507,1561185,32.48,3.966374e-05,4.4016
grandes,20080222,296,1228354,24.10,9.567927e-05,4.0192
grandes,20080308,207,786012,26.34,1.221452e-05,4.9131
grandes,20080311,330,1283062,25.72,7.510168e-06,5.1244
grandes,20080428,188,737140,25.50,4.778035e-05,4.3208
grandes,20080603,277,1017683,27.22,1.336168e-06,5.8741
grandes,20080706,171,613898,27.85,3.576781e-06,5.4465
grandes,20080916,264,1057176,24.97,3.759679e-05,4.4248
grandes,20080919,278,994767,27.95,4.422663e-07,6.3543
grandes,20081007,320,1135937,28.17,1.872589e-07,6.7276
grandes,20081010,247,983225,25.12,3.632368e-05,4.4398
grandes,20081013,232,871801,26.61,5.765268e-06,5.2392
grandes,20081218,309,1018633,30.33,6.405111e-09,8.1935
grandes,20100106,576,1902438,30.28,5.990149e-10,9.2226
grandes,20201031,1333,3703961,35.99,1.356409e-16,15.8676
grandes,20201103,1733,4846187,35.76,1.160551e-16,15.9353
derniers,20081103,286,884546,32.33,3.072874e-06,5.5125
grâce,20220611,2581,5199282,49.64,1.952903e-06,5.7093
grâce,20241124,1920,3939766,48.73,4.936786e-06,5.3066
grâce,20241130,2009,4180530,48.06,8.650810e-06,5.0629
grâce,20251116,1766,3771133,46.83,2.546224e-05,4.5941
grâce,20251125,2281,4741348,48.11,7.854732e-06,5.1049
américains,20080811,213,671133,31.74,1.112630e-05,4.9536
américains,20080820,261,835536,31.24,1.257097e-05,4.9006
américains,20080823,235,614559,38.24,1.847518e-07,6.7334
américains,20080916,313,1057176,29.61,2.998496e-05,4.5231
américains,20080919,309,994767,31.06,1.236358e-05,4.9079
américains,20080925,320,1091641,29.31,3.540864e-05,4.4509
américains,20081001,342,1165249,29.35,3.338519e-05,4.4764
américains,20081028,384,1112257,34.52,1.188009e-06,5.9252
américains,20081031,269,965887,27.85,9.421474e-05,4.0259
américains,20081103,375,884546,42.39,6.755610e-09,8.1703
américains,20081106,692,1159577,59.68,1.457914e-14,13.8363
américains,20081109,197,697043,28.26,9.141868e-05,4.0390
américains,20101129,511,1851267,27.60,8.272791e-05,4.0823
américains,20110501,552,1768580,31.21,8.266490e-06,5.0827
américains,20110504,564,2000012,28.20,5.540643e-05,4.2564
américains,20110910,417,1493230,27.93,7.289535e-05,4.1373
américains,20150823,855,2629745,32.51,3.025941e-06,5.5191
américains,20161109,1514,4292957,35.27,4.040526e-07,6.3936
américains,20210827,1119,3804061,29.42,2.171851e-05,4.6632
fort,20080419,211,607720,34.72,9.572801e-10,9.0190
fort,20080706,186,613898,30.30,1.717911e-06,5.7650
fort,20160507,926,2875049,32.21,1.275147e-11,10.8944
fort,20160510,1053,4195362,25.10,5.780431e-05,4.2380
fort,20180804,775,3024724,25.62,3.253170e-05,4.4877
tour,20080308,1052,786012,133.84,6.490341e-06,5.1877
tour,20080311,3308,1283062,257.82,1.849858e-14,13.7329
tour,20080314,2476,1141163,216.97,1.565152e-11,10.8054
tour,20080317,2784,1177540,236.43,6.508911e-13,12.1865
tour,20100316,3632,2402370,151.18,4.317135e-07,6.3648
tour,20100322,3253,1950687,166.76,4.073112e-08,7.3901
tour,20110320,2807,1901281,147.64,7.510429e-07,6.1243
tour,20110326,2222,1875356,118.48,5.240225e-05,4.2807
tour,20111010,2007,1735233,115.66,7.821694e-05,4.1067
tour,20120422,5908,2324466,254.17,2.988446e-14,13.5246
tour,20120425,3373,2907662,116.00,7.244516e-05,4.1400
tour,20120507,6134,2167664,282.98,2.401951e-16,15.6194
tour,20120609,3497,2696902,129.67,1.037599e-05,4.9840
tour,20120612,6142,4147348,148.09,6.661937e-07,6.1764
tour,20120618,5071,3568671,142.10,1.646317e-06,5.7835
tour,20140322,4243,3151092,134.65,4.976762e-06,5.3031
tour,20140325,9005,4078665,220.78,6.952530e-12,11.1579
tour,20140328,4914,3910064,125.68,1.815456e-05,4.7410
tour,20140331,6296,3721906,169.16,2.665794e-08,7.5742
tour,20150323,7390,3826165,193.14,6.081194e-10,9.2160
tour,20150329,4467,3186345,140.19,2.197524e-06,5.6581
tour,20151206,5704,3364162,169.55,2.524264e-08,7.5979
tour,20151212,4879,3546874,137.56,3.227518e-06,5.4911
tour,20170423,7860,3181447,247.06,9.353418e-14,13.0290
tour,20170426,5125,4271501,119.98,4.080017e-05,4.3893
tour,20170508,7653,3593058,212.99,2.498259e-11,10.6024
tour,20170610,5751,3585745,160.39,1.035655e-07,6.9848
tour,20170613,7573,4596203,164.77,5.208710e-08,7.2833
tour,20170619,7366,4187989,175.88,9.276218e-09,8.0326
tour,20200314,6883,4429874,155.38,2.204257e-07,6.6567
tour,20200317,7724,5075458,152.18,3.562366e-07,6.4483
tour,20200627,7776,3884692,200.17,1.971650e-10,9.7052
tour,20210619,5434,4160101,130.62,8.859102e-06,5.0526
tour,20210622,9264,5354657,173.01,1.437605e-08,7.8424
tour,20210625,6035,4870523,123.91,2.322785e-05,4.6340
tour,20210628,10218,4680983,218.29,1.034988e-11,10.9851
tour,20220409,7208,4502489,160.09,1.071401e-07,6.9700
tour,20220412,8579,5187002,165.39,4.702342e-08,7.3277
tour,20220424,12368,4038281,306.27,4.170158e-18,17.3798
tour,20220611,19920,5199282,383.13,6.729943e-24,23.1720
tour,20220614,8268,5321552,155.37,2.191062e-07,6.6593
tour,20220620,9072,4783922,189.64,1.049528e-09,8.9790
tour,20220629,26734,6364325,420.06,9.981474e-27,26.0008
tour,20240630,12863,4372010,294.21,3.233245e-17,16.4904
tour,20240703,7040,5609978,125.49,1.844017e-05,4.7342
tour,20240706,8480,4136126,205.02,8.986112e-11,10.0464
tour,20260316,17601,4233427,415.76,2.244831e-26,25.6488
tour,20260319,4856,4126740,117.67,5.659544e-05,4.2472
tour,20260322,11623,3902927,297.80,1.776082e-17,16.7505
passé,20100903,753,1839889,40.93,1.654681e-06,5.7813
passé,20180903,1575,4230508,37.23,9.293057e-05,4.0318
état,20151115,954,3377213,28.25,2.705800e-08,7.5677
état,20160117,790,3217994,24.55,1.732872e-05,4.7612
état,20160715,754,3108785,24.25,2.844710e-05,4.5460
état,20170818,723,3080027,23.47,9.353748e-05,4.0290
état,20201103,1234,4846187,25.46,2.702233e-06,5.5683
état,20241106,1181,4520799,26.12,9.122112e-07,6.0399
mouvement,20080510,270,650507,41.51,4.497793e-05,4.3470
mouvement,20101012,989,2064885,47.90,1.262693e-06,5.8987
mouvement,20101015,886,2009468,44.09,8.138636e-06,5.0894
mouvement,20101018,918,1841442,49.85,4.951692e-07,6.3052
mouvement,20101021,939,2334942,40.22,4.899157e-05,4.3099
mouvement,20181117,2225,3648065,60.99,1.225353e-09,8.9117
mouvement,20181120,2815,4945067,56.93,1.004451e-08,7.9981
mouvement,20181123,2375,4593330,51.71,1.545468e-07,6.8109
mouvement,20181126,2281,4437224,51.41,1.811950e-07,6.7419
mouvement,20181129,2639,5194218,50.81,2.405899e-07,6.6187
mouvement,20181202,2258,3656371,61.76,8.119563e-10,9.0905
mouvement,20181205,3192,5230174,61.03,1.111091e-09,8.9543
mouvement,20181208,2467,3742599,65.92,8.412564e-11,10.0751
mouvement,20181211,2786,4956219,56.21,1.463006e-08,7.8348
mouvement,20181214,2376,4513479,52.64,9.566942e-08,7.0192
mouvement,20181217,1736,4040488,42.97,1.221914e-05,4.9130
mouvement,20181223,1054,2607831,40.42,4.368277e-05,4.3597
mouvement,20190104,1520,3283530,46.29,2.499183e-06,5.6022
mouvement,20190107,1787,3794754,47.09,1.640912e-06,5.7849
mouvement,20190110,2181,4982012,43.78,8.048960e-06,5.0943
mouvement,20190113,1588,3733849,42.53,1.521527e-05,4.8177
mouvement,20191115,2084,4947292,42.12,1.785111e-05,4.7483
mouvement,20191206,2046,5083420,40.25,4.324574e-05,4.3641
mouvement,20250908,1655,3915012,42.27,1.708900e-05,4.7673
mouvement,20250911,2004,4571718,43.83,7.906944e-06,5.1020
succès,20111010,717,1735233,41.32,8.095910e-05,4.0917
succès,20220611,2168,5199282,41.70,4.497056e-05,4.3471
l'union,20080612,352,1027030,34.27,5.486742e-06,5.2607
l'union,20080618,374,1140492,32.79,1.424862e-05,4.8462
l'union,20080621,228,683272,33.37,1.539510e-05,4.8126
l'union,20080624,366,1062945,34.43,4.760906e-06,5.3223
l'union,20080630,379,794513,47.70,3.120622e-10,9.5058
l'union,20080709,323,921214,35.06,3.473233e-06,5.4593
l'union,20080712,304,608066,49.99,9.236637e-11,10.0345
l'union,20080715,268,699567,38.31,4.753061e-07,6.3230
l'union,20081230,250,790068,31.64,4.206570e-05,4.3761
l'union,20090102,206,614301,33.53,1.565253e-05,4.8054
l'union,20160621,1380,4258610,32.40,1.079106e-05,4.9669
l'union,20160624,2868,4058180,70.67,7.218905e-20,19.1415
l'union,20160627,2014,3791159,53.12,5.898385e-13,12.2293
l'union,20160630,1456,4454896,32.68,8.735668e-06,5.0587
l'union,20220301,1929,4950830,38.96,7.205320e-08,7.1423
sait,20080609,189,816496,23.15,2.171579e-05,4.6632
sait,20200413,749,3544946,21.13,2.566323e-05,4.5907
sait,20200416,1005,4924882,20.41,8.266773e-05,4.0827
outre,20080724,190,798937,23.78,5.294353e-05,4.2762
outre,20220611,1351,5199282,25.98,1.181363e-07,6.9276
outre,20220629,2197,6364325,34.52,6.645574e-15,14.1775
outre,20240425,1571,7122144,22.06,5.328608e-05,4.2734
sens,20110820,419,1561185,26.84,3.968077e-05,4.4014
sens,20191124,1019,3956222,25.76,5.431594e-05,4.2651
sens,20200513,1263,4940828,25.56,6.237715e-05,4.2050
sens,20201004,974,3773143,25.81,5.153886e-05,4.2879
sens,20220629,2151,6364325,33.80,2.491605e-14,13.6035
sens,20240126,1354,5004273,27.06,2.788485e-06,5.5546
sens,20240129,1223,4728893,25.86,3.616813e-05,4.4417
n'avait,20080413,169,662871,25.50,1.399542e-08,7.8540
n'avait,20080718,171,811675,21.07,2.894912e-05,4.5384
n'avait,20080814,158,752074,21.01,4.395736e-05,4.3570
n'avait,20080817,139,575212,24.17,5.782963e-07,6.2378
n'avait,20110724,334,1591147,20.99,2.693555e-06,5.5697
rendre,20120320,600,2316960,25.90,2.184106e-06,5.6607
rendre,20150110,979,3111979,31.46,7.926566e-12,11.1009
rendre,20151115,850,3377213,25.17,4.663282e-06,5.3313
rendre,20151118,976,4032644,24.20,2.215313e-05,4.6546
l'ordre,20101018,537,1841442,29.16,1.218552e-05,4.9142
l'ordre,20101021,732,2334942,31.35,1.319998e-06,5.8794
l'ordre,20150110,935,3111979,30.05,3.963032e-06,5.4020
l'ordre,20151118,1123,4032644,27.85,2.814881e-05,4.5505
l'ordre,20181202,1838,3656371,50.27,6.545182e-16,15.1841
l'ordre,20181205,1640,5230174,31.36,9.041147e-07,6.0438
l'ordre,20181208,1902,3742599,50.82,3.257638e-16,15.4871
l'ordre,20181211,1482,4956219,29.90,3.830292e-06,5.4168
l'ordre,20181214,1570,4513479,34.78,2.840024e-08,7.5467
l'ordre,20181223,765,2607831,29.33,8.449406e-06,5.0732
l'ordre,20190107,1101,3794754,29.01,9.731796e-06,5.0118
l'ordre,20190119,1088,3437804,31.65,7.946365e-07,6.0998
l'ordre,20190317,1246,3556020,35.04,2.447276e-08,7.6113
l'ordre,20190323,1105,3710704,29.78,4.750431e-06,5.3233
l'ordre,20190501,1459,3701740,39.41,2.101093e-10,9.6776
l'ordre,20200609,1369,4842031,28.27,1.805484e-05,4.7434
l'ordre,20201127,1261,4381899,28.78,1.159423e-05,4.9358
l'ordre,20210102,717,2168152,33.07,2.560187e-07,6.5917
l'ordre,20230323,1932,5378900,35.92,7.905869e-09,8.1021
l'ordre,20230326,1434,3964103,36.17,6.919112e-09,8.1599
l'ordre,20230329,2007,5383250,37.28,1.801404e-09,8.7444
l'ordre,20230501,1162,3196192,36.36,6.486856e-09,8.1880
l'ordre,20230630,2119,4851784,43.67,1.365649e-12,11.8647
l'ordre,20230703,1585,4272209,37.10,2.451643e-09,8.6105
l'ordre,20250911,1207,4571718,26.40,9.990239e-05,4.0004
rôle,20080627,266,964652,27.57,7.442834e-06,5.1283
rôle,20170225,833,3409938,24.43,9.804321e-05,4.0086
rôle,20190224,878,3510724,25.01,3.902373e-05,4.4087
bonne,20121230,1034,2265145,45.65,4.816095e-07,6.3173
bonne,20130102,1320,3139935,42.04,2.574518e-05,4.5893
midi,20191209,5122,4764271,107.51,4.505654e-05,4.3462
midi,20191215,4682,4054877,115.47,1.148304e-05,4.9399
midi,20191221,5609,4186738,133.97,4.129147e-07,6.3841
midi,20191224,4596,3394867,135.38,3.228357e-07,6.4910
midi,20191227,3774,3283076,114.95,1.269781e-05,4.8963
midi,20191230,3813,3063886,124.45,2.375587e-06,5.6242
midi,20200102,3694,3470845,106.43,5.483144e-05,4.2610
midi,20200105,3791,3442130,110.14,2.915840e-05,4.5352
midi,20200126,5192,4457132,116.49,9.560164e-06,5.0195
midi,20200425,4086,3630365,112.55,1.917475e-05,4.7173
midi,20200501,4369,3633950,120.23,4.991572e-06,5.3018
midi,20200519,4889,4634252,105.50,6.343669e-05,4.1977
midi,20200712,3545,3225524,109.90,3.043955e-05,4.5166
midi,20200718,3992,3324494,120.08,5.151825e-06,5.2880
midi,20200802,3808,2884403,132.02,6.057972e-07,6.2177
midi,20200805,5452,3981001,136.95,2.389960e-07,6.6216
midi,20200808,3383,2939909,115.07,1.252200e-05,4.9023
midi,20200811,4157,3723867,111.63,2.245016e-05,4.6488
midi,20200814,4311,3291292,130.98,7.249689e-07,6.1397
midi,20200817,4317,3231126,133.61,4.490516e-07,6.3477
midi,20200820,5539,4256330,130.14,8.325459e-07,6.0796
midi,20200823,6125,3187090,192.18,5.418784e-12,11.2661
midi,20200826,5063,4255304,118.98,6.174243e-06,5.2094
midi,20200907,5805,4535759,127.98,1.227222e-06,5.9111
midi,20210502,3647,3461111,105.37,6.558228e-05,4.1832
midi,20210523,3903,3494089,111.70,2.224474e-05,4.6528
midi,20260813,4973,3103147,160.26,2.959376e-09,8.5288
sept,20080210,277,890998,31.09,1.827263e-06,5.7382
sept,20080317,375,1177540,31.85,1.794912e-07,6.7460
sept,20080323,210,617191,34.03,1.237696e-07,6.9074
sept,20170129,1134,3412662,33.23,4.518917e-10,9.3450
sept,20170604,907,2691534,33.70,3.005596e-10,9.5221
sept,20220103,1097,3647346,30.08,2.536073e-07,6.5958
annoncé,20080108,722,1006776,71.71,2.173776e-07,6.6628
annoncé,20080114,660,830422,79.48,4.561436e-09,8.3409
annoncé,20080811,403,671133,60.05,7.936220e-05,4.1004
annoncé,20081007,721,1135937,63.47,1.143362e-05,4.9418
annoncé,20081203,679,1149978,59.04,8.572002e-05,4.0669
annoncé,20200314,2932,4429874,66.19,1.798313e-06,5.7451
annoncé,20200317,3618,5075458,71.28,1.222361e-07,6.9128
annoncé,20200323,2401,4118154,58.30,8.160967e-05,4.0883
annoncé,20220301,2909,4950830,58.76,6.457617e-05,4.1899
actuellement,20200326,1415,5008309,28.25,1.690956e-07,6.7719
actuellement,20200329,977,3188473,30.64,4.121197e-09,8.3850
actuellement,20200401,1267,4842990,26.16,5.556600e-06,5.2552
actuellement,20200422,1162,4745995,24.48,7.132957e-05,4.1467
actuellement,20200425,896,3630365,24.68,6.341146e-05,4.1978
position,20080129,266,1111081,23.94,3.056765e-05,4.5147
position,20080311,560,1283062,43.65,2.252703e-15,14.6473
position,20080407,198,799831,24.76,2.090425e-05,4.6798
position,20080425,225,888799,25.32,1.035665e-05,4.9848
position,20080609,193,816496,23.64,5.904441e-05,4.2288
position,20100316,574,2402370,23.89,1.740023e-05,4.7594
position,20110320,448,1901281,23.56,2.818204e-05,4.5500
position,20110323,631,2495393,25.29,3.891088e-06,5.4099
position,20120422,704,2324466,30.29,1.434251e-08,7.8434
position,20120425,644,2907662,22.15,9.400801e-05,4.0268
