mot,date,X_t,N_t,f_t,p_t,surprise,n_absorbes
composer,20140825,97,2654450,3.65,2.330483e-05,4.6326,0
composer,20220620,213,4783922,4.45,1.64647e-08,7.7834,0
voulais,20080817,53,575212,9.21,4.088592e-05,4.3884,0
s'occuper,20180130,201,5852818,3.43,7.461903e-10,9.1272,0
s'occuper,20190826,95,3550858,2.68,2.83227e-05,4.5479,0
s'occuper,20200320,185,4162331,4.44,1.220294e-14,13.9135,14
cgc,20080114,61,830422,7.35,1.772296e-05,4.7515,0
cgc,20080416,143,976436,14.65,1.326297e-10,9.8774,0
chaussures,20081215,79,820219,9.63,2.733322e-08,7.5633,1
chaussures,20090722,100,1566456,6.38,5.125608e-05,4.2903,0
chaussures,20170123,338,4207572,8.03,5.952421e-08,7.2253,0
chaussures,20240422,439,6019419,7.29,5.501729e-07,6.2595,1
chaussures,20240829,482,6543642,7.37,4.023027e-07,6.3954,5
saisons,20090628,124,1356574,9.14,8.317059e-05,4.08,0
saisons,20230603,353,4090549,8.63,8.018438e-05,4.0959,1
disposés,20150829,38,2780750,1.37,2.371307e-05,4.625,0
disposés,20171231,28,1929298,1.45,4.350444e-05,4.3615,0
disposés,20210426,50,4232510,1.18,7.331223e-05,4.1348,0
conquérir,20080311,62,1283062,4.83,5.639163e-14,13.2488,2
conquérir,20140322,90,3151092,2.86,9.814401e-09,8.0081,1
conquérir,20150329,82,3186345,2.57,1.881229e-07,6.7256,0
conquérir,20220626,74,3814393,1.94,6.384067e-05,4.1949,0
napoléon,20080425,65,888799,7.31,1.98472e-09,8.7023,0
napoléon,20080823,89,614559,14.48,5.824675e-19,18.2347,1
napoléon,20141117,149,3664716,4.07,1.233679e-05,4.9088,0
napoléon,20150618,387,4554175,8.5,9.604273e-14,13.0175,1
napoléon,20180617,162,3951644,4.1,1.012446e-05,4.9946,0
napoléon,20190814,146,3399821,4.29,5.447646e-06,5.2638,0
napoléon,20210505,1283,5206670,24.64,1.843075e-45,44.7345,7
napoléon,20231121,539,5066619,10.64,6.765822e-18,17.1697,3
napoléon,20250306,191,4645846,4.11,8.498721e-06,5.0706,0
napoléon,20251020,205,4089516,5.01,2.57988e-07,6.5884,0
touchent,20160603,90,3950970,2.28,9.120162e-05,4.04,0
touchent,20181217,96,4040488,2.38,3.632508e-05,4.4398,1
touchent,20240422,204,6019419,3.39,3.232965e-10,9.4904,3
touchent,20240829,208,6543642,3.18,2.659479e-09,8.5752,6
touchent,20260726,70,2393341,2.92,1.549804e-06,5.8097,0
opéré,20091210,125,1953472,6.4,9.738791e-13,12.0115,2
opéré,20110317,80,2339981,3.42,4.307853e-05,4.3657,0
opéré,20111218,62,1778727,3.49,5.882995e-05,4.2304,0
opéré,20141006,125,3566870,3.5,1.109055e-05,4.955,0
chargées,20120904,71,4271140,1.66,1.183181e-05,4.9269,0
chargées,20130902,61,4006738,1.52,9.630877e-05,4.0163,0
chargées,20200504,94,4239631,2.22,2.978532e-09,8.526,0
élan,20080314,81,1141163,7.1,5.372732e-12,11.2698,1
élan,20150113,170,4507811,3.77,4.893068e-06,5.3104,1
élan,20190416,175,4334071,4.04,1.033745e-06,5.9856,0
élan,20220310,181,5623002,3.22,9.542087e-05,4.0204,0
élan,20260316,222,4233427,5.24,4.634622e-10,9.334,3
boutique,20201127,653,4381899,14.9,3.776599e-05,4.4229,1
interrompu,20170731,103,3036920,3.39,5.909649e-05,4.2284,0
interrompu,20260726,105,2393341,4.39,1.165447e-06,5.9335,3
protesté,20080416,18,976436,1.84,2.946623e-05,4.5307,0
augmentations,20080225,35,898716,3.89,3.012053e-05,4.5211,0
augmentations,20180503,157,5305473,2.96,9.892069e-05,4.0047,0
augmentations,20221015,145,4100902,3.54,1.212624e-05,4.9163,1
l'incident,20080718,83,811675,10.23,7.131327e-12,11.1468,1
l'incident,20101105,105,2035781,5.16,7.139964e-06,5.1463,1
l'incident,20120407,109,2151001,5.07,8.936758e-06,5.0488,0
l'incident,20180729,148,3171313,4.67,2.235505e-05,4.6506,0
bain,20091231,64,919423,6.96,5.7181e-05,4.2427,0
bain,20110101,84,1190585,7.06,2.604033e-05,4.5844,0
bain,20120715,180,2818745,6.39,4.678256e-05,4.3299,0
bain,20130815,222,3299259,6.73,1.547598e-05,4.8103,0
bain,20131231,174,2558839,6.8,1.624476e-05,4.7893,0
bain,20150727,224,2978395,7.52,1.722246e-06,5.7639,0
bain,20160102,178,1902449,9.36,1.511577e-08,7.8206,0
bain,20160826,262,3238944,8.09,2.864186e-07,6.543,1
bain,20171231,191,1929298,9.9,2.832221e-09,8.5479,0
bain,20190101,243,2628821,9.24,1.130181e-08,7.9469,0
bain,20241230,207,2786815,7.43,2.442456e-06,5.6122,1
bain,20251231,224,2780278,8.06,3.826125e-07,6.4172,0
interrogations,20120323,64,2177105,2.94,5.926985e-05,4.2272,0
interrogations,20200504,143,4239631,3.37,1.668466e-07,6.7777,8
acheteurs,20080928,33,720064,4.58,2.303335e-05,4.6376,0
acheteurs,20090315,94,1297286,7.25,2.658434e-13,12.5754,1
acheteurs,20091002,74,1893773,3.91,1.166131e-05,4.9333,0
acheteurs,20100403,62,1713075,3.62,7.31103e-05,4.136,0
acheteurs,20120627,214,5168573,4.14,2.294733e-07,6.6393,0
acheteurs,20150817,171,2814388,6.08,2.379207e-12,11.6236,1
acheteurs,20160105,133,3930521,3.38,4.591161e-05,4.3381,0
acheteurs,20251104,148,4406778,3.36,4.50632e-05,4.3462,0
d'assistance,20080820,28,835536,3.35,2.612505e-06,5.5829,2
d'assistance,20130111,112,4319342,2.59,7.810105e-07,6.1073,0
d'assistance,20210324,103,5210943,1.98,9.507788e-05,4.0219,0
liquide,20080216,64,842314,7.6,5.399606e-08,7.2676,1
liquide,20080805,44,721218,6.1,1.335487e-05,4.8744,0
liquide,20090105,66,906793,7.28,1.140603e-07,6.9429,0
liquide,20130502,380,4075497,9.32,1.478933e-13,12.8301,2
liquide,20131008,196,3925493,4.99,1.556758e-05,4.8078,0
liquide,20150928,334,3813388,8.76,2.182587e-12,11.661,1
conduits,20100527,40,2191353,1.83,7.003643e-05,4.1547,0
emprunts,20081013,77,871801,8.83,5.263353e-12,11.2787,2
emprunts,20110922,161,2076517,7.75,8.088542e-12,11.0921,2
emprunts,20120114,56,1610025,3.48,8.946242e-05,4.0484,0
qu'aujourd'hui,20080528,32,1111303,2.88,6.789828e-06,5.1681,0
qu'aujourd'hui,20101120,37,1586538,2.33,7.976454e-05,4.0982,0
qu'aujourd'hui,20140629,60,2614529,2.29,8.822894e-06,5.0544,0
dramatiques,20090929,35,1948120,1.8,5.08077e-05,4.2941,0
dramatiques,20110314,39,1943504,2.01,6.934705e-06,5.159,0
dramatiques,20120111,37,2165267,1.71,7.955533e-05,4.0993,0
dramatiques,20150110,69,3111979,2.22,8.845275e-08,7.0533,3
dramatiques,20151115,110,3377213,3.26,1.703953e-13,12.7685,1
dramatiques,20170827,47,2954122,1.59,9.786257e-05,4.0094,0
dramatiques,20241031,74,4146226,1.78,4.628638e-06,5.3345,0
l'italien,20080712,64,608066,10.53,3.327864e-08,7.4778,7
l'italien,20090716,99,1592775,6.22,4.762069e-05,4.3222,2
l'italien,20250607,330,3809391,8.66,7.424365e-08,7.1293,1
consolider,20081001,27,1165249,2.32,9.274096e-05,4.0327,0
consolider,20220626,73,3814393,1.91,3.19409e-05,4.4957,0
consolider,20230101,56,2726326,2.05,2.203813e-05,4.6568,0
redoutent,20150107,74,4157181,1.78,6.053775e-05,4.218,0
redoutent,20201227,72,2770505,2.6,8.180512e-08,7.0872,0
sincérité,20110919,38,1582617,2.4,1.119988e-05,4.9508,0
sincérité,20141114,78,3704668,2.11,8.603119e-06,5.0653,0
sincérité,20220217,148,5357515,2.76,5.325165e-09,8.2737,0
sincérité,20260322,83,3902927,2.13,6.270669e-06,5.2027,0
négocié,20080814,38,752074,5.05,9.065768e-08,7.0426,1
négocié,20111031,44,1379698,3.19,4.746194e-05,4.3237,0
négocié,20190116,235,5214131,4.51,9.072723e-10,9.0423,2
négocié,20191019,149,3986447,3.74,1.921217e-07,6.7164,2
perdent,20081007,36,1135937,3.17,2.176493e-06,5.6622,1
perdent,20090204,44,1774346,2.48,4.065895e-05,4.3908,0
perdent,20140527,95,4194779,2.26,1.53204e-05,4.8147,0
perdent,20160222,82,3831436,2.14,6.348628e-05,4.1973,0
perdent,20171228,78,3599189,2.17,5.769076e-05,4.2389,0
perdent,20201230,87,3521814,2.47,3.371961e-06,5.4721,0
perdent,20221229,81,3653362,2.22,3.478922e-05,4.4586,0
antonio,20100421,188,1964205,9.57,1.242872e-08,7.9056,0
antonio,20120528,106,1731719,6.12,6.800414e-05,4.1675,0
antonio,20230624,242,3833408,6.31,2.336244e-05,4.6315,0
antonio,20231106,252,4278325,5.89,6.240188e-05,4.2048,0
construits,20100403,40,1713075,2.33,4.003338e-05,4.3976,0
construits,20120627,138,5168573,2.67,6.822157e-09,8.1661,0
construits,20121227,68,3452060,1.97,9.169056e-05,4.0377,0
remontée,20081016,58,1130223,5.13,2.334428e-06,5.6318,3
remontée,20101012,134,2064885,6.49,1.231932e-10,9.9094,1
remontée,20161121,145,3756281,3.86,4.585848e-05,4.3386,0
créent,20170502,73,3328166,2.19,1.021232e-05,4.9909,0
créent,20170926,110,5091228,2.16,2.479797e-06,5.6056,0
gêne,20181021,77,3754123,2.05,4.437902e-05,4.3528,0
gêne,20240422,143,6019419,2.38,1.811162e-07,6.742,1
gêne,20240829,155,6543642,2.37,1.504583e-07,6.8226,5
rapidité,20150419,54,2993074,1.8,2.174634e-05,4.6626,0
rapidité,20151025,55,3128952,1.76,3.195451e-05,4.4955,0
rapidité,20210815,64,2879965,2.22,1.272891e-07,6.8952,0
rapidité,20220906,79,5047797,1.57,7.761216e-05,4.1101,0
rapidité,20260518,67,3429896,1.95,1.772047e-06,5.7515,0
partition,20080919,27,994767,2.71,2.467305e-06,5.6078,1
partition,20101205,40,1992151,2.01,2.239709e-05,4.6498,0
partition,20140301,74,2983179,2.48,1.338684e-08,7.8733,1
partition,20190805,59,3200433,1.84,1.894461e-05,4.7225,0
partition,20250508,74,4264125,1.74,2.682093e-05,4.5715,0
sections,20090905,153,1315445,11.63,5.533129e-11,10.257,2
sections,20100903,209,1839889,11.36,5.035119e-11,10.298,1
sections,20120904,592,4271140,13.86,2.190278e-14,13.6595,3
sections,20130902,558,4006738,13.93,1.987157e-14,13.7018,1
sections,20140903,557,3995178,13.94,1.915705e-14,13.7177,2
sections,20150901,268,3721680,7.2,7.115251e-07,6.1478,1
sections,20160901,256,3982327,6.43,4.629567e-06,5.3345,1
sections,20170905,395,4580579,8.62,1.717668e-08,7.7651,0
sections,20180903,354,4230508,8.37,3.472965e-08,7.4593,1
sections,20190901,277,3515793,7.88,1.362437e-07,6.8657,1
sections,20200510,204,3705036,5.51,4.53285e-05,4.3436,0
sections,20200901,375,4604437,8.14,5.800771e-08,7.2365,0
sections,20210902,362,5009092,7.23,5.634234e-07,6.2492,1
sections,20220903,237,4062839,5.83,1.966176e-05,4.7064,0
sections,20230904,276,4243295,6.5,3.712965e-06,5.4303,0
sections,20240901,204,3772188,5.41,5.687432e-05,4.2451,0
sections,20250902,279,4312105,6.47,4.007771e-06,5.3971,0
raconté,20150823,167,2629745,6.35,1.22621e-05,4.9114,0
raconté,20260816,80,1085531,7.37,3.168456e-06,5.4992,0
dénonciation,20081118,46,1129031,4.07,3.842584e-06,5.4154,0
dénonciation,20091020,100,1905462,5.25,6.321169e-09,8.1992,0
dénonciation,20100127,132,2353461,5.61,7.171465e-10,9.1444,1
dénonciation,20110525,102,1999264,5.1,1.066806e-08,7.9719,2
dénonciation,20170529,106,3682959,2.88,8.26792e-05,4.0826,1
dénonciation,20190308,174,4237104,4.11,2.713007e-07,6.5665,1
dénonciation,20250213,159,4422636,3.6,2.778192e-06,5.5562,0
ah,20120413,65,2654524,2.45,5.73755e-05,4.2413,0
ah,20140726,131,2638445,4.97,1.6866020000000002e-17,16.773,1
ah,20150212,108,4565443,2.37,2.167056e-05,4.6641,0
ah,20180714,76,3276606,2.32,9.420349e-05,4.0259,0
inspecteur,20080201,27,1033454,2.61,3.176954e-06,5.498,4
inspecteur,20090102,17,614301,2.77,1.841583e-05,4.7348,0
inspecteur,20100912,30,1549796,1.94,6.3065e-05,4.2002,0
inspecteur,20140418,109,3496419,3.12,4.289386e-10,9.3676,0
inspecteur,20140903,79,3995178,1.98,4.954498e-06,5.305,0
énergétique,20221006,1489,5408691,27.53,1.580956e-07,6.8011,7
épaules,20080814,27,752074,3.59,7.478523e-05,4.1262,0
épaules,20240802,119,4264149,2.79,1.526719e-05,4.8162,0
épaules,20260614,80,2958754,2.7,7.667055e-05,4.1154,0
sombres,20080718,21,811675,2.59,3.904704e-05,4.4084,0
sombres,20101129,36,1851267,1.94,8.464177e-05,4.0724,0
sombres,20170207,74,4403894,1.68,7.044098e-05,4.1522,0
sombres,20180304,123,3849375,3.2,1.764356e-13,12.7534,3
sombres,20210102,44,2168152,2.03,1.82701e-05,4.7383,1
sombres,20220223,89,5406837,1.65,6.455591e-05,4.1901,0
renvoyé,20081118,42,1129031,3.72,5.687562e-06,5.2451,0
renvoyé,20091029,78,1761202,4.43,1.534738e-08,7.814,1
renvoyé,20100620,49,1489876,3.29,2.038569e-05,4.6907,1
renvoyé,20160317,124,4453291,2.78,3.865591e-05,4.4128,0
renvoyé,20170815,83,2765572,3.0,2.203795e-05,4.6568,0
renvoyé,20190730,113,3658622,3.09,7.708786e-06,5.113,0
renvoyé,20250111,99,3531521,2.8,4.746509e-05,4.3236,0
parait,20081130,12,782658,1.53,5.290386e-05,4.2765,0
s'attend,20090129,69,1650007,4.18,2.848581e-07,6.5454,3
s'attend,20200428,158,4889715,3.23,6.096964e-06,5.2149,0
exclure,20080519,20,753645,2.65,9.041511e-05,4.0438,0
exclure,20120311,39,1728754,2.26,3.460197e-05,4.4609,0
exclure,20160724,67,2766736,2.42,1.764585e-06,5.7534,0
exclure,20220226,122,4110234,2.97,2.627217e-09,8.5805,1
exclure,20240228,106,5181749,2.05,1.143499e-05,4.9418,0
progresse,20100322,92,1950687,4.72,4.186852e-06,5.3781,0
progresse,20110329,112,2563530,4.37,1.133356e-05,4.9456,0
progresse,20110925,68,1424893,4.77,7.597695e-06,5.1193,0
d'heure,20080413,48,662871,7.24,7.681841e-05,4.1145,0
d'heure,20181027,315,3884206,8.11,1.103923e-06,5.9571,0
régulation,20081115,118,811855,14.53,3.907033e-11,10.4082,11
régulation,20090402,289,1819943,15.88,1.59698e-13,12.7967,2
régulation,20090914,134,1534588,8.73,1.904522e-06,5.7202,2
régulation,20100608,141,2046195,6.89,6.663531e-05,4.1763,0
éditeurs,20080724,43,798937,5.38,5.563083e-05,4.2547,0
éditeurs,20100127,127,2353461,5.4,1.173365e-05,4.9306,0
éditeurs,20120410,122,2521378,4.84,4.971853e-05,4.3035,0
éditeurs,20121028,203,3314728,6.12,1.181851e-06,5.9274,1
éditeurs,20130201,195,4324848,4.51,8.853102e-05,4.0529,0
éditeurs,20180912,281,5309494,5.29,9.235733e-06,5.0345,0
éditeurs,20191025,207,4416304,4.69,5.383699e-05,4.2689,0
éditeurs,20201007,247,5209777,4.74,4.33012e-05,4.3635,0
éditeurs,20210713,226,4425326,5.11,1.686959e-05,4.7729,0
légers,20080820,32,835536,3.83,6.823774e-05,4.166,0
légers,20120805,94,2707366,3.47,1.516468e-05,4.8192,0
légers,20160811,113,3533025,3.2,4.242326e-05,4.3724,0
légers,20190525,150,4145639,3.62,3.447103e-06,5.4625,0
légers,20230104,153,4321568,3.54,5.03434e-06,5.2981,0
l'historien,20081109,31,697043,4.45,5.639279e-07,6.2488,0
l'historien,20100617,63,2226661,2.83,2.962267e-05,4.5284,0
l'historien,20181108,150,5244295,2.86,4.626777e-06,5.3347,0
l'historien,20220521,145,4164951,3.48,7.828803e-08,7.1063,0
l'historien,20250601,98,3424950,2.86,9.37987e-06,5.0278,0
l'historien,20260623,130,3918408,3.32,2.946556e-07,6.5307,0
procédés,20080922,17,800616,2.12,2.726281e-06,5.5644,0
projection,20180509,425,4275764,9.94,2.334951e-05,4.6317,0
centimètres,20100109,69,1484098,4.65,1.191038e-06,5.9241,2
centimètres,20101202,138,2546068,5.42,6.175835e-09,8.2093,1
centimètres,20120204,88,2046838,4.3,2.495058e-06,5.6029,0
centimètres,20130312,166,4176421,3.97,3.504881e-06,5.4553,0
centimètres,20180208,217,5362656,4.05,1.842519e-06,5.7346,0
centimètres,20220813,130,3550958,3.66,1.977357e-05,4.7039,0
centimètres,20260106,342,3844694,8.9,1.0717150000000002e-17,16.9699,1
légitimes,20110131,67,2215155,3.02,5.910886e-09,8.2283,1
légitimes,20180406,92,4651689,1.98,7.044248e-06,5.1522,0
procurer,20120913,100,4807799,2.08,9.388934e-05,4.0274,0
procurer,20200428,171,4889715,3.5,4.354967e-11,10.361,10
procurer,20260810,66,2383435,2.77,1.471365e-06,5.8323,0
comportant,20140530,40,2980503,1.34,6.541795e-05,4.1843,0
s'élèvent,20090324,43,1805352,2.38,2.663348e-05,4.5746,1
meubles,20090405,70,1427274,4.9,2.271095e-07,6.6438,0
meubles,20100409,78,2105847,3.7,5.170428e-05,4.2865,0
meubles,20130405,163,4347967,3.75,6.907475e-06,5.1607,0
meubles,20250926,156,4444072,3.51,3.209515e-05,4.4936,0
permette,20171225,40,2234761,1.79,2.22297e-05,4.6531,0
permette,20181012,67,4580343,1.46,9.190477e-05,4.0367,0
variété,20100614,245,1781109,13.76,2.439509e-34,33.6127,0
variété,20110615,105,2045885,5.13,3.685252e-09,8.4335,0
variété,20120618,123,3568671,3.45,2.135979e-05,4.6704,0
variété,20130619,168,5212956,3.22,4.743622e-05,4.3239,0
variété,20180620,197,5685329,3.47,9.555134e-06,5.0198,0
variété,20190621,197,4826191,4.08,2.272275e-07,6.6435,0
variété,20240621,149,4604832,3.24,5.111758e-05,4.2914,0
urnes,20080308,71,786012,9.03,1.780631e-05,4.7494,2
urnes,20090607,127,1437618,8.83,1.338308e-05,4.8734,0
urnes,20120422,260,2324466,11.19,3.073569e-07,6.5124,1
urnes,20140524,425,3102410,13.7,5.89891e-09,8.2292,3
urnes,20150323,286,3826165,7.47,6.368056e-05,4.196,0
urnes,20151206,265,3364162,7.88,3.63166e-05,4.4399,0
urnes,20170423,380,3181447,11.94,8.326936e-08,7.0795,3
urnes,20190525,446,4145639,10.76,4.515171e-07,6.3453,0
urnes,20200314,556,4429874,12.55,2.889396e-08,7.5392,0
urnes,20200627,327,3884692,8.42,1.559097e-05,4.8071,0
urnes,20210622,570,5354657,10.64,4.978435e-07,6.3029,2
urnes,20220424,974,4038281,24.12,5.416541e-16,15.2663,3
urnes,20240609,695,3923588,17.71,1.110632e-11,10.9544,2
urnes,20260316,1078,4233427,25.46,6.465206000000001e-17,16.1894,1
israéliennes,20090105,156,906793,17.2,3.914315e-07,6.4073,1
israéliennes,20231010,622,5142196,12.1,1.685379e-05,4.7733,1
israéliennes,20250613,569,4452826,12.78,9.531345e-06,5.0208,1
israéliennes,20260301,584,3441934,16.97,2.768125e-07,6.5578,0
douteux,20080922,24,800616,3.0,1.973384e-09,8.7048,2
douteux,20090324,28,1805352,1.55,5.210457e-06,5.2831,1
douteux,20091101,22,1397872,1.57,1.320562e-05,4.8792,0
douteux,20100316,29,2402370,1.21,7.433392e-05,4.1288,0
chapeau,20080829,45,830412,5.42,6.619583e-05,4.1792,0
chapeau,20090827,82,1591197,5.15,3.194667e-05,4.4956,0
chapeau,20110826,110,2067124,5.32,1.079181e-05,4.9669,0
chapeau,20131128,658,4982407,13.21,1.3844529999999999e-21,20.8587,0
chapeau,20141117,290,3664716,7.91,1.058517e-10,9.9753,0
chapeau,20150507,195,3710297,5.26,6.033974e-06,5.2194,0
chapeau,20160410,207,3096187,6.69,2.586666e-08,7.5873,1
chapeau,20171201,281,4796148,5.86,4.111424e-07,6.386,0
chapeau,20190404,256,5218969,4.91,1.718948e-05,4.7647,0
chapeau,20201001,245,5259300,4.66,4.420592e-05,4.3545,0
chapeau,20220825,252,4462247,5.65,1.047766e-06,5.9797,0
chapeau,20230802,359,4010308,8.95,9.136768e-13,12.0392,1
pib,20080814,142,752074,18.88,2.46824e-05,4.6076,0
pib,20081124,199,895319,22.23,1.731309e-06,5.7616,0
pib,20120329,445,2634682,16.89,6.468064e-05,4.1892,0
colonies,20090529,75,1700676,4.41,7.522366e-07,6.1236,1
colonies,20100927,98,1796730,5.45,1.067739e-08,7.9715,2
colonies,20130812,123,3100047,3.97,1.740527e-06,5.7593,0
colonies,20150808,90,2528399,3.56,1.156264e-05,4.9369,0
colonies,20151112,135,3742858,3.61,6.344591e-06,5.1976,0
colonies,20161227,145,3231959,4.49,1.935801e-07,6.7131,1
colonies,20190407,190,3635194,5.23,7.358493e-09,8.1332,0
colonies,20191118,201,4563495,4.4,1.874492e-07,6.7271,1
colonies,20251225,82,2659037,3.08,7.232003e-05,4.1407,0
bourses,20080123,155,1100628,14.08,1.399413e-15,14.8541,3
bourses,20080706,33,613898,5.38,7.654276e-05,4.1161,0
bourses,20081013,127,871801,14.57,1.261761e-15,14.899,9
bourses,20100509,90,1616847,5.57,7.956751e-06,5.0993,0
bourses,20110808,286,1583963,18.06,2.887094e-21,20.5395,7
bourses,20150826,202,3520590,5.74,2.264746e-06,5.645,1
bourses,20160624,192,4058180,4.73,3.603863e-05,4.4432,0
bourses,20250408,249,4533864,5.49,3.904502e-06,5.4084,0
déçus,20080317,40,1177540,3.4,1.864855e-05,4.7294,0
déçus,20120422,71,2324466,3.05,1.344955e-05,4.8713,0
déçus,20150323,103,3826165,2.69,5.171201e-05,4.2864,0
identiques,20140106,67,3038777,2.2,5.722374e-08,7.2424,0
identiques,20201215,83,5149322,1.61,1.953026e-05,4.7093,0
identiques,20220629,289,6364325,4.54,2.331671e-28,27.6323,1
fatigue,20240422,654,6019419,10.86,3.966147e-17,16.4016,11
fatigue,20240829,696,6543642,10.64,1.012461e-16,15.9946,10
impact,20240422,569,6019419,9.45,6.064601e-06,5.2172,2
impact,20240829,613,6543642,9.37,7.126797e-06,5.1471,2
éloigné,20190101,53,2628821,2.02,2.287612e-05,4.6406,1
bagdad,20101102,173,2007385,8.62,7.403579e-05,4.1306,0
bagdad,20140614,439,2786949,15.75,3.573941e-08,7.4469,3
bagdad,20200102,567,3470845,16.34,1.797271e-08,7.7454,1
marketing,20080117,77,1029033,7.48,3.751752e-05,4.4258,2
marketing,20080522,79,1129736,6.99,9.989878e-05,4.0004,0
marketing,20081118,87,1129031,7.71,1.811993e-05,4.7418,0
gratuit,20090812,646,1401389,46.1,2.553881e-05,4.5928,0
associée,20120401,133,1904709,6.98,2.370107e-16,15.6252,0
associée,20240425,391,7122144,5.49,2.096168e-14,13.6786,11
associée,20240829,333,6543642,5.09,1.179058e-12,11.9285,7
concrète,20190826,75,3550858,2.11,9.86213e-05,4.006,0
concrète,20260421,95,3747278,2.54,2.707434e-06,5.5674,4
l'incertitude,20160627,119,3791159,3.14,7.04799e-05,4.1519,0
l'incertitude,20200425,140,3630365,3.86,2.56171e-06,5.5915,3
l'incertitude,20201121,126,3665492,3.44,1.831819e-05,4.7371,0
aperçu,20141114,129,3704668,3.48,6.925312e-06,5.1596,0
aperçu,20260810,87,2383435,3.65,7.879335e-06,5.1035,0
palmarès,20080525,88,620063,14.19,1.596099e-11,10.7969,0
palmarès,20100617,226,2226661,10.15,6.103647e-09,8.2144,1
palmarès,20110522,127,1467283,8.66,8.223351e-07,6.085,0
palmarès,20120528,188,1731719,10.86,1.424541e-09,8.8463,0
palmarès,20130526,256,3728391,6.87,2.87314e-05,4.5416,0
palmarès,20140524,233,3102410,7.51,5.971679e-06,5.2239,0
palmarès,20150525,235,3034669,7.74,3.245411e-06,5.4887,0
palmarès,20160522,271,3306546,8.2,8.62368e-07,6.0643,0
palmarès,20170529,237,3682959,6.44,8.921655e-05,4.0496,0
palmarès,20190525,287,4145639,6.92,2.305227e-05,4.6373,0
quoique,20160811,44,3533025,1.25,6.08261e-06,5.2159,0
convenu,20120516,59,2220469,2.66,1.262137e-07,6.8989,0
convenu,20180106,62,3058121,2.03,1.661356e-05,4.7795,0
convenu,20250213,118,4422636,2.67,4.357369e-09,8.3608,1
évité,20081004,25,711614,3.51,1.567389e-06,5.8048,1
évité,20091002,46,1893773,2.43,1.11572e-05,4.9524,0
évité,20111028,42,1907312,2.2,7.321864e-05,4.1354,0
évité,20150422,134,4165436,3.22,6.784033e-11,10.1685,1
évité,20150823,99,2629745,3.76,2.518535e-12,11.5989,0
évité,20190416,108,4334071,2.49,2.286374e-07,6.6409,0
évité,20220424,90,4038281,2.23,4.696295e-06,5.3282,0
attachement,20150110,145,3111979,4.66,1.672804e-15,14.7766,1
attachement,20260112,81,3744958,2.16,5.198103e-05,4.2842,0
respectifs,20150326,76,4495557,1.69,1.909083e-05,4.7192,0
respectifs,20170610,69,3585745,1.92,1.810866e-06,5.7421,0
respectifs,20250610,71,4311473,1.65,4.087065e-05,4.3886,0
textile,20080108,48,1006776,4.77,2.685932e-07,6.5709,0
textile,20080528,40,1111303,3.6,4.185818e-05,4.3782,1
textile,20130429,152,3741954,4.06,1.477133e-07,6.8306,4
textile,20140103,95,3029628,3.14,4.041041e-05,4.3935,0
textile,20140424,124,3948465,3.14,2.711352e-05,4.5668,0
textile,20190113,117,3733849,3.13,3.030749e-05,4.5185,0
situer,20090908,34,1839629,1.85,3.284884e-06,5.4835,0
appartements,20080404,52,946667,5.49,1.924647e-06,5.7156,0
appartements,20091029,84,1761202,4.77,4.501963e-06,5.3466,1
appartements,20100403,94,1713075,5.49,1.469452e-07,6.8328,0
appartements,20120210,105,2463739,4.26,2.240904e-05,4.6496,0
appartements,20120627,618,5168573,11.96,1.491975e-27,26.8262,0
appartements,20150227,170,3529641,4.82,6.13066e-07,6.2125,0
appartements,20190407,155,3635194,4.26,1.089743e-05,4.9627,0
appartements,20220328,200,4663607,4.29,6.631848e-06,5.1784,0
appartements,20241106,265,4520799,5.86,8.971342e-10,9.0471,0
appartements,20260202,162,3846244,4.21,1.306489e-05,4.8839,0
conceptions,20110125,18,2786646,0.65,7.122504e-05,4.1474,0
fabricant,20080718,52,811675,6.41,1.588839e-05,4.7989,0
fabricant,20081022,74,1167042,6.34,7.708673e-06,5.113,5
d'espoir,20081106,65,1159577,5.61,1.345358e-10,9.8712,0
d'espoir,20200407,159,4749111,3.35,1.505821e-06,5.8222,2
d'espoir,20201227,119,2770505,4.3,4.967324e-09,8.3039,5
s'attaquer,20080919,34,994767,3.42,1.827877e-06,5.7381,0
s'attaquer,20230630,110,4851784,2.27,2.636729e-05,4.5789,0
l'assaut,20100602,211,2062223,10.23,2.931963e-14,13.5328,2
l'assaut,20110504,116,2000012,5.8,1.750072e-07,6.7569,1
l'assaut,20120323,457,2177105,20.99,1.812748e-31,30.7417,0
l'assaut,20130117,434,5021231,8.64,1.580048e-12,11.8013,1
l'assaut,20130815,150,3299259,4.55,6.791757e-06,5.168,0
l'assaut,20150110,626,3111979,20.12,6.88081e-31,30.1624,1
l'assaut,20151118,1096,4032644,27.18,3.0050580000000003e-43,42.5221,4
l'assaut,20250120,190,4277374,4.44,7.965179e-06,5.0988,0
douloureux,20140115,130,4161779,3.12,6.890332e-09,8.1618,0
douloureux,20160624,93,4058180,2.29,3.851724e-05,4.4143,0
douloureux,20210830,97,3695968,2.62,2.026868e-06,5.6932,0
douloureux,20240817,76,2796371,2.72,2.316509e-06,5.6352,1
équitable,20080425,134,888799,15.08,2.648872e-28,27.5769,1
équitable,20081124,31,895319,3.46,9.385696e-05,4.0275,0
équitable,20090517,50,1452283,3.44,2.653824e-05,4.5761,0
