mot,date,surprise,c1_s4,c2_s4,c3_s4,c4_s4,c1_s6,c2_s6,c3_s6,c4_s6
voyageurs,20200814,5.2929,0.0044,2.0108,1.7925,-1.114,,,,
voyageurs,20210419,5.3141,1.7515,-0.6478,-0.7606,-0.8046,,,,
voyageurs,20210701,4.4746,1.4482,-0.3458,-1.179,-1.899,,,,
voyageurs,20210805,5.0577,0.5134,0.7165,2.6073,1.5495,,,,
voyageurs,20211216,5.3469,0.5856,0.5708,1.9131,-0.2321,,,,
voyageurs,20221228,9.3984,1.7945,-0.1746,1.3466,2.2069,1.6522,-0.3887,1.5828,2.1735
voyageurs,20230729,4.0491,-0.2767,-0.5434,-1.0576,-0.2983,,,,
voyageurs,20240214,4.7054,1.0943,-1.4366,0.5285,0.7991,,,,
voyageurs,20240726,13.9738,-0.1195,-1.0974,0.591,-0.0572,-0.3937,-1.1234,0.3475,0.0814
pascal,20080211,6.2542,2.7595,-2.3502,-1.0795,1.1897,2.5618,-2.4806,-1.152,1.3271
pascal,20080324,14.8106,-0.2502,1.2006,0.3826,1.1805,-0.2989,1.1283,0.5407,1.2792
pascal,20080504,7.7022,-0.5789,-0.1078,-0.7416,0.9114,-0.6697,0.0178,-0.7371,1.1888
pascal,20080730,5.5216,-0.3184,2.5861,-1.1104,1.3773,,,,
pascal,20090607,4.3992,-1.2354,-0.5584,0.1394,-0.4991,,,,
pascal,20100813,4.6064,-1.6615,-0.6807,-0.0088,-0.2643,,,,
pascal,20120611,4.8361,1.1327,-1.5695,-0.2747,1.359,,,,
pascal,20140401,5.5683,1.1388,-0.1374,-1.4694,-0.7429,,,,
pascal,20151027,8.3085,0.6184,-1.1221,1.1297,-0.3059,0.3561,-1.1628,0.9466,-0.3427
pascal,20170306,6.8462,1.2533,0.4734,-0.8525,-0.1133,1.1448,0.3812,-0.9338,0.2086
pascal,20170723,4.4959,-2.1555,0.7462,-0.3241,-0.3665,,,,
pascal,20181017,6.0175,-1.6482,1.8088,-0.2332,0.5426,-1.5929,1.9983,-0.0895,0.7612
pascal,20190326,5.1759,0.4856,-0.9812,-0.386,-1.1962,,,,
pascal,20200621,4.6294,-1.9831,-0.8621,-0.9121,-0.1259,,,,
pascal,20220612,5.5834,-1.4508,-0.6109,0.4431,0.8035,,,,
pascal,20230408,6.7606,-0.9391,0.5463,0.9253,-0.5017,-0.9607,0.5514,0.6994,-0.3417
victor,20080608,5.3228,-1.56,-0.9003,-0.2831,-0.218,,,,
victor,20081219,4.7259,-0.5136,0.248,0.0249,0.1233,,,,
victor,20090510,5.6686,0.5427,0.1336,0.3434,0.3193,,,,
victor,20161229,8.092,-0.6076,-0.2418,-0.8637,-0.6171,-0.8116,-0.149,-1.0354,-0.2735
victor,20170325,4.8196,-1.6161,0.4237,-0.247,-0.3303,,,,
victor,20170504,12.8058,-1.0861,-1.0748,-0.1705,-0.3323,-1.36,-0.9395,-0.3843,-0.0891
victor,20190416,11.6612,0.169,-0.2555,0.8831,-0.9343,-0.0597,-0.3114,0.6502,-0.9136
victor,20220416,6.0851,-1.6839,-0.4297,-0.2547,-0.5104,-1.8743,-0.2056,-0.3811,-0.1808
victor,20230517,4.3129,-0.2933,1.9881,0.0931,-0.8106,,,,
victor,20230623,10.0804,1.0628,-0.0303,-2.8791,-0.5232,0.9821,0.1546,-2.8596,-0.0786
victor,20240203,4.0869,1.78,-1.4546,-0.0022,1.3541,,,,
victor,20240729,6.8766,0.5027,-0.4498,-1.3698,0.5867,0.3693,-0.3265,-1.3019,0.9043
victor,20250216,4.7819,-0.5601,0.0359,0.2994,-0.6156,,,,
victor,20260131,5.204,-0.7097,1.0857,0.4138,-0.2975,,,,
spécialisé,20080211,4.5807,-0.6408,0.0774,-1.3259,1.9023,,,,
spécialisé,20130903,4.9338,1.1766,0.6942,-1.1261,-1.1076,,,,
spécialisé,20140903,5.6761,2.712,0.0676,-0.6225,0.1188,,,,
spécialisé,20150106,4.3718,0.2907,0.8685,-0.6214,0.2897,,,,
spécialisé,20190902,5.2287,1.5607,-0.0631,0.4357,1.0342,,,,
spécialisé,20200316,9.434,-2.1802,-1.3206,0.1027,-0.2209,-2.3608,-1.1273,-0.1421,0.0401
spécialisé,20200902,4.934,1.4248,0.4454,0.7212,0.0187,,,,
d'accès,20080625,5.5647,1.6259,1.0801,1.2989,1.0354,,,,
d'accès,20100414,4.9514,1.4019,-0.3414,1.0104,-0.7258,,,,
d'accès,20101020,6.0148,-1.1434,1.6141,0.9849,-0.1084,-1.1083,1.6735,0.9283,0.0967
d'accès,20130104,4.8664,0.2003,-1.8226,0.2072,0.1555,,,,
d'accès,20130709,4.3311,-0.5944,-0.3941,0.8971,-0.5868,,,,
d'accès,20150324,5.1752,-0.185,-0.2359,0.8284,1.7911,,,,
d'accès,20180321,7.2473,-1.7279,-0.4965,0.6538,-0.6609,-1.8584,-0.3636,0.4555,-0.4726
d'accès,20220529,4.4427,0.54,-1.0826,1.4935,0.2504,,,,
d'accès,20240320,6.9233,-1.3747,-1.5825,0.9589,-0.1176,-1.551,-1.4784,0.6834,-0.0744
d'accès,20250402,7.1549,-1.559,-1.0508,-0.9754,-0.806,-1.7752,-0.7793,-1.1639,-0.4653
d'accès,20260403,6.9457,-0.903,-1.0476,-0.6883,0.1828,-1.1711,-0.8495,-0.7079,0.4664
déception,20080316,7.4789,-0.1441,0.3565,0.5282,1.771,-0.2221,0.3235,0.7101,1.865
déception,20080812,11.1453,2.5634,0.6978,-0.4672,0.9229,2.5351,0.5116,-0.4115,1.0926
déception,20080914,4.0295,-0.0134,-0.1964,-1.7935,2.1662,,,,
déception,20090208,4.3474,0.862,-0.0756,0.6493,-0.5901,,,,
déception,20090607,15.843,-1.1524,0.1307,0.2995,-0.0697,-1.328,0.2278,0.2054,0.0947
déception,20091220,4.7266,0.669,1.5717,0.8632,0.0184,,,,
déception,20100321,11.6049,-0.3003,0.5477,-0.085,0.3602,-0.4714,0.6018,0.022,0.5606
déception,20100523,4.9093,-1.332,0.8385,0.0661,1.9864,,,,
déception,20100904,5.6024,-0.7708,-0.8059,0.3691,-0.9586,,,,
déception,20110327,4.6307,-1.4837,-0.0994,0.2534,1.192,,,,
déception,20120318,5.2627,-0.5294,-1.4584,-0.3004,0.5189,,,,
déception,20120422,5.8627,0.2185,-1.0535,0.7414,-0.5325,,,,
déception,20120617,4.4731,0.496,-0.9809,-0.2467,2.0386,,,,
déception,20120812,4.052,-2.6709,2.4428,1.4967,-0.182,,,,
déception,20140323,6.9703,2.653,-1.7874,1.6577,0.5447,2.441,-2.0795,1.5762,0.263
déception,20150524,5.1867,-0.7373,0.4231,0.8874,-0.5727,,,,
déception,20160711,9.0168,-1.2206,1.3267,-0.2029,-0.5707,-1.281,1.4311,-0.3131,-0.3207
déception,20160821,4.7091,-2.8034,2.3588,0.9913,0.5548,,,,
déception,20170423,8.9192,1.0092,-1.3839,1.8671,-0.799,0.8036,-1.4101,1.7437,-0.848
déception,20170611,5.9882,0.2127,-0.1541,2.2537,-0.5483,,,,
déception,20190526,6.417,-0.2425,-0.0741,0.7511,-1.5617,-0.4378,-0.0002,0.5439,-1.4803
déception,20200316,4.7852,-0.4592,1.7679,-0.5255,-1.7076,,,,
déception,20210627,7.0856,-0.682,0.9627,1.3576,1.0709,-0.7694,1.0052,1.6708,1.2252
déception,20210730,4.2923,1.2129,0.2792,0.2357,2.238,,,,
déception,20220410,12.3133,0.2089,-1.0767,1.5514,-0.9099,-0.051,-1.0633,1.3819,-0.8951
déception,20221218,4.8745,0.309,-0.1864,1.4387,-0.8337,,,,
déception,20230514,5.9445,-0.9792,-0.1504,0.4671,-1.4581,,,,
déception,20240708,4.2378,-0.1159,1.1545,-0.8956,-1.0651,,,,
déception,20260316,7.5793,1.4099,0.5337,-0.9102,-1.2313,1.3017,0.484,-1.1523,-1.072
déception,20260715,4.8224,0.6624,-0.1214,0.8798,-0.6283,,,,
milan,20080518,5.7282,-0.483,0.2445,-0.5955,0.8362,,,,
milan,20080716,5.7577,-1.2244,0.7464,-0.2771,1.1938,,,,
milan,20081022,5.668,-0.1455,-0.4908,-1.5314,0.9126,,,,
milan,20090111,7.2885,2.4992,-0.6414,-1.4332,0.9174,2.3706,-0.7859,-1.4789,0.9938
milan,20090308,5.875,-0.4843,0.1909,0.3547,0.6702,,,,
milan,20090510,4.9579,0.1975,-1.6751,-2.0635,1.5991,,,,
milan,20090915,5.0289,0.8974,-0.1944,-0.4185,-1.221,,,,
milan,20091018,4.9026,-0.2191,-1.8213,-0.2789,0.6293,,,,
milan,20091129,4.9124,0.5183,0.092,-1.7367,2.7384,,,,
milan,20101123,4.6745,0.5839,0.0825,0.1248,-1.0191,,,,
milan,20111101,7.4098,-0.9112,-0.4958,0.2159,-1.3,-1.0782,-0.3526,-0.0414,-1.0897
milan,20120108,4.1961,-0.9961,0.0137,-1.0051,2.1306,,,,
milan,20150501,4.9974,0.0887,0.4545,-0.1234,-0.8707,,,,
milan,20161224,5.3504,1.2083,0.8409,-1.7134,-1.2427,,,,
milan,20200224,4.1934,1.9627,-1.4258,-1.4306,-1.0745,,,,
milan,20230612,6.422,-0.9129,0.6501,0.3914,-0.5925,-1.0603,0.7386,0.3101,-0.4134
milan,20231107,4.6729,-0.6415,1.1503,1.2062,-1.3966,,,,
milan,20250531,9.1188,1.891,0.6139,1.1981,-1.5284,1.7348,0.4652,1.0363,-1.5613
milan,20260206,7.3707,3.1145,-2.184,-0.3669,-0.0625,2.828,-2.3159,-0.4871,-0.0326
l'entourage,20140825,7.9479,0.5576,0.2825,-1.686,-1.1406,0.4396,0.3647,-1.8533,-0.801
l'entourage,20151115,7.5894,-0.2598,0.3021,-0.417,-0.4528,-0.4134,0.2947,-0.6549,-0.217
l'entourage,20160717,4.0443,-0.2158,-1.6013,-1.1272,-0.4156,,,,
l'entourage,20181226,5.1202,0.6301,0.0972,1.1372,-1.5007,,,,
l'entourage,20190224,4.5645,-1.3171,-0.3576,-0.0982,-0.2051,,,,
fr,20090404,4.6231,0.7011,-1.1873,-1.1711,0.9798,,,,
fr,20090509,4.3389,1.9309,-0.1273,-1.4413,0.1936,,,,
fr,20090805,4.0419,-1.4406,0.2332,-2.1671,1.3021,,,,
fr,20090919,4.3308,-0.8384,1.5249,0.3209,0.4226,,,,
fr,20100410,4.2431,0.156,-0.7964,-0.8424,1.1678,,,,
fr,20120422,5.5733,-1.6915,-0.8359,-0.796,-0.3007,,,,
street,20080122,4.676,0.9322,1.3234,1.5447,0.8009,,,,
street,20080916,15.565,2.5908,-2.1664,-1.5595,-0.1606,2.2981,-2.1739,-1.6751,0.0535
street,20081018,4.8113,-1.5331,3.6824,0.9571,2.2011,,,,
street,20110810,4.8468,2.703,0.8321,-1.83,0.0653,,,,
artiste,20090301,9.6736,1.4763,1.1949,-1.0546,2.2588,1.7575,1.1344,-0.732,2.2457
artiste,20090626,6.1323,-0.9085,-2.5329,-1.7818,-0.108,-1.2034,-2.2845,-1.9499,0.3272
artiste,20100124,5.2059,-1.3686,-0.13,0.2103,-0.4221,,,,
artiste,20100307,5.8678,0.1943,-0.7786,-0.4189,-0.0415,,,,
artiste,20120304,4.8139,-0.689,1.2639,-1.1244,-0.3145,,,,
artiste,20161111,4.0858,0.2209,0.3736,0.4847,0.8522,,,,
artiste,20161226,7.0439,-0.3193,-1.2836,0.5998,-0.7218,-0.582,-1.2025,0.4262,-0.5821
artiste,20171206,7.2432,0.4104,-0.896,1.3411,-0.8582,0.1413,-0.9824,1.0789,-0.8236
artiste,20181001,4.6203,1.2581,-1.5923,-0.6267,0.348,,,,
artiste,20190209,4.0819,-0.5886,0.1598,-0.5687,-0.918,,,,
artiste,20200214,5.8718,1.4451,-1.2156,0.6978,-0.1417,,,,
artiste,20210529,7.3985,-1.2693,-0.2684,-0.7272,0.2637,-1.4718,-0.0586,-0.7153,0.5863
artiste,20230716,4.7031,1.5552,0.0339,0.4893,0.06,,,,
artiste,20241111,4.3207,-1.4121,0.6363,-1.2167,-0.8668,,,,
kremlin,20080302,5.8167,-0.554,1.0853,-0.5418,-1.2762,,,,
kremlin,20120304,4.9194,0.5042,0.4966,1.7471,-0.7849,,,,
kremlin,20150228,5.8108,1.4575,-1.3522,2.1236,-0.4682,,,,
kremlin,20180318,5.3046,0.8511,1.9198,-0.6242,-1.1352,,,,
kremlin,20220224,6.1752,3.0703,-1.198,-0.9245,1.4923,2.8804,-1.3655,-0.8859,1.6143
kremlin,20230503,5.9798,0.6522,-0.8078,2.0971,-0.5277,,,,
kremlin,20230624,7.3989,1.6721,-0.7341,2.2843,-0.5728,1.4408,-0.9629,2.121,-0.7132
kremlin,20230824,5.1776,1.03,-0.3841,0.9338,-0.9217,,,,
kremlin,20240216,4.6296,1.8597,-2.6446,0.924,0.9622,,,,
alger,20110212,6.5783,0.7755,-1.0409,0.1035,0.0448,0.5576,-1.1096,-0.0461,0.1676
alger,20110714,4.5638,0.9093,-0.0034,0.947,-0.8578,,,,
alger,20121219,5.5748,1.3268,0.4164,1.3842,-1.1595,,,,
alger,20140417,4.0071,-0.2901,0.3975,0.6531,-1.3499,,,,
alger,20140724,10.6445,0.0479,-1.0832,1.6145,-0.5099,-0.2228,-1.1425,1.4156,-0.5439
alger,20140824,4.0822,-1.1195,-0.5309,0.0437,-0.7367,,,,
alger,20150615,4.03,0.2754,0.6273,-0.583,-1.428,,,,
alger,20160410,6.3481,-0.6257,0.8159,-1.0456,-1.6051,-0.7343,0.9787,-1.2656,-1.2482
alger,20171206,6.0693,-0.557,-0.6738,0.7163,-1.018,-0.828,-0.6018,0.5021,-0.9056
alger,20190301,4.5603,3.1007,-0.4404,-0.111,1.8678,,,,
alger,20211003,4.2199,0.8244,-0.5803,0.002,-1.609,,,,
alger,20220319,4.8218,0.1469,0.158,-1.5972,-1.3428,,,,
alger,20220827,8.3688,0.3649,1.8999,-1.1352,-0.8748,0.3197,2.0145,-1.1293,-0.5102
alger,20250111,4.2388,1.3589,0.9764,-0.0416,-1.0441,,,,
alger,20250226,5.2419,0.9999,-0.7916,-0.6755,-0.2232,,,,
alger,20250415,8.6949,0.1085,1.9122,1.0187,-0.7771,0.1188,1.8934,0.9373,-0.7617
alger,20250701,4.7915,0.31,0.7098,-0.1763,-1.0418,,,,
ali,20080210,4.0803,0.0176,-1.9802,-0.0242,0.44,,,,
ali,20080906,4.9531,-0.4911,-0.3335,0.6611,-1.2889,,,,
ali,20090619,5.0577,2.0238,1.3855,-0.5348,0.7111,,,,
ali,20090903,6.309,0.0364,0.6348,1.7113,0.5566,-0.0783,0.6062,1.7806,0.541
ali,20091025,5.9222,0.505,0.8768,0.9257,-0.5571,,,,
ali,20100223,6.3511,2.4551,0.2243,1.6766,-0.7128,2.3365,-0.0455,1.5749,-0.8159
ali,20110116,43.8597,2.6123,-0.6123,0.2207,0.5507,2.3821,-0.7946,0.2255,0.5915
ali,20110217,10.8042,0.9376,1.0326,-0.2489,0.0536,1.0892,0.9296,-0.3827,0.1641
ali,20110603,7.4811,1.2627,-0.926,0.9088,-0.357,1.0654,-0.9473,0.9057,-0.3446
ali,20111023,5.4005,2.016,2.1127,0.4774,0.8275,,,,
ali,20120115,5.0531,1.6001,1.2082,-1.383,-0.1107,,,,
ali,20141221,4.8813,0.4636,-1.1207,0.9288,-0.4998,,,,
ali,20150529,4.0092,1.9466,1.5884,-1.0731,-0.5027,,,,
ali,20160604,22.5707,-0.1331,-1.0389,0.5585,-0.641,-0.4226,-1.0406,0.3094,-0.5385
ali,20170227,4.5473,0.4124,0.879,-1.2838,-0.6474,,,,
ali,20230830,8.6597,-0.5577,-1.2412,0.6743,-0.5743,-0.8523,-1.1977,0.4335,-0.4724
ali,20240520,4.0539,-0.1053,0.3489,0.9224,-1.3291,,,,
ali,20260301,14.4286,1.3863,-1.0564,0.1646,-0.9476,1.1061,-1.1791,-0.1236,-0.8683
carré,20080406,7.8847,1.1735,0.2714,-1.4689,-0.3762,1.1541,0.2692,-1.5844,-0.1564
carré,20080718,4.6678,-1.8525,-0.2366,-0.1769,1.1101,,,,
carré,20080822,4.5746,-1.3411,0.3827,-0.5165,-0.1726,,,,
carré,20090314,5.4641,-0.2255,1.6092,-1.1603,-0.3856,,,,
carré,20090416,12.4556,0.0861,1.1332,-1.0118,-0.1439,0.0019,1.2812,-0.8737,0.1542
carré,20091029,23.3769,-0.5308,3.4588,1.7323,0.4343,-0.2739,3.3978,1.9074,0.41
carré,20100402,5.438,-1.9146,-0.9991,-0.4378,0.9636,,,,
carré,20100629,4.0745,0.8856,-1.7193,0.0372,2.117,,,,
carré,20101025,5.6706,0.3202,-1.8202,0.1455,0.8571,,,,
carré,20110323,15.2282,-1.6848,-1.5519,-0.9268,-0.121,-1.9091,-1.3159,-1.0855,0.2015
carré,20110928,5.8543,-1.1134,-1.7039,-0.3342,0.0657,,,,
carré,20120627,7.0448,-1.5612,-0.6096,0.1551,0.1862,-1.7934,-0.4632,0.0504,0.406
carré,20130429,31.1839,-1.5278,-0.8521,-0.3448,-0.3659,-1.7737,-0.681,-0.5396,-0.0947
carré,20140321,8.7615,-0.0295,0.6958,-1.4523,-1.5257,-0.1133,0.7935,-1.707,-1.1883
carré,20190306,4.7175,-1.8963,0.747,0.3173,0.5126,,,,
carré,20190905,4.1091,-0.1979,0.0178,-1.1865,0.359,,,,
carré,20191101,4.0886,-1.0349,-0.3101,-1.0691,-0.5978,,,,
carré,20200816,4.0369,0.0717,0.533,-0.7853,-1.657,,,,
carré,20201214,11.0552,0.2316,0.7863,-1.6222,-1.4294,0.1276,0.8681,-1.8662,-1.0684
carré,20220820,12.1766,-1.8164,-0.5084,-0.7422,-0.433,-1.9424,-0.29,-0.9923,-0.1545
carré,20260202,6.7814,-2.1067,0.0438,0.778,0.6238,-2.239,0.2107,0.7984,0.8292
électronique,20080611,5.0622,-0.0286,-1.3467,-0.2305,0.4803,,,,
électronique,20091125,4.3453,0.2379,-1.2396,1.4616,-0.6035,,,,
électronique,20110519,8.0673,1.9189,-0.3275,0.7821,-0.8367,1.6872,-0.4758,0.6502,-0.834
électronique,20130305,4.6218,-0.624,-1.0962,-0.3522,-0.1693,,,,
électronique,20130531,7.9564,1.5161,-0.1312,0.6358,-0.6208,1.3167,-0.1872,0.562,-0.5187
électronique,20131008,8.7817,0.9026,0.9874,-0.4448,-1.2311,0.7733,0.9982,-0.5121,-1.0487
électronique,20131209,4.9796,-0.2894,0.4126,0.5867,-0.6049,,,,
électronique,20140226,4.3033,-1.2645,-1.2473,-0.1045,-0.5873,,,,
électronique,20140430,4.7897,-1.7958,0.6129,-0.211,1.0144,,,,
électronique,20140811,4.7557,-0.1823,-0.5189,1.0418,-0.3998,,,,
électronique,20140925,4.9336,-0.5993,0.2201,0.1465,-0.3205,,,,
électronique,20141129,5.1046,-0.2357,1.5728,-1.2346,-0.8344,,,,
électronique,20160727,13.5141,0.966,0.7752,-0.2549,-1.3664,0.8304,0.7123,-0.4602,-1.223
électronique,20220207,6.9454,-0.2894,1.3955,-1.0714,0.047,-0.3308,1.5786,-0.979,0.3476
électronique,20220530,4.9312,-1.1953,-1.2843,-1.4286,-0.1971,,,,
électronique,20241218,5.2799,-0.2175,0.28,1.9473,-0.4104,,,,
électronique,20250331,9.1765,0.2858,-1.2232,0.9715,-0.2009,0.0085,-1.2374,0.8104,-0.1468
électronique,20251126,4.452,-0.3248,0.9666,0.3741,0.0671,,,,
électronique,20260309,4.1364,-2.1892,0.1162,1.0185,0.3451,,,,
électronique,20260707,29.7334,-0.456,-0.479,0.565,-0.9617,-0.7124,-0.4101,0.3499,-0.8219
étions,20080914,4.9134,-1.0492,-0.0697,-0.9379,-0.386,,,,
étions,20100509,4.0155,-1.468,0.8077,-0.0103,0.6039,,,,
étions,20100611,17.0632,-1.2765,-0.7456,-0.1145,-0.1897,-1.499,-0.6221,-0.3075,0.0753
étions,20150822,9.7428,-0.9996,-1.1608,-0.6445,-0.5642,-1.2463,-0.9566,-0.8217,-0.2352
étions,20200517,6.3854,0.2304,-0.2625,0.5589,-0.6708,0.0632,-0.2656,0.4213,-0.5181
étions,20220222,5.304,-1.1269,-2.22,-0.5469,0.2008,,,,
bleus,20080907,5.2943,0.718,0.899,0.1171,-0.8256,,,,
bleus,20100620,8.0475,2.7525,3.1543,1.9278,0.6408,3.0457,2.7492,1.9809,0.4105
bleus,20100905,4.3788,0.7433,2.9748,0.2254,-0.0538,,,,
bleus,20140615,6.0845,0.6767,-1.1471,-1.2831,1.0789,0.5092,-1.015,-1.2569,1.362
bleus,20160710,9.8426,1.217,3.2307,1.2492,-0.6621,1.3388,3.1362,1.3592,-0.6951
bleus,20180715,21.5986,1.1747,1.1203,2.1364,-0.5099,1.0595,0.9573,2.1139,-0.6319
bleus,20210807,4.2248,-2.1382,2.771,0.5792,0.698,,,,
bleus,20221218,10.1138,0.322,2.1237,1.6059,-0.35,0.2944,2.1091,1.7118,-0.3214
bleus,20240727,6.0193,1.7583,-3.0173,-1.3196,0.4594,1.5458,-2.9172,-1.341,0.6705
bleus,20260714,5.9208,0.7459,2.5271,1.2378,0.7572,,,,
rénovation,20120627,4.175,-0.4012,-1.2974,-1.1956,-0.0726,,,,
rénovation,20130920,4.9178,0.2242,0.8837,-0.6147,-1.1284,,,,
rénovation,20180426,4.5067,-1.0664,0.8021,1.8982,-0.766,,,,
rénovation,20250113,4.0264,3.4019,-2.3802,-0.639,1.5237,,,,
rénovation,20260309,4.0905,0.7212,4.432,1.8518,0.8625,,,,
solides,20080411,4.0568,0.1882,-0.6,0.5539,0.2027,,,,
solides,20080916,4.1309,2.2545,-0.5877,-1.7591,1.5901,,,,
solides,20141019,8.3968,-0.0337,-1.4801,0.3459,-0.4307,-0.3478,-1.4514,0.1578,-0.3219
délicat,20080825,4.6448,-2.1064,0.3958,-0.9779,0.4016,,,,
délicat,20120115,4.0554,-0.3797,-0.4439,-1.2809,0.8346,,,,
délicat,20191001,4.8717,-1.3038,-0.1329,1.5093,0.7176,,,,
bonn,20080602,5.3939,-1.8665,0.3181,-0.0265,-0.1664,,,,
bonn,20090203,4.3399,-1.5209,0.7648,-0.0152,0.4893,,,,
bonn,20090523,4.1898,0.5326,-0.1875,-1.3238,-0.8798,,,,
bonn,20111205,4.3343,1.0514,2.685,-0.4175,-0.6895,,,,
bonn,20150601,4.6685,0.8929,-1.8901,0.2265,-0.6516,,,,
bonn,20170508,7.4645,0.1574,-1.0873,1.3269,-0.5015,-0.1377,-1.1213,1.1098,-0.5341
bonn,20171106,8.7177,1.3445,-1.5735,-1.5736,-0.2681,1.1084,-1.4491,-1.5703,0.0074
métiers,20140405,4.9172,2.4006,0.5193,-0.6161,-0.9939,,,,
métiers,20160403,5.359,-0.6017,2.1703,-1.0447,-0.1663,,,,
métiers,20180406,5.3563,1.8526,2.8718,1.2566,-0.8907,,,,
métiers,20190404,4.1326,2.2749,1.7739,2.2498,0.9357,,,,
métiers,20221117,33.803,-1.5685,-0.8956,-0.2766,-0.5176,-1.81,-0.7155,-0.4801,-0.2483
islamique,20140810,4.5979,2.8106,-1.3175,-2.1981,0.1622,,,,
islamique,20140914,7.0109,0.8702,-1.355,-1.2905,1.5598,0.745,-1.2153,-1.0399,1.7295
islamique,20151117,6.9314,3.7776,0.2744,-1.4646,0.2299,3.7108,0.0572,-1.4964,0.3806
islamique,20160614,4.4187,1.7061,1.5775,-1.3716,-1.4631,,,,
islamique,20160717,5.6784,1.6872,-1.371,-1.9085,-0.3699,,,,
islamique,20220807,6.9663,2.3044,0.1253,0.1356,-1.3057,2.1167,-0.0011,-0.0016,-1.3144
islamique,20260301,4.733,1.7308,-1.3385,-1.3542,-1.1274,,,,
réels,20080229,5.0035,-1.9335,1.2337,0.0778,1.4443,,,,
réels,20101220,4.8248,-0.1942,2.1746,-0.9327,0.2343,,,,
réels,20170905,4.0136,-1.7175,-0.401,-0.7454,-0.5259,,,,
réels,20220125,4.1402,-0.6752,-0.0708,-0.3476,0.0983,,,,
réels,20220228,5.012,-0.8419,-2.281,1.2453,0.3268,,,,
réels,20230408,4.0714,0.5395,-1.5476,0.7951,-0.1054,,,,
signée,20091216,4.4705,0.9681,-0.0402,-0.0228,-0.0007,,,,
signée,20100913,5.2858,0.2686,0.1406,-0.591,-1.8306,,,,
signée,20170329,4.454,-0.1861,1.4096,0.3852,1.4972,,,,
signée,20190118,4.3681,0.2916,1.0392,-0.9358,0.0553,,,,
signée,20190311,4.6228,-2.1504,-0.938,0.0429,1.5359,,,,
signée,20191020,5.3671,-0.3331,-0.3856,0.1793,-0.1917,,,,
signée,20231226,4.0803,1.8968,-1.1654,1.0847,1.7031,,,,
rôles,20100717,5.968,0.3808,-0.4487,2.4639,-0.6048,,,,
rôles,20120519,4.6295,1.2969,-0.0291,-1.1751,-0.1247,,,,
rôles,20140812,5.767,1.2832,-1.3365,0.2914,0.1789,,,,
rôles,20150211,4.936,0.5164,-1.1304,-0.9112,1.0482,,,,
rôles,20150611,4.4262,-0.5098,-1.6687,-1.1602,0.4069,,,,
rôles,20160104,4.39,1.229,-1.2844,0.6042,0.3478,,,,
rôles,20170128,7.7742,-2.5344,-0.4139,0.3289,-0.2105,-2.6624,-0.1893,0.1789,-0.0109
rôles,20170504,4.3055,-1.6502,-0.479,-0.424,-0.2891,,,,
rôles,20170731,7.0012,-1.3383,0.5753,0.6242,0.8039,-1.296,0.5907,0.5497,0.8904
rôles,20171009,8.0927,-0.8079,-0.8427,0.0899,0.0944,-0.9837,-0.7556,-0.049,0.3174
rôles,20180303,6.0938,-0.1918,-0.5926,-1.0208,0.1105,-0.389,-0.4919,-1.1162,0.4172
rôles,20190216,5.0735,-1.7509,-0.2917,-1.0382,2.085,,,,
rôles,20190425,6.0437,0.4164,-0.7043,-0.2859,0.2688,0.2458,-0.7555,-0.4916,0.4802
rôles,20190829,4.7458,-1.0704,0.0427,1.0513,-0.7657,,,,
rôles,20200206,4.9169,-1.4047,-0.5357,-1.2545,1.1186,,,,
rôles,20200419,4.7436,-1.119,-0.4499,-0.6331,1.1855,,,,
rôles,20200726,4.0494,-1.2098,-0.5782,-0.2884,-0.6047,,,,
rôles,20210118,9.9971,-1.5925,-1.335,-0.7455,-0.4826,-1.8517,-1.0834,-0.9261,-0.1492
rôles,20210906,12.7846,-0.0917,-1.2684,0.9778,-1.1611,-0.3404,-1.1864,0.7766,-1.0585
rôles,20220413,4.2121,-1.2382,-0.3481,0.3482,-0.1794,,,,
rôles,20231231,5.6754,-0.4894,-0.5679,-1.2471,0.1798,,,,
rôles,20240818,22.5835,-1.3611,-0.8289,0.1395,-0.4413,-1.6193,-0.6735,-0.0215,-0.2222
rôles,20241004,12.3588,-1.2681,-0.8944,-0.3401,-0.297,-1.5173,-0.7243,-0.5208,0.0154
rôles,20250916,7.3339,-0.3745,-0.4811,-2.6101,-0.742,-0.4702,-0.2778,-2.8155,-0.328
rôles,20251228,5.751,-1.6909,0.0426,1.1358,0.7905,,,,
rôles,20260418,9.0123,-2.3601,-0.0729,-0.055,0.0052,-2.4655,0.1845,-0.0943,0.2884
domination,20080123,5.1232,-1.1026,-1.7139,-0.4557,0.0554,,,,
domination,20080224,5.5445,-0.3489,3.1564,-0.6676,1.2622,,,,
domination,20080330,9.333,-0.8009,-1.186,0.6344,0.4238,-1.0196,-1.1468,0.52,0.4943
domination,20081004,4.7363,-0.7069,2.1218,-0.1783,0.7998,,,,
domination,20090301,4.0246,-1.2201,0.3708,-1.33,1.3833,,,,
domination,20090823,5.4499,-0.535,-0.1748,0.6076,-0.1789,,,,
domination,20130324,5.2685,-1.4698,-0.4127,0.3979,-0.0005,,,,
juif,20080315,4.2261,-1.1114,2.2379,-0.4104,1.0909,,,,
