mot,date,surprise,c1_s4,c2_s4,c3_s4,c4_s4,c1_s6,c2_s6,c3_s6,c4_s6
iran,20091228,5.9965,0.35,-0.1628,0.7481,-1.3878,,,,
iran,20180103,6.2367,-0.0481,0.6349,-1.2581,-2.0656,-0.0113,0.7463,-1.5628,-1.9303
iran,20180509,5.25,1.1979,-0.8835,0.9511,-0.1228,,,,
iran,20200105,5.7713,0.8259,2.2429,-0.0562,-1.8463,,,,
iran,20250622,10.1179,0.206,1.8466,-1.1558,-0.7803,0.5704,1.7664,-1.2005,-0.538
iran,20260301,13.1924,3.0264,-2.0775,0.7301,0.4108,2.1879,-2.9532,0.2463,0.7305
paysan,20120225,6.2257,0.822,0.5051,0.2391,-0.2539,0.7448,0.1115,0.136,-0.1072
paysan,20170225,4.0502,1.2228,-0.2994,0.1017,-1.1985,,,,
paysan,20170830,5.8124,-1.7367,0.6312,-1.8397,0.2879,,,,
paysan,20180304,7.3252,-1.1629,1.9356,-1.9015,-1.0742,-0.5482,2.5163,-1.8194,-0.9013
paysan,20240126,9.5814,2.9637,0.0771,0.5106,-0.6991,2.8075,-0.9825,0.1226,-0.5994
soulève,20140515,9.2025,-0.5441,-1.3647,-0.7386,0.4831,-1.2218,-0.9895,-0.8601,0.7193
soulève,20180430,4.2685,-0.4982,-0.9096,-0.713,0.2982,,,,
exécution,20101102,5.567,-1.7555,-1.9498,-0.3503,0.1931,,,,
exécution,20140406,5.6589,0.5875,-1.9354,-1.5063,0.55,,,,
exécution,20150425,5.1903,0.2378,1.0894,-1.0258,-0.9485,,,,
exécution,20160102,5.6793,-0.2658,-1.4467,0.5194,-0.3641,,,,
exécution,20241115,4.7371,1.4391,-0.2052,0.3217,-0.2572,,,,
exécution,20250330,29.8247,0.3874,-0.2405,1.2052,-0.605,0.1657,-0.5829,1.0303,-0.5963
exécution,20250926,10.6213,0.858,-1.2305,0.4335,0.2998,0.2865,-1.4821,0.2745,0.3888
exécution,20260112,4.5012,1.6163,-0.6041,2.1675,0.1885,,,,
formulées,20200311,4.0064,-0.4686,-0.5103,0.3044,-0.6993,,,,
formulées,20210529,4.8059,-1.025,-0.9328,-1.1386,-0.8965,,,,
autonomes,20081115,5.9254,0.1487,-0.0011,-0.519,-0.8239,,,,
autonomes,20160817,4.7088,1.9113,-1.6747,0.032,0.006,,,,
autonomes,20170327,4.446,-1.1642,-1.3079,-0.7943,1.3818,,,,
autonomes,20170821,5.0208,0.8714,-1.3982,-3.1129,1.0267,,,,
autonomes,20180319,6.3963,0.4692,-0.529,0.7641,0.1545,0.1936,-0.6991,0.6629,0.3067
autonomes,20181003,4.1753,-0.0589,-0.1657,-0.1973,1.2587,,,,
adoptées,20150715,5.6096,-0.5552,1.0764,0.3533,-1.0023,,,,
contester,20100906,4.6233,-0.511,-1.4784,0.0905,0.7553,,,,
contester,20110513,4.2226,1.3422,-1.3776,-0.9572,0.2318,,,,
contester,20180211,5.8081,2.6026,-0.6282,0.8145,-0.2087,,,,
contester,20201106,4.0799,2.6054,0.5332,-0.2017,-0.4912,,,,
contester,20260322,24.4005,-0.885,-0.3993,-0.7091,0.0062,-1.2145,0.0993,-0.6318,0.5932
complice,20100804,5.1488,-0.073,-0.3011,0.3543,0.1622,,,,
complice,20150113,5.3095,-0.6108,-0.1307,0.0301,-0.2387,,,,
complice,20150627,4.5889,-2.5652,-0.3292,0.0273,-0.1032,,,,
complice,20151124,4.854,-0.8313,-2.3798,0.9399,-0.2826,,,,
complice,20160320,8.0615,0.1248,-0.2327,1.0237,-0.523,-0.07,-0.4246,0.7926,-0.5147
complice,20210511,6.1179,-0.149,0.1646,-0.7621,-0.0973,-0.2927,0.3003,-0.9083,-0.0396
complice,20230525,7.1495,0.001,-0.3565,1.4881,-0.7468,-0.1174,-0.5659,1.4284,-0.8935
l'alimentation,20080603,4.0851,-2.3774,-2.0211,1.5179,-0.4897,,,,
l'alimentation,20170719,5.1966,0.7933,-1.5119,-0.1538,0.3451,,,,
l'alimentation,20171222,4.0197,-1.72,-2.2712,-0.1816,-0.4781,,,,
l'alimentation,20180729,11.8583,-0.4083,-1.8344,-0.328,-0.5576,-1.2153,-1.5407,-0.4907,-0.2453
l'alimentation,20240425,5.4418,1.1581,0.491,-1.5954,-1.4997,,,,
l'alimentation,20240829,5.1559,-0.5051,1.6422,1.1857,2.3701,,,,
séduit,20250818,4.5213,0.6917,1.6328,-0.4666,0.2673,,,,
tournent,20200401,6.9587,2.6061,2.8594,-1.443,1.6209,3.3109,2.028,-1.3267,1.6964
tournent,20211005,4.0329,0.6737,-1.7707,-0.5253,0.3783,,,,
gains,20081016,6.2828,-1.2026,0.0835,-1.9949,-0.4885,-1.2459,0.7995,-1.9612,-0.2348
hormis,20080410,4.9773,0.0684,-0.9292,-0.6749,2.2796,,,,
hormis,20080823,4.6324,-1.4203,-0.4705,-1.0936,-0.9504,,,,
l'argument,20180617,14.1132,-0.8807,-1.095,0.0048,0.0747,-1.4089,-0.7187,-0.0106,0.3841
moindres,20100819,4.0096,-1.8666,-0.3444,0.7184,0.5534,,,,
moindres,20170324,5.6191,-0.5994,-1.3608,-0.8945,0.3712,,,,
moindres,20210327,5.1209,-0.457,-1.6867,0.41,0.7802,,,,
copie,20080712,4.1901,-0.991,-0.1098,0.3738,0.238,,,,
copie,20100518,5.6417,1.8605,0.0578,0.084,0.1462,,,,
annulé,20100418,4.8915,0.4168,-0.2362,-0.8648,-1.4688,,,,
annulé,20151115,7.4769,1.676,-0.4745,2.1219,-0.4919,1.4291,-1.3198,1.8322,-0.4793
annulé,20200314,13.4257,2.2832,0.5876,-1.5929,0.1554,2.0906,-0.0572,-1.6901,0.5271
annulé,20211225,4.6758,2.0268,1.4501,-0.1288,2.4596,,,,
prisons,20080612,6.2269,-0.603,-2.0286,-0.6155,0.2504,-1.3305,-1.4851,-0.6976,0.6416
prisons,20081022,6.9251,0.1089,0.3521,-1.4221,-1.8222,0.0594,0.4362,-1.5837,-1.618
prisons,20090505,9.8932,-0.391,0.3578,0.6146,-1.1879,-0.3275,0.3082,0.3957,-1.4686
prisons,20090818,5.8174,-0.5211,-1.0267,0.8794,1.1421,,,,
prisons,20100310,4.5428,0.1944,-1.6321,-0.3201,1.2089,,,,
prisons,20140602,5.8687,-0.4278,-0.6635,1.868,0.0419,,,,
prisons,20150113,4.766,-0.3485,-0.9116,1.1178,-0.6265,,,,
prisons,20180124,10.2228,0.2543,2.215,-1.2716,-0.9013,0.8512,2.0826,-1.1421,-0.7739
prisons,20190305,4.0103,0.355,-0.2786,2.0032,-0.4426,,,,
prisons,20200320,4.695,3.1022,0.7451,-0.3292,0.109,,,,
prisons,20241227,5.3767,-0.2455,-1.1709,-0.4308,0.7429,,,,
prisons,20250417,7.6583,1.5466,0.5558,-0.234,-0.0879,1.5375,0.0968,-0.642,0.0259
supprimé,20080624,4.6049,-1.3055,-0.9926,0.7696,1.3987,,,,
supprimé,20221223,4.4386,0.086,0.6206,-1.9342,-1.7112,,,,
s'inquiètent,20200401,4.8487,2.2967,1.2641,-1.7481,1.5821,,,,
marcher,20150110,5.1241,0.0062,-1.2522,0.5726,0.077,,,,
marcher,20231112,4.5508,-1.7933,0.4509,-0.2827,-1.6647,,,,
immigrés,20080425,5.9945,1.2083,-1.2676,-0.605,-0.0036,,,,
immigrés,20081031,5.0146,-1.3055,0.1218,1.4035,0.2308,,,,
immigrés,20100109,5.5403,0.1339,-0.3013,2.307,-0.4205,,,,
immigrés,20110419,4.901,-0.3171,0.5266,1.3229,-0.1045,,,,
immigrés,20120425,4.567,1.2531,0.8475,2.065,-0.5084,,,,
immigrés,20180430,5.2269,-0.9123,-2.1406,-0.6335,0.1028,,,,
meurt,20140813,4.5242,-0.0892,0.7919,-1.4269,0.8865,,,,
meurt,20161227,5.337,-0.8841,-1.7368,0.9784,-0.7634,,,,
meurt,20180813,5.0391,-0.7088,-0.0708,1.3126,-0.0485,,,,
meurt,20220412,7.4901,-0.1322,-1.9187,-0.2149,0.0428,-0.9577,-1.6827,-0.4487,0.252
meurt,20220909,5.3121,-2.0259,-1.4238,1.9495,0.6485,,,,
existait,20101117,4.0028,-0.1537,-0.9892,0.8909,0.5462,,,,
existait,20170917,4.4061,-0.2374,-1.8633,-0.3009,1.3661,,,,
failli,20080907,4.6729,-2.8339,-1.4456,0.0513,0.6936,,,,
failli,20101006,4.6551,-0.7932,-1.3081,0.5603,0.1442,,,,
failli,20110910,4.0154,-1.4685,-0.0756,-0.4336,-0.8205,,,,
supposer,20100717,4.7863,-0.5133,0.6193,-0.4114,0.3184,,,,
supposer,20260202,5.8598,-0.9587,-1.8028,0.6429,0.2708,,,,
soupçonné,20111001,4.2839,-1.3816,-0.7234,-0.4289,0.4952,,,,
soupçonné,20140602,4.7622,0.0927,-1.8892,1.6216,0.2301,,,,
soupçonné,20150422,4.1666,-0.7285,0.1805,2.0551,0.3754,,,,
soupçonné,20151118,4.1741,1.8431,1.735,0.2302,-0.9138,,,,
soupçonné,20160329,4.2366,-0.6182,2.8467,-0.3164,0.8175,,,,
constituait,20080907,4.4213,-1.0529,-0.8304,-1.0557,0.185,,,,
constituait,20091101,10.1985,-1.085,-1.7223,-0.6563,0.0906,-1.8172,-1.1046,-0.7414,0.4695
numéros,20100331,5.3432,-0.0365,-1.7264,-1.6517,0.7586,,,,
numéros,20120811,4.301,-1.0806,1.6962,-1.2335,-1.0558,,,,
numéros,20210604,47.0995,-0.4013,-1.3752,-0.4981,-0.5413,-1.0323,-1.0709,-0.6493,-0.1591
numéros,20260518,4.8623,-1.2499,-0.6698,1.047,0.9093,,,,
gouverner,20120507,5.1785,-0.9943,0.8726,-0.2277,-1.1096,,,,
gouverner,20140915,5.0984,-0.5186,2.1221,-0.9075,0.4608,,,,
gouverner,20170508,7.887,-1.8469,0.5772,-0.3091,0.3563,-1.6394,1.2143,0.0968,0.5421
gouverner,20171119,5.5283,-0.7623,-1.553,-0.3712,-0.4322,,,,
gouverner,20180304,4.7146,-0.2536,-0.7357,0.6308,-0.8679,,,,
gouverner,20220620,11.0119,-0.1107,-0.0306,1.1815,-0.5609,-0.2365,-0.2247,1.1018,-0.565
gouverner,20240709,13.7722,-0.3779,2.9415,-1.0767,-0.7264,0.5379,3.0037,-0.8373,-0.7033
gouverner,20250908,4.1311,0.8566,0.4794,-2.5654,0.4336,,,,
apportent,20240823,4.219,-0.1256,0.2616,1.0903,2.2528,,,,
décrets,20100705,4.1549,-0.4731,-0.563,0.0494,0.6749,,,,
décrets,20170126,6.7533,1.4078,0.2669,1.3059,-0.0793,1.3266,-0.4244,1.0091,-0.1437
décrets,20200808,5.4675,0.2348,-0.4232,1.7328,-1.0497,,,,
décrets,20210120,4.2861,0.1024,1.39,0.3037,-0.8425,,,,
décrets,20230606,4.7142,-1.7554,0.8079,-0.6615,-1.6122,,,,
décrets,20250120,16.2867,0.679,-1.5173,0.7588,-0.2217,-0.0319,-1.7668,0.4499,-0.0966
prague,20080504,12.6188,-0.5438,-2.1649,-0.5124,-0.0757,-1.4342,-1.6957,-0.6665,0.3244
prague,20081001,8.2517,-1.3544,-0.3588,0.6321,1.4188,-1.3392,0.1248,0.9038,1.465
prague,20090102,12.0335,-0.6338,0.4298,-0.3107,-1.1939,-0.6364,0.5946,-0.4566,-1.1363
prague,20090405,10.5529,-0.4333,-1.4151,-0.9346,-0.1528,-1.1549,-1.0668,-0.972,0.2929
prague,20090926,4.0805,1.0235,-1.2834,0.7335,1.2026,,,,
prague,20100409,4.5617,0.095,0.5961,-0.8791,-1.1361,,,,
prague,20111218,12.5482,0.3372,-0.42,1.2367,0.0434,0.1259,-0.6551,1.1602,0.2817
prague,20180415,4.1206,-1.0397,-1.0007,0.419,0.7934,,,,
prague,20210803,4.554,0.8229,-0.0799,1.1633,0.2302,,,,
prague,20221006,7.9342,-1.0768,-0.9893,1.0066,-0.6168,-1.4226,-0.6527,0.8021,-0.529
prague,20231221,7.9822,-0.5547,-0.9069,1.0475,-1.1354,-0.9341,-0.8185,0.8658,-1.0514
prague,20241106,6.2288,-1.1404,-0.7815,0.0653,-0.3105,-1.4981,-0.3863,0.0546,-0.285
sacrifices,20100503,14.6539,0.7484,-1.0126,-0.1785,-0.405,0.1187,-1.2077,-0.5034,-0.1745
sacrifices,20111115,7.525,-0.2744,2.0428,-1.1328,0.4915,0.3472,2.0866,-0.7883,0.3695
sacrifices,20120510,4.3008,0.1526,1.3707,0.7015,0.1215,,,,
sacrifices,20141229,7.5532,-0.2362,-1.4806,1.0673,-0.7334,-0.8181,-1.4604,0.856,-0.6694
sacrifices,20170824,6.2748,-0.0903,0.6187,-0.8208,-1.717,-0.0182,0.6841,-1.1552,-1.6621
sacrifices,20190606,4.1859,-1.648,-0.1511,0.676,-0.7562,,,,
sacrifices,20220825,5.5982,-0.0091,-0.4556,0.1292,-0.563,,,,
claires,20180208,4.7742,0.9767,0.8121,-0.9023,1.5399,,,,
claires,20190317,5.1419,0.5436,-0.7668,0.7418,0.2666,,,,
claires,20200317,4.6466,1.3489,-1.3725,-1.1372,-0.1498,,,,
claires,20210402,4.6841,0.914,-0.137,0.798,-0.3361,,,,
rayon,20110314,8.2219,1.4237,-0.0572,0.6781,-1.4199,1.2429,-0.6708,0.2461,-1.5237
rayon,20151227,4.2566,-0.3461,-0.0183,-0.5767,0.0573,,,,
rayon,20200516,6.1789,-3.0906,2.7784,0.5122,0.9412,-1.873,3.7164,1.2558,0.9702
rayon,20201127,10.9083,-2.5258,1.7383,0.6955,1.1018,-1.6463,2.4308,1.202,0.6914
rayon,20210321,10.9545,1.1351,-1.1088,-1.7389,0.8805,0.5087,-1.0982,-2.1813,0.861
conservatrice,20081106,5.0447,-2.113,0.4851,-0.2293,0.0515,,,,
conservatrice,20180623,4.2473,-0.0901,0.0832,-0.1619,0.3757,,,,
conservatrice,20190428,7.4027,-2.1051,-2.8444,0.1987,0.6593,-2.8469,-1.7211,0.1611,0.85
genres,20100614,90.6495,-0.8021,-1.9672,-0.4378,0.1509,-1.6569,-1.4861,-0.5795,0.4804
genres,20190621,4.0005,0.0698,-0.4445,-2.3918,2.6005,,,,
recherché,20110501,5.6035,2.9936,1.2691,0.0894,-0.0373,,,,
recherché,20111224,5.336,-1.7266,-1.517,1.1661,-0.2754,,,,
recherché,20120501,5.8657,-0.2197,-0.6577,-0.0523,-0.9539,,,,
recherché,20151118,11.3635,2.2407,0.8475,0.5633,-1.5327,2.3456,-0.0825,0.0901,-1.5697
recherché,20160323,16.3633,-0.1614,-0.131,-0.5867,-1.0325,-0.44,-0.0158,-0.8123,-0.8167
recherché,20170821,8.2701,-1.7352,1.3327,-1.5342,-0.6173,-1.304,2.0415,-1.4249,-0.6115
recherché,20181211,5.9714,0.3032,-1.9941,0.6523,0.4163,,,,
recherché,20210719,4.9454,-1.284,-2.5853,-1.0934,0.3113,,,,
restaurer,20081013,6.224,-0.2311,0.8847,-2.2782,-0.5795,-0.1015,1.2191,-2.2152,-0.3707
restaurer,20190416,7.0088,1.6814,-1.6383,0.4392,1.0533,0.8999,-2.0987,0.0857,1.1377
restaurer,20230811,4.0335,-1.0318,2.3417,0.2593,1.0176,,,,
jette,20090710,4.0806,1.1652,-1.043,-1.4178,1.4583,,,,
jette,20110802,4.4945,-0.7323,0.6723,-0.8552,0.4836,,,,
jette,20240706,4.0355,1.7582,-0.7724,-0.4785,1.3333,,,,
rallier,20150904,5.2958,-0.4375,-0.3193,-0.4802,-1.2378,,,,
rallier,20160727,5.5307,-1.4811,-1.2739,-0.2563,-0.0635,,,,
rallier,20180602,5.5532,-0.2222,-1.3435,0.1981,-0.2256,,,,
rallier,20220211,4.5521,0.1267,1.4708,0.3167,-0.3502,,,,
rallier,20250610,4.1879,1.145,-1.5087,-0.225,0.0136,,,,
exigent,20150712,4.9796,-1.0428,-1.1557,-0.2455,0.4578,,,,
prêtre,20100325,5.0535,1.5974,-0.2124,-0.1275,1.5695,,,,
prêtre,20131231,12.1037,-1.306,-0.6846,0.0907,-0.5637,-1.6125,-0.188,0.0804,-0.2177
prêtre,20160314,5.4606,1.4263,-0.5292,-1.5308,0.4035,,,,
prêtre,20160727,42.6852,0.6398,-1.0957,1.212,-0.3618,0.0996,-1.4491,0.9393,-0.2944
prêtre,20170725,4.7484,-0.9774,-1.5835,-1.1394,0.1971,,,,
prêtre,20180623,4.9936,-0.1692,-0.7614,0.2235,-0.5142,,,,
prêtre,20190107,6.2852,-1.2141,-1.8689,-0.3914,-0.0887,-1.8557,-1.168,-0.2518,0.3715
prêtre,20210809,16.2526,-0.1415,-1.6589,0.4406,-0.2636,-0.8774,-1.5735,0.2522,-0.0862
renonce,20080802,6.5459,-0.6052,-1.5939,0.901,-0.5091,-1.1855,-1.4035,0.8342,-0.313
renonce,20190311,4.9006,-1.3947,-0.3527,-0.0636,0.6002,,,,
spécialité,20110528,15.2021,-0.547,-1.2493,-1.4894,-1.4359,-1.1642,-0.7436,-1.8194,-1.0724
spécialité,20120730,4.8303,1.5261,1.217,1.1862,0.1361,,,,
spécialité,20181220,5.1256,0.9794,-0.7096,-0.5606,-0.6327,,,,
spécialité,20190901,4.0033,-0.1542,0.9112,-0.4426,-1.5842,,,,
spécialité,20210123,5.2283,-0.8783,-0.2364,-1.3105,-0.0076,,,,
spécialité,20220127,14.0262,0.1658,-0.3611,-1.1538,1.1997,-0.2328,-0.1961,-1.1324,1.4864
spécialité,20220512,8.449,0.3725,0.6962,-2.846,-1.2516,0.366,0.9353,-3.1054,-0.9629
spécialité,20230320,19.3941,-0.8421,-0.3242,-1.046,-0.901,-1.1705,0.1128,-1.0814,-0.5608
spécialité,20230826,4.8596,0.219,-0.5834,1.8325,-0.3741,,,,
l'australie,20111016,4.7033,-2.098,1.9361,0.7954,0.2119,,,,
l'australie,20160808,6.1802,0.6766,0.2252,0.6202,-0.3863,0.5323,-0.1732,0.4044,-0.4064
l'australie,20180617,8.403,0.6968,0.7923,0.0305,-1.1317,0.7297,0.4529,-0.0992,-0.9391
l'australie,20210917,15.9184,1.3961,-0.6478,1.9679,-0.8066,1.0814,-1.3827,1.6067,-0.8658
l'australie,20221123,6.3089,0.7792,2.9321,0.5186,-0.3735,1.6724,2.341,0.6871,-0.4625
l'australie,20230820,4.5976,-0.123,2.4486,-0.5818,1.1858,,,,
reconnus,20111013,5.1862,-0.708,-0.5724,-0.2438,0.8254,,,,
reconnus,20120228,4.6279,-2.0571,-1.2993,0.1525,0.6163,,,,
reconnus,20150110,4.6859,-0.7832,-1.4692,-0.587,-0.1909,,,,
reconnus,20220530,4.0968,-0.8727,-0.505,-0.944,0.7285,,,,
reconnus,20260331,4.502,1.5939,-1.61,0.0415,1.9807,,,,
l'annulation,20200314,9.3316,2.5657,-0.1405,-2.4027,0.5747,2.1217,-0.6747,-2.3848,1.1367
jolie,20080519,6.0673,1.1906,0.5936,-1.085,-0.1404,1.1736,0.3707,-1.227,0.0894
jolie,20120225,7.9741,-1.0402,0.5232,-0.7495,-1.015,-0.9602,0.9216,-0.7615,-0.8091
jolie,20130517,4.9544,1.0238,0.7631,-1.5705,-1.0338,,,,
jolie,20140828,5.8351,-1.1768,-0.4737,0.8272,-0.3959,,,,
jolie,20160102,5.2196,-0.3546,0.2606,-0.8047,0.3238,,,,
jolie,20160615,13.166,0.1592,-1.3496,1.3569,-0.6147,-0.3832,-1.5316,1.1763,-0.5206
jolie,20160922,14.3014,0.7336,-0.4554,-0.6852,-1.1179,0.3198,-0.5839,-1.0804,-0.9414
jolie,20181208,16.8672,0.4703,-0.7294,0.3506,-0.3165,0.002,-0.9052,0.0222,-0.236
efficacement,20240709,4.8339,1.1148,-2.04,-0.8419,0.858,,,,
qu'avait,20080718,15.4111,-0.896,-2.017,-0.0405,0.4033,-1.6725,-1.5169,-0.1398,0.659
qu'avait,20220424,29.5328,-1.1708,-1.9097,-0.1567,-0.2575,-1.9422,-1.3523,-0.2428,0.0635
lâche,20150308,6.4023,-1.0812,1.6071,-0.2389,2.2155,-0.5548,1.9629,0.3807,2.1807
lâche,20160715,4.7853,-0.4179,-1.4661,-0.066,0.3494,,,,
comprise,20200126,5.3624,-1.5556,-1.8122,0.3633,0.8649,,,,
comprise,20200501,7.9424,-0.0931,-0.1454,-1.3403,1.2622,-0.2873,0.2173,-1.15,1.7341
comprise,20200823,10.7121,-1.1675,2.7049,0.1783,1.642,-0.1399,3.0101,0.5694,1.2876
comprise,20210523,6.5733,-3.4973,2.5083,-0.1575,1.7695,-2.3229,3.6242,0.7833,1.6133
foulée,20081109,5.8219,0.1002,-0.7775,0.59,-0.232,,,,
connais,20080531,4.3915,-0.4267,-1.3573,-0.9444,0.1231,,,,
connais,20110516,6.5346,0.424,0.7719,-1.0939,0.499,0.4901,0.6383,-0.9019,0.7515
connais,20180714,4.3022,-1.4239,-0.3185,0.406,-0.3039,,,,
s'adresser,20090827,5.4947,-0.9896,1.3771,1.6689,-0.5087,,,,
s'adresser,20120425,8.8432,0.8209,1.8214,-0.4779,-1.9375,1.2903,1.4024,-0.6638,-1.9635
s'adresser,20130908,6.9703,1.0255,0.0258,0.7021,-0.5549,0.8289,-0.4224,0.3874,-0.3565
hongrois,20120117,5.2199,-0.1248,2.2646,0.3243,1.5712,,,,
hongrois,20150904,5.8184,2.2264,0.9396,0.6779,2.0861,,,,
hongrois,20160618,5.1319,1.1599,-0.1376,0.2463,-0.2659,,,,
hongrois,20161001,5.0454,-0.475,-0.8386,-0.112,-0.5173,,,,
hongrois,20180912,4.5969,-1.0632,0.042,0.3686,0.9967,,,,
hongrois,20190531,4.3984,-2.4387,1.5906,-0.4811,1.0012,,,,
hongrois,20210619,8.3128,1.3597,-0.6795,0.8484,-1.2531,0.9657,-1.2646,0.5255,-1.1734
hongrois,20220813,5.4379,-0.8813,-1.2233,-1.3049,0.303,,,,
hongrois,20231215,4.8013,-0.9351,-0.7834,-1.3094,-1.3223,,,,
hongrois,20260412,11.7934,-0.6847,-0.2053,0.1877,-0.2752,-0.9142,0.0246,0.1271,-0.035
exclus,20110311,4.4006,-0.0534,-0.6705,-1.3994,-1.2048,,,,
exclus,20120528,4.2322,-0.9895,0.2391,-1.4297,1.0591,,,,
exclus,20160730,7.0009,0.6766,1.1102,-0.1363,-2.0198,0.9082,0.7837,-0.425,-1.9339
exclus,20170710,4.2675,-0.9255,1.5802,-1.4859,-0.2359,,,,
exclus,20200630,4.7255,-0.6503,0.0901,0.8773,-1.9108,,,,
convocation,20170303,17.652,0.819,1.501,-1.0398,-1.3312,1.0705,1.2584,-1.2402,-1.1208
convocation,20180912,9.7113,-0.1339,-0.7075,-0.0552,-0.4602,-0.5783,-0.5975,-0.1169,-0.0598
convocation,20190522,4.4447,-0.8186,-0.1394,-0.0923,0.1415,,,,
blé,20100807,7.8161,2.1917,1.471,0.1592,-0.202,2.4491,0.5805,-0.0655,-0.1662
blé,20120814,4.0392,-0.1492,2.2845,-0.4222,0.9303,,,,
blé,20160808,4.8076,0.6922,1.5711,0.5598,-0.2312,,,,
blé,20210818,4.2663,0.3776,1.5508,1.0076,-1.0721,,,,
blé,20220226,5.1027,3.9279,-0.2141,0.0168,0.9391,,,,
blé,20220608,4.8066,-0.8612,1.4265,-1.3858,1.065,,,,
inconnue,20090105,4.4052,-1.6437,0.3405,-0.4522,-0.7352,,,,
inconnue,20150621,4.3081,0.0099,-2.5905,-1.852,0.407,,,,
inconnue,20160519,5.4252,-1.2994,-0.3795,0.719,-0.1467,,,,
considérant,20100711,22.8934,-1.2665,-1.5624,-0.3346,0.1265,-1.914,-0.9378,-0.414,0.4486
ve,20080308,4.4222,0.2964,0.8809,1.7663,0.6566,,,,
ve,20080721,6.8735,-1.6557,-0.2163,-0.5623,-0.8052,-1.7754,0.4488,-0.4975,-0.5691
ve,20110925,10.8504,0.6307,-0.6148,-0.1773,0.4095,0.1629,-0.7891,-0.4204,0.5145
ve,20120507,9.43,0.91,0.4673,1.0898,1.2657,1.019,0.0443,1.2506,1.3813
ve,20140825,4.8088,1.8181,-1.8032,-0.4305,1.3484,,,,
ve,20170508,14.6793,-0.1061,-0.2184,0.1612,0.5212,-0.2175,-0.12,0.4407,0.8872
ve,20181003,7.8947,-0.4933,-0.7825,0.6118,-0.1041,-0.899,-0.6628,0.5431,0.0061
ve,20190928,4.0694,0.144,0.524,-0.3364,-1.8418,,,,
ve,20201203,4.2995,-1.0921,-1.1639,0.8229,0.5024,,,,
ve,20220424,9.2721,-0.6263,0.1554,-0.0116,0.8779,-0.7373,0.3337,0.2127,0.9931
ve,20240108,5.1838,1.1621,-0.2654,1.5657,-0.4812,,,,
ve,20240706,4.8076,-0.5367,1.2695,1.0335,0.9469,,,,
ve,20241203,5.2462,2.0159,-1.4957,0.0392,-0.0165,,,,
ve,20251005,6.5951,-0.3924,0.5234,1.8345,0.3208,-0.098,0.3644,1.8597,0.0629
liquidation,20090713,5.1841,0.8709,0.2874,1.6376,-0.1849,,,,
liquidation,20120108,10.1169,-0.1979,3.2025,-1.0003,-0.636,0.8044,3.2342,-0.7564,-0.5141
liquidation,20121010,4.2752,0.1649,-0.7382,1.2775,-0.564,,,,
liquidation,20140810,5.1837,-1.4278,-1.2017,0.2222,0.6356,,,,
liquidation,20231227,4.4351,-0.5368,-0.8465,-1.0589,1.1395,,,,
divorce,20081016,4.5242,0.3023,-1.0942,-0.1114,0.0197,,,,
divorce,20140103,7.0471,-0.6294,-1.9114,0.093,0.4039,-1.3947,-1.5501,0.0173,0.7346
divorce,20160627,11.041,-1.4141,-0.405,0.1164,-1.0895,-1.5213,0.147,-0.1138,-1.0548
divorce,20170330,4.6152,-1.2773,0.1313,-0.8016,0.4549,,,,
divorce,20171207,4.2873,-0.5279,1.2843,0.5092,-0.203,,,,
divorce,20190128,4.2461,0.7764,-0.1891,-1.9288,1.2218,,,,
divorce,20191019,5.3505,-0.3436,2.114,0.9227,-1.522,,,,
voudrais,20080703,10.1921,-1.2238,-1.4378,0.2616,0.6467,-1.704,-0.8572,0.3405,0.9628
poursuivis,20150519,5.9911,-0.1356,-1.4131,0.1881,0.3976,,,,
dément,20110901,5.0614,-0.8199,-0.979,1.5015,0.9696,,,,
provoquant,20130707,4.1694,2.1726,-1.1005,0.1527,1.2409,,,,
provoquant,20180807,4.2101,-0.2156,0.9203,0.7198,-0.2772,,,,
surplus,20080528,7.5819,0.9623,-0.5545,0.5698,0.5599,0.7531,-0.8391,0.3721,0.449
surplus,20081001,8.0284,-1.4504,0.4315,-0.1938,1.0401,-1.331,0.9912,0.1412,1.3763
surplus,20100103,12.1184,-0.1652,-1.0853,0.3785,-0.7741,-0.6768,-1.008,0.1071,-0.5734
surplus,20180109,5.1723,-1.2075,-1.0185,-0.948,-0.4917,,,,
surplus,20220316,4.0469,-0.2318,0.2767,0.9713,-0.6439,,,,
surplus,20260331,10.0241,1.4978,-0.4609,0.3228,-0.6316,1.154,-1.0203,0.2186,-0.454
conte,20080516,4.5772,0.7706,-0.4636,0.9466,0.6482,,,,
conte,20091219,4.0586,-1.9605,1.7775,1.4364,-0.7398,,,,
conte,20121224,5.3321,-1.3954,2.0709,-0.6386,-0.4927,,,,
conte,20180527,7.7837,2.301,1.7442,-1.2811,0.1939,2.6263,1.0967,-1.485,0.5645
conte,20190820,10.2426,1.6252,0.9592,0.3291,1.5701,1.7248,0.3125,0.2888,1.6971
conte,20210126,4.6592,-1.7058,0.2669,0.2495,0.913,,,,
suspects,20090429,5.498,0.2078,0.8754,-1.0375,-1.7065,,,,
suspects,20110808,5.4166,1.6163,-0.0672,2.2387,-0.3479,,,,
suspects,20130420,5.213,0.6763,-1.2672,-1.029,0.0463,,,,
suspects,20150107,8.5393,1.402,-0.7379,2.0244,0.0576,1.0904,-1.4398,1.7549,-0.1542
