mot,date,surprise,c1_s4,c2_s4,c3_s4,c4_s4,c1_s6,c2_s6,c3_s6,c4_s6
l'exemple,20081111,4.1814,-0.7911,0.4876,1.2251,1.2149,,,,
l'exemple,20091112,4.3727,-0.3546,0.4601,-0.4285,0.8413,,,,
l'exemple,20120106,12.2018,0.0987,-1.5658,-0.5322,-0.5174,-0.0614,-1.616,-0.7127,-0.1572
l'exemple,20120503,5.4356,-0.8286,-0.1808,-0.5175,-0.2371,,,,
l'exemple,20141207,4.9394,-1.3322,0.1614,0.9706,-1.0255,,,,
l'exemple,20200319,4.4524,1.658,-0.278,-1.4398,-1.5953,,,,
l'exemple,20210106,4.0895,1.98,0.819,1.3791,0.2892,,,,
législatives,20120507,13.1583,2.9519,-1.3222,-1.1064,0.656,2.9719,-1.3264,-1.0612,0.065
législatives,20120610,18.58,-0.0836,-0.2047,0.4078,1.1802,-0.111,-0.2472,0.4714,1.4742
législatives,20170508,14.5829,1.8999,-0.6425,-0.3247,1.1811,1.8932,-0.6482,-0.3254,0.3138
législatives,20170611,31.7064,0.4724,-0.739,0.3031,1.4372,0.4142,-0.7236,0.4943,1.5913
législatives,20220425,9.9334,2.2418,-1.5884,-2.0558,1.2427,2.3776,-1.4801,-1.9298,0.9129
législatives,20220612,95.8038,-0.6625,-0.9062,0.1887,-0.147,-0.9265,-0.8889,-0.0267,0.0714
législatives,20240630,37.8771,-0.1624,-0.7619,0.7651,1.644,-0.1802,-0.7857,0.9338,1.9225
unité,20110330,4.1914,-0.88,-0.1433,-0.3298,-0.7458,,,,
unité,20151114,4.111,1.3051,-1.6437,0.5717,1.1107,,,,
unité,20180501,5.7383,-0.9301,0.0583,0.576,-0.8574,,,,
unité,20180608,5.1752,-0.4991,1.3266,-0.4972,-0.9056,,,,
unité,20200329,4.0832,1.6428,0.0093,-1.1622,-1.0642,,,,
unité,20201205,5.4078,0.4689,-0.6879,0.5396,-1.6153,,,,
unité,20220224,5.7572,0.5504,0.033,-0.3072,-0.814,,,,
unité,20230325,4.3597,0.7807,-2.5176,0.095,-0.159,,,,
unité,20230829,4.4861,1.5913,-0.3522,-0.2853,0.545,,,,
nucléaire,20080719,5.6376,0.2374,2.5384,-1.0741,-0.3451,,,,
nucléaire,20091103,4.2907,-1.2675,-0.6577,-0.3022,-0.4352,,,,
nucléaire,20100413,4.0691,0.0793,2.3645,-0.1305,0.3162,,,,
nucléaire,20110316,22.6415,3.3252,1.2709,-1.161,-0.4073,3.2446,1.3121,-0.9749,-0.2384
nucléaire,20110530,6.768,0.4219,-2.5664,0.2938,1.2289,0.3009,-2.477,0.4255,1.5834
nucléaire,20110912,5.4607,0.9672,-1.5899,0.8678,0.1082,,,,
nucléaire,20111117,6.1083,1.7839,1.7179,-0.8133,0.3488,1.7891,1.7007,-0.5692,1.0432
nucléaire,20120131,5.9646,-1.4709,-0.4892,-0.8253,-0.7587,,,,
nucléaire,20120311,6.8079,0.0267,1.2404,-0.0943,-0.6236,-0.2306,1.2685,-0.2821,-0.2716
nucléaire,20120502,5.4017,-0.28,-1.1985,0.3157,-0.3819,,,,
nucléaire,20120827,4.0885,0.6452,-1.1299,0.732,-0.6676,,,,
nucléaire,20150714,5.6949,-0.3286,-0.4556,0.6706,0.6176,,,,
nucléaire,20160106,4.9308,-1.0146,-1.524,-0.332,-1.3008,,,,
nucléaire,20170903,7.2732,0.1938,-1.4949,1.0537,-0.4929,-0.1882,-1.5026,0.7736,-0.8905
nucléaire,20180509,6.9287,0.8813,1.8291,-0.6417,0.2809,0.8569,1.7911,-0.7136,-0.4978
nucléaire,20220304,7.6917,0.6187,-0.2973,-0.0342,-0.9632,0.2876,-0.2918,-0.2452,-0.5147
nucléaire,20250622,6.3092,0.4825,2.3105,0.9772,-0.267,0.2491,2.2373,1.0559,0.2805
tort,20080927,6.0969,-2.385,-1.1059,-1.1552,1.0349,-2.148,-0.9752,-1.0747,2.0958
tort,20081124,5.078,-1.2329,-1.2338,-0.8079,-0.8818,,,,
tort,20091122,4.6961,-0.1252,-0.7942,-0.1187,-1.3676,,,,
tort,20101210,4.4157,0.8823,-0.6415,1.4362,0.9802,,,,
tort,20110314,7.2471,0.6832,-1.1146,0.4727,1.018,0.5613,-1.0545,0.5438,-0.0624
tort,20131026,5.3915,-1.974,-0.4683,0.1556,-1.1227,,,,
tort,20151220,5.0754,0.0686,-0.5447,0.1573,-0.772,,,,
tort,20160415,4.6981,-0.1464,1.0347,0.8528,0.6789,,,,
tort,20220908,4.5406,-0.5665,-0.7102,-0.4941,-0.9251,,,,
fabrication,20130805,4.0825,-1.0389,-0.7138,-0.0374,-0.3899,,,,
fabrication,20200331,6.1586,1.2685,-1.7911,-0.9761,-0.0221,1.2318,-1.7148,-1.0805,1.2131
fabrication,20221116,6.7333,-1.2967,-0.13,-0.6022,0.56,-1.3908,-0.0035,-0.7572,0.105
retirer,20101207,4.7669,0.0099,0.2996,-0.5912,-1.0765,,,,
retirer,20140325,4.7232,1.3147,0.885,-0.2996,0.0556,,,,
retirer,20151207,14.5455,1.7981,-0.1336,0.2006,0.1686,1.5517,-0.1779,0.1575,-0.5178
retirer,20180508,4.3667,0.2776,-0.534,0.3812,0.6572,,,,
retirer,20200111,5.0629,0.1356,-0.0117,2.0061,-0.1234,,,,
retirer,20210621,4.5538,-0.9974,0.0748,0.6199,-0.26,,,,
retirer,20240701,12.2244,2.0454,-0.3608,-0.067,1.0407,1.9314,-0.3512,0.0827,0.0407
retirer,20260317,7.2681,3.0416,0.4936,-0.357,0.3742,2.9635,0.4094,-0.1771,-0.0564
retirer,20260721,4.0525,0.4996,-1.4295,-0.2117,0.3182,,,,
resté,20140606,4.1069,-0.6924,-0.3107,-0.8339,-1.9392,,,,
resté,20150222,4.1279,-0.223,0.5378,-1.1721,-0.1289,,,,
resté,20150326,4.861,-0.3237,-1.2322,-0.2385,-0.5594,,,,
resté,20160814,4.1052,0.0522,0.2477,-0.9648,1.4725,,,,
resté,20161002,5.6682,-2.4607,0.137,-0.5332,0.9728,,,,
resté,20180826,4.6186,-1.6514,1.441,0.2406,0.6886,,,,
resté,20210801,4.4447,0.4292,-1.0154,-1.3088,0.0683,,,,
resté,20211003,4.852,-2.7337,0.4801,-1.5684,1.7859,,,,
resté,20211212,4.4835,-0.5266,1.3344,-0.5649,-0.1886,,,,
resté,20220313,5.3262,-0.9022,0.8801,-1.4792,0.7724,,,,
trentaine,20120715,5.3494,-1.576,-1.7319,-0.123,1.9926,,,,
trentaine,20130811,4.616,0.4205,0.4793,-0.3416,0.0078,,,,
trentaine,20170827,4.191,-1.8484,-0.5924,0.0314,0.1208,,,,
trentaine,20190810,4.1307,-0.2325,-0.146,0.1094,-1.216,,,,
trentaine,20220222,4.1678,-1.792,-0.8911,-0.7083,-0.6009,,,,
mettant,20181110,4.4153,1.8439,0.3187,-0.3339,-0.228,,,,
mettant,20190521,5.1694,-1.2579,0.5635,-0.5962,0.2948,,,,
papier,20080302,5.1141,-2.2997,-0.0104,-1.3983,2.5836,,,,
papier,20080413,7.366,-2.3579,-0.6237,-1.3853,3.0041,-1.9666,-0.3931,-0.911,3.9721
papier,20080518,6.7015,-2.382,-0.6174,-1.7773,3.4961,-1.8371,-0.3733,-1.1293,4.5897
papier,20080622,12.2923,-2.1192,-0.2755,-1.295,2.046,-1.8647,-0.0711,-1.0751,2.3196
papier,20080803,4.2363,-2.0317,-0.44,-0.8171,2.3217,,,,
papier,20081012,6.9531,-2.4921,-0.4261,-1.026,1.7313,-2.2833,-0.2073,-0.7981,2.5587
papier,20081214,5.6986,-2.1128,-1.5988,-1.4498,2.2401,,,,
papier,20090913,4.9497,-1.3305,0.2475,-3.1711,1.3449,,,,
papier,20091018,4.0868,-1.9359,0.825,-1.9773,1.7199,,,,
papier,20091212,4.1843,-2.0538,-0.449,-0.4332,2.9171,,,,
papier,20100306,4.0154,-2.0869,-0.7062,-0.5366,2.9356,,,,
papier,20100501,5.9959,-1.114,-1.1448,1.0887,1.6762,,,,
papier,20100620,4.1606,-1.7613,-0.0253,-2.6353,2.0678,,,,
papier,20101030,4.7536,-1.7938,-0.5319,-0.0242,3.0626,,,,
papier,20110326,4.1287,-2.2797,-1.1778,-1.4839,2.0893,,,,
papier,20120101,4.2375,-2.0573,-0.1144,-2.1402,2.2257,,,,
papier,20141221,4.0919,-1.7512,-0.5392,-3.109,2.4239,,,,
papier,20150405,4.48,-1.9741,-0.9231,-1.6495,1.8016,,,,
papier,20160117,4.3049,-2.1081,-0.4619,-1.6073,2.5824,,,,
papier,20160327,4.8171,-1.8095,-1.3765,-1.7096,2.6291,,,,
papier,20160828,4.1411,-2.6887,-0.1535,-1.2228,2.8074,,,,
papier,20161218,4.1963,-1.3012,-0.7441,-1.6992,0.8608,,,,
papier,20170226,4.1477,-2.3882,0.3935,-1.1462,2.7066,,,,
papier,20200317,4.1386,1.4613,-2.3658,0.0453,0.4088,,,,
suivie,20090117,7.8519,-0.5117,0.438,-1.0599,-0.6948,-0.5852,0.4791,-1.1118,1.0344
suivie,20090508,4.5388,-0.4281,1.4104,-2.2756,-1.0867,,,,
suivie,20090815,5.2314,-0.1197,0.09,-1.388,-0.0037,,,,
suivie,20091111,4.4294,0.6675,1.3914,-1.8582,0.2224,,,,
suivie,20100116,4.5211,-0.2825,1.7188,-1.0522,-1.1726,,,,
prisonniers,20080716,4.9836,0.3879,1.3265,1.5472,-0.6957,,,,
prisonniers,20080825,4.2432,0.3497,0.5402,0.7018,1.0368,,,,
prisonniers,20100708,4.5196,0.2491,-1.7552,-1.4312,-0.8113,,,,
prisonniers,20101113,4.1352,-0.482,-0.0624,0.2168,-0.9722,,,,
prisonniers,20111018,16.4187,-0.2571,1.7085,0.1619,-0.0918,-0.4978,1.786,0.2024,0.3837
prisonniers,20120513,6.4283,0.6503,1.4061,0.0128,0.0013,0.4834,1.3658,-0.0451,-0.4427
prisonniers,20121110,4.3086,-0.2526,-1.0313,-0.7563,-0.462,,,,
prisonniers,20131231,6.8068,-0.3489,0.4266,-0.9534,-1.6498,-0.6305,0.4711,-1.3202,-1.1117
prisonniers,20150508,4.0208,0.4088,-0.1323,1.068,0.3759,,,,
prisonniers,20160116,4.2037,-0.0902,-0.8064,1.4464,0.9784,,,,
prisonniers,20190907,7.5199,-0.6381,-0.275,0.9,-0.6979,-1.0173,-0.29,0.6523,-0.8898
prisonniers,20191229,4.5329,-0.9576,0.9799,-0.108,0.0688,,,,
prisonniers,20231126,8.598,2.6131,1.8488,-0.4078,-0.8233,2.4706,1.8275,-0.3842,-0.3755
prisonniers,20240125,4.592,0.9743,0.1482,-1.7926,0.0947,,,,
prisonniers,20240802,7.6419,1.0695,0.0078,-1.8302,0.255,1.0253,0.1454,-1.868,-0.3396
prisonniers,20250125,6.8216,-0.7264,0.3514,0.54,2.9643,-0.555,0.4298,1.1911,3.135
prisonniers,20250525,6.0368,0.2443,1.5015,-1.8967,0.9912,0.361,1.602,-1.7545,0.347
prisonniers,20251013,6.0428,-0.2745,2.2691,0.1235,-0.3526,-0.42,2.2931,0.0436,-0.007
claire,20100709,16.3024,1.2053,1.2713,-2.1189,-0.8108,1.1614,1.401,-2.1175,-0.3794
claire,20110919,7.7629,0.906,2.3679,-1.0967,-0.4934,0.8497,2.4086,-1.2786,-0.1853
claire,20150913,20.2538,0.6142,0.484,1.3381,0.4446,0.3415,0.5608,1.3659,0.3915
claire,20200211,5.6175,1.0368,-1.8516,0.3579,0.3008,,,,
claire,20210729,4.6588,-1.1,1.0682,0.5144,-0.7094,,,,
claire,20211003,4.0608,0.5448,0.0169,1.1841,-0.1248,,,,
claire,20220209,4.3949,0.2266,-0.4674,0.0508,-0.3246,,,,
claire,20220612,17.2764,-0.8217,-0.382,0.4554,-0.8103,-1.1453,-0.3526,0.1507,-0.7829
claire,20220714,4.9084,-1.7942,1.569,0.0982,0.1329,,,,
claire,20230115,4.5051,0.3402,-2.1188,-1.5313,-1.1256,,,,
claire,20250924,5.078,0.2997,0.7355,-0.2146,-0.4268,,,,
claire,20260305,5.7928,-0.3076,3.1148,-1.0651,-0.8348,,,,
remplacer,20080618,4.5385,-1.9227,-0.3661,-1.5657,0.871,,,,
remplacer,20090313,4.163,-1.0417,-0.237,-1.1781,-1.5117,,,,
remplacer,20110227,7.2166,0.46,-0.0899,-0.0735,-1.3428,0.1453,-0.1554,-0.4017,-1.2006
remplacer,20180904,6.7703,-0.0614,1.8582,0.3817,0.5543,-0.1912,1.91,0.5349,0.1985
remplacer,20230720,4.2004,0.0819,-0.1103,-0.0528,0.4715,,,,
annuel,20140211,4.5362,-1.1556,0.1444,2.0026,2.2895,,,,
christian,20080318,6.2911,1.4979,0.8564,-0.0305,0.0021,1.4517,0.7459,0.1477,-0.0127
christian,20100704,8.0462,0.9703,0.2215,2.2956,0.1023,0.637,0.1706,2.3009,-0.0556
christian,20120215,5.1016,0.9069,-0.9761,0.7741,-0.0354,,,,
christian,20120331,4.0286,-2.2023,-0.4499,-0.6446,-0.0955,,,,
christian,20151213,5.9961,-0.0977,1.694,2.3411,1.1906,,,,
christian,20160715,4.75,1.3083,-1.4512,0.5086,-0.8206,,,,
christian,20170401,4.3773,0.1627,-0.654,1.1216,-0.7508,,,,
christian,20210613,4.0029,1.0622,-0.3357,-2.0487,0.4825,,,,
relative,20150330,4.8388,0.7601,0.6095,1.0364,-0.3623,,,,
relative,20170619,11.4394,-0.6197,0.5705,-0.2418,-0.8719,-0.8958,0.5881,-0.663,-0.6574
relative,20200629,4.0413,0.6965,-1.0366,0.8964,0.5119,,,,
relative,20220619,15.5655,2.2335,-0.6534,1.6143,0.948,1.9723,-0.7191,1.8511,0.589
relative,20221223,6.2994,-0.3706,-0.4463,0.6584,0.0654,-0.6278,-0.4347,0.5681,-0.0306
relative,20230621,5.2058,-0.0175,1.7993,-0.4917,1.2364,,,,
relative,20240708,14.8569,0.8981,1.4618,-0.1206,0.2888,0.7967,1.4669,-0.2125,0.3455
relative,20260322,27.2622,-0.6216,-0.8048,0.5887,-0.8484,-0.9879,-0.8087,0.2602,-0.9069
dure,20100718,5.5951,0.1189,-0.9483,-0.2511,-0.0768,,,,
dure,20111012,9.2143,2.1275,0.8349,0.6109,0.9601,1.9957,0.808,1.0571,0.9516
dure,20150712,5.4929,2.2714,-0.0875,0.5072,0.0654,,,,
dure,20170129,4.6174,-1.8113,0.2423,-0.528,0.0018,,,,
contacts,20110907,13.9166,-1.3261,-0.6368,0.2954,-0.8958,-1.648,-0.6369,-0.0984,-0.6355
contacts,20200317,6.0653,3.234,-1.5757,-2.2901,-0.3018,3.2473,-1.4893,-2.2225,0.5562
contacts,20200428,7.928,0.3722,-0.3537,-2.5654,0.0374,0.4826,-0.0591,-2.4286,0.9508
contacts,20200911,4.0422,1.0839,1.1239,-0.7161,-0.7579,,,,
contacts,20201128,4.319,-1.0322,1.2417,1.0136,-1.3114,,,,
contacts,20210110,5.3645,0.6596,-0.9808,0.1919,0.305,,,,
contacts,20220102,10.8606,0.2256,0.105,1.3214,-0.8218,-0.1149,0.1299,1.1966,0.373
contacts,20260512,6.5459,3.1404,1.758,0.1018,0.7142,3.0324,1.7273,0.4188,-0.0029
pensent,20080627,4.2669,-0.668,-0.1725,0.6409,-0.2697,,,,
pensent,20080927,5.3398,-2.5936,0.1239,-0.3531,0.1927,,,,
pensent,20091123,4.708,-0.9346,0.0464,-2.9797,0.062,,,,
pensent,20140225,5.3492,-1.748,-1.8601,-0.4794,-0.7186,,,,
pensent,20160306,4.1216,0.6775,0.506,-0.7507,-0.1731,,,,
pensent,20170402,4.2001,-1.511,-0.4567,0.1227,-0.3863,,,,
pensent,20180507,4.422,0.4462,0.1103,-0.0102,-0.084,,,,
pensent,20200328,11.0865,-0.746,-0.0185,0.0147,-0.8586,-1.0588,-0.0051,-0.2238,-0.3474
tente,20110731,4.358,-1.1821,-1.6037,-0.6872,0.1348,,,,
tente,20230819,4.294,-2.4327,1.0123,1.0838,2.5723,,,,
tente,20240915,4.1844,-1.5296,-0.4485,-1.9829,1.2119,,,,
tente,20250302,4.5529,-1.6714,1.0587,0.6367,0.9051,,,,
tente,20260718,4.8701,0.3232,-1.4259,-0.9055,2.0379,,,,
vendre,20080507,5.6228,-0.8892,-0.1459,-0.9756,1.4962,,,,
vendre,20080711,4.8318,1.4073,-0.4178,0.3227,0.728,,,,
vendre,20080919,4.6553,-0.3782,1.4315,-1.1594,0.9381,,,,
vendre,20200430,5.7611,1.717,1.8703,0.4675,-0.199,,,,
vendre,20201103,4.7938,2.774,0.5108,-1.5562,-0.8554,,,,
unités,20080401,5.2252,1.0119,-0.8632,-2.7848,0.2011,,,,
unités,20080724,11.5741,-1.4187,-1.3191,-0.2806,-0.4647,-1.5929,-1.2886,-0.5064,0.2585
unités,20080826,4.3409,-2.3646,0.1469,-0.4417,0.9464,,,,
unités,20081028,5.4583,-1.093,-0.598,-2.0017,1.3234,,,,
unités,20081201,9.2697,-0.4171,0.5233,0.5819,0.5462,-0.5714,0.5456,0.7955,0.6933
unités,20090105,5.5052,-1.0637,1.1658,1.1271,1.6202,,,,
unités,20090213,5.3437,-2.6922,0.7116,0.3904,-1.2254,,,,
unités,20090501,7.8976,-1.1465,-0.6686,0.643,-0.9677,-1.4562,-0.6509,0.1666,-0.314
unités,20091215,5.0476,-1.7559,-1.4191,-0.3613,1.6354,,,,
unités,20130326,5.7904,-1.4628,-0.739,-0.2067,0.1494,,,,
unités,20131231,4.6317,-0.8873,-1.7926,-0.8286,-1.3151,,,,
unités,20160108,4.4339,-0.9165,0.2565,0.0394,-0.2561,,,,
unités,20160911,7.2465,-1.7474,0.5063,1.8028,-0.7788,-2.1182,0.5175,1.476,-0.4297
unités,20161025,5.7851,0.8378,-1.19,-0.3686,0.5305,,,,
unités,20180401,10.7997,-1.6875,0.1163,0.4025,-0.3202,-1.8653,0.1501,0.1529,-0.4892
unités,20250811,5.8689,-0.9044,-1.3981,1.0134,-0.0455,,,,
genève,20080304,5.0982,0.5609,-0.4997,1.3412,0.3136,,,,
genève,20080730,9.8244,-0.7425,2.8505,0.9074,-0.3133,-0.8176,2.8076,0.8087,-0.1472
genève,20090420,8.2846,1.9081,1.4429,-0.8834,0.3096,1.8276,1.4506,-0.8433,-0.5955
genève,20110301,5.2632,1.7363,0.8505,-0.4536,0.0692,,,,
genève,20120306,4.6584,1.5065,0.4858,0.9289,0.4838,,,,
genève,20130403,4.0993,0.1218,-0.1541,0.4506,-0.3027,,,,
genève,20130915,7.8516,1.8407,1.5784,-1.4206,-0.7444,1.7231,1.6647,-1.426,-0.8116
genève,20131109,9.1194,1.2076,-1.3712,0.4027,0.9173,1.0785,-1.2517,0.512,0.3918
genève,20140120,8.1689,2.0622,-0.4733,-0.2193,0.6084,2.0061,-0.5043,0.1093,0.6542
genève,20140417,7.6034,2.4139,-0.4036,0.3979,-0.0577,2.2018,-0.485,0.4079,0.1201
genève,20150531,4.1079,0.7522,-2.3191,-1.2306,-0.0321,,,,
genève,20151210,6.1895,1.5015,-1.7226,1.2079,0.3396,1.2532,-1.7874,1.2067,-0.2954
genève,20160302,5.8584,1.1138,-0.5515,-1.4403,-1.5199,,,,
genève,20190310,5.7677,-0.2559,2.8034,1.2589,-0.7338,,,,
genève,20220218,5.8557,-1.64,-1.1746,-0.8074,-1.2007,,,,
genève,20251123,4.946,1.6528,-0.9509,0.885,0.3592,,,,
genève,20260614,6.1468,0.8773,-0.6026,1.3558,0.1571,0.5361,-0.6312,1.3712,-0.6371
propriétaire,20120627,5.4282,-0.7631,-1.8953,-0.5335,0.837,,,,
propriétaire,20160829,5.0656,0.0853,-1.3972,0.8109,-0.6659,,,,
propriétaire,20230810,5.0452,-1.1912,2.3158,1.8931,-1.0457,,,,
voies,20101202,4.4413,2.6283,-0.6962,-0.7839,0.8498,,,,
voies,20121108,4.0545,-2.3205,0.056,-0.5626,0.2336,,,,
voies,20130727,9.3159,-1.6112,0.8261,0.7085,0.8965,-1.6193,0.8453,0.675,0.2325
voies,20150902,5.11,-1.5309,-1.2021,-0.5267,-1.8078,,,,
voies,20160602,4.0797,2.5141,1.3825,-0.0502,0.4847,,,,
voies,20180108,5.0188,0.9148,-0.2776,0.1219,-0.5759,,,,
voies,20180222,5.0178,0.0041,-0.9084,-2.056,0.8969,,,,
voies,20180617,69.4068,-1.1008,-0.722,-0.2404,-1.1144,-1.4154,-0.676,-0.6593,-0.9199
voies,20180801,4.3434,-0.9694,-1.5897,-0.5987,0.3724,,,,
voies,20190325,4.5495,-0.9847,-0.7979,-0.3476,-0.3553,,,,
voies,20190901,35.8838,-1.5683,-0.7826,-0.0666,-0.8564,-1.8611,-0.7326,-0.4669,-0.4334
voies,20231102,6.1572,0.0317,-0.679,0.6029,-0.9331,-0.2713,-0.7299,0.3093,-0.7839
avion,20080330,6.9592,-0.269,-0.8631,-0.064,-1.23,-0.6269,-0.8351,-0.3711,-1.262
avion,20080827,5.2166,-0.5391,2.2274,0.2185,0.6028,,,,
avion,20081003,4.1531,-1.5583,1.7034,-0.4047,-0.1029,,,,
avion,20090602,8.2804,1.5528,0.4593,-1.2402,0.3835,1.4824,0.5085,-1.1794,-0.3497
avion,20091227,7.4712,0.472,-0.8924,-0.4209,0.7732,0.3899,-0.8481,-0.4577,0.5293
avion,20100418,7.6365,1.5675,1.0494,1.2324,0.5342,1.3542,0.9456,1.4165,0.3252
avion,20101105,4.8942,0.9695,1.3095,-0.569,1.0996,,,,
avion,20110208,4.1714,0.9426,0.2441,-0.085,1.14,,,,
avion,20110319,4.7992,1.5531,0.6711,1.5535,0.8566,,,,
avion,20110619,12.8404,0.0483,-0.4383,0.592,0.1683,-0.2163,-0.4387,0.4887,-0.5383
avion,20110911,5.2692,-0.8156,2.2496,-0.939,-0.8002,,,,
avion,20140718,14.6413,1.3776,-0.5007,-1.9842,0.198,1.3741,-0.4908,-2.0103,0.7194
avion,20141228,4.3722,2.1656,0.1063,1.4023,1.0362,,,,
avion,20150324,6.3985,0.5784,-1.7078,1.5688,0.7915,0.3673,-1.8196,1.6777,0.0819
avion,20150509,4.3493,-0.4904,0.5387,2.3752,0.1644,,,,
avion,20151124,6.3468,0.9194,0.0433,1.2897,0.7088,0.6217,0.0117,1.4605,0.2024
avion,20160519,10.9967,0.0463,-0.9649,1.2542,-0.0793,-0.2982,-1.0094,1.1164,-0.7026
avion,20161225,6.7858,0.3361,-0.1037,0.7912,-0.5187,-0.0183,-0.1455,0.7209,-0.7223
avion,20180211,4.6061,0.3836,-0.1478,-0.8321,0.3513,,,,
avion,20190310,4.7171,1.11,-0.7203,1.3643,-0.2649,,,,
avion,20190617,4.3493,0.1132,1.1323,-0.0185,-0.1308,,,,
avion,20210524,4.9825,2.5452,-0.9766,-0.0935,0.3394,,,,
avion,20210817,6.49,2.348,-0.2395,0.2529,-0.2455,2.1183,-0.3464,0.2161,-0.4524
avion,20230824,5.1109,-0.4291,2.4999,-0.2845,0.0206,,,,
avion,20240102,5.8972,-0.5515,-0.6586,0.4285,-0.2756,,,,
avion,20241229,4.9355,1.0397,2.0808,0.5127,-0.3692,,,,
avion,20250130,5.4362,0.4861,-1.2577,0.2928,-0.0997,,,,
avion,20250612,4.2127,1.1949,0.0066,0.3389,-1.1104,,,,
avion,20260404,4.0727,1.8429,0.7041,0.8902,0.169,,,,
machine,20190804,7.1835,-1.7771,0.5607,0.0512,-0.479,-1.932,0.6018,-0.2982,0.0752
machine,20231123,4.8106,1.1345,1.2311,1.3448,-0.0681,,,,
machine,20241013,4.989,-0.8569,-1.4945,-2.7303,0.7127,,,,
machine,20241124,4.9786,0.2895,0.591,0.107,0.648,,,,
machine,20251026,5.4355,0.932,-0.2966,-0.8389,-0.237,,,,
machine,20251129,6.6226,-0.5433,-0.8681,-1.0054,2.4321,-0.3561,-0.6982,-0.4987,2.9914
machine,20260111,5.0707,-0.8069,1.1534,-0.8402,1.1,,,,
machine,20260225,4.112,-0.1157,0.2885,-0.015,-2.1126,,,,
adoptée,20080721,7.2083,1.1783,-0.1284,1.6798,1.2736,0.9875,-0.1401,1.8139,0.688
adoptée,20230320,12.4346,0.681,0.4791,1.58,-0.1466,0.3503,0.4436,1.4256,-0.2704
adoptée,20231220,8.1635,0.3664,1.0526,0.8496,0.7211,0.2509,0.9576,0.9829,0.4337
adoptée,20241204,6.2176,0.7128,1.4691,-1.2574,1.3868,0.7624,1.6187,-0.891,0.7745
adoptée,20260331,4.0407,0.7751,-0.1391,-1.1176,0.1367,,,,
surveillance,20080604,4.2596,-1.1861,0.1959,1.2294,2.7869,,,,
surveillance,20080728,5.6505,-0.3103,-0.5928,1.5712,0.3995,,,,
surveillance,20081117,4.4893,-0.8903,3.023,1.4742,-0.5116,,,,
surveillance,20090330,4.3377,1.8596,0.0881,0.1766,-0.6213,,,,
surveillance,20110521,5.1199,2.1275,1.3281,-1.1491,-1.2799,,,,
surveillance,20111206,7.3836,2.1014,-0.9421,0.2562,0.6432,1.9889,-1.029,0.2913,0.003
surveillance,20120322,4.3092,3.1219,0.2485,0.0904,0.634,,,,
surveillance,20130610,4.4647,2.5148,-2.0992,0.0795,0.4755,,,,
surveillance,20130810,4.3616,-0.2987,1.1951,-0.203,-1.1904,,,,
surveillance,20140314,6.1469,0.6567,0.6835,-1.871,-0.5257,0.6081,0.7071,-1.6768,0.3377
surveillance,20150413,11.081,0.665,-2.2596,-0.3199,-0.7626,0.3861,-2.217,-0.6423,-0.0259
surveillance,20150624,5.5439,0.5639,-1.4742,-0.5505,-0.2017,,,,
surveillance,20160727,4.7464,0.3824,1.4063,1.0408,1.6006,,,,
surveillance,20170905,4.2298,-0.1916,-0.7967,0.6671,-0.0913,,,,
surveillance,20180722,4.5859,0.3871,0.2156,0.1549,-1.6048,,,,
surveillance,20210304,5.3271,0.348,3.2121,0.2258,0.6676,,,,
surveillance,20210824,4.6758,0.2097,1.0571,0.2253,-0.9162,,,,
monter,20190518,4.0482,-0.5596,0.4877,0.2237,1.0767,,,,
monter,20260219,5.5971,0.6831,2.3355,1.4404,0.3825,,,,
monter,20260614,4.8725,-0.5236,0.1762,-0.9793,2.0445,,,,
téléphone,20080615,8.806,-0.5328,-0.4231,0.5068,0.8684,-0.7125,-0.3643,0.5395,0.1836
téléphone,20100106,4.3478,-0.1915,2.6453,0.1689,0.7157,,,,
téléphone,20101229,4.6866,1.3457,-0.9062,1.2341,0.1897,,,,
téléphone,20110601,4.8599,-0.298,-0.8321,1.4975,-0.0023,,,,
téléphone,20110915,8.6483,-0.1627,0.4536,0.15,0.4271,-0.3471,0.4974,0.0167,-0.5726
téléphone,20111127,5.9496,0.3032,0.6744,-1.2772,-0.3486,,,,
téléphone,20150624,4.6666,0.0165,-1.431,-1.3472,-0.5366,,,,
téléphone,20191121,6.8214,-0.7027,-0.7101,-1.8853,1.609,-0.49,-0.598,-1.5456,2.3688
téléphone,20191226,4.9214,-1.8003,-1.611,-1.2931,2.0962,,,,
téléphone,20200213,5.4322,-2.2549,0.5492,-1.739,2.5992,,,,
téléphone,20200401,9.9562,1.0463,2.2943,0.8085,0.523,1.0903,2.1703,1.0423,1.8072
téléphone,20200522,5.1218,-3.3565,2.4352,0.7508,0.4888,,,,
téléphone,20201107,6.614,3.3494,-0.4522,-2.0534,0.2113,3.4021,-0.4302,-1.6724,1.6084
téléphone,20210720,5.7715,2.7698,1.4985,-0.4169,0.3871,,,,
téléphone,20250925,5.7043,-1.0537,-0.1532,-1.0417,-1.2615,,,,
extrême,20180304,7.6386,0.1995,0.4643,0.9199,-0.047,-0.1105,0.4805,0.809,-0.3373
extrême,20220612,263.3215,-1.2562,-0.5152,0.0605,-1.1456,-1.5924,-0.4976,-0.358,-0.8509
