mot,date,surprise,c1_s4,c2_s4,c3_s4,c4_s4,c1_s6,c2_s6,c3_s6,c4_s6
stratégie,20080721,5.2361,-1.9335,-0.9745,1.2203,-0.6079,,,,
stratégie,20081118,4.8065,-1.9759,0.5328,0.8982,1.4986,,,,
stratégie,20210105,9.1821,-0.4852,-1.3401,1.2811,0.1558,-0.5459,-1.4103,1.1446,0.072
l'exercice,20080730,4.5559,-0.4913,1.4335,1.2534,0.8065,,,,
l'exercice,20081106,4.0337,0.3376,-0.2343,-1.7595,2.8685,,,,
l'exercice,20110624,6.1886,0.114,-0.3819,0.9982,-0.9345,0.0342,-0.5683,0.5552,-1.0499
l'exercice,20120225,4.031,-1.8219,-0.1212,-0.1461,-0.2724,,,,
l'exercice,20130725,4.4806,-0.9136,-0.5174,-0.114,0.9754,,,,
l'exercice,20140214,6.7378,-0.474,1.329,-1.4503,0.3855,-0.5927,1.5296,-0.9935,0.731
intervenir,20110317,10.2388,0.4511,0.3191,0.7863,0.387,0.3909,0.1079,0.8271,0.1317
intervenir,20130902,7.0378,0.8075,1.6896,-0.4064,-0.6759,0.7224,1.7179,-0.5089,-0.5324
japonais,20080410,4.8043,0.7035,-1.1514,-1.5214,1.0293,,,,
japonais,20080811,4.5944,0.6697,-0.0729,-0.3633,1.5626,,,,
japonais,20110314,24.7271,2.7669,0.4915,1.7548,-0.2375,2.8294,0.1003,1.269,-0.731
japonais,20110910,4.3751,-1.8814,-0.3915,1.2046,-0.3857,,,,
japonais,20130117,4.1166,0.5474,-0.0545,1.6146,-0.5894,,,,
japonais,20181120,6.9268,1.2962,-1.4802,0.9373,-0.5391,1.1889,-1.701,0.4848,-0.4496
japonais,20200108,5.0194,-0.1391,0.6037,-2.1786,-0.0255,,,,
japonais,20220708,4.2988,0.5549,-2.4509,-0.6674,-0.2011,,,,
progressivement,20191224,8.7722,1.1105,3.0732,-0.0827,1.4585,1.1907,3.0073,0.5493,1.2797
progressivement,20200510,9.9826,0.0411,2.9886,-1.2751,2.3342,0.0636,3.1938,-0.1986,2.2663
progressivement,20200823,12.6107,-1.7126,2.9305,-0.1257,0.7759,-1.6468,3.0595,0.4529,0.5433
progressivement,20210502,8.5274,1.1633,1.0304,0.5904,2.3985,1.2097,0.9601,1.0846,2.0671
indépendant,20080219,8.2936,-0.393,2.309,-0.014,-0.3046,-0.3492,2.3118,-0.0592,-0.4325
indépendant,20100711,4.7271,-0.157,0.1595,1.1671,-0.6326,,,,
salaire,20080621,4.8879,-2.3148,-1.1001,1.1011,-0.3569,,,,
salaire,20100611,5.1389,0.3052,0.6531,1.4062,-0.2699,,,,
salaire,20140415,4.7534,1.2231,-0.7624,-0.6074,0.5081,,,,
effectivement,20200413,4.0407,0.6179,-0.384,-1.3339,1.5435,,,,
considérer,20080612,4.9892,-1.1993,-0.534,-0.6136,0.2963,,,,
considérer,20190104,4.2096,0.4458,-1.9459,1.1547,0.1165,,,,
considérer,20220223,5.1184,-1.4532,-1.5721,-1.0961,1.1849,,,,
passée,20080811,5.037,1.1292,0.8703,0.0901,1.9387,,,,
passée,20090806,5.2224,2.4453,-1.2859,-0.0645,0.3776,,,,
fédéral,20080703,7.6343,0.7037,0.115,-1.819,-0.3355,0.3944,0.2849,-2.0181,0.3506
fédéral,20081013,8.3715,-0.101,-0.2425,0.393,-0.997,-0.1138,-0.3144,0.0862,-1.1332
fédéral,20091216,6.5451,-0.122,-0.3237,1.5932,1.0169,-0.0205,-0.5014,1.8815,0.5668
fédéral,20100723,9.4257,-2.1728,-0.3787,-0.3572,0.8808,-2.2083,-0.0854,-0.0703,0.9226
fédéral,20110513,4.026,0.6972,1.4242,-1.957,-1.2276,,,,
fédéral,20150116,4.0474,-0.4549,-0.9363,1.0499,-1.051,,,,
fédéral,20160323,10.564,1.4605,1.5405,-0.0987,-0.6411,1.3535,1.3731,-0.3311,-0.5991
directe,20081004,5.3522,-0.1464,0.6416,-1.8883,-0.7598,,,,
directe,20260301,4.5228,1.5251,-1.7629,-0.6438,-0.5999,,,,
directe,20260702,6.407,-1.4363,2.7216,-0.1767,-0.8398,-1.3988,2.8022,-0.1729,-0.9302
ex,20110630,4.4586,-2.9591,0.2,1.055,0.7358,,,,
ex,20220611,29.369,-1.834,-0.664,0.6803,-0.2873,-1.9631,-0.7907,0.5812,-0.2599
n'importe,20081025,4.2774,-1.5196,0.4405,-0.5888,-0.0467,,,,
n'importe,20251026,4.8479,0.9519,1.144,-0.2841,0.8505,,,,
russes,20080811,13.0204,2.9523,0.748,1.728,0.6297,3.0459,0.4213,1.5128,0.1467
russes,20140316,4.2443,0.434,1.0982,-1.0823,0.9936,,,,
russes,20220301,15.581,3.544,1.3737,-1.0257,-0.3473,3.4031,1.3609,-1.3464,0.0196
promis,20120123,4.4416,0.2155,-1.2341,-0.9427,-0.1456,,,,
promis,20120507,5.901,1.3665,0.3976,1.3735,1.894,,,,
promis,20190416,6.6142,0.0141,0.9322,0.1709,0.4307,-0.0986,0.7732,0.3563,0.4763
promis,20250120,5.9318,-2.9071,-0.1871,0.6605,0.5228,,,,
dépend,20080404,4.1237,1.1354,0.6491,-0.9585,0.2369,,,,
dépend,20100617,4.4754,-1.7951,-0.9413,-0.3365,1.0684,,,,
pouvons,20081106,5.6522,-0.7446,-1.2193,0.5474,-1.7103,,,,
pouvons,20200323,8.0015,4.3808,0.3883,-1.2974,1.0964,4.237,0.5159,-1.3115,1.6239
pouvons,20220301,4.1288,0.7322,-1.3197,-0.0789,-0.6069,,,,
électeurs,20080311,7.7582,-0.1641,2.6346,1.5603,-0.5937,-0.0162,2.3227,1.5805,-1.2078
électeurs,20081103,5.1061,-0.0226,0.6312,1.1799,-1.8058,,,,
électeurs,20100316,4.1443,0.5664,2.0134,0.4826,-0.4917,,,,
électeurs,20110320,4.1191,1.5044,1.2345,2.2142,0.1409,,,,
électeurs,20111010,4.3966,-0.2379,0.7964,0.6839,0.8903,,,,
électeurs,20120422,8.2437,2.2208,0.6668,1.4447,0.3207,2.2598,0.3553,1.1493,-0.1589
électeurs,20140325,6.4945,0.8188,2.2762,1.0383,-0.5699,0.8852,1.9928,0.902,-0.9391
électeurs,20150323,6.3466,-0.0052,0.9648,1.5985,-0.0708,0.0148,0.6474,1.5913,-0.4663
électeurs,20151206,5.0228,1.6373,0.8218,2.3747,0.4292,,,,
électeurs,20161109,5.0744,0.7389,-0.1727,-0.257,1.3499,,,,
électeurs,20170423,7.0746,1.4664,0.6751,0.5111,0.6468,1.3995,0.5231,0.4,0.4901
électeurs,20200314,5.3685,-1.0326,1.2076,0.7923,-1.6191,,,,
électeurs,20200627,4.1604,-1.0966,1.285,1.1258,-1.1012,,,,
électeurs,20201103,4.3819,0.2037,0.0802,1.8794,-1.0875,,,,
électeurs,20210622,5.9945,0.4219,2.1144,0.8087,-0.6415,,,,
électeurs,20220611,12.4846,0.5451,-0.3898,0.9135,0.0523,0.4547,-0.5974,0.6525,0.0717
électeurs,20240630,7.4664,-0.2522,1.45,1.423,0.7008,-0.1391,1.2036,1.7241,0.1154
électeurs,20241106,4.2899,-1.3922,0.5557,-1.0121,-1.095,,,,
électeurs,20260316,11.1256,0.5757,0.4327,1.265,0.3569,0.5345,0.1527,1.2807,0.1232
déposé,20101012,6.7299,-0.2525,0.7171,-2.0984,0.6585,-0.4975,1.0978,-1.7299,1.3298
d'aller,20200320,4.4095,2.979,1.1373,-0.7522,0.0802,,,,
facilement,20241124,4.5504,-0.018,1.9895,0.5574,0.7246,,,,
facilement,20251128,4.6927,-2.2875,2.123,0.601,0.0273,,,,
l'utilisation,20230317,4.6613,2.4515,-0.1497,1.3502,0.337,,,,
l'utilisation,20240709,4.4902,-0.6159,-1.7464,0.4018,1.0045,,,,
belge,20081001,12.2104,1.7271,1.5563,0.7058,-0.6932,1.771,1.3749,0.2509,-0.9033
belge,20111004,10.7575,1.8638,0.1344,1.667,0.9761,1.9354,-0.1341,1.7231,0.4975
belge,20120910,4.1954,-1.0245,0.3894,-0.0046,-1.2281,,,,
belge,20151115,14.8773,2.4746,-0.3496,1.8999,0.6754,2.543,-0.6616,1.75,0.3798
belge,20160323,39.7765,1.1355,0.6906,0.3485,-1.2184,0.9926,0.4198,-0.1988,-1.1996
belge,20180711,7.5342,0.2143,1.3203,-0.9366,-1.7658,0.0404,1.3455,-1.4584,-1.3229
belge,20231016,5.0996,-1.2436,-0.8727,1.1717,0.4953,,,,
thèse,20090222,6.4185,0.3362,-0.2459,0.4044,0.3182,0.1706,-0.3468,0.4218,0.449
thèse,20110302,7.1015,-1.48,0.5372,1.7232,-0.0649,-1.4001,0.3499,1.7728,-0.4646
thèse,20111127,4.2012,0.6483,-1.4643,1.7148,-0.925,,,,
thèse,20151106,6.814,-0.3446,0.2706,1.4338,-0.7627,-0.3735,0.0272,1.1348,-0.9822
subi,20100301,5.4184,-1.6052,-0.6793,0.5969,0.3111,,,,
subi,20241215,4.2313,1.6657,-0.4846,0.6755,0.0555,,,,
héros,20080516,4.8051,-0.3111,-0.9851,-0.6543,2.3224,,,,
héros,20131207,7.4898,-0.4115,-0.2654,0.3331,-0.1646,-0.5951,-0.4055,0.2756,-0.0576
héros,20150823,17.6077,-1.1096,-1.2364,0.7631,-0.3538,-1.2993,-1.3635,0.5595,-0.1981
héros,20180325,11.2996,1.1206,-1.6488,1.5499,-0.8688,1.0949,-1.8808,1.0351,-0.9114
héros,20180717,6.7364,-1.4409,0.7091,-1.186,-1.4776,-1.6572,0.8305,-1.3158,-0.8521
application,20200425,7.8279,-0.4162,1.5914,0.881,0.8306,-0.2934,1.4771,1.5213,0.5466
révèle,20101006,4.1829,-1.8539,-2.5273,-1.4912,1.6181,,,,
révèle,20240425,5.4977,0.3895,0.1953,-1.0977,-0.3709,,,,
révèle,20240829,6.4021,-1.2793,2.0413,0.6544,2.5567,-1.1391,2.2601,1.8762,2.3187
d'environ,20260503,4.2849,-1.5021,0.8387,-0.8695,-1.1382,,,,
modifier,20160724,4.1393,-1.1202,-0.5314,0.8524,-0.6857,,,,
apporté,20120612,4.2469,-0.3672,-0.8547,-0.1999,1.1088,,,,
apporté,20170420,4.0781,-1.8263,0.8884,0.6997,-0.1583,,,,
arabes,20080510,5.4191,-0.1696,-0.6677,-0.576,-0.318,,,,
arabes,20090105,6.756,0.8234,2.0538,-0.5502,0.5976,0.726,2.0285,-0.1407,0.7637
arabes,20110320,8.7775,-1.8052,1.9406,0.0261,-0.4299,-1.6958,2.0062,0.3316,-0.5505
arabes,20111127,4.8641,-0.5213,-2.217,-2.1033,0.3429,,,,
arabes,20260301,10.3432,2.2033,-1.0629,1.3982,0.4936,2.14,-1.3717,1.0941,0.2905
lit,20231004,27.0119,0.8366,1.1111,-0.133,-1.0964,0.6903,0.9622,-0.3512,-0.9038
lit,20240422,5.5823,2.6374,-1.1523,0.9563,0.3203,,,,
lit,20240823,7.9294,-0.6336,1.053,1.6137,1.2431,-0.4115,0.9781,1.8916,0.686
arrêtés,20110808,5.3566,0.1172,-1.1312,-0.4318,1.0604,,,,
arrêtés,20160826,21.257,-0.7038,0.4889,0.0948,-0.7108,-0.8579,0.3523,-0.1079,-0.6039
arrêtés,20170818,4.6757,-1.3388,0.7501,0.9301,-0.4348,,,,
arrêtés,20201031,8.4843,1.0204,0.1987,2.491,-0.3424,1.14,-0.2468,2.1479,-1.0629
auxquelles,20191007,4.7024,0.5165,-0.4136,-0.1768,-1.3541,,,,
catholique,20080913,7.4396,-0.4584,-0.0345,-0.5925,-0.3998,-0.7404,-0.1024,-0.663,-0.0095
catholique,20100403,5.7116,-0.0654,0.3723,-0.5694,1.6227,,,,
catholique,20101108,5.0101,-1.182,0.1145,-0.3484,-0.0815,,,,
catholique,20130108,5.0989,-1.1502,0.6459,-0.5711,-1.7339,,,,
catholique,20160727,5.2864,1.2647,-0.8729,1.4532,-0.3512,,,,
catholique,20171225,5.4906,-2.0114,-1.1201,0.1228,-0.5309,,,,
catholique,20211005,4.5383,0.7594,-0.7295,-0.0266,-0.3157,,,,
catholique,20230101,5.055,-1.2148,-0.8495,0.0004,-0.8137,,,,
catholique,20250420,9.5848,1.6796,-0.1235,1.8039,0.2482,1.7437,-0.4551,1.474,-0.2279
élément,20120323,5.4593,0.8674,0.1851,-0.6235,-0.9518,,,,
élément,20201121,5.9742,-0.7703,0.0721,-0.2403,-0.2921,,,,
vert,20080727,5.9101,-1.6383,2.6655,-0.5054,0.9908,,,,
vert,20090815,4.3292,-2.9619,-0.8141,2.0827,0.5046,,,,
vert,20140726,4.3826,-0.5631,0.5986,0.2616,0.9203,,,,
vert,20200501,17.9397,2.6798,-0.8031,0.3771,-0.0499,2.5291,-0.9752,-0.0588,0.0548
vert,20260506,4.97,0.7699,-0.5119,-1.2079,-1.5606,,,,
personnelle,20110528,4.7482,0.9692,1.1528,-0.2356,0.0117,,,,
personnelle,20111004,5.0969,-0.3264,-0.0494,0.1232,-0.3236,,,,
personnelle,20120513,7.9058,-0.351,1.0538,-0.447,-1.509,-0.527,0.9513,-0.7762,-1.1031
personnelle,20180918,7.3636,-0.5188,-0.4317,-0.5012,0.6075,-0.733,-0.3794,-0.3562,0.8531
coalition,20110320,15.6932,1.9658,-0.0125,2.1238,0.3368,2.0351,-0.4086,1.9288,-0.1711
coalition,20120507,5.2773,1.7504,0.6263,1.7875,0.5142,,,,
coalition,20150928,5.2861,0.206,0.2036,1.3338,1.1704,,,,
coalition,20180304,5.7408,-1.3864,-0.3679,0.6224,0.1423,,,,
coalition,20210926,4.772,-0.7186,-0.9533,-0.4383,-0.3608,,,,
coalition,20220620,6.6424,0.5926,0.5056,0.2152,-0.4365,0.428,0.3029,0.1118,-0.2997
coalition,20240709,4.7843,-1.6262,2.803,-0.0894,-0.0649,,,,
convaincu,20080721,4.8754,-0.9979,0.047,-1.2861,1.4815,,,,
convaincu,20180415,4.6038,-0.8384,-0.7569,-0.7043,0.4527,,,,
accordé,20110504,4.1352,0.6635,-1.0256,-0.396,2.2587,,,,
accordé,20220424,7.4091,-1.3087,-0.0444,-0.684,-0.3324,-1.5686,-0.0431,-0.635,0.1973
accordé,20260322,7.0417,0.7637,1.0953,0.257,-0.7056,0.671,0.9228,0.1185,-0.7193
sais,20080814,7.7638,1.9105,1.6289,0.577,-1.1386,1.9663,1.4248,0.078,-1.3629
sais,20110320,5.5053,-0.7043,-0.9982,1.0071,0.7402,,,,
d'urgence,20151115,18.7362,3.1874,-0.8732,1.1018,0.5598,3.1573,-1.1175,0.8104,0.4522
d'urgence,20160715,11.7246,1.7968,0.0309,2.6573,-0.1439,1.9504,-0.405,2.2865,-0.8385
d'urgence,20200320,12.1705,4.079,0.3352,-0.934,0.1617,3.9142,0.336,-1.2267,0.5764
d'urgence,20210604,6.7234,-2.3404,0.389,-0.6135,-0.394,-2.5018,0.4818,-0.3724,-0.0278
roger,20080323,6.3825,-2.11,0.815,0.1828,-0.6719,-2.1822,0.8404,0.3047,-0.5557
roger,20090607,4.8602,-0.722,2.3206,-2.0474,1.119,,,,
roger,20150212,7.6377,-0.4399,-1.0806,-0.0792,0.5327,-0.6817,-1.0643,-0.0282,0.865
d'argent,20080817,17.108,0.505,2.3493,0.0729,0.0131,0.4974,2.2987,0.3809,0.0092
d'argent,20100220,4.3724,0.1029,-0.2835,-0.1169,-0.6944,,,,
d'argent,20100801,4.1362,-2.6331,0.9365,0.2704,0.9051,,,,
d'argent,20120805,11.6274,0.571,1.9905,0.3383,-0.5635,0.5221,1.8002,0.2525,-0.6436
d'argent,20160820,9.2133,-0.9707,2.68,-1.8881,-0.0832,-1.1374,2.8614,-1.2947,0.4681
d'argent,20210731,11.529,1.4022,1.6133,-0.3947,-0.6057,1.2452,1.5103,-0.4868,-0.3934
d'argent,20220208,4.1698,2.3974,0.7565,0.0596,1.0127,,,,
d'argent,20240802,33.3005,1.8975,2.2553,0.4637,-0.6821,1.9272,2.0631,0.2223,-0.809
évident,20080910,4.3104,0.5232,-0.1298,0.1506,0.4519,,,,
évident,20200413,4.4995,1.0921,1.808,-0.2239,-0.1235,,,,
israël,20090105,8.8386,0.7219,2.8341,-0.5857,0.0856,0.6234,2.7715,-0.2902,0.2117
israël,20231010,10.7538,4.095,-0.2816,-0.1708,0.4909,3.9944,-0.3417,-0.5788,0.6724
israël,20240413,5.7032,1.4849,-0.1234,1.184,-0.2636,,,,
israël,20241007,5.2738,0.353,2.383,-2.0869,0.2369,,,,
israël,20250616,5.3685,1.5671,1.6013,0.6514,-0.9167,,,,
israël,20260301,4.3595,3.261,-1.8155,0.0235,0.5494,,,,
l'exception,20130616,8.696,0.6901,0.1336,0.3449,-0.8182,0.6587,0.0779,-0.162,-0.7651
l'exception,20200317,7.1872,2.4517,0.9045,-1.3362,-0.7166,2.2201,0.9943,-1.7204,-0.1577
l'exception,20211231,5.0133,-0.8629,-0.1337,-0.4663,-0.7358,,,,
l'exception,20230528,4.1514,-0.9447,-0.5691,-0.6878,-0.7232,,,,
l'effet,20080919,5.2765,1.0938,-1.0079,-1.7754,-0.1642,,,,
l'effet,20240422,6.3223,1.7544,-1.2847,1.0046,-0.4892,1.7584,-1.4606,0.5041,-0.4422
l'effet,20240829,5.7531,-0.8112,1.5233,0.7174,2.9488,,,,
fidèle,20250426,7.73,2.0467,0.225,-0.6599,-0.2601,1.7699,0.1141,-0.8538,0.2022
fidèle,20251231,4.2467,0.1935,1.8688,-0.3728,-0.8078,,,,
voient,20080404,4.2026,0.3732,-1.1584,0.1908,-0.7734,,,,
réservé,20211107,8.9617,-0.1042,-1.9158,-0.3177,-1.2102,-0.3398,-1.8953,-0.8535,-0.5267
utile,20120314,4.2744,2.0167,-1.516,-0.436,-0.7267,,,,
utile,20170423,8.012,-2.607,1.3258,-1.2289,-1.6403,-2.7049,1.5654,-1.4499,-1.195
utile,20200425,5.1481,-3.1691,0.9128,0.8738,1.0815,,,,
utile,20220412,18.6415,-1.7547,1.6522,-0.7032,-1.2927,-1.8662,1.7242,-0.8568,-1.104
dirigé,20180509,4.0064,0.9129,0.3399,1.3626,0.7844,,,,
l'île,20100717,4.1263,2.2747,0.4942,-1.569,1.0343,,,,
l'île,20110724,7.3789,2.0021,-0.4182,-0.0181,0.8099,1.8161,-0.5368,-0.1564,0.8702
l'île,20170908,4.7393,-0.8534,0.4152,3.3216,0.305,,,,
l'île,20220804,6.01,2.2829,1.8561,0.7998,-0.3062,2.3556,1.5916,0.4583,-0.7136
l'île,20230724,4.216,2.4437,-0.5536,-1.7055,1.3414,,,,
l'île,20240114,8.2985,-0.4906,-0.7227,-0.3303,-0.4533,-0.7553,-0.8076,-0.4356,-0.0739
connue,20251231,4.0208,1.0305,1.4384,-0.8514,-0.9731,,,,
agricoles,20080730,7.1962,-1.5627,1.4946,-1.9909,-0.1366,-1.7922,1.7614,-1.5257,0.5562
agricoles,20150721,5.3208,2.4534,0.4067,0.7301,-0.2906,,,,
agricoles,20180223,5.9838,0.4816,-0.8727,-0.0147,0.0079,,,,
agricoles,20240201,12.0298,1.0172,1.9652,-2.9763,0.4694,0.7522,2.3417,-2.5129,1.335
agricoles,20241118,6.1887,1.0382,0.6025,-0.048,-1.2275,0.8518,0.4622,-0.6477,-0.9271
agricoles,20251219,4.8318,1.2947,0.1666,-2.4288,-0.2179,,,,
génération,20081118,4.4431,-0.5898,-0.0435,-1.2638,0.1265,,,,
génération,20130102,9.6223,0.9387,0.2106,-0.4591,0.2326,0.7625,0.2497,-0.6217,0.4211
génération,20191212,4.1729,-2.1982,-1.0315,-0.5949,-0.8264,,,,
génération,20210126,5.2166,1.638,-1.5987,-2.2269,0.7548,,,,
justifier,20200317,4.9029,2.0847,-0.9243,0.4282,0.3953,,,,
composé,20150329,4.0051,-2.0788,-0.0199,0.1201,0.2516,,,,
réussite,20100415,4.7861,0.0609,-0.3759,1.255,-1.3972,,,,
réussite,20130327,5.5206,-0.1547,-2.2296,-0.4988,-1.0182,,,,
réussite,20140406,5.572,0.6043,-0.9444,-0.2304,-0.4659,,,,
réussite,20160329,7.3497,0.0719,-1.2685,-0.205,0.291,-0.1729,-1.3229,-0.1331,0.7268
réussite,20180322,5.1097,-0.1884,-2.3724,-0.386,-1.3722,,,,
réussite,20240320,4.2519,-0.1946,-0.9841,0.2524,-1.0985,,,,
banlieue,20080621,5.0552,-0.4611,-0.5134,-0.9072,0.0812,,,,
banlieue,20081221,4.3176,-0.7434,1.4422,0.0283,-0.1731,,,,
banlieue,20151115,7.1068,-0.0329,-0.2497,1.1584,-0.3969,-0.055,-0.5028,1.0264,-0.5719
banlieue,20240323,4.5418,-0.0277,-0.5613,0.7331,0.4343,,,,
banlieue,20240928,9.6126,1.9736,0.8325,0.3453,0.282,1.8938,0.6463,0.3872,0.398
républicain,20081106,10.5276,-3.2418,1.993,-0.5642,-0.927,-3.24,2.2121,-0.4015,-0.7898
républicain,20110320,4.1307,1.6038,0.4911,1.9511,-0.2243,,,,
républicain,20121106,5.8425,-2.7156,1.872,-0.155,-1.2675,,,,
républicain,20151206,4.0571,0.9564,0.1617,2.4035,0.1747,,,,
républicain,20161109,13.4908,-1.3747,0.256,0.7552,-0.9283,-1.4698,0.0565,0.4936,-1.0054
républicain,20201103,5.6568,0.1448,1.1428,1.8763,-0.6429,,,,
républicain,20221108,4.4897,0.0949,0.5493,0.1572,-0.7249,,,,
républicain,20240715,8.1495,-0.8965,1.3957,-0.0956,1.5037,-0.9189,1.3922,0.8685,1.5359
républicain,20241106,13.1324,-0.9648,0.5214,-0.0722,-0.8312,-1.1425,0.4203,-0.2333,-0.6232
permettrait,20080715,4.1312,-2.4346,0.25,1.0673,2.5302,,,,
permettrait,20081209,4.5142,-0.8866,1.8911,-1.2461,1.3537,,,,
n'aura,20080721,4.0078,0.9657,-0.8209,-2.5101,1.2103,,,,
n'aura,20081206,6.2887,-0.5538,-0.908,1.2107,0.7793,-0.5579,-0.9088,1.2944,0.6218
n'aura,20200314,5.0877,2.6113,-1.1219,-1.6987,-1.0953,,,,
d'hommes,20140301,13.9171,0.399,1.0098,0.8027,0.697,0.3657,0.8063,0.9406,0.5051
d'hommes,20200305,4.7185,-2.6631,1.8779,1.2441,-0.5183,,,,
lancée,20210111,4.032,0.2125,-1.1652,0.3067,0.5355,,,,
lancée,20231010,4.9094,1.6132,0.2286,-0.4908,-0.9184,,,,
tués,20080820,6.7106,-0.1469,-0.1594,0.8346,-0.7354,-0.201,-0.355,0.6389,-0.6212
tués,20090105,6.4996,-0.4871,2.6529,-0.8354,-0.947,-0.5871,2.6783,-0.809,-0.6935
tués,20110110,4.4621,0.477,0.6151,0.5596,-0.4721,,,,
tués,20120320,5.0481,-1.4198,1.2227,0.1292,-0.4937,,,,
tués,20140720,6.4708,2.8527,0.6827,-0.2356,1.771,2.7957,0.7354,-0.0985,1.8004
tués,20150110,4.5501,0.9264,0.71,0.8451,-0.5403,,,,
tués,20180617,4.8602,-1.417,-2.5374,0.2516,0.2224,,,,
respectivement,20220629,76.6944,-1.0426,-1.355,-0.1598,-0.0324,-1.3312,-1.3934,-0.2268,0.3892
respectivement,20260322,4.5237,-0.0418,1.0386,0.0156,0.0336,,,,
suit,20220103,4.6156,0.4564,-1.6647,0.223,0.3851,,,,
suit,20240630,5.69,-1.4457,-1.8608,0.3772,0.2196,,,,
suit,20260316,4.9012,0.2353,-1.779,0.975,1.3154,,,,
rentrée,20090902,6.0491,1.0282,2.9986,0.0457,-0.5115,1.0111,2.823,0.0667,-0.6466
rentrée,20100903,6.2371,0.1698,2.4471,-0.4896,-0.7971,0.0443,2.3094,-0.5118,-0.6644
rentrée,20110904,4.2564,0.6787,2.6849,0.4478,-0.8378,,,,
rentrée,20120904,9.6951,0.4168,2.1138,-0.182,-0.7388,0.2933,1.9333,-0.2884,-0.7051
rentrée,20130902,9.6699,0.9714,1.6874,0.4225,-0.7762,0.8799,1.4055,0.1725,-0.8812
rentrée,20140903,9.116,0.6658,2.4659,-0.1497,-0.9977,0.5833,2.2842,-0.3367,-1.0061
rentrée,20150901,7.0535,0.7783,2.0288,0.3674,-0.6584,0.7035,1.7747,0.2249,-0.7928
rentrée,20160901,7.1364,1.1565,2.133,0.3613,-0.7021,1.0983,1.8729,0.1528,-0.8396
rentrée,20170905,7.3108,0.0859,2.6983,-0.5666,-0.9674,-0.0207,2.5915,-0.6327,-0.8635
rentrée,20180903,7.945,0.6192,2.2331,0.0164,-0.9102,0.5272,2.0169,-0.1736,-0.9431
rentrée,20190901,7.6167,1.0781,1.8887,0.6767,-0.7863,1.0369,1.5824,0.3901,-1.0081
rentrée,20200901,8.6289,0.7399,2.1577,0.187,-0.6903,0.6524,1.9307,0.0492,-0.7635
rentrée,20210902,8.3186,0.5705,2.2604,0.1128,-0.5204,0.4853,2.0427,0.074,-0.5981
rentrée,20220831,6.8252,1.3033,2.0771,0.636,-0.2741,1.2719,1.788,0.569,-0.529
rentrée,20230904,7.9133,0.3774,2.2314,-0.2306,-0.8611,0.2542,2.0569,-0.368,-0.7915
rentrée,20240901,6.9843,1.4785,1.3048,0.5387,-0.3427,1.3703,1.0194,0.3142,-0.4399
rentrée,20250902,8.1823,0.3802,2.2561,-0.3581,-0.9652,0.2518,2.1,-0.5218,-0.8768
démocrates,20081106,9.7434,-2.2144,0.8642,-0.2548,-1.0008,-2.272,1.0434,-0.4245,-0.7658
démocrates,20090607,4.5066,-1.121,-1.0674,-0.4542,-0.5578,,,,
démocrates,20101102,6.6671,-1.4375,-0.3883,-0.1458,-0.8525,-1.6685,-0.4191,-0.3758,-0.5438
démocrates,20180121,4.0055,0.4466,0.1291,-0.7606,-0.0184,,,,
démocrates,20181108,7.2349,-1.9773,0.9776,-1.2549,-1.636,-2.1724,1.0936,-1.4092,-1.0259
démocrates,20201103,6.7095,-0.2929,0.8146,1.9148,-0.5997,-0.215,0.4371,1.7287,-1.1747
démocrates,20220611,4.2448,-1.0723,-1.2434,-0.0488,-0.2046,,,,
démocrates,20221108,4.71,-0.0682,1.1197,0.0703,-0.711,,,,
démocrates,20240721,5.81,-0.7263,0.0982,-0.2551,-0.5465,,,,
démocrates,20241106,5.1888,-0.8431,1.0023,-0.4694,-1.4106,,,,
publie,20150107,5.0831,0.791,-0.0786,1.0959,0.6374,,,,
publie,20221117,4.0111,-1.2044,-1.9481,-0.4286,0.2039,,,,
publie,20260316,17.2243,-0.7084,-1.6749,-0.2841,-0.2127,-0.9998,-1.7249,-0.4847,0.2743
jusqu'en,20230107,4.3257,0.7021,1.5322,-0.0847,-0.1892,,,,
net,20080228,4.4158,-1.6809,2.2087,-0.1889,2.7067,,,,
net,20080829,9.0862,-2.4339,-0.7416,1.9606,-0.1709,-2.2388,-0.7672,1.9277,-0.7
net,20130213,4.3646,0.8046,-0.4512,-1.1606,2.2531,,,,
net,20130725,4.9238,1.2262,0.0801,0.0424,1.097,,,,
vues,20190811,4.1979,-1.9161,0.9231,0.0406,0.2373,,,,
vues,20250213,5.0328,0.0552,-1.22,0.7197,-0.664,,,,
vues,20250520,5.6085,-0.722,-1.6433,1.0311,1.0329,,,,
fortes,20111106,4.036,-0.8403,0.4982,-1.0982,-1.6905,,,,
fortes,20220717,5.8483,2.027,-0.6033,-1.2731,-0.2136,,,,
fortes,20230820,5.1911,-0.8343,1.5362,2.202,-0.4936,,,,
fortes,20240730,4.7882,1.5145,0.0942,-0.4828,0.5482,,,,
fortes,20250701,9.3869,0.3597,0.0607,-2.041,-0.4902,0.0829,0.2859,-1.8964,0.4604
fortes,20260623,15.7966,2.8579,0.5117,-0.8315,-0.4352,2.7527,0.5261,-1.3483,-0.1876
comportement,20081025,4.0876,-1.6232,-0.4728,-0.3341,-1.006,,,,
comportement,20110516,5.4056,0.7164,0.312,2.4006,0.8164,,,,
