date,X_t,N_t
20240331,2,72089
20240401,8,73249
20240402,2,86777
20240403,10,111057
20240404,18,100958
20240405,4,126897
20240406,7,81016
20240407,3,69715
20240408,5,67724
20240409,24,84536
20240410,7,107509
20240411,9,99749
20240412,15,108210
20240413,6,76412
20240414,3,74841
20240415,6,76798
20240416,14,94318
20240417,12,107431
20240418,14,105685
20240419,7,100876
20240420,13,67663
20240421,8,75595
20240422,19,76477
20240423,14,98767
20240424,6,115373
20240425,17,114332
20240426,20,114394
20240427,10,70395
20240428,9,79719
20240429,11,90376
20240430,22,88376
20240501,7,89476
20240502,13,91999
20240503,10,107549
20240504,8,72484
20240505,6,86005
20240506,10,91713
20240507,15,96868
20240508,10,85891
20240509,4,79234
20240510,11,96774
20240511,7,83428
20240512,3,82407
20240513,14,103034
20240514,17,119511
20240515,9,120617
20240516,16,114217
20240517,32,130376
20240518,11,88626
20240519,3,71537
20240520,11,81176
20240521,31,97082
20240522,9,116557
20240523,42,113452
20240524,10,122781
20240525,14,95618
20240526,6,80952
20240527,4,95232
20240528,16,109646
20240529,25,118489
20240530,5,106431
20240531,4,108360
20240601,5,83782
20240602,8,91856
20240603,16,93148
20240604,5,95251
20240605,15,109686
20240606,10,111118
20240607,11,101822
20240608,1,88728
20240609,4,74289
20240610,9,95731
20240611,4,109484
20240612,4,113501
20240613,16,100120
20240614,20,120024
20240615,5,90735
20240616,2,82558
20240617,8,88696
20240618,17,104168
20240619,13,117256
20240620,23,114685
20240621,12,124555
20240622,16,85587
20240623,5,88441
20240624,6,89104
20240625,10,118356
20240626,28,136346
20240627,8,132265
20240628,11,150492
20240629,10,105746
20240630,3,89599
20240701,4,95436
20240702,1,90703
20240703,6,113536
20240704,14,108932
20240705,4,125067
20240706,11,87855
20240707,9,80315
20240708,2,97939
20240709,2,82943
20240710,5,105082
20240711,7,82621
20240712,19,98504
20240713,3,75244
20240714,2,70103
20240715,3,77580
20240716,22,76641
20240717,5,97838
20240718,7,81575
20240719,7,81296
20240720,7,73888
20240721,2,51751
20240722,17,68767
20240723,6,76993
20240724,10,89920
20240725,10,85642
20240726,8,90020
20240727,6,101926
20240728,2,76148
20240729,1,74621
20240730,7,83276
20240731,4,93677
20240801,4,87750
20240802,6,96232
20240803,1,91445
20240804,12,54117
20240805,1,79998
20240806,5,78617
20240807,5,91873
20240808,3,90380
20240809,1,90721
20240810,2,73509
20240811,2,71037
20240812,3,67318
20240813,3,52719
20240814,2,59052
20240815,2,66416
20240816,3,69795
20240817,0,50498
20240818,1,52437
20240819,4,68712
20240820,2,66981
20240821,5,76371
20240822,5,65861
20240823,5,70103
20240824,6,62484
20240825,17,64045
20240826,6,72428
20240827,10,66288
20240828,10,86079
20240829,24,100443
20240830,12,105295
20240831,8,77065
20240901,5,72997
20240902,5,83251
20240903,10,82143
20240904,7,93575
20240905,4,108131
20240906,23,126354
20240907,4,73045
20240908,11,72795
20240909,5,82401
20240910,3,92254
20240911,10,97228
20240912,4,88162
20240913,13,111367
20240914,3,78510
20240915,1,69579
20240916,6,87737
20240917,8,82116
20240918,4,80984
20240919,14,109223
20240920,12,105498
20240921,11,87516
20240922,6,77689
20240923,6,83269
20240924,9,83143
20240925,8,88685
20240926,18,90084
20240927,8,107762
20240928,5,75200
20240929,17,77855
20240930,10,82492
20241001,13,93311
20241002,14,103902
20241003,11,107439
20241004,10,103872
20241005,4,74527
20241006,3,59376
20241007,6,77178
20241008,7,96468
20241009,21,113057
20241010,9,109533
20241011,5,107864
20241012,7,81380
20241013,3,65852
20241014,7,103876
20241015,11,77784
20241016,13,97683
20241017,19,98440
20241018,37,107827
20241019,9,78237
20241020,14,76095
20241021,3,76722
20241022,10,80364
20241023,5,101740
20241024,13,98638
20241025,5,98986
20241026,5,68308
20241027,7,78648
20241028,6,77075
20241029,13,95844
20241030,9,96280
20241031,19,92217
20241101,20,95594
20241102,8,71882
20241103,13,68371
20241104,14,80706
20241105,7,98456
20241106,6,112792
20241107,19,101936
20241108,8,106938
20241109,1,80359
20241110,19,62207
20241111,23,75823
20241112,23,83508
20241113,20,122782
20241114,18,113949
20241115,13,114545
20241116,8,67911
20241117,5,77291
20241118,25,83294
20241119,34,122244
20241120,29,116628
20241121,13,116825
20241122,14,103897
20241123,11,89065
20241124,20,72535
20241125,33,94319
20241126,26,100165
20241127,14,102515
20241128,16,107585
20241129,20,120239
20241130,3,78580
20241201,9,80394
20241202,17,89681
20241203,16,95491
20241204,8,101637
20241205,20,107875
20241206,21,112307
20241207,9,76508
20241208,2,73196
20241209,11,85863
20241210,14,84761
20241211,3,105250
20241212,7,93268
20241213,11,104769
20241214,2,84057
20241215,5,70905
20241216,10,83022
20241217,16,100406
20241218,10,102208
20241219,11,91829
20241220,4,102425
20241221,2,82145
20241222,3,71800
20241223,6,68328
20241224,9,51995
20241225,2,46763
20241226,2,61444
20241227,7,73129
20241228,1,52386
20241229,9,51933
20241230,3,51650
20241231,4,70550
