date,X_t,N_t
20240331,44,72089
20240401,63,73249
20240402,132,86777
20240403,113,111057
20240404,130,100958
20240405,140,126897
20240406,76,81016
20240407,71,69715
20240408,68,67724
20240409,75,84536
20240410,119,107509
20240411,104,99749
20240412,102,108210
20240413,64,76412
20240414,56,74841
20240415,115,76798
20240416,109,94318
20240417,112,107431
20240418,139,105685
20240419,71,100876
20240420,79,67663
20240421,70,75595
20240422,85,76477
20240423,94,98767
20240424,120,115373
20240425,96,114332
20240426,161,114394
20240427,45,70395
20240428,44,79719
20240429,82,90376
20240430,95,88376
20240501,71,89476
20240502,98,91999
20240503,103,107549
20240504,53,72484
20240505,76,86005
20240506,134,91713
20240507,146,96868
20240508,117,85891
20240509,63,79234
20240510,69,96774
20240511,79,83428
20240512,57,82407
20240513,102,103034
20240514,101,119511
20240515,144,120617
20240516,104,114217
20240517,141,130376
20240518,68,88626
20240519,58,71537
20240520,176,81176
20240521,144,97082
20240522,148,116557
20240523,165,113452
20240524,121,122781
20240525,91,95618
20240526,80,80952
20240527,106,95232
20240528,122,109646
20240529,136,118489
20240530,144,106431
20240531,111,108360
20240601,69,83782
20240602,99,91856
20240603,116,93148
20240604,126,95251
20240605,153,109686
20240606,155,111118
20240607,126,101822
20240608,94,88728
20240609,46,74289
20240610,147,95731
20240611,159,109484
20240612,240,113501
20240613,116,100120
20240614,158,120024
20240615,111,90735
20240616,82,82558
20240617,105,88696
20240618,174,104168
20240619,158,117256
20240620,111,114685
20240621,125,124555
20240622,60,85587
20240623,75,88441
20240624,116,89104
20240625,129,118356
20240626,211,136346
20240627,148,132265
20240628,245,150492
20240629,128,105746
20240630,95,89599
20240701,94,95436
20240702,109,90703
20240703,146,113536
20240704,150,108932
20240705,150,125067
20240706,86,87855
20240707,60,80315
20240708,133,97939
20240709,119,82943
20240710,122,105082
20240711,151,82621
20240712,141,98504
20240713,115,75244
20240714,84,70103
20240715,106,77580
20240716,111,76641
20240717,135,97838
20240718,114,81575
20240719,104,81296
20240720,78,73888
20240721,45,51751
20240722,127,68767
20240723,101,76993
20240724,141,89920
20240725,94,85642
20240726,113,90020
20240727,72,101926
20240728,30,76148
20240729,91,74621
20240730,80,83276
20240731,93,93677
20240801,79,87750
20240802,99,96232
20240803,91,91445
20240804,22,54117
20240805,71,79998
20240806,62,78617
20240807,84,91873
20240808,91,90380
20240809,75,90721
20240810,42,73509
20240811,51,71037
20240812,71,67318
20240813,54,52719
20240814,51,59052
20240815,74,66416
20240816,62,69795
20240817,42,50498
20240818,24,52437
20240819,70,68712
20240820,79,66981
20240821,109,76371
20240822,109,65861
20240823,85,70103
20240824,77,62484
20240825,35,64045
20240826,74,72428
20240827,77,66288
20240828,103,86079
20240829,103,100443
20240830,135,105295
20240831,73,77065
20240901,84,72997
20240902,94,83251
20240903,123,82143
20240904,117,93575
20240905,159,108131
20240906,107,126354
20240907,66,73045
20240908,50,72795
20240909,108,82401
20240910,94,92254
20240911,137,97228
20240912,124,88162
20240913,148,111367
20240914,56,78510
20240915,43,69579
20240916,111,87737
20240917,100,82116
20240918,77,80984
20240919,83,109223
20240920,109,105498
20240921,95,87516
20240922,59,77689
20240923,84,83269
20240924,90,83143
20240925,97,88685
20240926,54,90084
20240927,124,107762
20240928,40,75200
20240929,39,77855
20240930,83,82492
20241001,81,93311
20241002,92,103902
20241003,78,107439
20241004,115,103872
20241005,55,74527
20241006,27,59376
20241007,109,77178
20241008,69,96468
20241009,132,113057
20241010,88,109533
20241011,77,107864
20241012,68,81380
20241013,33,65852
20241014,81,103876
20241015,92,77784
20241016,91,97683
20241017,105,98440
20241018,103,107827
20241019,93,78237
20241020,47,76095
20241021,97,76722
20241022,103,80364
20241023,118,101740
20241024,116,98638
20241025,115,98986
20241026,32,68308
20241027,88,78648
20241028,105,77075
20241029,95,95844
20241030,105,96280
20241031,93,92217
20241101,80,95594
20241102,45,71882
20241103,52,68371
20241104,90,80706
20241105,137,98456
20241106,155,112792
20241107,136,101936
20241108,98,106938
20241109,99,80359
20241110,48,62207
20241111,78,75823
20241112,100,83508
20241113,189,122782
20241114,131,113949
20241115,121,114545
20241116,67,67911
20241117,103,77291
20241118,91,83294
20241119,155,122244
20241120,142,116628
20241121,169,116825
20241122,107,103897
20241123,77,89065
20241124,53,72535
20241125,111,94319
20241126,130,100165
20241127,108,102515
20241128,119,107585
20241129,113,120239
20241130,81,78580
20241201,123,80394
20241202,123,89681
20241203,127,95491
20241204,136,101637
20241205,195,107875
20241206,161,112307
20241207,173,76508
20241208,117,73196
20241209,78,85863
20241210,95,84761
20241211,136,105250
20241212,123,93268
20241213,123,104769
20241214,113,84057
20241215,87,70905
20241216,82,83022
20241217,122,100406
20241218,125,102208
20241219,116,91829
20241220,147,102425
20241221,99,82145
20241222,55,71800
20241223,103,68328
20241224,69,51995
20241225,43,46763
20241226,75,61444
20241227,83,73129
20241228,62,52386
20241229,58,51933
20241230,77,51650
20241231,101,70550
