date,X_t,N_t
20240329,7,109691
20240330,0,78114
20240331,0,72089
20240401,6,73249
20240402,6,86777
20240403,3,111057
20240404,4,100958
20240405,3,126897
20240406,2,81016
20240407,2,69715
20240408,1,67724
20240409,5,84536
20240410,14,107509
20240411,8,99749
20240412,6,108210
20240413,2,76412
20240414,4,74841
20240415,3,76798
20240416,8,94318
20240417,11,107431
20240418,5,105685
20240419,5,100876
20240420,1,67663
20240421,0,75595
20240422,4,76477
20240423,5,98767
20240424,2,115373
20240425,10,114332
20240426,8,114394
20240427,2,70395
20240428,1,79719
20240429,6,90376
20240430,9,88376
20240501,0,89476
20240502,2,91999
20240503,6,107549
20240504,5,72484
20240505,3,86005
20240506,7,91713
20240507,3,96868
20240508,2,85891
20240509,4,79234
20240510,3,96774
20240511,5,83428
20240512,4,82407
20240513,5,103034
20240514,7,119511
20240515,4,120617
20240516,2,114217
20240517,4,130376
20240518,7,88626
20240519,5,71537
20240520,2,81176
20240521,5,97082
20240522,0,116557
20240523,8,113452
20240524,2,122781
20240525,1,95618
20240526,3,80952
20240527,9,95232
20240528,9,109646
20240529,6,118489
20240530,3,106431
20240531,2,108360
20240601,4,83782
20240602,7,91856
20240603,5,93148
20240604,6,95251
20240605,6,109686
20240606,5,111118
20240607,6,101822
20240608,6,88728
20240609,0,74289
20240610,4,95731
20240611,5,109484
20240612,2,113501
20240613,4,100120
20240614,5,120024
20240615,6,90735
20240616,3,82558
20240617,4,88696
20240618,4,104168
20240619,7,117256
20240620,5,114685
20240621,3,124555
20240622,6,85587
20240623,2,88441
20240624,4,89104
20240625,2,118356
20240626,3,136346
20240627,4,132265
20240628,7,150492
20240629,1,105746
20240630,0,89599
20240701,3,95436
20240702,4,90703
20240703,6,113536
20240704,8,108932
20240705,6,125067
20240706,1,87855
20240707,1,80315
20240708,7,97939
20240709,4,82943
20240710,6,105082
20240711,0,82621
20240712,0,98504
20240713,4,75244
20240714,1,70103
20240715,2,77580
20240716,0,76641
20240717,3,97838
20240718,1,81575
20240719,8,81296
20240720,3,73888
20240721,2,51751
20240722,2,68767
20240723,2,76993
20240724,2,89920
20240725,11,85642
20240726,1,90020
20240727,1,101926
20240728,1,76148
20240729,1,74621
20240730,2,83276
20240731,4,93677
20240801,5,87750
20240802,3,96232
20240803,1,91445
20240804,3,54117
20240805,5,79998
20240806,1,78617
20240807,3,91873
20240808,1,90380
20240809,0,90721
20240810,1,73509
20240811,0,71037
20240812,1,67318
20240813,0,52719
20240814,1,59052
20240815,4,66416
20240816,3,69795
20240817,2,50498
20240818,2,52437
20240819,1,68712
20240820,2,66981
20240821,2,76371
20240822,1,65861
20240823,4,70103
20240824,0,62484
20240825,2,64045
20240826,1,72428
20240827,4,66288
20240828,0,86079
20240829,4,100443
20240830,2,105295
20240831,0,77065
20240901,1,72997
20240902,3,83251
20240903,4,82143
20240904,3,93575
20240905,0,108131
20240906,5,126354
20240907,1,73045
20240908,1,72795
20240909,6,82401
20240910,7,92254
20240911,7,97228
20240912,5,88162
20240913,6,111367
20240914,5,78510
20240915,2,69579
20240916,4,87737
20240917,4,82116
20240918,2,80984
20240919,6,109223
20240920,2,105498
20240921,6,87516
20240922,7,77689
20240923,5,83269
20240924,7,83143
20240925,6,88685
20240926,7,90084
20240927,7,107762
20240928,3,75200
20240929,3,77855
20240930,2,82492
20241001,8,93311
20241002,11,103902
20241003,8,107439
20241004,3,103872
20241005,5,74527
20241006,2,59376
20241007,7,77178
20241008,7,96468
20241009,5,113057
20241010,1,109533
20241011,5,107864
20241012,6,81380
20241013,1,65852
20241014,3,103876
20241015,7,77784
20241016,3,97683
20241017,4,98440
20241018,5,107827
20241019,3,78237
20241020,0,76095
20241021,5,76722
20241022,3,80364
20241023,2,101740
20241024,4,98638
20241025,5,98986
20241026,6,68308
20241027,0,78648
20241028,6,77075
20241029,2,95844
20241030,4,96280
20241031,7,92217
20241101,4,95594
20241102,5,71882
20241103,0,68371
20241104,10,80706
20241105,4,98456
20241106,7,112792
20241107,8,101936
20241108,8,106938
20241109,3,80359
20241110,2,62207
20241111,7,75823
20241112,3,83508
20241113,9,122782
20241114,3,113949
20241115,10,114545
20241116,5,67911
20241117,5,77291
20241118,3,83294
20241119,1,122244
20241120,7,116628
20241121,3,116825
20241122,5,103897
20241123,7,89065
20241124,4,72535
20241125,1,94319
20241126,2,100165
20241127,3,102515
20241128,6,107585
20241129,6,120239
20241130,4,78580
20241201,1,80394
20241202,13,89681
20241203,6,95491
20241204,5,101637
20241205,9,107875
20241206,4,112307
20241207,1,76508
20241208,3,73196
20241209,2,85863
20241210,3,84761
20241211,4,105250
20241212,8,93268
20241213,7,104769
20241214,2,84057
20241215,2,70905
20241216,11,83022
20241217,3,100406
20241218,3,102208
20241219,4,91829
20241220,23,102425
20241221,7,82145
20241222,3,71800
20241223,3,68328
20241224,2,51995
20241225,1,46763
20241226,5,61444
20241227,6,73129
20241228,1,52386
20241229,1,51933
20241230,3,51650
20241231,2,70550
