mot,categorie,source
rda,nom_propre,spacy
amsterdam,nom_propre,spacy
verront,verbe,lexique
raisonnables,adj,lexique
colline,nom,lexique
boeing,nom_propre,spacy
aéronautique,nom,lexique
révélateur,nom,lexique
l'ocde,nom_propre,spacy
majesté,nom,lexique
falloir,verbe,lexique
rétrospective,nom,lexique
précarité,nom,lexique
syndicaliste,nom,lexique
dessinée,verbe,lexique
évêque,nom,lexique
sphère,nom,lexique
poursuivant,nom,lexique
rétabli,verbe,lexique
danser,verbe,lexique
tricolore,adj,lexique
matérielles,adj,lexique
cadavre,nom,lexique
rivalités,nom,lexique
automobilistes,nom,lexique
stimuler,verbe,lexique
rassurant,adj,lexique
informatiques,adj,lexique
poursuivra,verbe,lexique
l'élu,nom,lexique
campus,nom,lexique
marines,nom,lexique
pompe,nom,lexique
moulin,nom,lexique
défensive,nom,lexique
jet,nom,lexique
impératif,nom,lexique
gendarme,nom,lexique
tractations,nom,lexique
verrait,verbe,lexique
mêlée,nom,lexique
suggestion,nom,lexique
menacées,adj,lexique
time,autre,spacy
majoritaires,adj,lexique
l'insécurité,nom,lexique
licencié,nom,lexique
associer,verbe,lexique
aéroports,nom,lexique
sèche,adj,lexique
d'exportation,nom,lexique
explosions,nom,lexique
employeur,nom,lexique
informée,adj,lexique
copenhague,nom_propre,spacy
compté,verbe,lexique
pourrons,verbe,lexique
opportun,adj,lexique
l'économiste,nom_propre,lexique+spacy
berger,nom,lexique
américano,nom_propre,lexique+spacy
séparé,adj,lexique
excellence,nom,lexique
péri,adj,lexique
peloton,nom,lexique
pensaient,verbe,lexique
tardive,adj,lexique
résistants,nom,lexique
constituerait,verbe,lexique
refusée,nom,lexique
trésors,nom,lexique
biologie,nom,lexique
survécu,verbe,lexique
manquera,verbe,lexique
dépenser,verbe,lexique
touristiques,adj,lexique
synonyme,nom,lexique
pouvais,verbe,lexique
défaillance,nom,lexique
ethniques,adj,lexique
optique,nom,lexique
pureté,nom,lexique
obtenues,verbe,lexique
automatiques,nom,lexique
élémentaires,adj,lexique
élaborer,verbe,lexique
exploitants,nom,lexique
résolue,adj,lexique
motivation,nom,lexique
retombées,nom,lexique
positives,adj,lexique
d'enfant,nom,lexique
épuisé,adj,lexique
maman,nom,lexique
marbre,nom,lexique
organisent,verbe,lexique
comprendra,verbe,lexique
infraction,nom,lexique
chypre,nom_propre,lexique+spacy
souhaiterait,verbe,lexique
vélo,nom,lexique
jouée,adj,lexique
exposée,adj,lexique
pessimisme,nom,lexique
ethnique,adj,lexique
l'empereur,nom,lexique
perçoit,verbe,lexique
marquées,adj,lexique
usa,verbe,lexique
mêler,verbe,lexique
editions,nom,spacy
suffisait,verbe,lexique
réflexe,nom,lexique
recommandation,nom,lexique
diplômes,nom,lexique
l'élément,nom,lexique
ankara,nom_propre,spacy
familiaux,adj,lexique
aménagement,nom,lexique
variés,adj,lexique
revendiquer,verbe,lexique
indicateurs,nom,lexique
attendues,adj,lexique
précédant,verbe,lexique
abou,nom_propre,spacy
affectée,adj,lexique
constatent,verbe,lexique
refonte,nom,lexique
effectue,verbe,lexique
pharmacie,nom,lexique
inédits,nom,lexique
d'organisations,nom,lexique
l'utilité,nom,lexique
laïque,nom,lexique
discute,verbe,lexique
surgir,verbe,lexique
l'aider,verbe,lexique
généreuse,adj,lexique
ong,nom,spacy
s'associer,verbe,lexique
préface,nom,lexique
diversification,nom,lexique
intimes,nom,lexique
american,nom_propre,spacy
mexico,autre,lexique
tri,nom,lexique
plaignent,verbe,lexique
emporter,verbe,lexique
sortira,verbe,lexique
diplômés,nom,lexique
recteur,nom,lexique
manifestée,verbe,lexique
bible,nom,lexique
dieux,nom,lexique
formel,adj,lexique
l'entraînement,nom,lexique
ad,autre,spacy
masculine,adj,lexique
l'écrit,nom,lexique
remplaçant,nom,lexique
relâche,nom,lexique
s'agira,verbe,lexique
brésilienne,nom,lexique
confiait,verbe,lexique
lévy,nom_propre,spacy
durera,verbe,lexique
définies,adj,lexique
banlieues,nom,lexique
antérieures,adj,lexique
plonge,nom,lexique
surenchère,nom,lexique
agissant,adj,lexique
recevait,verbe,lexique
nazi,nom,lexique
signaux,nom,lexique
fronts,nom,lexique
remontent,verbe,lexique
fabius,nom_propre,spacy
déploie,verbe,lexique
subsistent,verbe,lexique
chauffage,nom,lexique
aidant,verbe,lexique
raciste,nom,lexique
brise,nom,lexique
incarcéré,adj,lexique
proclamer,verbe,lexique
solidaires,adj,lexique
zurich,nom_propre,spacy
costa,nom_propre,spacy
adjoints,nom,lexique
rencontrées,adj,lexique
dérives,nom,lexique
définis,nom,lexique
atlantiques,adj,lexique
foncier,nom,lexique
précieuse,nom,lexique
rocard,nom_propre,spacy
confère,verbe,lexique
locataires,nom,lexique
prévaut,verbe,lexique
contrer,verbe,lexique
décrocher,verbe,lexique
l'acceptation,nom,lexique
prestigieuse,adj,lexique
lucide,adj,lexique
l'intégralité,nom,lexique
s'amuse,verbe,lexique
téléphones,nom,lexique
lectures,nom,lexique
républiques,nom,lexique
brigitte,nom_propre,spacy
d'espérer,verbe,lexique
exercent,verbe,lexique
préférant,verbe,lexique
s'entretenir,verbe,lexique
samuel,nom_propre,spacy
jaunes,nom,lexique
l'épisode,nom,lexique
syriens,nom,lexique
marx,nom_propre,spacy
vendue,nom,lexique
visées,nom,lexique
restes,nom,lexique
persistance,nom,lexique
consentement,nom,lexique
songer,verbe,lexique
notons,verbe,lexique
déployé,adj,lexique
éprouvé,adj,lexique
oeuvres,nom,lexique
débit,nom,lexique
maximale,adj,lexique
guitare,nom,lexique
ferveur,nom,lexique
planches,nom,lexique
arsenal,nom,lexique
écologiste,nom,lexique
intégrée,adj,lexique
divertissement,nom,lexique
jacqueline,nom,lexique
d'électeurs,nom,lexique
d'asile,nom,lexique
robes,nom,lexique
animés,adj,lexique
condamnant,verbe,lexique
emprunt,nom,lexique
trompé,adj,lexique
vérités,nom,lexique
souris,nom,lexique
l'impérialisme,nom,lexique
limoges,verbe,lexique
athlètes,nom,lexique
soie,nom,lexique
excuses,nom,lexique
baccalauréat,nom,lexique
existé,verbe,lexique
l'investiture,nom_propre,lexique+spacy
hambourg,nom_propre,spacy
loyauté,nom,lexique
financée,verbe,lexique
projeté,verbe,lexique
insuffisants,adj,lexique
québec,nom_propre,spacy
inscrites,nom,lexique
clinton,nom_propre,spacy
patriotique,adj,lexique
demandera,verbe,lexique
détenteurs,nom,lexique
soirs,nom,lexique
l'emprise,nom,lexique
egypte,nom_propre,spacy
enregistrer,verbe,lexique
park,autre,spacy
racine,nom,lexique
dessiné,nom,lexique
l'énorme,adj,lexique
nationalisation,nom,lexique
paysanne,nom,lexique
visibilité,nom,lexique
terribles,adj,lexique
l'éclatement,nom,lexique
pilier,nom,lexique
d'étendre,verbe,lexique
prélude,nom,lexique
laurence,nom_propre,spacy
localités,nom,lexique
l'acier,nom,lexique
élargie,verbe,lexique
stables,adj,lexique
posait,verbe,lexique
posture,nom,lexique
danseurs,nom,lexique
dissiper,verbe,lexique
suppressions,nom,lexique
dévoilé,verbe,lexique
poches,nom,lexique
d'énormes,adj,lexique
d'expansion,nom,lexique
bis,nom,lexique
n'existait,verbe,lexique
évacuer,verbe,lexique
textiles,nom,lexique
courent,verbe,lexique
s'intéressent,verbe,lexique
tentait,verbe,lexique
smic,nom,spacy
ascension,nom,lexique
d'espionnage,nom,lexique
navale,nom,lexique
perpétuité,nom,lexique
s'appliquer,verbe,lexique
joe,nom_propre,spacy
l'enfer,nom,lexique
savais,verbe,lexique
enthousiaste,nom,lexique
câble,nom,lexique
éventuelles,adj,lexique
cohérent,adj,lexique
pseudo,nom,lexique
contrôlent,verbe,lexique
flammes,nom,lexique
dilemme,nom,lexique
mondialisation,nom,lexique
fascination,nom,lexique
renchérit,verbe,lexique
insistent,verbe,lexique
relancé,verbe,lexique
intérimaire,nom,lexique
land,nom,lexique
pôles,nom,lexique
ufs,nom_propre,spacy
analysé,nom,lexique
canaux,nom,lexique
historiquement,autre,lexique
immédiates,adj,lexique
beurre,nom,lexique
inaugurée,verbe,lexique
entrevue,nom,lexique
ratp,nom_propre,spacy
assorti,adj,lexique
l'exigence,nom,lexique
passionnant,adj,lexique
séminaire,nom,lexique
indépendamment,autre,lexique
picasso,nom_propre,spacy
entité,nom,lexique
séjours,nom,lexique
l'encadrement,nom,lexique
isolement,nom,lexique
dynamiques,nom,lexique
impliquant,verbe,lexique
l'écologie,nom_propre,lexique+spacy
autorisations,nom,lexique
handicapés,nom,lexique
coupée,nom,lexique
d'évaluer,verbe,lexique
d'alors,autre,lexique
n'hésitent,verbe,lexique
recouvre,verbe,lexique
inquiété,verbe,lexique
livret,nom,lexique
tf1,nom,spacy
diffamation,nom,lexique
maquis,nom,lexique
s'affrontent,verbe,lexique
mobilier,nom,lexique
péripéties,nom,lexique
dédié,adj,lexique
figurant,nom,lexique
correction,nom,lexique
honoré,adj,lexique
ruraux,adj,lexique
menacer,verbe,lexique
originales,nom,lexique
l'afghanistan,nom_propre,spacy
libanaise,nom,lexique
l'élysée,nom_propre,manuel
do,nom,lexique
employées,nom,lexique
d'attaque,nom,lexique
d'altitude,nom,lexique
bastion,nom,lexique
conduisant,verbe,lexique
académique,adj,lexique
supprimés,verbe,lexique
naufrage,nom,lexique
sidérurgie,nom,lexique
couru,adj,lexique
superficie,nom,lexique
organique,adj,lexique
promoteur,nom,lexique
deçà,autre,lexique
horizons,nom,lexique
d'innombrables,adj,lexique
cubes,nom,lexique
alliée,nom,lexique
persuadés,adj,lexique
sentait,verbe,lexique
amours,nom,lexique
l'importation,nom,lexique
interdites,nom,lexique
recensement,nom,lexique
confrère,nom,lexique
marseillaise,nom,lexique
maxime,nom_propre,manuel
d'exemplaires,nom,lexique
souffrant,adj,lexique
mers,nom,lexique
tactiques,nom,lexique
dominer,verbe,lexique
obligée,nom,lexique
canard,nom,lexique
directive,nom,lexique
détourné,adj,lexique
parking,nom,lexique
circonscriptions,nom,lexique
engin,nom,lexique
intégrale,nom,lexique
fixes,adj,lexique
croisé,nom,lexique
stades,nom,lexique
précisait,verbe,lexique
tchad,nom_propre,spacy
correspondante,nom,lexique
vendeur,nom,lexique
pardon,nom,lexique
ptt,nom_propre,spacy
axe,nom,lexique
pragmatique,adj,lexique
tenaient,verbe,lexique
limitant,verbe,lexique
nombreuse,adj,lexique
mécontents,nom,lexique
égales,adj,lexique
retrace,verbe,lexique
hérité,verbe,lexique
nécessités,nom,lexique
remplacés,verbe,lexique
passants,nom,lexique
iiie,nom_propre,spacy
suffisants,adj,lexique
revivre,verbe,lexique
s'accordent,verbe,lexique
lassitude,nom,lexique
survenus,verbe,lexique
mail,nom,lexique
agissements,nom,lexique
hésitations,nom,lexique
repérer,verbe,lexique
s'élever,verbe,lexique
motivé,adj,lexique
traduite,verbe,lexique
trous,nom,lexique
malaisie,nom,spacy
po,autre,spacy
centimes,nom,lexique
exclusif,adj,lexique
corde,nom,lexique
natal,adj,lexique
journalisme,nom,lexique
améliorée,adj,lexique
coûter,verbe,lexique
annuelles,adj,lexique
malfaiteurs,nom,lexique
aggravé,verbe,lexique
lier,verbe,lexique
montants,nom,lexique
regrets,nom,lexique
sida,nom,lexique
d'henri,nom_propre,spacy
préalablement,autre,lexique
gardant,verbe,lexique
suggérer,verbe,lexique
choqué,adj,lexique
cadeaux,nom,lexique
volets,nom,lexique
otage,nom,lexique
d'envergure,nom,lexique
cruel,adj,lexique
d'al,nom_propre,spacy
urgente,adj,lexique
rassemblements,nom,lexique
attributions,nom,lexique
paient,verbe,lexique
intéressants,nom,lexique
s'abstenir,verbe,lexique
confession,nom,lexique
nazisme,nom,lexique
néerlandaise,nom,lexique
insistance,nom,lexique
indifférent,nom,lexique
représentées,adj,lexique
qualifiant,verbe,lexique
disparaissent,verbe,lexique
multinationales,nom,lexique
éprouve,verbe,lexique
croise,verbe,lexique
glissement,nom,lexique
jungle,nom,lexique
pallier,verbe,lexique
dévaluation,nom,lexique
prétention,nom,lexique
pédagogiques,adj,lexique
craignant,verbe,lexique
excédent,nom,lexique
l'étiquette,nom,lexique
conformité,nom,lexique
intervenant,nom,lexique
paisible,adj,lexique
pratiqués,verbe,lexique
fréquentes,adj,lexique
minimiser,verbe,lexique
seigneur,nom,lexique
philip,nom_propre,spacy
croyons,verbe,lexique
réaffirme,verbe,lexique
dépourvu,adj,lexique
pionnier,nom,lexique
m'est,nom,lexique
stopper,verbe,lexique
bouleversements,nom,lexique
tribunes,nom,lexique
séoul,nom_propre,spacy
audacieux,adj,lexique
l'étape,nom,lexique
conservent,verbe,lexique
regardant,adj,lexique
racistes,nom,lexique
s'achever,verbe,lexique
bouquet,nom,lexique
controverses,nom,lexique
relie,verbe,lexique
assassinat,nom,lexique
l'oeuvre,nom,lexique
potentiellement,autre,lexique
soupçonnés,verbe,lexique
passerait,verbe,lexique
aidés,verbe,lexique
intégrés,adj,lexique
francophones,nom,lexique
adaptées,verbe,lexique
média,nom,lexique
sanctionner,verbe,lexique
thérapeutique,nom,lexique
traitée,adj,lexique
féroce,adj,lexique
législateur,nom,lexique
viendrait,verbe,lexique
manches,nom,lexique
affichée,verbe,lexique
particularité,nom,lexique
vidéos,nom,lexique
l'accusé,nom,lexique
abstentions,nom,spacy
fréquents,adj,lexique
dominent,verbe,lexique
devine,verbe,lexique
s'établit,verbe,lexique
déboires,nom,lexique
atomiques,adj,lexique
panorama,nom,lexique
l'amiral,nom,lexique
autoriser,verbe,lexique
démarrage,nom,lexique
recensés,verbe,lexique
transit,nom,lexique
constituant,nom,lexique
interruption,nom,lexique
d'accords,nom,lexique
réglementaires,adj,lexique
comprenait,verbe,lexique
climatique,adj,lexique
d'évaluation,nom,lexique
orléans,nom_propre,spacy
vietnamiens,nom,lexique
nouveautés,nom,lexique
d'établissements,nom,lexique
cia,nom_propre,spacy
raids,nom,lexique
évalue,verbe,lexique
législature,nom,lexique
pleines,adj,lexique
échelons,nom,lexique
nigeria,nom_propre,spacy
répit,nom,lexique
l'huile,nom,lexique
pelouse,nom,lexique
reconquête,nom,lexique
fragments,nom,lexique
affichent,verbe,lexique
carbone,nom,lexique
unanimement,autre,lexique
possédait,verbe,lexique
raciale,adj,lexique
assortie,adj,lexique
instaurer,verbe,lexique
reliant,verbe,lexique
pourvoir,verbe,lexique
réveiller,verbe,lexique
jambe,nom,lexique
verbe,nom,lexique
homogène,adj,lexique
échappent,verbe,lexique
appuyée,adj,lexique
juriste,nom,lexique
génétique,nom,lexique
paye,nom,lexique
commencera,verbe,lexique
soutenant,nom,lexique
usé,adj,lexique
parue,verbe,lexique
antique,nom,lexique
tarder,verbe,lexique
qualifiées,adj,lexique
montrée,verbe,lexique
indéniable,adj,lexique
juppé,nom_propre,spacy
foot,nom,lexique
soulèvement,nom,lexique
routine,nom,lexique
masques,nom,lexique
d'association,nom,lexique
vietnamien,nom,lexique
sculpture,nom,lexique
joyeux,adj,lexique
clauses,nom,lexique
anglaises,nom,lexique
chèque,nom,lexique
doubles,nom,lexique
l'enlèvement,nom,lexique
d'élargir,verbe,lexique
éventualité,nom,lexique
pâte,nom,lexique
juridiquement,autre,lexique
veste,nom,lexique
fans,nom,lexique
barreau,nom,lexique
résistant,nom,lexique
bourgogne,nom,lexique
aisé,adj,lexique
planétaire,adj,lexique
violé,verbe,lexique
collines,nom,lexique
investis,adj,lexique
kenya,nom_propre,spacy
obsèques,nom,lexique
habilement,autre,lexique
united,autre,spacy
expertise,nom,lexique
sceptiques,nom,lexique
l'habitat,nom,lexique
lignée,nom,lexique
attendons,verbe,lexique
délibérations,nom,lexique
l'intensité,nom,lexique
fascisme,nom,lexique
delmas,nom_propre,spacy
milliardaire,nom,lexique
acquises,adj,lexique
meurent,verbe,lexique
fusées,nom,lexique
bars,nom,lexique
harmonie,nom,lexique
rentables,adj,lexique
payant,adj,lexique
épargné,verbe,lexique
spécifiquement,autre,lexique
continuait,verbe,lexique
pensant,adj,lexique
mêlant,verbe,lexique
sobre,adj,lexique
dispersion,nom,lexique
charente,nom_propre,spacy
défiler,verbe,lexique
gage,nom,lexique
gaullistes,nom,lexique
demandés,verbe,lexique
discrets,adj,lexique
opérateur,nom,lexique
programmé,adj,lexique
consentir,verbe,lexique
sculptures,nom,lexique
inspiration,nom,lexique
répartir,verbe,lexique
l'espérance,nom,lexique
explorer,verbe,lexique
opérationnelle,adj,lexique
leclerc,nom_propre,spacy
majoration,nom,lexique
d'approvisionnement,nom,lexique
certitudes,nom,lexique
d'imagination,nom,lexique
restituer,verbe,lexique
chrétiennes,nom,lexique
documentaires,nom,lexique
entières,adj,lexique
libérée,adj,lexique
dissuasion,nom,lexique
minuscule,nom,lexique
vaches,nom,lexique
étroits,adj,lexique
espagnoles,nom,lexique
créneau,nom,lexique
détenir,verbe,lexique
écartée,adj,lexique
l'insurrection,nom,lexique
passif,nom,lexique
mariée,nom,lexique
commandos,nom,lexique
pourrions,verbe,lexique
salvador,nom_propre,spacy
criminalité,nom,lexique
cigarettes,nom,lexique
d'attentats,nom,lexique
maïs,nom,lexique
boulot,nom,lexique
box,nom,lexique
audiences,nom,lexique
s'attendait,verbe,lexique
l'effectif,nom,lexique
l'ami,nom,lexique
fraudes,nom,lexique
invoquant,verbe,lexique
bénévoles,nom,lexique
web,nom,lexique
l'essai,nom,lexique
riverains,nom,lexique
pantalon,nom,lexique
cotisation,nom,lexique
détaille,verbe,lexique
respectant,verbe,lexique
égyptiens,nom,lexique
varié,adj,lexique
échos,nom,lexique
éclater,verbe,lexique
électricité,nom,lexique
donnaient,verbe,lexique
amorcé,verbe,lexique
routière,nom,lexique
grade,nom,lexique
laissez,verbe,lexique
millénaire,nom,lexique
placements,nom,lexique
dévoiler,verbe,lexique
boom,nom,lexique
temporairement,autre,lexique
quittant,verbe,lexique
l'approvisionnement,nom,lexique
s'inscrivent,verbe,lexique
cameroun,nom_propre,spacy
emblématique,adj,lexique
gestionnaire,nom,lexique
l'allocation,nom,lexique
exploit,nom,lexique
créativité,nom,lexique
juives,nom,lexique
paradoxal,adj,lexique
mans,nom_propre,spacy
ferons,verbe,lexique
pau,nom_propre,spacy
l'udf,adj,spacy
constatation,nom,lexique
péché,nom,lexique
visée,nom,lexique
dôme,nom,lexique
suspicion,nom,lexique
apport,nom,lexique
sitôt,autre,lexique
essonne,nom_propre,spacy
élémentaire,adj,lexique
participera,verbe,lexique
l'angle,nom,lexique
institutionnelle,adj,lexique
chassé,nom,lexique
votants,nom,lexique
encourage,verbe,lexique
comté,nom,lexique
oise,nom_propre,spacy
ressent,verbe,lexique
commerçant,nom,lexique
d'essayer,verbe,lexique
tass,nom,spacy
incapacité,nom,lexique
désirent,verbe,lexique
d'armement,nom,lexique
coopérative,nom,lexique
d'envoi,nom,lexique
kg,nom,spacy
colons,nom,lexique
renommée,nom,lexique
ose,nom,lexique
exploitations,nom,lexique
reposent,verbe,lexique
commentant,verbe,lexique
aiguë,adj,lexique
l'obtention,nom,lexique
pakistanais,nom,lexique
prospère,adj,lexique
fiers,adj,lexique
adresser,verbe,lexique
intègre,adj,lexique
météo,nom,lexique
group,nom,lexique
l'opposé,nom,lexique
d'automne,nom,lexique
valorisation,nom,lexique
pénétré,adj,lexique
niger,nom_propre,spacy
ciment,nom,lexique
fantômes,nom,lexique
classée,adj,lexique
fasciste,nom,lexique
d'oeuvre,nom,lexique
coureurs,nom,lexique
heurter,verbe,lexique
stipule,nom,lexique
paire,nom,lexique
vaincu,nom,lexique
prouvent,verbe,lexique
romanesque,adj,lexique
mentalité,nom,lexique
recrutés,verbe,lexique
commencement,nom,lexique
supporte,verbe,lexique
l'électronique,nom,lexique
mozart,nom_propre,spacy
saints,nom,lexique
plaques,nom,lexique
abondamment,autre,lexique
l'abbé,nom,lexique
repoussée,verbe,lexique
