mot,date,X_t,N_t,f_t,p_t,surprise
faculté,19680607,63,59275,106.28,1.615e-07,6.79
faculté,19680613,39,57913,67.34,3.070e-05,4.51
faculté,19680614,31,47792,64.86,5.455e-05,4.26
faculté,19680617,45,48645,92.51,1.395e-06,5.86
faculté,19680619,53,57444,92.26,1.098e-06,5.96
faculté,19680620,27,42708,63.22,7.913e-05,4.10
faculté,19680626,51,59989,85.02,2.718e-06,5.57
faculté,19680628,35,53891,64.95,4.626e-05,4.33
faculté,19680702,27,39456,68.43,4.524e-05,4.34
faculté,19680704,90,57117,157.57,1.997e-10,9.70
faculté,19680706,42,62047,67.69,2.702e-05,4.57
faculté,19680708,54,41170,131.16,1.372e-08,7.86
faculté,19680711,36,46948,76.68,1.177e-05,4.93
faculté,19680712,35,47269,74.04,1.648e-05,4.78
faculté,19680713,37,59185,62.52,5.757e-05,4.24
faculté,19680909,35,37485,93.37,2.050e-06,5.69
faculté,19680912,40,59112,67.67,2.867e-05,4.54
faculté,19680913,39,60615,64.34,4.374e-05,4.36
faculté,19680914,61,60608,100.65,3.303e-07,6.48
faculté,19680916,68,63414,107.23,1.274e-07,6.89
faculté,19680917,53,62097,85.35,2.478e-06,5.61
faculté,19680918,32,41509,77.09,1.359e-05,4.87
faculté,19680919,39,60071,64.92,4.083e-05,4.39
faculté,19680923,33,48741,67.70,3.645e-05,4.44
faculté,19681204,38,61229,62.06,5.900e-05,4.23
faculté,19681217,61,59536,102.46,2.669e-07,6.57
faculté,19681218,55,59345,92.68,9.893e-07,6.00
faculté,19681219,47,53591,87.70,2.242e-06,5.65
faculté,19681220,44,54374,80.92,5.400e-06,5.27
faculté,19681225,35,50109,69.85,2.641e-05,4.58
faculté,19690205,49,51275,95.56,8.532e-07,6.07
faculté,19690521,39,50633,77.02,1.005e-05,5.00
faculté,19700131,37,61397,60.26,7.518e-05,4.12
faculté,19700309,45,64055,70.25,1.839e-05,4.74
culturelles,19640115,14,40826,34.29,2.975e-05,4.53
culturelles,19641001,15,47725,31.43,4.272e-05,4.37
culturelles,19681010,18,58463,30.79,2.664e-05,4.57
culturelles,19690327,16,57105,28.02,7.788e-05,4.11
culturelles,19690709,15,45873,32.70,3.208e-05,4.49
culturelles,19701116,20,47317,42.27,1.081e-06,5.97
culturelles,19730525,18,63970,28.14,5.307e-05,4.28
culturelles,19730529,37,62118,59.56,5.235e-10,9.28
culturelles,19740302,19,56753,33.48,1.118e-05,4.95
culturelles,19740502,21,80554,26.07,6.235e-05,4.21
culturelles,19840112,17,59745,28.45,5.798e-05,4.24
culturelles,19850617,25,67040,37.29,1.496e-06,5.83
culturelles,19861206,17,59647,28.50,5.729e-05,4.24
culturelles,20080429,24,66787,35.94,2.524e-06,5.60
culturelles,20210108,26,109184,23.81,7.864e-05,4.10
nécessairement,19521227,9,27057,33.26,2.207e-06,5.66
nécessairement,19550319,8,38179,20.95,8.770e-05,4.06
nécessairement,19681126,11,69434,15.84,7.544e-05,4.12
nécessairement,19781219,11,62348,17.64,3.679e-05,4.43
nécessairement,19970107,16,121268,13.19,5.102e-05,4.29
peinture,19500717,15,21985,68.23,3.726e-05,4.43
peinture,19580505,23,33473,68.71,1.005e-05,5.00
peinture,19580924,25,36400,68.68,8.109e-06,5.09
peinture,19610426,23,36289,63.38,1.949e-05,4.71
peinture,19640615,33,45731,72.16,2.589e-06,5.59
peinture,19690116,31,45624,67.95,5.338e-06,5.27
peinture,19701209,33,64549,51.12,5.449e-05,4.26
peinture,19720105,29,40394,71.79,3.723e-06,5.43
peinture,19730410,32,64548,49.58,7.201e-05,4.14
peinture,19730720,35,49529,70.67,2.792e-06,5.55
peinture,19750828,26,39791,65.34,1.133e-05,4.95
peinture,19780112,31,52582,58.96,1.891e-05,4.72
peinture,19850330,35,56760,61.66,1.024e-05,4.99
peinture,19850801,40,46363,86.28,2.260e-07,6.65
peinture,19891030,4,856,467.29,2.773e-05,4.56
peinture,19930225,29,57536,50.40,7.336e-05,4.13
peinture,20040707,91,77786,116.99,2.589e-10,9.59
peinture,20050128,38,81842,46.43,9.525e-05,4.02
peinture,20071011,49,101741,48.16,5.501e-05,4.26
véhicule,19481014,10,18515,54.01,2.796e-05,4.55
véhicule,19620824,13,31198,41.67,4.419e-05,4.35
véhicule,19680306,25,45570,54.86,2.351e-07,6.63
véhicule,19690502,34,57677,58.95,2.398e-08,7.62
véhicule,19710106,21,58179,36.10,2.516e-05,4.60
véhicule,19710519,42,68847,61.00,5.844e-09,8.23
véhicule,19710731,27,45189,59.75,5.971e-08,7.22
véhicule,19720614,31,62988,49.22,3.400e-07,6.47
véhicule,19730117,19,53915,35.24,4.051e-05,4.39
véhicule,19730328,17,49597,34.28,6.866e-05,4.16
véhicule,19731031,19,59542,31.91,8.492e-05,4.07
véhicule,19841005,40,91297,43.81,6.062e-07,6.22
véhicule,19850624,26,72441,35.89,1.484e-05,4.83
véhicule,19861002,20,58093,34.43,4.201e-05,4.38
véhicule,19961003,24,65354,36.72,1.498e-05,4.82
véhicule,19990819,19,45621,41.65,1.056e-05,4.98
véhicule,20031019,15,33362,44.96,1.427e-05,4.85
véhicule,20040310,35,88884,39.38,2.847e-06,5.55
véhicule,20050510,39,93068,41.90,1.092e-06,5.96
véhicule,20050911,14,14018,99.87,2.119e-08,7.67
véhicule,20060510,38,102989,36.90,4.665e-06,5.33
véhicule,20060827,7,4657,150.31,1.123e-06,5.95
véhicule,20061013,25,86506,28.90,9.660e-05,4.02
véhicule,20070603,15,12517,119.84,1.661e-09,8.78
véhicule,20070624,5,4071,122.82,6.216e-05,4.21
véhicule,20070630,19,56533,33.61,5.801e-05,4.24
véhicule,20071117,22,55800,39.43,1.036e-05,4.98
véhicule,20071128,29,79269,36.58,9.466e-06,5.02
véhicule,20080603,28,91866,30.48,5.102e-05,4.29
véhicule,20081112,46,73348,62.71,2.587e-09,8.59
véhicule,20100928,35,100874,34.70,1.028e-05,4.99
véhicule,20101023,30,75173,39.91,3.707e-06,5.43
véhicule,20111025,44,107910,40.77,1.121e-06,5.95
véhicule,20120403,45,134019,33.58,8.947e-06,5.05
véhicule,20121023,53,126963,41.74,5.620e-07,6.25
véhicule,20130403,37,119491,30.96,2.695e-05,4.57
véhicule,20131023,40,103804,38.53,2.628e-06,5.58
véhicule,20140408,31,102625,30.21,4.546e-05,4.34
véhicule,20140928,13,27746,46.85,1.965e-05,4.71
véhicule,20150807,27,74673,36.16,1.261e-05,4.90
véhicule,20161019,33,111874,29.50,4.987e-05,4.30
véhicule,20170412,35,124417,28.13,6.760e-05,4.17
véhicule,20171018,38,132951,28.58,5.240e-05,4.28
véhicule,20181024,28,99751,28.07,9.835e-05,4.01
véhicule,20190408,42,123755,33.94,9.035e-06,5.04
véhicule,20191024,33,91740,35.97,8.209e-06,5.09
véhicule,20200408,42,106491,39.44,1.823e-06,5.74
véhicule,20220821,33,110148,29.96,4.370e-05,4.36
gloire,19450511,8,11790,67.85,4.142e-07,6.38
gloire,19450716,7,13861,50.50,8.582e-06,5.07
gloire,19451113,8,23076,34.67,2.232e-05,4.65
gloire,19490620,9,18270,49.26,9.587e-07,6.02
gloire,19551111,11,40411,27.22,1.183e-05,4.93
gloire,19610413,10,25701,38.91,1.894e-06,5.72
gloire,19650413,13,38576,33.70,7.080e-07,6.15
gloire,19690606,13,60073,21.64,2.426e-05,4.62
gloire,19760319,15,86323,17.38,6.551e-05,4.18
gloire,19830722,71,45264,156.86,6.483e-36,35.19
gloire,19840217,11,54597,20.15,8.814e-05,4.05
gloire,19910815,16,37797,42.33,1.312e-08,7.88
gloire,19920717,15,61099,24.55,4.185e-06,5.38
gloire,19920808,10,43035,23.24,5.818e-05,4.24
déplacement,20050821,8,15421,51.88,1.944e-05,4.71
déplacement,20110814,7,13966,50.12,5.880e-05,4.23
déplacement,20220411,23,97879,23.50,3.382e-05,4.47
déplacement,20230420,28,101475,27.59,4.200e-06,5.38
déplacement,20230725,19,84497,22.49,8.192e-05,4.09
déplacement,20231106,25,83627,29.89,2.710e-06,5.57
déplacement,20240212,21,82775,25.37,2.297e-05,4.64
gestes,19730504,11,53022,20.75,7.719e-05,4.11
gestes,19750110,16,55344,28.91,6.616e-07,6.18
gestes,19780530,15,70132,21.39,1.376e-05,4.86
gestes,19790202,12,54819,21.89,3.505e-05,4.46
gestes,19900713,36,54586,65.95,4.646e-16,15.33
gestes,20171026,18,103666,17.36,3.505e-05,4.46
gestes,20180512,18,65393,27.53,5.002e-07,6.30
gestes,20200421,15,90063,16.66,9.363e-05,4.03
gestes,20200501,17,56546,30.06,2.972e-07,6.53
gestes,20200511,20,80360,24.89,7.614e-07,6.12
gestes,20200723,20,81747,24.47,9.102e-07,6.04
gestes,20220221,18,106868,16.84,4.490e-05,4.35
gestes,20220222,68,397700,17.10,1.092e-06,5.96
l'office,19460727,14,23355,59.94,7.865e-06,5.10
l'office,19490119,15,18654,80.41,5.118e-07,6.29
l'office,19520623,15,25254,59.40,6.228e-06,5.21
l'office,19521106,16,33164,48.25,2.321e-05,4.63
l'office,19601230,11,22522,48.84,8.176e-05,4.09
l'office,19621130,33,52143,63.29,1.492e-07,6.83
l'office,19640424,20,42086,47.52,1.283e-05,4.89
l'office,19650615,17,43813,38.80,8.895e-05,4.05
l'office,19670622,17,44493,38.21,9.851e-05,4.01
l'office,19680425,25,50228,49.77,4.465e-06,5.35
l'office,19680731,19,46904,40.51,4.997e-05,4.30
l'office,19691124,25,66568,37.56,4.767e-05,4.32
l'office,19700824,26,48183,53.96,1.844e-06,5.73
l'office,19701118,33,67665,48.77,2.613e-06,5.58
l'office,19701125,24,61387,39.10,3.800e-05,4.42
l'office,19711110,21,51183,41.03,3.553e-05,4.45
l'office,19720221,16,34197,46.79,2.896e-05,4.54
l'office,19720306,19,41869,45.38,2.147e-05,4.67
l'office,19720309,36,47881,75.19,1.175e-08,7.93
l'office,19720428,27,62620,43.12,1.318e-05,4.88
l'office,19720429,36,64558,55.76,4.974e-07,6.30
l'office,19720502,45,54863,82.02,1.262e-09,8.90
l'office,19720504,49,57195,85.67,4.299e-10,9.37
l'office,19720510,28,54017,51.84,2.191e-06,5.66
l'office,19720512,29,50882,56.99,7.463e-07,6.13
l'office,19720530,24,65114,36.86,5.947e-05,4.23
l'office,19720612,57,48091,118.53,3.731e-13,12.43
l'office,19720614,25,62988,39.69,3.097e-05,4.51
l'office,19720615,32,48983,65.33,1.139e-07,6.94
l'office,19720616,33,58208,56.69,5.303e-07,6.28
l'office,19720617,34,47798,71.13,3.115e-08,7.51
l'office,19721115,25,67693,36.93,5.416e-05,4.27
l'office,19721204,26,68025,38.22,3.853e-05,4.41
l'office,19730706,26,50101,51.90,2.691e-06,5.57
l'office,19731017,30,64906,46.22,5.524e-06,5.26
l'office,19731213,24,60863,39.43,3.555e-05,4.45
l'office,19740112,23,52027,44.21,1.571e-05,4.80
l'office,19740620,21,56869,36.93,7.692e-05,4.11
l'office,19740622,30,65210,46.01,5.772e-06,5.24
l'office,19740627,20,53019,37.72,7.353e-05,4.13
l'office,19740701,22,54324,40.50,3.514e-05,4.45
l'office,19740703,32,56108,57.03,5.445e-07,6.26
l'office,19740705,25,50031,49.97,4.307e-06,5.37
l'office,19740725,21,49205,42.68,2.627e-05,4.58
l'office,19740726,20,52764,37.90,7.108e-05,4.15
l'office,19760123,20,53540,37.36,7.876e-05,4.10
l'office,19770110,29,58224,49.81,2.941e-06,5.53
l'office,19831213,30,58275,51.48,1.935e-06,5.71
l'office,19950401,22,52920,41.57,2.870e-05,4.54
l'office,20090319,24,68645,34.96,8.755e-05,4.06
jardin,19630718,16,36661,43.64,6.757e-05,4.17
jardin,19640307,22,44979,48.91,1.116e-05,4.95
jardin,19721109,20,49668,40.27,6.632e-05,4.18
jardin,19770526,27,62819,42.98,1.995e-05,4.70
jardin,19800901,29,65844,44.04,1.378e-05,4.86
jardin,19820626,34,55927,60.79,3.341e-07,6.48
jardin,19840803,19,43060,44.12,3.850e-05,4.41
jardin,19890304,24,65506,36.64,8.986e-05,4.05
jardin,19890324,53,115942,45.71,3.085e-06,5.51
jardin,19890601,32,71721,44.62,9.915e-06,5.00
jardin,19900505,26,45811,56.75,1.679e-06,5.78
jardin,19900824,27,43606,61.92,5.968e-07,6.22
jardin,19910523,79,58256,135.61,2.976e-15,14.53
jardin,19931030,37,76179,48.57,3.161e-06,5.50
jardin,19940528,39,78109,49.93,2.106e-06,5.68
jardin,19951108,36,67599,53.26,1.268e-06,5.90
jardin,19961210,27,75041,35.98,8.321e-05,4.08
jardin,19970130,68,158844,42.81,4.494e-06,5.35
jardin,19970826,21,53839,39.01,7.474e-05,4.13
jardin,19981008,27,70745,38.17,5.284e-05,4.28
jardin,20040604,33,88304,37.37,4.429e-05,4.35
jardin,20050810,42,97872,42.91,8.621e-06,5.06
jardin,20050820,51,90453,56.38,2.819e-07,6.55
jardin,20110106,38,100923,37.65,3.353e-05,4.47
jardin,20140613,62,127156,48.76,1.163e-06,5.93
jardin,20151107,14,27279,51.32,3.437e-05,4.46
jardin,20160807,21,38267,54.88,4.753e-06,5.32
jardin,20170409,23,38025,60.49,1.376e-06,5.86
jardin,20170528,18,42383,42.47,5.891e-05,4.23
jardin,20180318,28,38498,72.73,8.307e-08,7.08
jardin,20200531,19,38399,49.48,1.586e-05,4.80
jardin,20200808,27,48286,55.92,1.725e-06,5.76
jardin,20200815,15,30490,49.20,3.610e-05,4.44
jardin,20230520,30,76841,39.04,3.626e-05,4.44
jardin,20250216,32,78163,40.94,2.152e-05,4.67
jardin,20250223,25,68599,36.44,8.664e-05,4.06
jardin,20250907,40,84349,47.42,3.440e-06,5.46
algérie,19581017,44,31483,139.76,2.808e-05,4.55
algérie,19600130,50,39085,127.93,4.943e-05,4.31
algérie,19600212,44,37261,118.09,9.788e-05,4.01
algérie,19601209,40,31263,127.95,6.035e-05,4.22
algérie,19601210,50,30855,162.05,6.936e-06,5.16
algérie,19601212,46,33708,136.47,3.240e-05,4.49
algérie,19601213,65,35385,183.69,1.490e-06,5.83
algérie,19601214,56,36237,154.54,9.413e-06,5.03
algérie,19601216,49,27941,175.37,3.393e-06,5.47
algérie,19601217,40,31207,128.18,5.957e-05,4.22
algérie,19610110,41,18662,219.70,4.552e-07,6.34
algérie,19610424,81,51056,158.65,5.324e-06,5.27
algérie,19610425,50,40843,122.42,6.851e-05,4.16
algérie,19610427,46,34718,132.50,4.072e-05,4.39
algérie,19620320,145,67582,214.55,1.081e-07,6.97
algérie,19620321,69,48964,140.92,1.767e-05,4.75
algérie,19620322,66,41288,159.85,5.887e-06,5.23
algérie,19620327,50,37834,132.16,3.855e-05,4.41
l'occupation,19450111,8,11422,70.04,1.114e-05,4.95
l'occupation,19450210,7,10429,67.12,3.426e-05,4.47
l'occupation,19450213,7,11010,63.58,4.444e-05,4.35
l'occupation,19450214,8,10580,75.61,7.269e-06,5.14
l'occupation,19450430,8,12058,66.35,1.500e-05,4.82
l'occupation,19450510,8,11697,68.39,1.270e-05,4.90
l'occupation,19450511,7,11790,59.37,6.148e-05,4.21
l'occupation,19450512,10,10233,97.72,2.243e-07,6.65
l'occupation,19450521,9,12183,73.87,3.514e-06,5.45
l'occupation,19450608,12,10112,118.67,7.533e-09,8.12
l'occupation,19450725,8,12810,62.45,2.082e-05,4.68
l'occupation,19450801,7,12328,56.78,7.577e-05,4.12
l'occupation,19450804,15,23480,63.88,2.973e-07,6.53
l'occupation,19450903,8,11356,70.45,1.078e-05,4.97
l'occupation,19450905,7,10379,67.44,3.348e-05,4.48
l'occupation,19450907,12,10579,113.43,1.124e-08,7.95
l'occupation,19450915,10,23855,41.92,5.823e-05,4.23
l'occupation,19450921,7,9651,72.53,2.350e-05,4.63
l'occupation,19450928,7,10352,67.62,3.306e-05,4.48
l'occupation,19451224,9,21075,42.70,8.494e-05,4.07
l'occupation,19460316,10,19879,50.30,1.963e-05,4.71
l'occupation,19460502,10,22867,43.73,4.552e-05,4.34
l'occupation,19460629,10,23244,43.02,5.009e-05,4.30
l'occupation,19460701,11,22556,48.77,1.449e-05,4.84
l'occupation,19461118,10,21173,47.23,2.881e-05,4.54
l'occupation,19470419,9,20211,44.53,6.776e-05,4.17
l'occupation,19470709,10,19210,52.06,1.589e-05,4.80
l'occupation,19510818,16,18931,84.52,1.214e-08,7.92
l'occupation,19680518,17,42617,39.89,8.921e-06,5.05
l'occupation,19680522,14,43425,32.24,8.101e-05,4.09
l'occupation,19680823,29,46510,62.35,7.156e-09,8.15
l'occupation,19680824,25,64565,38.72,3.036e-06,5.52
l'occupation,19680826,19,51929,36.59,1.209e-05,4.92
l'occupation,19680827,32,63553,50.35,7.161e-08,7.15
l'occupation,19680828,21,50264,41.78,2.706e-06,5.57
l'occupation,19680829,18,49411,36.43,1.498e-05,4.82
l'occupation,19971103,5,1903,262.74,1.997e-06,5.70
l'occupation,20060128,26,92616,28.07,4.539e-05,4.34
l'occupation,20240220,23,87937,26.16,9.821e-05,4.01
mesurer,19710324,13,65921,19.72,1.030e-05,4.99
mesurer,19710929,11,58509,18.80,3.983e-05,4.40
mesurer,20060409,12,14915,80.46,6.442e-11,10.19
mesurer,20070918,13,77553,16.76,3.621e-05,4.44
mesurer,20090306,20,115033,17.39,2.745e-06,5.56
mesurer,20090417,15,61824,24.26,6.269e-07,6.20
mesurer,20090914,13,85669,15.17,7.524e-05,4.12
mesurer,20090916,17,76378,22.26,5.868e-07,6.23
mesurer,20180321,22,142955,15.39,6.055e-06,5.22
mesurer,20181112,14,92385,15.15,5.389e-05,4.27
mesurer,20251103,15,79136,18.95,6.034e-06,5.22
d'histoire,19490805,20,21309,93.86,3.492e-12,11.46
d'histoire,19650814,14,38445,36.42,4.010e-06,5.40
d'histoire,19690903,15,63056,23.79,7.825e-05,4.11
d'histoire,19841231,16,60697,26.36,2.846e-05,4.55
d'histoire,19930318,49,84967,57.67,1.170e-12,11.93
d'histoire,19931206,4,685,583.94,1.582e-06,5.80
d'histoire,20060627,16,70035,22.85,8.390e-05,4.08
d'histoire,20061207,19,88554,21.46,7.871e-05,4.10
d'histoire,20091206,9,8941,100.66,7.166e-08,7.14
d'histoire,20091209,19,77750,24.44,2.778e-05,4.56
d'histoire,20101125,21,98681,21.28,6.331e-05,4.20
d'histoire,20110111,22,107309,20.50,7.553e-05,4.12
d'histoire,20140617,24,115309,20.81,5.350e-05,4.27
d'histoire,20150519,16,52793,30.31,9.190e-06,5.04
d'histoire,20150618,39,135966,28.68,4.807e-07,6.32
d'histoire,20160616,43,142149,30.25,1.749e-07,6.76
d'histoire,20190617,32,112299,28.50,9.997e-07,6.00
d'histoire,20190618,25,104977,23.81,1.446e-05,4.84
d'histoire,20201017,21,67668,31.03,2.117e-06,5.67
d'histoire,20241016,20,97683,20.47,9.786e-05,4.01
d'histoire,20251101,19,80468,23.61,3.686e-05,4.43
dollar,19490920,23,19057,120.69,1.617e-05,4.79
dollar,19490921,29,26583,109.09,2.242e-05,4.65
dollar,19710511,109,70196,155.28,5.405e-08,7.27
dollar,19710816,32,20748,154.23,6.771e-07,6.17
dollar,19710817,84,48456,173.35,1.543e-08,7.81
dollar,19710818,97,49112,197.51,1.389e-09,8.86
dollar,19710819,48,34699,138.33,8.638e-07,6.06
dollar,19710823,34,33533,101.39,3.129e-05,4.50
dollar,19710825,53,50027,105.94,1.174e-05,4.93
dollar,19710827,42,44571,94.23,4.300e-05,4.37
dollar,19710907,52,52141,99.73,2.086e-05,4.68
dollar,19710925,54,65458,82.50,9.708e-05,4.01
dollar,19711216,129,57078,226.01,6.079e-11,10.22
dollar,19711220,58,51106,113.49,5.389e-06,5.27
dollar,19711221,59,50707,116.35,4.089e-06,5.39
dollar,19711228,48,50210,95.60,3.285e-05,4.48
dollar,19730214,96,54106,177.43,8.486e-09,8.07
dollar,19730215,68,68192,99.72,1.609e-05,4.79
dollar,19730313,41,45857,89.41,6.718e-05,4.17
dollar,19840918,49,45684,107.26,1.150e-05,4.94
dollar,19850214,48,41696,115.12,6.006e-06,5.22
dollar,19981229,35,39255,89.16,8.243e-05,4.08
dollar,20011231,33,36734,89.84,8.390e-05,4.08
dollar,20031012,24,22261,107.81,3.571e-05,4.45
dollar,20080331,78,67917,114.85,3.443e-06,5.46
dollar,20091109,83,75093,110.53,4.881e-06,5.31
vendu,19840324,16,59116,27.07,3.491e-06,5.46
vendu,20071003,19,82548,23.02,6.431e-06,5.19
vendu,20071205,13,59401,21.89,5.661e-05,4.25
vendu,20190713,17,68785,24.71,5.730e-06,5.24
vendu,20220810,48,267360,17.95,4.333e-06,5.36
associés,19471101,8,20106,39.79,3.212e-05,4.49
associés,19501125,9,26183,34.37,3.542e-05,4.45
associés,19510910,11,32164,34.20,1.136e-05,4.94
associés,19510920,10,26930,37.13,1.168e-05,4.93
associés,19511113,9,23692,37.99,1.967e-05,4.71
associés,19520114,9,28904,31.14,6.237e-05,4.20
associés,19520411,10,25317,39.50,7.793e-06,5.11
associés,19520620,11,27912,39.41,4.214e-06,5.38
associés,19521222,12,23953,50.10,3.520e-07,6.45
associés,19530423,9,22660,39.72,1.506e-05,4.82
associés,19530703,9,30314,29.69,8.144e-05,4.09
associés,19530706,17,30218,56.26,5.446e-09,8.26
associés,19530717,9,31215,28.83,9.578e-05,4.02
associés,19530724,14,32434,43.16,3.824e-07,6.42
associés,19531026,9,27589,32.62,4.788e-05,4.32
associés,19531029,20,37644,53.13,2.460e-09,8.61
associés,19531114,10,37261,26.84,8.675e-05,4.06
associés,19531201,12,26652,45.02,8.347e-07,6.08
associés,19531202,10,28201,35.46,1.572e-05,4.80
associés,19531207,15,39832,37.66,8.102e-07,6.09
associés,19540308,11,29144,37.74,5.726e-06,5.24
associés,19540311,13,39496,32.91,5.785e-06,5.24
associés,19540426,13,28742,45.23,4.404e-07,6.36
associés,19540427,10,31533,31.71,3.175e-05,4.50
associés,19540513,15,36830,40.73,3.981e-07,6.40
associés,19540607,13,41256,31.51,8.061e-06,5.09
associés,19540611,14,50090,27.95,1.381e-05,4.86
associés,19540726,10,30797,32.47,2.742e-05,4.56
associés,19541220,17,36835,46.15,4.691e-08,7.33
associés,19550128,9,28778,31.27,6.085e-05,4.22
associés,19600731,9,28374,31.72,5.617e-05,4.25
associés,19610717,10,25834,38.71,8.902e-06,5.05
associés,19611130,9,30590,29.42,8.565e-05,4.07
associés,19611205,11,34599,31.79,1.861e-05,4.73
associés,19621221,26,39388,66.01,8.748e-12,11.06
associés,19650603,20,44090,45.36,1.658e-08,7.78
associés,19650605,11,44600,24.66,9.422e-05,4.03
associés,19650903,24,38533,62.28,4.994e-11,10.30
associés,19660409,12,43570,27.54,3.150e-05,4.50
associés,19660526,18,42627,42.23,7.890e-08,7.10
associés,19670408,25,41049,60.90,4.641e-11,10.33
associés,19671007,17,45147,37.65,3.695e-07,6.43
associés,19680409,15,52749,28.44,8.746e-06,5.06
associés,19690626,26,58732,44.27,3.405e-09,8.47
associés,19690630,14,61710,22.69,6.250e-05,4.20
associés,19690731,15,41229,36.38,1.100e-06,5.96
associés,19701012,18,49545,36.33,3.715e-07,6.43
associés,19710806,13,50131,25.93,3.322e-05,4.48
associés,19710807,17,44159,38.50,2.975e-07,6.53
associés,19710811,13,46598,27.90,1.979e-05,4.70
associés,19721207,30,80005,37.50,1.369e-08,7.86
associés,19930622,17,76656,22.18,3.713e-05,4.43
associés,20020331,16,68718,23.28,3.174e-05,4.50
associés,20030426,20,77809,25.70,6.051e-06,5.22
associés,20030427,8,12895,62.04,2.585e-06,5.59
associés,20040222,13,36071,36.04,2.852e-06,5.54
associés,20050226,17,63043,26.97,7.717e-06,5.11
universitaires,19571019,15,30475,49.22,4.466e-05,4.35
universitaires,19580412,15,32937,45.54,7.525e-05,4.12
universitaires,19651123,24,51894,46.25,1.892e-05,4.72
universitaires,19661115,20,44561,44.88,3.776e-05,4.42
universitaires,19670302,27,46107,58.56,1.579e-06,5.80
universitaires,19670424,22,48300,45.55,2.650e-05,4.58
universitaires,19680507,24,61573,38.98,7.217e-05,4.14
universitaires,19680508,29,52341,55.41,2.223e-06,5.65
universitaires,19680510,24,54485,44.05,2.813e-05,4.55
universitaires,19680511,23,59752,38.49,8.584e-05,4.07
universitaires,19680513,18,44278,40.65,9.911e-05,4.00
universitaires,19680515,20,48950,40.86,7.501e-05,4.12
universitaires,19680704,25,57117,43.77,2.703e-05,4.57
universitaires,19680724,17,38835,43.77,6.910e-05,4.16
universitaires,19680919,27,60071,44.95,1.832e-05,4.74
universitaires,19800524,27,70265,38.43,6.474e-05,4.19
universitaires,19830119,23,51159,44.96,2.638e-05,4.58
universitaires,19861106,18,38014,47.35,3.372e-05,4.47
universitaires,19870312,27,69538,38.83,5.978e-05,4.22
universitaires,19890425,35,90198,38.80,3.931e-05,4.41
universitaires,19900307,32,83507,38.32,4.994e-05,4.30
universitaires,19900424,60,81176,73.91,7.549e-09,8.12
universitaires,19901016,33,77111,42.80,1.877e-05,4.73
universitaires,19920116,30,60193,49.84,5.703e-06,5.24
universitaires,19920512,95,90548,104.92,2.324e-12,11.63
universitaires,19921022,25,67127,37.24,9.352e-05,4.03
universitaires,20150914,385,116156,331.45,4.356e-38,37.36
administration,19450917,7,10601,66.03,5.321e-06,5.27
administration,19601111,11,36082,30.49,2.032e-05,4.69
administration,19820311,14,55775,25.10,2.442e-05,4.61
administration,20010115,21,98164,21.39,1.893e-05,4.72
administration,20030319,24,137716,17.43,7.290e-05,4.14
administration,20091219,57,72479,78.64,6.279e-18,17.20
administration,20110129,18,71790,25.07,8.429e-06,5.07
administration,20110324,22,110330,19.94,2.996e-05,4.52
administration,20111118,41,129742,31.60,1.885e-08,7.72
administration,20160413,32,151121,21.18,6.113e-06,5.21
administration,20241107,22,101936,21.58,1.510e-05,4.82
comptent,20010816,16,124956,12.80,2.028e-05,4.69
comptent,20060402,6,18899,31.75,5.827e-05,4.23
appelés,19570902,8,29563,27.06,7.433e-05,4.13
appelés,19650527,10,47347,21.12,9.038e-05,4.04
appelés,19700611,14,58764,23.82,7.172e-06,5.14
appelés,19730426,13,52236,24.89,7.631e-06,5.12
appelés,19740808,13,44372,29.30,2.099e-06,5.68
appelés,19740830,12,46372,25.88,8.990e-06,5.05
appelés,19750107,13,67858,19.16,5.161e-05,4.29
appelés,19750115,24,55741,43.06,2.295e-10,9.64
appelés,19750212,16,57526,27.81,8.782e-07,6.06
appelés,19750722,18,50304,35.78,2.951e-08,7.53
appelés,19751107,13,61525,21.13,2.583e-05,4.59
appelés,19751110,19,53011,35.84,1.886e-08,7.72
appelés,19751115,16,58355,27.42,1.003e-06,6.00
appelés,19751128,20,67255,29.74,1.084e-07,6.96
appelés,19751129,24,61488,39.03,9.311e-10,9.03
appelés,19751209,16,81674,19.59,1.825e-05,4.74
appelés,19751215,14,65769,21.29,1.725e-05,4.76
appelés,19751216,13,63636,20.43,3.289e-05,4.48
appelés,19751225,14,46458,30.13,1.012e-06,5.99
appelés,19831031,15,81066,18.50,3.688e-05,4.43
appelés,20000423,16,72967,21.93,7.233e-06,5.14
appelés,20000529,11,52655,20.89,6.139e-05,4.21
appelés,20010520,17,94397,18.01,2.812e-05,4.55
appelés,20040613,17,37260,45.63,3.150e-09,8.50
appelés,20120226,6,13130,45.70,4.352e-05,4.36
appelés,20170611,24,58323,41.15,4.409e-10,9.36
appelés,20170612,104,108924,95.48,7.261e-29,28.14
l'amélioration,19510708,6,9245,64.90,2.214e-05,4.65
l'amélioration,19541227,13,40287,32.27,5.525e-06,5.26
l'amélioration,19690923,18,59617,30.19,1.717e-06,5.77
l'amélioration,19710908,14,54698,25.60,2.201e-05,4.66
l'amélioration,19730430,16,62238,25.71,1.196e-05,4.92
l'amélioration,19740921,14,64541,21.69,7.149e-05,4.15
