horodatage,tag,media,demi,seuil,filtre,nettoie,pics,n_pics_seuil,n_mots,n_nms,n_bords,n_centres_ecartes,n_plates,n_fenetres,D,K50,K50_frac,rang_eff,rang_eff_frac,cum3,cum6,cum10,gain6,cum6_nul,exces6,v1,v2,v3,v4,v5,v6,duree_s,cum6_rot,alignement6
2026-07-31T19:32:08,lefigaro7j_d25_s6_noms_n0_e5000,lefigaro7j,25,6,noms,0,_s3,5218,2012,2896,208,0,0,2688,51,10,0.2000,23.06,0.4611,0.2842,0.4151,0.5191,3.459,0.3063,1.355,0.124848,0.091000,0.068320,0.051872,0.042079,0.036962,0,0.3242,1.280
2026-07-31T19:32:09,lefigaro7j_d25_s6_noms_propres_n0_e5000,lefigaro7j,25,6,noms_propres,0,_s3,767,328,496,44,0,0,452,51,8,0.1600,19.00,0.3800,0.3280,0.4575,0.5709,3.812,0.3470,1.318,0.137318,0.118379,0.072344,0.048615,0.044595,0.036208,0,0.3462,1.321
2026-07-31T19:32:11,lefigaro7j_d50_s4_tous_n0_e5000,lefigaro7j,50,4,tous,0,_s3,18274,5503,9279,1223,0,0,5000,101,25,0.2500,52.80,0.5280,0.1642,0.2491,0.3267,4.152,0.1546,1.611,0.068371,0.053006,0.042775,0.035808,0.025941,0.023208,1,0.2126,1.172
2026-07-31T19:32:13,lefigaro7j_d50_s4_sans_verbes_n0_e5000,lefigaro7j,50,4,sans_verbes,0,_s3,16710,4793,8364,1137,0,0,5000,101,24,0.2400,51.83,0.5183,0.1656,0.2535,0.3329,4.225,0.1603,1.581,0.068802,0.053568,0.043267,0.037507,0.026558,0.023807,1,0.2142,1.184
2026-07-31T19:32:15,lefigaro7j_d50_s4_noms_n0_e5000,lefigaro7j,50,4,noms,0,_s3,14775,4095,7340,1023,0,0,5000,101,24,0.2400,51.96,0.5196,0.1647,0.2541,0.3340,4.235,0.1612,1.577,0.066739,0.054015,0.043946,0.037845,0.027265,0.024307,1,0.2135,1.190
2026-07-31T19:32:17,lefigaro7j_d50_s4_noms_propres_n0_e5000,lefigaro7j,50,4,noms_propres,0,_s3,2290,592,1140,155,0,0,985,101,19,0.1900,45.71,0.4571,0.1773,0.2798,0.3687,4.663,0.1915,1.461,0.066999,0.061351,0.048908,0.042240,0.032902,0.027405,0,0.2266,1.235
2026-07-31T19:32:18,lefigaro7j_d50_s6_tous_n0_e5000,lefigaro7j,50,6,tous,0,_s3,6157,2292,3233,456,0,0,2777,101,18,0.1800,38.67,0.3867,0.2122,0.3139,0.3950,5.231,0.2112,1.486,0.092191,0.068139,0.051821,0.043457,0.031339,0.026927,1,0.2243,1.399
2026-07-31T19:32:20,lefigaro7j_d50_s6_sans_verbes_n0_e5000,lefigaro7j,50,6,sans_verbes,0,_s3,5825,2104,3014,438,0,0,2576,101,18,0.1800,38.91,0.3891,0.2098,0.3126,0.3948,5.210,0.2145,1.457,0.092030,0.066300,0.051514,0.043530,0.031905,0.027323,1,0.2214,1.412
2026-07-31T19:32:21,lefigaro7j_d50_s6_noms_n0_e5000,lefigaro7j,50,6,noms,0,_s3,5218,1884,2701,398,0,0,2303,101,18,0.1800,38.58,0.3858,0.2108,0.3140,0.3967,5.234,0.2150,1.461,0.092500,0.066529,0.051777,0.043856,0.032297,0.027065,1,0.2242,1.401
2026-07-31T19:32:23,lefigaro7j_d50_s6_noms_propres_n0_e5000,lefigaro7j,50,6,noms_propres,0,_s3,767,312,464,75,0,0,389,101,14,0.1400,31.17,0.3117,0.2424,0.3497,0.4412,5.828,0.2557,1.367,0.103800,0.084188,0.054415,0.042494,0.035333,0.029439,0,0.2450,1.427
2026-07-31T19:32:26,lesechos_d10_s4_tous_n5000_e5000,lesechos,10,4,tous,5000,_s3,62592,8655,50055,125,4011,0,5000,21,7,0.3500,15.96,0.7980,0.3001,0.4713,0.6547,1.571,0.4196,1.123,0.134306,0.099481,0.066329,0.061616,0.057219,0.052325,2,0.3822,1.233
2026-07-31T19:32:28,lesechos_d10_s4_sans_verbes_n5000_e5000,lesechos,10,4,sans_verbes,5000,_s3,58807,7144,46642,110,3834,0,5000,21,7,0.3500,16.28,0.8141,0.2932,0.4628,0.6457,1.543,0.4150,1.115,0.129044,0.098805,0.065329,0.063350,0.054292,0.051979,2,0.3786,1.223
2026-07-31T19:32:31,lesechos_d10_s4_noms_n5000_e5000,lesechos,10,4,noms,5000,_s3,52486,5792,41346,96,3507,0,5000,21,7,0.3500,16.10,0.8052,0.2969,0.4740,0.6555,1.580,0.4259,1.113,0.128270,0.102029,0.066585,0.064455,0.060717,0.051936,2,0.3825,1.239
2026-07-31T19:32:33,lesechos_d10_s4_noms_propres_n5000_e5000,lesechos,10,4,noms_propres,5000,_s3,8682,621,5995,12,798,0,5000,21,6,0.3000,14.09,0.7044,0.3470,0.5283,0.6988,1.761,0.4685,1.128,0.154948,0.116929,0.075139,0.068787,0.059363,0.053087,1,0.4080,1.295
2026-07-31T19:32:36,lesechos_d10_s6_tous_n5000_e5000,lesechos,10,6,tous,5000,_s3,16794,4650,13380,28,1532,0,5000,21,6,0.3000,13.57,0.6783,0.3561,0.5442,0.7088,1.814,0.4795,1.135,0.164020,0.118266,0.073788,0.068747,0.065331,0.054080,1,0.3917,1.390
2026-07-31T19:32:38,lesechos_d10_s6_sans_verbes_n5000_e5000,lesechos,10,6,sans_verbes,5000,_s3,16134,4288,12802,24,1479,0,5000,21,6,0.3000,13.26,0.6631,0.3654,0.5478,0.7077,1.826,0.4835,1.133,0.169296,0.121397,0.074741,0.068283,0.062751,0.051284,1,0.3958,1.384
2026-07-31T19:32:40,lesechos_d10_s6_noms_n5000_e5000,lesechos,10,6,noms,5000,_s3,14670,3724,11572,21,1358,0,5000,21,6,0.3000,13.39,0.6696,0.3613,0.5460,0.7092,1.820,0.4802,1.137,0.166314,0.121882,0.073092,0.066422,0.064784,0.053525,1,0.3959,1.379
2026-07-31T19:32:43,lesechos_d10_s6_noms_propres_n5000_e5000,lesechos,10,6,noms_propres,5000,_s3,2999,485,2012,4,325,0,1683,21,5,0.2500,12.20,0.6098,0.3900,0.5776,0.7484,1.925,0.5120,1.128,0.183881,0.124870,0.081251,0.073257,0.060215,0.054168,1,0.4219,1.369
2026-07-31T19:32:45,lesechos_d15_s4_tous_n5000_e5000,lesechos,15,4,tous,5000,_s3,62592,8652,48521,185,3871,0,5000,31,10,0.3333,23.57,0.7856,0.2311,0.3629,0.5007,1.815,0.3212,1.130,0.105049,0.071461,0.054577,0.049603,0.043777,0.038451,2,0.2702,1.343
2026-07-31T19:32:48,lesechos_d15_s4_sans_verbes_n5000_e5000,lesechos,15,4,sans_verbes,5000,_s3,58807,7143,45151,167,3694,0,5000,31,11,0.3667,23.90,0.7967,0.2259,0.3574,0.4984,1.787,0.3190,1.120,0.101785,0.070869,0.053266,0.050042,0.042867,0.038541,2,0.2677,1.335
2026-07-31T19:32:51,lesechos_d15_s4_noms_n5000_e5000,lesechos,15,4,noms,5000,_s3,52486,5792,39965,141,3375,0,5000,31,10,0.3333,23.51,0.7836,0.2318,0.3643,0.5047,1.822,0.3242,1.124,0.104574,0.071873,0.055309,0.048407,0.044169,0.039973,2,0.2719,1.340
2026-07-31T19:32:53,lesechos_d15_s4_noms_propres_n5000_e5000,lesechos,15,4,noms_propres,5000,_s3,8682,621,5747,16,768,0,4963,31,9,0.3000,19.98,0.6661,0.2800,0.4200,0.5597,2.100,0.3746,1.121,0.128883,0.090802,0.060356,0.055639,0.043897,0.040391,1,0.2934,1.431
2026-07-31T19:32:55,lesechos_d15_s6_tous_n5000_e5000,lesechos,15,6,tous,5000,_s3,16794,4645,13079,47,1492,0,5000,31,8,0.2667,18.73,0.6243,0.2930,0.4342,0.5690,2.171,0.3831,1.133,0.143621,0.092487,0.056874,0.055577,0.046409,0.039248,1,0.2812,1.544
2026-07-31T19:32:57,lesechos_d15_s6_sans_verbes_n5000_e5000,lesechos,15,6,sans_verbes,5000,_s3,16134,4283,12504,43,1439,0,5000,31,8,0.2667,18.91,0.6302,0.2916,0.4338,0.5658,2.169,0.3825,1.134,0.141708,0.091990,0.057925,0.054634,0.046824,0.040762,1,0.2812,1.543
2026-07-31T19:33:00,lesechos_d15_s6_noms_n5000_e5000,lesechos,15,6,noms,5000,_s3,14670,3720,11291,38,1320,0,5000,31,8,0.2667,18.52,0.6172,0.2959,0.4418,0.5815,2.209,0.3907,1.131,0.143227,0.093207,0.059512,0.056983,0.048141,0.040743,1,0.2848,1.551
2026-07-31T19:33:02,lesechos_d15_s6_noms_propres_n5000_e5000,lesechos,15,6,noms_propres,5000,_s3,2999,484,1943,5,309,0,1629,31,7,0.2333,16.50,0.5500,0.3272,0.4759,0.6177,2.379,0.4239,1.123,0.160939,0.098628,0.067595,0.056966,0.046466,0.045297,1,0.3077,1.546
2026-07-31T19:33:04,lesechos_d25_s4_tous_n5000_e5000,lesechos,25,4,tous,5000,_s3,62592,8645,46348,269,3658,0,5000,51,17,0.3400,36.97,0.7393,0.1800,0.2704,0.3661,2.253,0.2427,1.114,0.083253,0.051850,0.044850,0.034077,0.028982,0.027364,2,0.1796,1.506
2026-07-31T19:33:07,lesechos_d25_s4_sans_verbes_n5000_e5000,lesechos,25,4,sans_verbes,5000,_s3,58807,7141,43046,241,3488,0,5000,51,17,0.3400,36.44,0.7288,0.1833,0.2752,0.3727,2.293,0.2462,1.118,0.084159,0.053025,0.046117,0.035342,0.029598,0.026960,2,0.1819,1.513
2026-07-31T19:33:10,lesechos_d25_s4_noms_n5000_e5000,lesechos,25,4,noms,5000,_s3,52486,5790,38038,204,3186,0,5000,51,17,0.3400,36.32,0.7264,0.1844,0.2769,0.3730,2.307,0.2449,1.131,0.084683,0.053428,0.046301,0.034664,0.029282,0.028539,2,0.1804,1.535
2026-07-31T19:33:12,lesechos_d25_s4_noms_propres_n5000_e5000,lesechos,25,4,noms_propres,5000,_s3,8682,621,5383,24,714,0,4645,51,14,0.2800,30.00,0.6000,0.2250,0.3286,0.4298,2.738,0.2940,1.118,0.107233,0.066355,0.051443,0.039701,0.032745,0.031075,1,0.2012,1.633
2026-07-31T19:33:15,lesechos_d25_s6_tous_n5000_e5000,lesechos,25,6,tous,5000,_s3,16794,4638,12658,69,1450,0,5000,51,13,0.2600,27.56,0.5512,0.2395,0.3439,0.4450,2.866,0.3046,1.129,0.121045,0.068835,0.049612,0.040380,0.034633,0.029366,1,0.1908,1.802
2026-07-31T19:33:17,lesechos_d25_s6_sans_verbes_n5000_e5000,lesechos,25,6,sans_verbes,5000,_s3,16134,4277,12097,64,1398,0,5000,51,13,0.2600,27.72,0.5544,0.2381,0.3428,0.4446,2.857,0.3059,1.121,0.120550,0.067345,0.050240,0.040428,0.034142,0.030088,1,0.1917,1.788
2026-07-31T19:33:19,lesechos_d25_s6_noms_n5000_e5000,lesechos,25,6,noms,5000,_s3,14670,3715,10909,58,1281,0,5000,51,13,0.2600,28.24,0.5648,0.2347,0.3401,0.4420,2.834,0.3014,1.128,0.117197,0.068128,0.049403,0.040298,0.033721,0.031325,1,0.1898,1.792
2026-07-31T19:33:21,lesechos_d25_s6_noms_propres_n5000_e5000,lesechos,25,6,noms_propres,5000,_s3,2999,484,1843,9,299,0,1535,51,11,0.2200,22.81,0.4562,0.2765,0.3893,0.4957,3.244,0.3472,1.121,0.143249,0.076499,0.056712,0.043513,0.035976,0.033364,1,0.2149,1.811
2026-07-31T19:33:25,lesechos_d50_s4_tous_n5000_e5000,lesechos,50,4,tous,5000,_s3,62592,8637,42805,453,3348,0,5000,101,34,0.3400,67.95,0.6795,0.1288,0.1864,0.2428,3.106,0.1634,1.140,0.062231,0.036875,0.029657,0.021355,0.020052,0.016214,2,0.1082,1.723
2026-07-31T19:33:28,lesechos_d50_s4_sans_verbes_n5000_e5000,lesechos,50,4,sans_verbes,5000,_s3,58807,7136,39588,412,3184,0,5000,101,33,0.3300,66.43,0.6643,0.1329,0.1918,0.2500,3.197,0.1674,1.146,0.063418,0.037319,0.032144,0.022219,0.019884,0.016859,2,0.1090,1.760
2026-07-31T19:33:31,lesechos_d50_s4_noms_n5000_e5000,lesechos,50,4,noms,5000,_s3,52486,5789,34845,355,2906,0,5000,101,34,0.3400,67.05,0.6705,0.1298,0.1884,0.2465,3.140,0.1629,1.156,0.063643,0.036783,0.029405,0.022836,0.019256,0.016473,2,0.1099,1.714
2026-07-31T19:33:33,lesechos_d50_s4_noms_propres_n5000_e5000,lesechos,50,4,noms_propres,5000,_s3,8682,621,4789,46,639,0,4104,101,28,0.2800,53.79,0.5379,0.1640,0.2337,0.2991,3.896,0.2060,1.134,0.079992,0.043895,0.040163,0.026158,0.024061,0.019465,1,0.1243,1.881
2026-07-31T19:33:36,lesechos_d50_s6_tous_n5000_e5000,lesechos,50,6,tous,5000,_s3,16794,4628,12008,118,1370,0,5000,101,28,0.2800,50.74,0.5074,0.1728,0.2399,0.3052,3.998,0.2138,1.122,0.087678,0.045280,0.039854,0.024342,0.022229,0.020475,2,0.1159,2.069
2026-07-31T19:33:39,lesechos_d50_s6_sans_verbes_n5000_e5000,lesechos,50,6,sans_verbes,5000,_s3,16134,4268,11454,112,1318,0,5000,101,27,0.2700,49.15,0.4915,0.1764,0.2458,0.3105,4.097,0.2137,1.150,0.091322,0.044564,0.040543,0.026154,0.022417,0.020815,2,0.1184,2.077
2026-07-31T19:33:42,lesechos_d50_s6_noms_n5000_e5000,lesechos,50,6,noms,5000,_s3,14670,3707,10304,103,1207,0,5000,101,27,0.2700,48.85,0.4885,0.1771,0.2466,0.3126,4.109,0.2164,1.139,0.091394,0.046021,0.039704,0.026052,0.022627,0.020760,2,0.1173,2.102
2026-07-31T19:33:44,lesechos_d50_s6_noms_propres_n5000_e5000,lesechos,50,6,noms_propres,5000,_s3,2999,483,1692,15,275,0,1402,101,21,0.2100,37.96,0.3796,0.2111,0.2916,0.3677,4.860,0.2569,1.135,0.111334,0.052569,0.047246,0.030746,0.027034,0.022700,1,0.1360,2.144
2026-07-31T19:33:46,lesechos3j_d10_s4_tous_n0_e5000,lesechos3j,10,4,tous,0,_s3,23167,6500,17779,150,0,0,5000,21,7,0.3500,16.19,0.8094,0.3001,0.4660,0.6446,1.553,0.3871,1.204,0.131744,0.096660,0.071652,0.059732,0.056037,0.050218,1,0.4033,1.156
2026-07-31T19:33:48,lesechos3j_d10_s4_sans_verbes_n0_e5000,lesechos3j,10,4,sans_verbes,0,_s3,21705,5677,16521,136,0,0,5000,21,7,0.3500,16.22,0.8109,0.2984,0.4675,0.6484,1.558,0.3927,1.190,0.129187,0.098133,0.071057,0.062735,0.056006,0.050340,1,0.4045,1.156
2026-07-31T19:33:49,lesechos3j_d10_s4_noms_n0_e5000,lesechos3j,10,4,noms,0,_s3,19195,4784,14551,117,0,0,5000,21,7,0.3500,15.83,0.7917,0.3083,0.4773,0.6523,1.591,0.3940,1.212,0.135853,0.099292,0.073195,0.063477,0.055679,0.049848,1,0.4074,1.172
2026-07-31T19:33:51,lesechos3j_d10_s4_noms_propres_n0_e5000,lesechos3j,10,4,noms_propres,0,_s3,2961,587,2128,18,0,0,2110,21,6,0.3000,14.19,0.7095,0.3478,0.5241,0.6927,1.747,0.4362,1.202,0.154081,0.115590,0.078153,0.067718,0.059840,0.048756,0,0.4346,1.206
2026-07-31T19:33:52,lesechos3j_d10_s6_tous_n0_e5000,lesechos3j,10,6,tous,0,_s3,5834,2696,4595,36,0,0,4559,21,5,0.2500,12.58,0.6291,0.3888,0.5595,0.7170,1.865,0.4543,1.232,0.179841,0.126308,0.082646,0.068819,0.056603,0.045313,1,0.4251,1.316
2026-07-31T19:33:54,lesechos3j_d10_s6_sans_verbes_n0_e5000,lesechos3j,10,6,sans_verbes,0,_s3,5583,2547,4400,32,0,0,4368,21,5,0.2500,12.49,0.6247,0.3916,0.5625,0.7181,1.875,0.4558,1.234,0.180662,0.127563,0.083413,0.069175,0.056679,0.044975,1,0.4252,1.323
2026-07-31T19:33:55,lesechos3j_d10_s6_noms_n0_e5000,lesechos3j,10,6,noms,0,_s3,4969,2244,3911,29,0,0,3882,21,5,0.2500,12.44,0.6219,0.3931,0.5644,0.7201,1.881,0.4561,1.238,0.181064,0.128491,0.083498,0.069506,0.057013,0.044855,1,0.4284,1.318
2026-07-31T19:33:57,lesechos3j_d10_s6_noms_propres_n0_e5000,lesechos3j,10,6,noms_propres,0,_s3,806,347,643,9,0,0,634,21,4,0.2000,10.19,0.5094,0.4569,0.6289,0.7762,2.096,0.5087,1.236,0.209452,0.160752,0.086731,0.070870,0.059357,0.041756,0,0.4510,1.395
2026-07-31T19:33:59,lesechos3j_d15_s4_tous_n0_e5000,lesechos3j,15,4,tous,0,_s3,23167,6498,17371,191,0,0,5000,31,11,0.3667,23.83,0.7944,0.2263,0.3534,0.4905,1.767,0.2986,1.184,0.106019,0.069576,0.050669,0.047094,0.041881,0.038165,1,0.2994,1.180
2026-07-31T19:34:00,lesechos3j_d15_s4_sans_verbes_n0_e5000,lesechos3j,15,4,sans_verbes,0,_s3,21705,5675,16126,176,0,0,5000,31,10,0.3333,22.91,0.7636,0.2417,0.3708,0.5047,1.854,0.3096,1.198,0.111281,0.074601,0.055866,0.048504,0.041859,0.038672,1,0.3052,1.215
2026-07-31T19:34:02,lesechos3j_d15_s4_noms_n0_e5000,lesechos3j,15,4,noms,0,_s3,19195,4783,14190,155,0,0,5000,31,10,0.3333,23.32,0.7773,0.2364,0.3651,0.5010,1.826,0.3037,1.202,0.107954,0.073062,0.055418,0.047804,0.042265,0.038633,1,0.3056,1.195
2026-07-31T19:34:04,lesechos3j_d15_s4_noms_propres_n0_e5000,lesechos3j,15,4,noms_propres,0,_s3,2961,587,2064,22,0,0,2042,31,9,0.3000,19.98,0.6659,0.2795,0.4204,0.5575,2.102,0.3516,1.196,0.130977,0.087524,0.061008,0.054349,0.045593,0.040945,0,0.3330,1.262
2026-07-31T19:34:05,lesechos3j_d15_s6_tous_n0_e5000,lesechos3j,15,6,tous,0,_s3,5834,2693,4533,51,0,0,4482,31,8,0.2667,17.15,0.5717,0.3204,0.4580,0.5848,2.290,0.3701,1.238,0.159834,0.096167,0.064434,0.054461,0.044411,0.038703,1,0.3271,1.400
2026-07-31T19:34:07,lesechos3j_d15_s6_sans_verbes_n0_e5000,lesechos3j,15,6,sans_verbes,0,_s3,5583,2544,4340,47,0,0,4293,31,8,0.2667,17.02,0.5673,0.3228,0.4604,0.5868,2.302,0.3719,1.238,0.160825,0.097144,0.064874,0.054622,0.044617,0.038323,1,0.3281,1.403
2026-07-31T19:34:09,lesechos3j_d15_s6_noms_n0_e5000,lesechos3j,15,6,noms,0,_s3,4969,2242,3855,43,0,0,3812,31,7,0.2333,16.92,0.5640,0.3248,0.4634,0.5887,2.317,0.3733,1.241,0.160880,0.098960,0.064996,0.054587,0.045127,0.038864,1,0.3310,1.400
2026-07-31T19:34:10,lesechos3j_d15_s6_noms_propres_n0_e5000,lesechos3j,15,6,noms_propres,0,_s3,806,347,632,10,0,0,622,31,6,0.2000,13.65,0.4549,0.3798,0.5250,0.6541,2.625,0.4274,1.228,0.190150,0.119843,0.069808,0.057698,0.046182,0.041310,0,0.3480,1.509
2026-07-31T19:34:12,lesechos3j_d25_s4_tous_n0_e5000,lesechos3j,25,4,tous,0,_s3,23167,6486,16721,287,0,0,5000,51,17,0.3400,37.39,0.7479,0.1724,0.2666,0.3645,2.222,0.2220,1.201,0.083616,0.049631,0.039184,0.036314,0.029980,0.027916,1,0.2156,1.237
2026-07-31T19:34:14,lesechos3j_d25_s4_sans_verbes_n0_e5000,lesechos3j,25,4,sans_verbes,0,_s3,21705,5668,15495,266,0,0,5000,51,17,0.3400,36.48,0.7296,0.1764,0.2717,0.3703,2.264,0.2259,1.203,0.088164,0.049825,0.038446,0.036350,0.030023,0.028927,1,0.2166,1.255
2026-07-31T19:34:16,lesechos3j_d25_s4_noms_n0_e5000,lesechos3j,25,4,noms,0,_s3,19195,4777,13616,234,0,0,5000,51,17,0.3400,36.77,0.7354,0.1757,0.2711,0.3695,2.259,0.2243,1.209,0.086560,0.050153,0.038937,0.035756,0.030903,0.028799,1,0.2170,1.249
2026-07-31T19:34:18,lesechos3j_d25_s4_noms_propres_n0_e5000,lesechos3j,25,4,noms_propres,0,_s3,2961,587,1967,31,0,0,1936,51,14,0.2800,30.49,0.6098,0.2154,0.3225,0.4268,2.687,0.2689,1.199,0.107332,0.061558,0.046546,0.041177,0.033295,0.032565,0,0.2396,1.346
2026-07-31T19:34:19,lesechos3j_d25_s6_tous_n0_e5000,lesechos3j,25,6,tous,0,_s3,5834,2683,4450,70,0,0,4380,51,13,0.2600,25.65,0.5130,0.2499,0.3558,0.4550,2.965,0.2860,1.244,0.134326,0.068466,0.047153,0.041837,0.032509,0.031489,1,0.2373,1.499
2026-07-31T19:34:21,lesechos3j_d25_s6_sans_verbes_n0_e5000,lesechos3j,25,6,sans_verbes,0,_s3,5583,2535,4258,65,0,0,4193,51,13,0.2600,25.40,0.5079,0.2519,0.3583,0.4578,2.986,0.2880,1.244,0.135422,0.069127,0.047389,0.042026,0.032772,0.031535,1,0.2385,1.502
2026-07-31T19:34:23,lesechos3j_d25_s6_noms_n0_e5000,lesechos3j,25,6,noms,0,_s3,4969,2233,3781,61,0,0,3720,51,13,0.2600,25.39,0.5079,0.2526,0.3595,0.4594,2.996,0.2887,1.245,0.134590,0.070349,0.047674,0.041987,0.033182,0.031739,1,0.2399,1.499
2026-07-31T19:34:24,lesechos3j_d25_s6_noms_propres_n0_e5000,lesechos3j,25,6,noms_propres,0,_s3,806,347,612,11,0,0,601,51,9,0.1800,19.24,0.3848,0.3098,0.4257,0.5346,3.548,0.3480,1.223,0.164950,0.086837,0.057979,0.045259,0.037073,0.033616,0,0.2569,1.657
2026-07-31T19:34:26,lesechos3j_d50_s4_tous_n0_e5000,lesechos3j,50,4,tous,0,_s3,23167,6453,15430,548,0,0,5000,101,34,0.3400,70.35,0.7035,0.1203,0.1807,0.2399,3.011,0.1438,1.256,0.059671,0.031201,0.029444,0.021930,0.019580,0.018824,1,0.1350,1.338
2026-07-31T19:34:28,lesechos3j_d50_s4_sans_verbes_n0_e5000,lesechos3j,50,4,sans_verbes,0,_s3,21705,5636,14255,509,0,0,5000,101,33,0.3300,68.37,0.6837,0.1240,0.1869,0.2490,3.115,0.1494,1.251,0.061801,0.032562,0.029671,0.023567,0.020471,0.018836,1,0.1386,1.348
2026-07-31T19:34:31,lesechos3j_d50_s4_noms_n0_e5000,lesechos3j,50,4,noms,0,_s3,19195,4752,12503,446,0,0,5000,101,34,0.3400,68.26,0.6826,0.1249,0.1883,0.2492,3.138,0.1498,1.256,0.061846,0.032055,0.030962,0.023560,0.020839,0.018996,1,0.1384,1.361
2026-07-31T19:34:32,lesechos3j_d50_s4_noms_propres_n0_e5000,lesechos3j,50,4,noms_propres,0,_s3,2961,586,1809,50,0,0,1759,101,27,0.2700,55.23,0.5523,0.1514,0.2281,0.2971,3.801,0.1843,1.237,0.077698,0.040006,0.033667,0.031630,0.024302,0.020769,1,0.1526,1.495
2026-07-31T19:34:34,lesechos3j_d50_s6_tous_n0_e5000,lesechos3j,50,6,tous,0,_s3,5834,2647,4254,169,0,0,4085,101,27,0.2700,46.47,0.4647,0.1755,0.2510,0.3183,4.184,0.1989,1.262,0.099825,0.043068,0.032634,0.029947,0.024104,0.021459,1,0.1539,1.631
2026-07-31T19:34:36,lesechos3j_d50_s6_sans_verbes_n0_e5000,lesechos3j,50,6,sans_verbes,0,_s3,5583,2502,4065,158,0,0,3907,101,26,0.2600,45.91,0.4591,0.1768,0.2534,0.3211,4.224,0.2004,1.265,0.100796,0.043476,0.032576,0.030317,0.024516,0.021744,1,0.1551,1.634
2026-07-31T19:34:38,lesechos3j_d50_s6_noms_n0_e5000,lesechos3j,50,6,noms,0,_s3,4969,2206,3608,141,0,0,3467,101,26,0.2600,45.53,0.4553,0.1782,0.2554,0.3238,4.257,0.2011,1.270,0.101068,0.044225,0.032931,0.030557,0.024585,0.022038,1,0.1572,1.624
2026-07-31T19:34:40,lesechos3j_d50_s6_noms_propres_n0_e5000,lesechos3j,50,6,noms_propres,0,_s3,806,346,585,17,0,0,568,101,17,0.1700,32.24,0.3224,0.2304,0.3178,0.3958,5.296,0.2514,1.264,0.126656,0.060309,0.043430,0.035638,0.028060,0.023697,0,0.1732,1.835
2026-07-31T19:34:41,lesechos7j_d10_s4_tous_n0_e5000,lesechos7j,10,4,tous,0,_s3,12297,4584,8821,188,0,0,5000,21,6,0.3000,14.64,0.7319,0.3413,0.5056,0.6727,1.685,0.3976,1.271,0.149575,0.113948,0.077812,0.061341,0.056583,0.046330,1,0.4543,1.113
2026-07-31T19:34:43,lesechos7j_d10_s4_sans_verbes_n0_e5000,lesechos7j,10,4,sans_verbes,0,_s3,11594,4155,8257,175,0,0,5000,21,6,0.3000,14.63,0.7316,0.3427,0.5063,0.6745,1.688,0.4034,1.255,0.147687,0.116441,0.078587,0.061522,0.055506,0.046516,1,0.4571,1.107
2026-07-31T19:34:44,lesechos7j_d10_s4_noms_n0_e5000,lesechos7j,10,4,noms,0,_s3,10215,3568,7256,156,0,0,5000,21,6,0.3000,14.45,0.7224,0.3482,0.5110,0.6783,1.703,0.4026,1.269,0.149167,0.119503,0.079511,0.060674,0.054528,0.047654,0,0.4599,1.111
2026-07-31T19:34:46,lesechos7j_d10_s4_noms_propres_n0_e5000,lesechos7j,10,4,noms_propres,0,_s3,1690,493,1158,22,0,0,1136,21,6,0.3000,13.53,0.6763,0.3735,0.5418,0.7065,1.806,0.4350,1.246,0.151517,0.135552,0.086432,0.064038,0.054343,0.049948,0,0.4649,1.165
2026-07-31T19:34:47,lesechos7j_d10_s6_tous_n0_e5000,lesechos7j,10,6,tous,0,_s3,3321,1742,2451,55,0,0,2396,21,4,0.2000,10.69,0.5343,0.4480,0.6101,0.7512,2.034,0.4716,1.294,0.202808,0.154947,0.090212,0.062736,0.056428,0.042972,0,0.4946,1.234
2026-07-31T19:34:49,lesechos7j_d10_s6_sans_verbes_n0_e5000,lesechos7j,10,6,sans_verbes,0,_s3,3170,1654,2342,52,0,0,2290,21,4,0.2000,10.68,0.5339,0.4489,0.6110,0.7522,2.037,0.4721,1.294,0.202431,0.155359,0.091080,0.062824,0.056193,0.043068,0,0.4955,1.233
2026-07-31T19:34:50,lesechos7j_d10_s6_noms_n0_e5000,lesechos7j,10,6,noms,0,_s3,2807,1466,2080,47,0,0,2033,21,4,0.2000,10.65,0.5324,0.4498,0.6132,0.7538,2.044,0.4746,1.292,0.203603,0.153752,0.092452,0.063289,0.056601,0.043506,0,0.4974,1.233
2026-07-31T19:34:51,lesechos7j_d10_s6_noms_propres_n0_e5000,lesechos7j,10,6,noms_propres,0,_s3,470,243,368,10,0,0,358,21,4,0.2000,9.73,0.4867,0.4850,0.6522,0.7941,2.174,0.5235,1.246,0.204906,0.175063,0.105080,0.062214,0.060269,0.044663,0,0.5074,1.285
2026-07-31T19:34:53,lesechos7j_d15_s4_tous_n0_e5000,lesechos7j,15,4,tous,0,_s3,12297,4566,8567,271,0,0,5000,31,10,0.3333,21.09,0.7031,0.2703,0.4003,0.5299,2.001,0.3139,1.275,0.122612,0.086482,0.061220,0.048953,0.044356,0.036628,1,0.3519,1.138
2026-07-31T19:34:55,lesechos7j_d15_s4_sans_verbes_n0_e5000,lesechos7j,15,4,sans_verbes,0,_s3,11594,4139,8009,253,0,0,5000,31,9,0.3000,21.18,0.7060,0.2693,0.3995,0.5327,1.997,0.3154,1.267,0.120161,0.088025,0.061153,0.049722,0.043004,0.037392,1,0.3544,1.127
