mot,date,X_t,N_t,f_t,p_t,surprise
cuba,19621102,108,113404,95.23,9.380e-10,9.03
cuba,19621106,104,122710,84.75,7.325e-09,8.14
cuba,19621109,58,123651,46.91,2.145e-05,4.67
cuba,19621113,62,116605,53.17,6.046e-06,5.22
cuba,19621116,51,121369,42.02,6.181e-05,4.21
cuba,19621120,49,96233,50.92,1.219e-05,4.91
cuba,19621123,81,118536,68.33,2.428e-07,6.61
cuba,19621127,45,101347,44.40,4.470e-05,4.35
cuba,19621214,59,124762,47.29,1.960e-05,4.71
cuba,19630101,62,114853,53.98,5.183e-06,5.29
cuba,19630525,48,116859,41.08,7.825e-05,4.11
cuba,19640208,71,132841,53.45,4.958e-06,5.30
cuba,19641029,55,121551,45.25,3.104e-05,4.51
cuba,19901125,52,124618,41.73,6.426e-05,4.19
cuba,19970814,70,133464,52.45,6.107e-06,5.21
cuba,20060802,76,157988,48.10,1.334e-05,4.87
cuba,20081231,63,126278,49.89,1.114e-05,4.95
cuba,20141218,173,315001,54.92,1.917e-06,5.72
cuba,20150511,40,84622,47.27,3.058e-05,4.51
cuba,20161128,116,280138,41.41,4.112e-05,4.39
dettes,19450528,13,43593,29.82,5.354e-06,5.27
dettes,19520204,23,83211,27.64,5.241e-07,6.28
dettes,19520812,19,85429,22.24,9.882e-06,5.01
dettes,19691217,31,168876,18.36,1.283e-05,4.89
dettes,20100516,28,173047,16.18,5.085e-05,4.29
dettes,20100627,28,174698,16.03,5.514e-05,4.26
dettes,20110716,26,151626,17.15,3.645e-05,4.44
dettes,20110719,34,226396,15.02,6.699e-05,4.17
dettes,20110809,52,208847,24.90,9.035e-08,7.04
dettes,20110815,31,138729,22.35,1.674e-06,5.78
dettes,20110818,35,244713,14.30,9.689e-05,4.01
dettes,20150123,40,267364,14.96,5.356e-05,4.27
dettes,20150204,53,384518,13.78,7.842e-05,4.11
législatif,19480811,11,65693,16.74,2.942e-05,4.53
législatif,19580819,15,101833,14.73,1.482e-05,4.83
législatif,19610904,12,87928,13.65,7.522e-05,4.12
législatif,19730111,21,166289,12.63,1.324e-05,4.88
législatif,19810806,21,134992,15.56,1.728e-06,5.76
législatif,20000713,30,270001,11.11,1.451e-05,4.84
législatif,20000719,39,206740,18.86,6.321e-09,8.20
législatif,20000722,29,232824,12.46,4.905e-06,5.31
législatif,20060125,44,377833,11.65,3.286e-06,5.48
piano,19540818,26,89385,29.09,2.335e-06,5.63
piano,19901205,91,197131,46.16,1.909e-11,10.72
piano,19910605,96,205880,46.63,1.267e-11,10.90
piano,19921209,43,218928,19.64,3.528e-05,4.45
piano,19921223,67,176078,38.05,2.376e-09,8.62
piano,19931127,52,236283,22.01,8.436e-06,5.07
piano,19931203,57,199703,28.54,3.080e-07,6.51
piano,19971221,54,173196,31.18,1.033e-07,6.99
piano,20010804,69,316517,21.80,6.316e-06,5.20
piano,20010807,75,311888,24.05,1.765e-06,5.75
piano,20050705,81,488086,16.60,8.774e-05,4.06
piano,20190405,50,288708,17.32,9.111e-05,4.04
piano,20220116,52,224040,23.21,4.704e-06,5.33
piano,20241125,64,267019,23.97,2.314e-06,5.64
souffrance,19750526,26,186374,13.95,1.127e-05,4.95
souffrance,19840211,31,192296,16.12,1.287e-06,5.89
souffrance,20010804,45,316517,14.22,1.894e-06,5.72
souffrance,20080827,31,211390,14.66,3.796e-06,5.42
souffrance,20110129,22,183828,11.97,7.502e-05,4.12
horaires,19570914,18,94493,19.05,4.521e-06,5.34
horaires,19610828,14,93097,15.04,8.784e-05,4.06
horaires,19700414,32,184281,17.36,1.115e-06,5.95
horaires,19800705,20,124074,16.12,1.312e-05,4.88
horaires,19800711,23,178159,12.91,5.783e-05,4.24
horaires,19851105,23,150506,15.28,1.302e-05,4.89
horaires,19910508,52,158276,32.85,3.571e-12,11.45
horaires,19960414,27,222935,12.11,6.740e-05,4.17
horaires,19990305,26,221914,11.72,9.677e-05,4.01
horaires,20000214,40,235848,16.96,7.251e-07,6.14
horaires,20010620,81,587559,13.79,2.408e-06,5.62
horaires,20170705,51,343100,14.86,2.033e-06,5.69
horaires,20180706,47,348803,13.47,7.541e-06,5.12
d'écrire,19950128,19,201950,9.41,6.374e-05,4.20
d'écrire,20060317,48,599124,8.01,2.694e-05,4.57
municipaux,19461005,15,65060,23.06,7.232e-06,5.14
municipaux,19481016,13,60222,21.59,2.345e-05,4.63
municipaux,19520428,16,80006,20.00,1.694e-05,4.77
municipaux,19690326,24,167438,14.33,6.977e-05,4.16
municipaux,19770720,30,159156,18.85,3.205e-06,5.49
municipaux,19830810,28,134396,20.83,1.382e-06,5.86
pôle,19580104,34,82998,40.96,6.668e-07,6.18
pôle,19580108,34,86266,39.41,1.033e-06,5.99
pôle,19580122,35,94183,37.16,1.825e-06,5.74
pôle,19990517,49,183357,26.72,2.765e-05,4.56
pôle,20090530,48,153700,31.23,6.083e-06,5.22
pôle,20090726,30,114143,26.28,6.621e-05,4.18
pôle,20090906,42,149965,28.01,2.209e-05,4.66
pôle,20100925,51,184399,27.66,1.896e-05,4.72
pôle,20101103,87,315611,27.57,1.117e-05,4.95
pôle,20101115,53,224471,23.61,7.666e-05,4.12
pôle,20110728,52,225168,23.09,9.415e-05,4.03
pôle,20121125,50,183122,27.30,2.201e-05,4.66
pôle,20130127,76,172629,44.03,3.259e-08,7.49
pôle,20140128,89,305087,29.17,5.922e-06,5.23
caméras,20050804,71,263766,26.92,8.899e-10,9.05
caméras,20100215,26,185004,14.05,7.249e-05,4.14
caméras,20110129,35,183828,19.04,1.615e-06,5.79
caméras,20140820,30,221577,13.54,7.372e-05,4.13
caméras,20150514,26,115451,22.52,6.927e-07,6.16
caméras,20180811,47,153764,30.57,5.021e-10,9.30
caméras,20181206,48,341710,14.05,2.275e-05,4.64
caméras,20200214,47,272295,17.26,2.401e-06,5.62
caméras,20240103,28,208779,13.41,9.174e-05,4.04
disciplines,19690322,30,186667,16.07,1.302e-05,4.89
disciplines,19740227,28,174521,16.04,1.579e-05,4.80
disciplines,19750214,26,160647,16.18,1.773e-05,4.75
disciplines,19830419,27,198537,13.60,7.442e-05,4.13
disciplines,19980429,60,324950,18.46,5.439e-07,6.26
pétroliers,19561203,34,111320,30.54,2.470e-06,5.61
pétroliers,19561206,27,104578,25.82,2.125e-05,4.67
pétroliers,19740109,61,184783,33.01,2.674e-07,6.57
pétroliers,19740112,43,168399,25.53,9.486e-06,5.02
pétroliers,19870723,29,136644,21.22,9.182e-05,4.04
conçue,20010202,29,605371,4.79,6.796e-05,4.17
conçue,20060326,21,374306,5.61,4.378e-05,4.36
l'écriture,19671117,27,132378,20.40,6.622e-06,5.18
l'écriture,19730615,33,186862,17.66,1.628e-05,4.79
l'écriture,19931105,37,207839,17.80,1.154e-05,4.94
l'écriture,20040911,37,223909,16.52,2.462e-05,4.61
l'écriture,20141106,47,316927,14.83,4.749e-05,4.32
l'écriture,20171226,34,134502,25.28,2.490e-07,6.60
circonscription,19450908,45,45868,98.11,1.710e-08,7.77
circonscription,19460925,32,65013,49.22,4.553e-05,4.34
circonscription,19621030,81,119488,67.79,6.328e-07,6.20
circonscription,19621106,96,122710,78.23,8.275e-08,7.08
circonscription,19621109,53,123651,42.86,7.645e-05,4.12
circonscription,19621113,81,116605,69.47,4.722e-07,6.33
circonscription,19621116,105,121369,86.51,1.724e-08,7.76
circonscription,19621123,106,118536,89.42,1.023e-08,7.99
circonscription,19670214,105,150113,69.95,3.278e-07,6.48
circonscription,19670217,105,140668,74.64,1.408e-07,6.85
circonscription,19670221,105,153194,68.54,4.229e-07,6.37
circonscription,19670224,149,142812,104.33,4.524e-10,9.34
circonscription,19670228,138,163946,84.17,1.882e-08,7.73
circonscription,19670303,172,152151,113.05,7.736e-11,10.11
circonscription,19670307,74,140385,52.71,1.005e-05,5.00
circonscription,19670310,109,145555,74.89,1.296e-07,6.89
circonscription,19670314,61,140105,43.54,6.099e-05,4.21
circonscription,19680611,91,139472,65.25,8.782e-07,6.06
circonscription,19680618,97,165070,58.76,2.692e-06,5.57
circonscription,19680621,72,163367,44.07,4.950e-05,4.31
circonscription,19680628,77,163966,46.96,2.783e-05,4.56
circonscription,19680702,58,141066,41.12,9.796e-05,4.01
circonscription,19730215,91,173513,52.45,9.035e-06,5.04
circonscription,19730219,83,157396,52.73,9.149e-06,5.04
circonscription,19730222,92,191159,48.13,2.006e-05,4.70
circonscription,19730301,92,175190,52.51,8.855e-06,5.05
circonscription,19780109,76,187025,40.64,9.101e-05,4.04
circonscription,19780119,66,157918,41.79,7.957e-05,4.10
circonscription,19780126,85,186762,45.51,3.428e-05,4.46
circonscription,19780206,74,180788,40.93,8.734e-05,4.06
circonscription,19780213,101,163530,61.76,1.504e-06,5.82
circonscription,19780216,118,167194,70.58,2.623e-07,6.58
circonscription,19780220,100,171005,58.48,2.772e-06,5.56
circonscription,19780223,87,181944,47.82,2.198e-05,4.66
circonscription,19780227,74,163827,45.17,3.973e-05,4.40
circonscription,19780302,112,193588,57.85,2.872e-06,5.54
circonscription,19780306,135,193465,69.78,2.717e-07,6.57
circonscription,19780309,122,195868,62.29,1.184e-06,5.93
circonscription,19780313,81,151150,53.59,7.974e-06,5.10
circonscription,19810611,110,171690,64.07,9.193e-07,6.04
circonscription,19810615,96,198415,48.38,1.865e-05,4.73
circonscription,19810618,85,203904,41.69,7.048e-05,4.15
circonscription,19880521,110,194180,56.65,3.642e-06,5.44
circonscription,19880524,48,106225,45.19,5.532e-05,4.26
circonscription,19880602,76,185531,40.96,8.558e-05,4.07
circonscription,19930331,197,344078,57.25,2.403e-06,5.62
circonscription,19970526,248,281336,88.15,5.436e-09,8.26
circonscription,19970601,221,336547,65.67,4.432e-07,6.35
circonscription,20020609,167,331125,50.43,9.730e-06,5.01
circonscription,20020612,554,716896,77.28,3.255e-08,7.49
circonscription,20020618,438,565448,77.46,3.352e-08,7.47
circonscription,20070610,353,327453,107.80,9.822e-11,10.01
circonscription,20070616,153,144472,105.90,3.292e-10,9.48
circonscription,20070619,255,340072,74.98,6.767e-08,7.17
circonscription,20120604,155,281515,55.06,4.079e-06,5.39
circonscription,20120610,696,384408,181.06,4.159e-17,16.38
circonscription,20120616,261,266092,98.09,7.878e-10,9.10
circonscription,20120619,388,430275,90.17,2.854e-09,8.54
circonscription,20170608,147,369329,39.80,8.262e-05,4.08
circonscription,20170611,468,240591,194.52,5.269e-18,17.28
circonscription,20170617,226,261590,86.39,8.104e-09,8.09
circonscription,20170620,461,364866,126.35,2.270e-12,11.64
circonscription,20220606,105,226938,46.27,2.656e-05,4.58
circonscription,20220612,343,239189,143.40,1.165e-13,12.93
circonscription,20220618,270,308498,87.52,5.807e-09,8.24
circonscription,20220621,160,309961,51.62,7.846e-06,5.11
circonscription,20220630,203,369619,54.92,3.756e-06,5.43
circonscription,20240701,321,275738,116.41,2.036e-11,10.69
circonscription,20240704,192,347535,55.25,3.597e-06,5.44
circonscription,20240707,270,266109,101.46,4.037e-10,9.39
effectif,19571005,12,91136,13.17,3.726e-06,5.43
effectif,19650527,17,136950,12.41,4.405e-07,6.36
reflète,20251006,15,255719,5.87,8.823e-05,4.05
égalité,19771130,18,207835,8.66,3.476e-05,4.46
égalité,19820309,19,188045,10.10,6.691e-06,5.17
égalité,20050124,19,213850,8.88,2.221e-05,4.65
égalité,20160411,20,255101,7.84,5.525e-05,4.26
attente,19910922,13,116119,11.20,1.795e-05,4.75
attente,19921029,20,177577,11.26,1.228e-06,5.91
attente,20180519,19,227914,8.34,3.187e-05,4.50
attente,20180522,40,270508,14.79,2.072e-10,9.68
attente,20180603,21,204489,10.27,2.519e-06,5.60
attente,20250602,25,262863,9.51,2.450e-06,5.61
opérateurs,20010409,102,378428,26.95,2.429e-05,4.61
opérateurs,20020820,51,204869,24.89,8.999e-05,4.05
publications,19490122,15,65593,22.87,4.596e-07,6.34
publications,19520421,12,81174,14.78,5.969e-05,4.22
publications,19671110,18,157925,11.40,7.988e-05,4.10
publications,19710118,34,203921,16.67,1.400e-07,6.85
publications,19781201,24,199861,12.01,2.035e-05,4.69
publications,19821106,24,188886,12.71,1.191e-05,4.92
publications,19831126,25,207208,12.07,1.714e-05,4.77
publications,19840917,25,181814,13.75,4.678e-06,5.33
publications,19870321,25,229024,10.92,4.319e-05,4.36
publications,19870325,21,167329,12.55,2.118e-05,4.67
publications,20101103,61,315611,19.33,1.152e-09,8.94
insuffisant,19470426,8,60963,13.12,6.078e-05,4.22
insuffisant,20010720,45,433278,10.39,6.043e-09,8.22
insuffisant,20020715,17,223269,7.61,3.434e-05,4.46
insuffisant,20021004,31,452125,6.86,9.498e-06,5.02
insuffisant,20050915,33,431230,7.65,2.103e-06,5.68
solitaire,19961228,44,282534,15.57,1.628e-07,6.79
solitaire,19970218,46,393778,11.68,5.743e-06,5.24
solitaire,20001225,20,144816,13.81,1.205e-05,4.92
solitaire,20010211,44,349154,12.60,2.590e-06,5.59
solitaire,20021109,40,357968,11.17,1.263e-05,4.90
solitaire,20021124,31,283598,10.93,2.801e-05,4.55
solitaire,20050825,27,265454,10.17,7.477e-05,4.13
solitaire,20100820,25,194884,12.83,1.079e-05,4.97
solitaire,20161225,16,80952,19.76,1.326e-06,5.88
solitaire,20171217,26,186458,13.94,4.035e-06,5.39
solitaire,20201107,32,233479,13.71,2.376e-06,5.62
tendue,19601213,10,105330,9.49,7.857e-05,4.10
tendue,20090906,12,149965,8.00,8.839e-05,4.05
option,19700210,21,157259,13.35,4.646e-05,4.33
option,19720111,27,139821,19.31,4.346e-07,6.36
option,19970804,21,127156,16.52,6.860e-06,5.16
option,20020317,44,374515,11.75,2.700e-05,4.57
hiver,19640702,15,124241,12.07,9.810e-05,4.01
hiver,20061007,17,137980,12.32,5.382e-05,4.27
hiver,20200306,27,272096,9.92,8.548e-05,4.07
hiver,20200315,24,222893,10.77,5.634e-05,4.25
hiver,20220904,52,434672,11.96,3.174e-06,5.50
hiver,20220913,72,634386,11.35,3.492e-06,5.46
hiver,20230213,28,256315,10.92,3.345e-05,4.48
volant,19490129,10,64584,15.48,4.214e-05,4.38
volant,19500406,11,79176,13.89,4.991e-05,4.30
volant,19511004,21,61693,34.04,2.026e-11,10.69
volant,19940304,30,200227,14.98,1.133e-07,6.95
volant,20220808,68,757932,8.97,7.990e-06,5.10
schéma,19621120,17,96233,17.67,8.605e-05,4.07
schéma,19631026,23,118942,19.34,1.736e-05,4.76
schéma,19631123,35,131952,26.52,1.522e-07,6.82
schéma,19640910,21,118742,17.69,4.714e-05,4.33
schéma,19640924,35,136465,25.65,2.326e-07,6.63
schéma,19640928,33,132495,24.91,4.088e-07,6.39
schéma,19641005,21,130506,16.09,9.775e-05,4.01
schéma,19641008,28,123003,22.76,1.962e-06,5.71
schéma,19641012,20,122192,16.37,9.687e-05,4.01
schéma,19641015,28,125571,22.30,2.436e-06,5.61
schéma,19641019,21,130592,16.08,9.823e-05,4.01
schéma,19641022,48,126708,37.88,1.627e-10,9.79
schéma,19641109,31,133259,23.26,1.110e-06,5.95
schéma,19641112,30,129396,23.18,1.283e-06,5.89
schéma,19641116,22,133432,16.49,7.269e-05,4.14
schéma,19641119,29,131962,21.98,2.538e-06,5.60
schéma,19641123,24,132875,18.06,2.785e-05,4.56
schéma,19650621,26,140591,18.49,1.842e-05,4.73
schéma,19650624,38,138993,27.34,7.563e-08,7.12
schéma,19650909,44,133157,33.04,2.560e-09,8.59
schéma,19650916,38,133463,28.47,4.354e-08,7.36
schéma,19650920,46,124607,36.92,3.218e-10,9.49
schéma,19650923,63,133751,47.10,3.881e-13,12.41
schéma,19650927,34,119896,28.36,7.183e-08,7.14
schéma,19650930,31,143780,21.56,2.539e-06,5.60
schéma,19651007,26,138892,18.72,1.651e-05,4.78
schéma,19651014,37,130312,28.39,5.023e-08,7.30
schéma,19651018,27,132773,20.34,6.864e-06,5.16
schéma,19651025,23,127165,18.09,3.078e-05,4.51
schéma,19651028,36,138326,26.03,1.751e-07,6.76
schéma,19651115,30,134491,22.31,1.950e-06,5.71
schéma,19651118,32,126967,25.20,3.957e-07,6.40
schéma,19651122,34,140519,24.20,5.217e-07,6.28
schéma,19651206,28,106850,26.20,4.167e-07,6.38
schéma,19651209,50,123131,40.61,3.559e-11,10.45
schéma,19660310,23,129357,17.78,3.550e-05,4.45
schéma,19680214,43,155115,27.72,3.992e-08,7.40
schéma,19680228,35,164085,21.33,2.028e-06,5.69
schéma,19680306,45,136435,32.98,2.385e-09,8.62
schéma,19680309,31,164942,18.79,1.023e-05,4.99
schéma,19681122,28,185859,15.07,8.925e-05,4.05
schéma,19690703,27,179915,15.01,9.844e-05,4.01
schéma,19691217,31,168876,18.36,1.283e-05,4.89
schéma,19700805,26,132631,19.60,1.082e-05,4.97
schéma,19710731,25,123931,20.17,9.279e-06,5.03
entendus,20220218,26,405466,6.41,1.979e-05,4.70
retrouvée,20040315,17,212882,7.99,4.685e-05,4.33
retrouvée,20150423,18,132261,13.61,1.739e-07,6.76
vides,19941220,15,131444,11.41,3.646e-06,5.44
vides,19941223,17,173652,9.79,7.041e-06,5.15
vides,20011226,39,261361,14.92,7.464e-11,10.13
vides,20120731,18,242361,7.43,6.353e-05,4.20
condamnée,19980204,22,220287,9.99,2.626e-05,4.58
condamnée,20110216,25,288044,8.68,6.329e-05,4.20
condamnée,20160130,19,188761,10.07,4.092e-05,4.39
condamnée,20161228,22,197360,11.15,9.319e-06,5.03
condamnée,20250331,39,255926,15.24,1.526e-08,7.82
condamnée,20250403,30,298239,10.06,9.024e-06,5.04
collectivité,19730605,23,174343,13.19,2.403e-05,4.62
collectivité,19751008,24,156620,15.32,4.994e-06,5.30
collectivité,19820216,28,193692,14.46,5.312e-06,5.27
collectivité,19901102,21,172809,12.15,6.384e-05,4.19
collectivité,20000722,47,232824,20.19,1.029e-08,7.99
collectivité,20000806,58,125965,46.04,3.170e-17,16.50
collectivité,20010220,113,474284,23.83,1.630e-11,10.79
collectivité,20021028,36,289001,12.46,1.263e-05,4.90
collectivité,20030408,42,247920,16.94,2.091e-07,6.68
collectivité,20030704,40,274054,14.60,1.643e-06,5.78
contraste,19690522,14,144199,9.71,3.271e-06,5.49
contraste,20010611,22,415260,5.30,8.233e-05,4.08
contraste,20180615,34,377758,9.00,1.400e-08,7.85
contraste,20180621,45,366776,12.27,4.393e-12,11.36
contraste,20190201,19,301834,6.29,2.959e-05,4.53
contraste,20191125,17,253289,6.71,2.788e-05,4.55
contraste,20200815,15,141268,10.62,8.213e-07,6.09
l'aile,19450203,8,32740,24.43,1.184e-05,4.93
l'aile,19450214,7,31619,22.14,5.738e-05,4.24
l'aile,19500907,10,64761,15.44,4.016e-05,4.40
l'aile,19630529,13,116138,11.19,9.032e-05,4.04
l'aile,19690304,29,171310,16.93,2.027e-08,7.69
l'aile,19780126,26,186762,13.92,4.678e-07,6.33
l'aile,19931118,26,250630,10.37,1.185e-05,4.93
l'aile,20000731,18,130844,13.76,3.486e-06,5.46
l'aile,20140401,38,294091,12.92,2.306e-07,6.64
l'aile,20140826,31,284258,10.91,3.904e-06,5.41
querelles,19570719,12,87114,13.78,2.619e-05,4.58
réservés,19460419,10,50449,19.82,9.301e-07,6.03
réservés,19540717,10,85346,11.72,3.686e-05,4.43
effective,19511004,19,61693,30.80,1.668e-12,11.78
effective,19521004,57,93174,61.18,2.486e-32,31.60
effective,19530619,10,90020,11.11,4.450e-05,4.35
effective,19551006,55,107989,50.93,1.301e-28,27.89
effective,19561004,68,106803,63.67,5.713e-36,35.24
effective,19630308,11,118957,9.25,8.583e-05,4.07
effective,19721113,14,152766,9.16,2.567e-05,4.59
effective,19730219,13,157396,8.26,8.154e-05,4.09
assises,19640425,26,130047,19.99,6.301e-06,5.20
assises,19671128,38,165453,22.97,4.551e-07,6.34
assises,19691210,28,179202,15.62,4.786e-05,4.32
assises,19711124,39,178165,21.89,7.521e-07,6.12
assises,19740617,35,188561,18.56,6.041e-06,5.22
assises,19740916,28,157898,17.73,1.584e-05,4.80
assises,19741007,56,171520,32.65,6.683e-10,9.18
assises,19741010,51,172295,29.60,4.969e-09,8.30
assises,19741014,57,167793,33.97,3.049e-10,9.52
assises,19741126,27,184139,14.66,8.610e-05,4.06
assises,19750618,40,172583,23.18,3.499e-07,6.46
assises,19870524,29,189100,15.34,5.222e-05,4.28
assises,19900214,32,199602,16.03,2.946e-05,4.53
assises,19940206,33,207247,15.92,2.953e-05,4.53
assises,19941205,25,127139,19.66,8.278e-06,5.08
championnats,19640810,32,90815,35.24,6.615e-05,4.18
championnats,19930818,46,115844,39.71,1.420e-05,4.85
championnats,19930821,49,145504,33.68,5.645e-05,4.25
championnats,19940810,58,128484,45.14,2.822e-06,5.55
championnats,19940813,64,152316,42.02,5.348e-06,5.27
championnats,19940817,44,109747,40.09,1.382e-05,4.86
championnats,19970810,56,150920,37.11,2.104e-05,4.68
championnats,19990822,38,102179,37.19,3.325e-05,4.48
championnats,20030824,51,133323,38.25,1.763e-05,4.75
devenues,20171102,17,273248,6.22,5.178e-05,4.29
tissu,19461019,14,62387,22.44,8.633e-07,6.06
tissu,19500817,10,62126,16.10,8.698e-05,4.06
tissu,19770910,18,157581,11.42,7.692e-05,4.11
tissu,20001017,24,235010,10.21,8.268e-05,4.08
tissu,20010801,33,354684,9.30,9.230e-05,4.03
tissu,20200429,31,294540,10.52,3.325e-05,4.48
contraints,19790801,17,131268,12.95,5.170e-08,7.29
contraints,20220817,44,748428,5.88,4.460e-06,5.35
égyptien,19511011,51,75823,67.26,5.856e-08,7.23
égyptien,19511025,34,80548,42.21,2.021e-05,4.69
égyptien,19560727,39,93332,41.79,1.782e-05,4.75
égyptien,19560731,106,96605,109.73,1.137e-12,11.94
égyptien,19560803,81,96402,84.02,5.741e-10,9.24
égyptien,19560807,74,100568,73.58,6.569e-09,8.18
égyptien,19560810,50,92530,54.04,9.089e-07,6.04
égyptien,19560814,67,80975,82.74,1.256e-09,8.90
égyptien,19560818,49,93571,52.37,1.338e-06,5.87
égyptien,19560822,43,97504,44.10,9.467e-06,5.02
égyptien,19560825,53,74610,71.04,2.507e-08,7.60
égyptien,19560829,46,84765,54.27,1.013e-06,5.99
égyptien,19560901,63,91651,68.74,2.622e-08,7.58
égyptien,19560905,38,88275,43.05,1.425e-05,4.85
égyptien,19560908,35,79735,43.90,1.371e-05,4.86
égyptien,19560912,71,97690,72.68,8.737e-09,8.06
égyptien,19560915,31,84485,36.69,7.140e-05,4.15
égyptien,19560918,53,77109,68.73,3.964e-08,7.40
égyptien,19560921,46,102411,44.92,7.202e-06,5.14
égyptien,19561008,43,103054,41.73,1.572e-05,4.80
égyptien,19561022,47,116960,40.18,1.963e-05,4.71
égyptien,19561101,74,108332,68.31,2.047e-08,7.69
égyptien,19561105,62,112388,55.17,4.936e-07,6.31
égyptien,19561108,55,101537,54.17,7.473e-07,6.13
égyptien,19561112,41,117554,34.88,7.424e-05,4.13
égyptien,19561126,34,93240,36.47,6.594e-05,4.18
égyptien,19561129,48,100077,47.96,3.519e-06,5.45
égyptien,19570425,40,92518,43.23,1.267e-05,4.90
égyptien,19570429,38,92749,40.97,2.197e-05,4.66
égyptien,19640723,48,116569,41.18,1.536e-05,4.81
égyptien,19700930,60,172560,34.77,5.343e-05,4.27
égyptien,19771119,74,227351,32.55,7.920e-05,4.10
égyptien,19771123,104,239332,43.45,4.295e-06,5.37
égyptien,19790327,60,179794,33.37,7.457e-05,4.13
égyptien,19811009,65,199246,32.62,8.440e-05,4.07
égyptien,19971221,62,173196,35.80,4.079e-05,4.39
égyptien,20110129,76,183828,41.34,9.181e-06,5.04
égyptien,20110201,135,273848,49.30,8.349e-07,6.08
égyptien,20110204,111,284130,39.07,1.231e-05,4.91
égyptien,20110210,105,318324,32.99,5.921e-05,4.23
égyptien,20110213,73,209708,34.81,4.586e-05,4.34
accordés,19490730,13,76730,16.94,1.514e-06,5.82
battant,19520725,12,88486,13.56,1.632e-05,4.79
battant,20150502,12,64970,18.47,1.488e-06,5.83
vastes,19450303,7,44791,15.63,7.736e-05,4.11
portugais,19461218,23,60359,38.11,3.611e-06,5.44
portugais,19610127,30,101812,29.47,1.851e-05,4.73
portugais,19610706,35,109634,31.92,6.372e-06,5.20
portugais,19611221,44,110777,39.72,3.394e-07,6.47
portugais,19630814,27,94305,28.63,2.948e-05,4.53
portugais,19740427,75,208930,35.90,4.289e-07,6.37
portugais,19740506,58,179348,32.34,2.234e-06,5.65
portugais,19740523,43,176986,24.30,5.533e-05,4.26
portugais,19740530,53,185376,28.59,9.459e-06,5.02
portugais,19740805,61,126341,48.28,9.529e-09,8.02
portugais,19750314,44,174464,25.22,3.903e-05,4.41
portugais,19750318,41,175070,23.42,7.935e-05,4.10
portugais,19750530,50,203288,24.60,4.184e-05,4.38
portugais,19750603,47,184381,25.49,3.274e-05,4.48
portugais,19750606,49,189495,25.86,2.735e-05,4.56
portugais,19750625,114,210470,54.16,2.735e-10,9.56
portugais,19750714,40,137353,29.12,1.205e-05,4.92
portugais,19750721,61,150381,40.56,1.214e-07,6.92
portugais,19750728,62,157214,39.44,1.720e-07,6.76
portugais,19750808,56,142440,39.31,2.208e-07,6.66
portugais,19750812,61,130933,46.59,1.650e-08,7.78
portugais,19750815,99,128870,76.82,1.729e-13,12.76
portugais,19750819,76,137482,55.28,5.167e-10,9.29
portugais,19750823,74,130314,56.79,3.418e-10,9.47
portugais,19750827,39,127368,30.62,7.754e-06,5.11
portugais,19750830,36,144428,24.93,5.643e-05,4.25
portugais,19750906,39,142223,27.42,2.196e-05,4.66
portugais,19751112,36,146246,24.62,6.253e-05,4.20
portugais,19760427,50,185273,26.99,1.793e-05,4.75
portugais,19761213,73,226581,32.22,1.695e-06,5.77
portugais,19780721,42,135462,31.01,5.984e-06,5.22
portugais,19791006,107,215625,49.62,1.619e-09,8.79
portugais,19840425,35,141062,24.81,6.101e-05,4.21
portugais,19911207,62,206928,29.96,4.732e-06,5.32
portugais,19920908,44,193674,22.72,9.367e-05,4.03
portugais,20000318,110,264438,41.60,3.015e-08,7.52
portugais,20040704,50,141130,35.43,1.009e-06,6.00
portugais,20060706,51,226733,22.49,8.761e-05,4.06
portugais,20160710,108,178124,60.63,3.094e-11,10.51
répercussions,19490921,16,62623,25.55,4.815e-08,7.32
répercussions,19690811,21,165188,12.71,9.952e-06,5.00
répercussions,19740520,19,180571,10.52,6.832e-05,4.17
forcé,19450804,8,45219,17.69,3.337e-05,4.48
forcé,19471219,8,35841,22.32,8.730e-06,5.06
forcé,19490806,14,63663,21.99,4.885e-08,7.31
forcé,19500817,12,62126,19.32,6.794e-07,6.17
forcé,19530302,11,79014,13.92,1.657e-05,4.78
forcé,19530626,11,101583,10.83,9.220e-05,4.04
forcé,20110613,27,219815,12.28,2.458e-07,6.61
forcé,20201222,23,265768,8.65,2.291e-05,4.64
forcé,20201231,18,188778,9.54,2.421e-05,4.62
forcé,20210106,20,256936,7.78,9.276e-05,4.03
forcé,20231008,27,257744,10.48,1.675e-06,5.78
forcé,20250424,22,269786,8.15,4.593e-05,4.34
qualifie,20170611,21,240591,8.73,5.790e-07,6.24
qualifie,20240701,30,275738,10.88,1.628e-09,8.79
argentine,19550620,22,100668,21.85,8.526e-05,4.07
argentine,19550922,26,96038,27.07,9.538e-06,5.02
argentine,19551107,26,102901,25.27,1.774e-05,4.75
argentine,19600624,25,91216,27.41,9.503e-06,5.02
argentine,19780526,38,198705,19.12,9.465e-05,4.02
argentine,19780602,35,162285,21.57,3.884e-05,4.41
argentine,19820407,54,169461,31.87,2.506e-07,6.60
argentine,19820410,41,208062,19.71,6.696e-05,4.17
argentine,19820506,36,163054,22.08,3.015e-05,4.52
argentine,19820510,38,187805,20.23,5.928e-05,4.23
argentine,19820524,44,190122,23.14,1.403e-05,4.85
