mot,date,X_t,N_t,f_t,p_t,surprise,n_absorbes
tutelle,19610117,34,257347,13.21,8.227e-06,5.08,0
tutelle,19661222,39,324739,12.01,1.705e-05,4.77,0
tutelle,19701124,48,448094,10.71,4.046e-05,4.39,0
tutelle,19811027,59,429506,13.74,8.607e-07,6.07,1
tutelle,20171027,58,595552,9.74,8.722e-05,4.06,0
israéliens,19670613,234,370741,63.12,5.719e-07,6.24,1
israéliens,19731018,255,427497,59.65,1.2e-06,5.92,2
israéliens,19820814,140,336437,41.61,8.72e-05,4.06,0
israéliens,20020412,465,1033613,44.99,2.999e-05,4.52,1
israéliens,20060721,164,295045,55.58,3.698e-06,5.43,2
hôpitaux,19490425,33,156513,21.08,1.372e-05,4.86,0
hôpitaux,19590416,39,225662,17.28,7.381e-05,4.13,0
hôpitaux,20030815,86,331693,25.93,6.985e-08,7.16,1
hôpitaux,20200403,231,622419,37.11,3.192e-12,11.5,10
hôpitaux,20211231,86,539062,15.95,5.912e-05,4.23,0
l'atlantique,19441230,15,80686,18.59,3.143e-05,4.5,0
l'atlantique,19451130,24,121341,19.78,1.511e-06,5.82,1
l'atlantique,19490323,49,153355,31.95,5.863e-12,11.23,11
l'atlantique,19500523,25,134916,18.53,2.613e-06,5.58,2
l'atlantique,19510224,25,184803,13.53,6.896e-05,4.16,0
l'atlantique,19540415,40,210237,19.03,2.317e-07,6.64,0
bulletin,19510612,33,190689,17.31,7.408e-06,5.13,0
bulletin,19530305,28,195757,14.3,7.964e-05,4.1,0
bulletin,19680607,50,360086,13.89,3.308e-05,4.48,0
origines,20081121,36,440974,8.16,3.001e-05,4.52,0
origines,20160603,59,640801,9.21,8.107e-07,6.09,0
origines,20190712,42,555096,7.57,4.859e-05,4.31,0
restant,19820713,20,346589,5.77,7.002e-05,4.15,0
annoncer,20070105,32,330282,9.69,1.592e-06,5.8,0
consultations,19470117,23,140530,16.37,4.533e-05,4.34,0
consultations,19591124,40,231830,17.25,5.11e-06,5.29,0
consultations,19690224,59,425659,13.86,2.989e-05,4.52,0
josé,20000630,189,638971,29.58,9.639e-07,6.02,0
josé,20030801,171,381448,44.83,6.79e-10,9.17,1
josé,20040312,178,567392,31.37,4.182e-07,6.38,1
josé,20070202,99,451552,21.92,5.952e-05,4.23,0
contrepartie,20070803,24,309320,7.76,9.658e-05,4.02,0
l'assassinat,19610218,55,256977,21.4,2.986e-06,5.52,0
l'assassinat,19631129,69,322362,21.4,1.934e-06,5.71,0
l'assassinat,19640928,57,321671,17.72,2.644e-05,4.58,0
l'assassinat,19910812,46,246526,18.66,2.136e-05,4.67,0
l'assassinat,19951108,75,474045,15.82,6.447e-05,4.19,0
l'assassinat,19990525,146,463438,31.5,5.761e-10,9.24,0
l'assassinat,20010817,147,729747,20.14,1.732e-06,5.76,0
l'assassinat,20061124,80,414209,19.31,5.939e-06,5.23,0
l'assassinat,20071228,64,298117,21.47,2.131e-06,5.67,1
miracle,19560705,19,224035,8.48,9.76e-05,4.01,0
miracle,19580524,22,231848,9.49,1.331e-05,4.88,0
miracle,19610918,20,238025,8.4,8.292e-05,4.08,0
miracle,19720726,24,299806,8.01,5.798e-05,4.24,0
miracle,19740418,29,376217,7.71,3.894e-05,4.41,0
mépris,20010615,129,1101643,11.71,2.439e-13,12.61,0
conquête,19470117,17,140530,12.1,7.507e-06,5.12,0
conquête,19690723,40,355927,11.24,4.675e-08,7.33,0
conquête,19900830,27,339287,7.96,5.578e-05,4.25,0
conventions,19461226,35,143600,24.37,1.036e-06,5.98,1
conventions,19500104,108,192226,56.18,6.567e-17,16.18,12
conventions,19510321,50,179765,27.81,4.606e-08,7.34,1
conventions,19530519,36,197641,18.21,2.611e-05,4.58,0
conventions,19550711,152,233162,65.19,2.3420000000000002e-20,19.63,7
conventions,19600414,38,235275,16.15,7.699e-05,4.11,0
conventions,20040702,84,543473,15.46,4.257e-05,4.37,0
séances,19460424,21,130303,16.12,4.464e-07,6.35,2
contemporaine,19810707,37,443416,8.34,7.869e-05,4.1,0
fo,19530825,83,228966,36.25,2.191e-07,6.66,0
fo,19680530,78,337018,23.14,6.307e-05,4.2,0
fo,19841122,122,442672,27.56,6.061e-06,5.22,0
fo,19871211,133,352889,37.69,5.659e-08,7.25,0
fo,19951209,136,498291,27.29,6.304e-06,5.2,2
carrés,19880619,85,389967,21.8,5.214e-08,7.28,0
carrés,19891105,63,368751,17.08,4.227e-06,5.37,0
carrés,19901024,84,416384,20.17,2.005e-07,6.7,1
carrés,19911013,78,424630,18.37,1.012e-06,5.99,0
culte,19560705,53,224035,23.66,1.984e-10,9.7,4
culte,19640520,34,289325,11.75,6.249e-05,4.2,0
culte,20031212,59,563001,10.48,7.327e-05,4.14,0
culte,20040903,63,539756,11.67,1.745e-05,4.76,0
culte,20050617,81,808943,10.01,8.215e-05,4.09,0
culte,20160729,81,460747,17.58,1.234e-08,7.91,1
défenseur,20060707,46,409716,11.23,7.029e-06,5.15,1
défenseur,20100604,117,526695,22.21,1.514e-13,12.82,1
défenseur,20110812,43,427244,10.06,3.249e-05,4.49,0
défenseur,20140613,67,648973,10.32,9.224e-06,5.04,2
défenseur,20160701,56,636171,8.8,9.195e-05,4.04,0
défenseur,20180713,59,620479,9.51,3.386e-05,4.47,1
défenseur,20240614,62,705118,8.79,7.983e-05,4.1,0
présentées,19471013,13,131855,9.86,8.316e-05,4.08,0
fermeté,19560816,33,206903,15.95,1.421e-06,5.85,3
fermeté,19600128,29,252755,11.47,8.525e-05,4.07,0
fermeté,19960823,51,305131,16.71,1.396e-07,6.86,0
emporté,19670224,30,351827,8.53,4.656e-06,5.33,0
emporté,19770319,34,393036,8.65,1.977e-06,5.7,0
emporté,19920925,47,514619,9.13,1.489e-07,6.83,0
emporté,19950618,34,503898,6.75,5.594e-05,4.25,0
emporté,20010323,102,1294161,7.88,1.259e-07,6.9,0
emporté,20050527,74,936696,7.9,3.219e-07,6.49,0
emporté,20220218,61,826097,7.38,2.072e-06,5.68,0
l'américain,20080815,60,386823,15.51,5.401e-05,4.27,0
l'américain,20090731,58,325521,17.82,1.216e-05,4.91,0
l'américain,20120803,71,485028,14.64,8.171e-05,4.09,0
jaune,19490715,31,150709,20.57,1.041e-05,4.98,0
jaune,19970720,65,427244,15.21,6.35e-05,4.2,0
jaune,19980731,66,393704,16.76,2.168e-05,4.66,0
jaune,20000714,98,518467,18.9,2.95e-06,5.53,0
jaune,20010713,163,1042167,15.64,2.21e-05,4.66,1
jaune,20030711,98,549874,17.82,6.43e-06,5.19,1
jaune,20040709,81,422022,19.19,3.082e-06,5.51,0
jaune,20070727,72,324153,22.21,4.839e-07,6.32,0
jaune,20090710,75,423577,17.71,9.607e-06,5.02,0
jaune,20130719,97,539620,17.98,5.82e-06,5.24,1
jaune,20150724,82,512399,16.0,2.856e-05,4.54,0
jaune,20160715,90,381621,23.58,1.234e-07,6.91,0
jaune,20170714,79,550064,14.36,9.485e-05,4.02,0
jaune,20181207,113,654348,17.27,8.37e-06,5.08,2
jaune,20190712,92,555096,16.57,1.691e-05,4.77,1
jaune,20210716,84,495152,16.96,1.408e-05,4.85,1
jaune,20220715,98,629206,15.58,3.292e-05,4.48,1
l'autorisation,19460314,24,105976,22.65,1.06e-10,9.97,0
l'autorisation,19860602,56,411847,13.6,4.445e-10,9.35,8
traits,19860322,25,383468,6.52,6.975e-05,4.16,0
aériennes,19450217,15,74935,20.02,5.08e-05,4.29,2
aériennes,19540415,35,210237,16.65,1.339e-05,4.87,0
aériennes,19640810,35,229538,15.25,3.437e-05,4.46,0
aériennes,19910117,61,412237,14.8,1.62e-05,4.79,1
aériennes,19930812,40,251414,15.91,1.587e-05,4.8,1
aériennes,19990407,100,529205,18.9,2.294e-07,6.64,2
aériennes,20010921,194,1271197,15.26,3.09e-06,5.51,1
patrons,19971105,64,485789,13.17,4.749e-05,4.32,0
patrons,20070914,65,469711,13.84,2.603e-05,4.58,0
patrons,20090327,82,420112,19.52,1.143e-07,6.94,0
patrons,20130830,70,562777,12.44,8.115e-05,4.09,0
rétablissement,19441230,15,80686,18.59,6.688e-05,4.17,0
transmis,20171110,51,638080,7.99,5.983e-06,5.22,0
transmis,20211008,42,614452,6.84,8.614e-05,4.06,0
francis,19880927,72,459685,15.66,6.383e-05,4.19,0
francis,19920326,88,518800,16.96,2.102e-05,4.68,0
francis,19930728,65,366932,17.71,1.821e-05,4.74,0
francis,19940323,90,572975,15.71,4.985e-05,4.3,0
francis,19980319,87,575397,15.12,7.779e-05,4.11,0
francis,20010316,259,1525842,16.97,9.964e-06,5.0,0
francis,20070817,57,277164,20.57,3.625e-06,5.44,0
divisions,19450124,26,61155,42.51,2.64e-10,9.58,9
divisions,19461030,25,150913,16.57,4.106e-05,4.39,0
divisions,19490226,46,144084,31.93,4.256e-10,9.37,0
divisions,19500516,27,177899,15.18,7.469e-05,4.13,0
divisions,19510216,77,181609,42.4,2.231e-14,13.65,26
divisions,19520510,63,179436,35.11,9.278e-12,11.03,7
divisions,19531106,58,257632,22.51,6.714e-08,7.17,2
divisions,19541005,40,241196,16.58,1.154e-05,4.94,1
israélienne,19731018,166,427497,38.83,4.666e-05,4.33,0
israélienne,19820814,143,336437,42.5,1.963e-05,4.71,1
israélienne,20020405,432,1046526,41.28,1.923e-05,4.72,1
israélienne,20060721,186,295045,63.04,9.635e-08,7.02,5
israélienne,20090102,211,300847,70.14,1.466e-08,7.83,1
israélienne,20140801,132,350929,37.61,6.964e-05,4.16,0
israélienne,20231013,302,736260,41.02,2.213e-05,4.66,0
israélienne,20241004,237,619605,38.25,4.85e-05,4.31,0
lot,19510901,25,230728,10.84,7.248e-05,4.14,0
lot,19630320,69,293230,23.53,4.97e-13,12.3,0
lot,19761119,65,494276,13.15,2.217e-07,6.65,0
lot,19970712,48,517758,9.27,6.895e-05,4.16,0
lot,19980731,76,393704,19.3,4.219e-11,10.37,3
lot,19990720,72,348699,20.65,1.097e-11,10.96,2
lot,20000721,61,455836,13.38,2.017e-07,6.7,1
lot,20010720,97,877461,11.05,1.593e-06,5.8,2
lot,20020726,93,643634,14.45,1.26e-08,7.9,1
lot,20030711,70,549874,12.73,3.106e-07,6.51,1
lot,20040723,55,402570,13.66,2.038e-07,6.69,0
lot,20130621,114,632232,18.03,3.619e-11,10.44,1
désaccord,19460416,13,102337,12.7,6.388e-05,4.19,0
désaccord,20000901,43,496510,8.66,1.788e-05,4.75,0
l'aube,19460919,18,146773,12.26,8.394e-06,5.08,5
l'aube,19471021,15,127890,11.73,3.902e-05,4.41,0
l'aube,19481023,15,136230,11.01,6.741e-05,4.17,0
l'aube,19651118,33,307780,10.72,1.357e-06,5.87,0
l'aube,19821122,43,454404,9.46,2.591e-06,5.59,0
rapprocher,19660312,21,309001,6.8,2.543e-05,4.59,0
soldat,19520117,35,189788,18.44,6.54e-07,6.18,0
soldat,19530124,29,215120,13.48,5.1e-05,4.29,0
soldat,19710608,86,477253,18.02,4.474e-08,7.35,0
soldat,20060630,90,529388,17.0,1.141e-07,6.94,1
soldat,20130531,80,682199,11.73,3.348e-05,4.48,0
soldat,20140801,52,350929,14.82,3.491e-06,5.46,0
médical,19640416,40,288949,13.84,1.699e-05,4.77,0
médical,19741119,63,434016,14.52,2.889e-06,5.54,0
médical,20041119,66,538520,12.26,2.648e-05,4.58,0
médical,20200403,87,622419,13.98,2.666e-06,5.57,2
restaurant,19701107,71,433789,16.37,3.697e-05,4.43,0
d'amérique,19480701,36,130522,27.58,7.69e-13,12.11,0
d'amérique,19630320,39,293230,13.3,2.878e-07,6.54,1
d'amérique,19640323,28,298660,9.38,8.553e-05,4.07,0
d'amérique,19650507,47,264342,17.78,5.96e-10,9.22,1
d'amérique,19661112,35,266886,13.11,5.945e-07,6.23,0
d'amérique,19670807,34,263431,12.91,8.561e-07,6.07,0
d'amérique,19690731,33,347700,9.49,4.566e-05,4.34,0
d'amérique,19730130,36,416047,8.65,9.97e-05,4.0,0
d'avril,19550402,32,220359,14.52,2.814e-06,5.55,0
transformé,20240809,35,563455,6.21,4.616e-05,4.34,0
administratives,19570503,21,215525,9.74,8.548e-05,4.07,0
maritimes,19610331,29,239576,12.1,6.132e-05,4.21,0
maritimes,19670605,42,339203,12.38,1.739e-05,4.76,0
maritimes,19700724,43,343451,12.52,1.432e-05,4.84,0
maritimes,19740228,50,405699,12.32,1.211e-05,4.92,0
maritimes,19800823,37,332155,11.14,7.774e-05,4.11,0
maritimes,20160715,50,381621,13.1,5.454e-06,5.26,0
idéal,20110128,64,590516,10.84,2.07e-11,10.68,0
traite,19910303,36,447043,8.05,4.52e-06,5.34,0
traite,19920917,36,482015,7.47,1.301e-05,4.89,0
traite,19980421,49,570709,8.59,3.838e-07,6.42,0
traite,20010831,87,959798,9.06,1.016e-08,7.99,0
traite,20060512,45,481356,9.35,1.309e-07,6.88,1
traite,20150508,18,205758,8.75,5.881e-05,4.23,0
traite,20200807,31,431267,7.19,3.897e-05,4.41,0
traite,20210514,39,581226,6.71,4.058e-05,4.39,0
champions,20110527,133,577392,23.03,3.811e-05,4.42,0
champions,20200821,154,481170,32.01,5.644e-07,6.25,1
champions,20250530,170,615356,27.63,3.967e-06,5.4,0
croissant,19771119,212,514142,41.23,1.5689999999999998e-47,46.8,11
croissant,20250404,41,625262,6.56,5.478e-05,4.26,0
stocks,19470103,30,151550,19.8,5.719e-06,5.24,1
stocks,19570621,56,264240,21.19,3.049e-07,6.52,0
métro,19471021,74,127890,57.86,3.954e-16,15.4,2
métro,19711013,97,323982,29.94,1.766e-09,8.75,1
métro,19780425,103,441561,23.33,1.632e-07,6.79,0
métro,19830423,98,399604,24.52,7.591e-08,7.12,0
métro,20050708,194,824677,23.52,5.886e-08,7.23,1
métro,20100402,92,505180,18.21,7.74e-06,5.11,0
métro,20160325,204,632401,32.26,5.75e-11,10.24,0
instruments,19451130,15,121341,12.36,6.732e-05,4.17,0
instruments,19550505,29,244282,11.87,3.372e-06,5.47,1
instruments,19640331,33,288474,11.44,3.007e-06,5.52,0
instruments,19900427,33,375021,8.8,7.433e-05,4.13,0
instruments,19951227,36,322345,11.17,2.865e-06,5.54,0
instruments,19970118,61,775389,7.87,6.879e-05,4.16,0
ignore,19620301,28,264374,10.59,2.535e-06,5.6,0
parfait,20120615,58,898955,6.45,3.898e-06,5.41,0
parfait,20160617,47,753199,6.24,1.415e-05,4.85,0
parfait,20250131,43,664800,6.47,1.149e-05,4.94,0
fiscales,20000204,80,602596,13.28,1.358e-05,4.87,0
fiscales,20100910,79,563958,14.01,6.752e-06,5.17,1
fiscales,20110826,73,542094,13.47,1.288e-05,4.89,1
fiscales,20171110,91,638080,14.26,4.259e-06,5.37,0
dégradation,20120113,150,681087,22.02,9.452e-14,13.02,3
actionnaires,19451130,56,121341,46.15,1.291e-07,6.89,0
actionnaires,19990818,93,302412,30.75,1.229e-05,4.91,0
saisie,19570503,24,215525,11.14,1.744e-05,4.76,0
saisie,19580311,31,252276,12.29,1.583e-06,5.8,1
saisie,19591218,24,245237,9.79,6.789e-05,4.17,0
saisie,19601215,32,233566,13.7,2.923e-07,6.53,1
saisie,19630215,29,275948,10.51,1.512e-05,4.82,1
magistrat,19550411,32,220540,14.51,4.607e-05,4.34,1
magistrat,19780210,72,411948,17.48,5.995e-07,6.22,0
magistrat,20060210,109,769903,14.16,6.858e-06,5.16,0
reconstruction,19450824,49,96114,50.98,6.022e-08,7.22,10
reconstruction,19460528,33,107669,30.65,4.681e-05,4.33,0
reconstruction,19470722,79,145815,54.18,6.382e-09,8.2,6
reconstruction,19481223,45,159133,28.28,5.962e-05,4.22,1
reconstruction,20030411,146,585541,24.93,7.897e-05,4.1,0
reconstruction,20190419,175,547700,31.95,5.245e-06,5.28,0
d'accueil,19620531,38,241853,15.71,1.06e-05,4.97,0
d'accueil,20150911,130,641565,20.26,7.68e-09,8.11,1
d'accueil,20161028,99,589239,16.8,4.325e-07,6.36,1
légende,19990811,56,310069,18.06,1.654e-11,10.78,0
légende,20120803,55,485028,11.34,2.89e-07,6.54,1
légende,20241227,37,389300,9.5,1.779e-05,4.75,0
l'acte,19450824,25,96114,26.01,1.214e-09,8.92,8
l'acte,19500206,19,156264,12.16,7.906e-05,4.1,0
l'acte,19540227,24,189655,12.65,2e-05,4.7,0
l'acte,19750805,34,339528,10.01,7.659e-05,4.12,0
l'acte,19770617,76,461676,16.46,2.488e-09,8.6,0
l'acte,19801113,49,454772,10.77,1.267e-05,4.9,0
l'acte,19850731,46,345915,13.3,7.98e-07,6.1,0
l'acte,20190322,69,654447,10.54,8.032e-06,5.1,0
opposants,20130419,107,606885,17.63,1.337e-05,4.87,1
opposants,20140221,92,585617,15.71,5.661e-05,4.25,0
prétend,19451020,11,100792,10.91,5.194e-05,4.28,0
prétend,19470722,13,145815,8.92,7.581e-05,4.12,0
prétend,19481007,14,153434,9.12,3.674e-05,4.43,1
fournit,19681118,24,402938,5.96,4.035e-05,4.39,0
néo,19520125,52,198336,26.22,2.984e-07,6.53,2
néo,19540809,53,232048,22.84,1.862e-06,5.73,1
néo,19580104,58,211499,27.42,1.129e-07,6.95,0
néo,19641022,50,295900,16.9,6.416e-05,4.19,0
néo,19850902,120,332638,36.08,8.365e-11,10.08,4
néo,19991105,76,483614,15.72,8.307e-05,4.08,0
néo,20071005,76,480684,15.81,7.809e-05,4.11,0
l'exécution,19460226,20,106173,18.84,7.836e-05,4.11,0
l'exécution,19470926,24,136149,17.63,8.202e-05,4.09,0
l'exécution,19580618,68,244755,27.78,1.805e-08,7.74,1
l'exécution,20010511,154,1128487,13.65,9.688e-05,4.01,0
l'exécution,20070105,67,330282,20.29,2.022e-06,5.69,1
l'exécution,20160101,52,325792,15.96,4.699e-05,4.33,0
ateliers,19660216,35,308950,11.33,4.493e-05,4.35,0
ateliers,20130426,64,628942,10.18,4.477e-05,4.35,0
violents,19770805,39,313978,12.42,1.002e-06,6.0,0
violents,20030321,55,632832,8.69,4.384e-05,4.36,1
violents,20040820,37,419530,8.82,8.531e-05,4.07,0
violents,20220819,129,1669590,7.73,6.621e-05,4.18,0
violents,20230331,55,654827,8.4,6.599e-05,4.18,0
écho,20220225,58,951901,6.09,2.03e-05,4.69,0
pc,19880605,1218,492800,247.16,6.682e-14,13.18,1
pc,19890311,1931,476220,405.48,5.239e-22,21.28,3
pc,19920326,2419,518800,466.27,3.864e-25,24.41,1
pc,19930326,2491,722293,344.87,5.533e-19,18.26,0
pc,19940323,1527,572975,266.5,6.416e-15,14.19,1
pc,19950611,1602,490540,326.58,5.643e-18,17.25,1
pc,19970524,1228,585892,209.59,5.422e-12,11.27,1
pc,19980319,1763,575397,306.4,5.71e-17,16.24,1
pc,19990615,673,594889,113.13,5.325e-07,6.27,0
pc,20010316,4100,1525842,268.7,3.974e-15,14.4,1
pc,20020614,1185,1283033,92.36,6.015e-06,5.22,0
pc,20040326,1310,723999,180.94,1.56e-10,9.81,1
pc,20070608,519,674741,76.92,4.11e-05,4.39,0
pc,20100312,476,589023,80.81,2.605e-05,4.58,1
autorisés,19450629,15,97013,15.46,6.929e-06,5.16,2
autorisés,19471029,17,129198,13.16,1.441e-05,4.84,0
autorisés,19610731,32,242154,13.21,4.567e-07,6.34,0
exprimer,19680828,24,372479,6.44,7.821e-05,4.11,0
exprimer,20190301,40,608559,6.57,6.14e-06,5.21,0
traditions,19670815,33,259592,12.71,4.162e-07,6.38,0
traditions,19820306,42,417318,10.06,4.036e-06,5.39,0
socialisme,19680828,170,372479,45.64,1.701e-05,4.77,0
facilité,19630422,26,263260,9.88,9.155e-08,7.04,1
facilité,19681126,26,427984,6.07,6.608e-05,4.18,0
franchi,19450407,22,74241,29.63,1.328e-14,13.88,5
franchi,19500719,16,203542,7.86,7.451e-05,4.13,0
franchi,19900822,22,282246,7.79,1.072e-05,4.97,0
franchi,20150828,30,524146,5.72,9.087e-05,4.04,0
poésie,19460511,26,114205,22.77,1.492e-05,4.83,0
poésie,19490629,34,163932,20.74,1.717e-05,4.77,0
poésie,19590323,44,240343,18.31,3.706e-05,4.43,0
poésie,19690604,67,386337,17.34,3.383e-05,4.47,0
poésie,19710920,65,390334,16.65,5.644e-05,4.25,0
poésie,19770111,71,398409,17.82,2.245e-05,4.65,0
poésie,19850321,72,425626,16.92,4.123e-05,4.38,0
poésie,19990314,83,532776,15.58,9.046e-05,4.04,0
engager,19950829,29,384296,7.55,4.781e-06,5.32,0
rennes,19470722,34,145815,23.32,7.286e-07,6.14,0
rennes,19680102,47,311628,15.08,5.621e-05,4.25,0
rennes,19851113,135,375155,35.99,3.605e-13,12.44,0
rennes,19871204,57,395242,14.42,6.734e-05,4.17,0
rennes,19900322,93,413347,22.5,5.309e-08,7.27,1
rennes,19940206,117,462202,25.31,3.241e-09,8.49,0
rennes,20080201,79,443709,17.8,3.006e-06,5.52,0
fruit,19540629,27,234584,11.51,3.206e-07,6.49,1
fruit,20120914,55,671889,8.19,1.509e-06,5.82,0
fruit,20131213,60,632950,9.48,7.413e-08,7.13,1
fruit,20140829,39,561489,6.95,5.309e-05,4.27,0
semestre,20000908,109,618267,17.63,7.236e-05,4.14,0
semestre,20150731,75,414262,18.1,7.332e-05,4.13,0
atomique,19450808,64,95904,66.73,6.738e-06,5.17,2
atomique,19481007,78,153434,50.84,7.375e-05,4.13,0
atomique,19490927,170,158925,106.97,3.281e-09,8.48,1
atomique,19511011,82,166946,49.12,9.552e-05,4.02,0
atomique,19550812,187,222306,84.12,1.454e-07,6.84,1
atomique,19560705,127,224035,56.69,2.08e-05,4.68,0
atomique,19580831,97,199124,48.71,9.376e-05,4.03,0
atomique,19600213,231,250295,92.29,3.064e-08,7.51,0
d'amour,19861010,34,364949,9.32,3.933e-05,4.41,0
d'amour,20180803,41,395838,10.36,5.008e-06,5.3,0
opinions,19531013,20,208676,9.58,6.532e-05,4.18,0
opinions,19721220,31,393603,7.88,9.683e-05,4.01,0
d'application,19480607,22,129017,17.05,7.773e-06,5.11,0
grenoble,19480921,49,131481,37.27,6.425e-08,7.19,0
grenoble,19530305,49,195757,25.03,1.206e-05,4.92,0
grenoble,19611106,100,245088,40.8,1.555e-09,8.81,0
grenoble,19680203,117,396182,29.53,3.474e-07,6.46,3
grenoble,19840628,88,440036,20.0,6.675e-05,4.18,0
grenoble,19850510,108,399652,27.02,1.419e-06,5.85,0
grenoble,19870904,138,388275,35.54,1.175e-08,7.93,2
grenoble,20100730,83,422228,19.66,8.34e-05,4.08,0
craintes,20071123,37,432453,8.56,5.962e-07,6.22,0
sondage,19640818,42,201177,20.88,5.801e-05,4.24,0
sondage,20110311,126,621219,20.28,2.327e-05,4.63,0
sondage,20120316,137,753325,18.19,7.449e-05,4.13,0
hectares,19490817,36,151612,23.74,2.502e-05,4.6,0
hectares,20220812,440,1765880,24.92,8.856e-07,6.05,0
hectares,20250808,94,450022,20.89,2.427e-05,4.61,0
progressive,19520227,21,180456,11.64,1.084e-05,4.96,1
progressive,19521128,28,204346,13.7,2.986e-07,6.52,1
progressive,19531029,27,228112,11.84,2.477e-06,5.61,1
progressive,19550513,24,243078,9.87,3.318e-05,4.48,0
progressive,19590108,21,203923,10.3,3.781e-05,4.42,0
progressive,19591030,26,240430,10.81,8.726e-06,5.06,0
extérieurs,19581231,32,242275,13.21,2.171e-06,5.66,1
maintient,19510510,15,192675,7.79,5.818e-05,4.24,0
maintient,19581128,27,184265,14.65,1.819e-11,10.74,0
maintient,19621126,24,262784,9.13,2.107e-07,6.68,0
maintient,19640314,27,291021,9.28,5.436e-08,7.26,0
maintient,19670313,24,341134,7.04,7.469e-06,5.13,0
maintient,20010316,76,1525842,4.98,7.503e-06,5.12,0
colonnes,19450330,20,94939,21.07,1.553e-09,8.81,3
colonnes,19500711,18,195748,9.2,6.385e-05,4.19,0
colonnes,19610218,25,256977,9.73,6.411e-06,5.19,0
colonnes,19620221,23,263293,8.74,3.297e-05,4.48,0
colonnes,19650213,24,279658,8.58,3.296e-05,4.48,0
colonnes,19830830,28,340532,8.22,2.771e-05,4.56,0
colonnes,19860830,24,306807,7.82,8.803e-05,4.06,0
communications,19450322,15,73564,20.39,1.064e-05,4.97,2
communications,19610824,28,224801,12.46,7.907e-05,4.1,0
communications,20131025,74,610973,12.11,1.54e-05,4.81,0
communications,20161209,77,701701,10.97,4.817e-05,4.32,0
liban,19450605,111,103719,107.02,1.012e-07,6.99,1
liban,19580721,318,219991,144.55,1.692e-10,9.77,2
liban,19650507,234,264342,88.52,8.057e-07,6.09,0
liban,19760609,249,422954,58.87,6.938e-05,4.16,0
liban,19820823,281,330521,85.02,1.267e-06,5.9,7
liban,19831026,245,413051,59.31,6.505e-05,4.19,0
liban,20050304,347,546717,63.47,3.217e-05,4.49,0
liban,20060728,590,313389,188.26,1.589e-13,12.8,6
dictature,19460503,24,121688,19.72,1.438e-06,5.84,0
dictature,19680530,44,337018,13.06,2.152e-05,4.67,0
dictature,19760204,124,392595,31.58,7.296e-15,14.14,5
dictature,19910102,37,297792,12.42,5.561e-05,4.25,0
dictature,19981127,58,489009,11.86,3.905e-05,4.41,0
dictature,20110121,64,585786,10.93,8.653e-05,4.06,0
couvrir,19530604,17,205828,8.26,4.227e-05,4.37,0
radicaux,19491013,56,173696,32.24,5.638e-06,5.25,2
radicaux,19510305,52,180954,28.74,2.136e-05,4.67,0
radicaux,19531225,66,216022,30.55,8.165e-06,5.09,1
radicaux,19551213,78,231047,33.76,2.032e-06,5.69,3
radicaux,19770915,147,423640,34.7,7.279e-07,6.14,0
préférence,19980620,88,599128,14.69,9.842e-12,11.01,0
préférence,20020426,96,1190389,8.06,2.833e-06,5.55,0
préférence,20231222,61,540293,11.29,2.476e-08,7.61,0
ordinaire,19470328,23,139544,16.48,7.437e-09,8.13,1
excellent,19540621,21,264371,7.94,3.722e-05,4.43,0
musiciens,19491210,30,176878,16.96,7.602e-05,4.12,0
suédois,19460809,29,165039,17.57,2.665e-05,4.57,0
suédois,19520618,45,240383,18.72,3.659e-06,5.44,0
suédois,19640708,80,293072,27.3,1.236e-09,8.91,0
suédois,19840518,84,441950,19.01,7.238e-07,6.14,0
suédois,20000428,72,488578,14.74,2.928e-05,4.53,0
prédécesseur,19840723,34,362841,9.37,3.042e-05,4.52,0
prédécesseur,20050819,52,549811,9.46,7.922e-06,5.1,0
prédécesseur,20130315,51,584622,8.72,2.453e-05,4.61,0
réussit,19521231,16,195574,8.18,4.122e-05,4.38,0
réussit,19540629,18,234584,7.67,3.667e-05,4.44,0
réussit,20220225,52,951901,5.46,1.844e-05,4.73,0
priori,20060324,80,1128585,7.09,1.078e-05,4.97,0
aides,20090807,76,311457,24.4,7.788e-06,5.11,0
arrivent,20150911,45,641565,7.01,4.819e-05,4.32,0
arrivent,20170609,53,708899,7.48,1.309e-05,4.88,0
indien,19521128,36,204346,17.62,4.903e-05,4.31,0
indien,19621126,48,262784,18.27,1.871e-05,4.73,0
indien,19650922,73,305049,23.93,2.084e-07,6.68,1
indien,19711209,82,376315,21.79,6.96e-07,6.16,1
indien,20020104,106,594154,17.84,8.094e-06,5.09,1
indien,20041231,70,387095,18.08,1.128e-05,4.95,0
indien,20060714,54,313589,17.22,2.955e-05,4.53,0
indien,20081128,74,439395,16.84,2.457e-05,4.61,0
indien,20190809,92,418131,22.0,4.93e-07,6.31,0
indien,20250509,96,599899,16.0,3.392e-05,4.47,0
profondes,19680522,38,346177,10.98,4.894e-08,7.31,1
défilé,19580712,42,252115,16.66,6.798e-05,4.17,0
défilé,19680504,86,375853,22.88,4.163e-07,6.38,2
défilé,20110715,98,475310,20.62,1.564e-06,5.81,0
l'arrestation,19470328,21,139544,15.05,2.129e-05,4.67,0
l'arrestation,19481231,24,155206,15.46,9.312e-06,5.03,0
