mot,date,X_t,N_t,f_t,p_t,surprise
retire,19621126,48,262784,18.27,2.763e-22,21.56
retire,19640314,30,291021,10.31,4.390e-12,11.36
retire,19650318,25,262785,9.51,1.915e-10,9.72
retire,19710316,21,397054,5.29,3.029e-06,5.52
retire,19780125,18,435425,4.13,8.492e-05,4.07
retire,20091023,21,481353,4.36,2.447e-05,4.61
planification,19620820,35,204579,17.11,8.728e-06,5.06
planification,19621117,37,256289,14.44,3.859e-05,4.41
blessure,20060609,49,546613,8.96,9.204e-06,5.04
timide,19510926,23,181340,12.68,2.309e-12,11.64
timide,20220218,31,826097,3.75,1.568e-05,4.80
hélène,19700818,41,308728,13.28,6.601e-06,5.18
hélène,19710102,34,325698,10.44,9.702e-05,4.01
hélène,19880727,41,350327,11.70,2.456e-05,4.61
hélène,20031024,66,558009,11.83,1.073e-05,4.97
hélène,20031031,59,523444,11.27,2.084e-05,4.68
hélène,20040123,56,579407,9.67,9.946e-05,4.00
hélène,20040220,69,577833,11.94,9.113e-06,5.04
hélène,20070608,69,674741,10.23,4.731e-05,4.33
hélène,20220916,138,1391750,9.92,3.970e-05,4.40
hélène,20251226,60,442215,13.57,2.474e-06,5.61
tva,19671207,87,374628,23.22,9.869e-06,5.01
tva,19681126,106,427984,24.77,4.104e-06,5.39
tva,19721212,95,397387,23.91,6.693e-06,5.17
tva,20070615,285,605132,47.10,3.859e-11,10.41
tva,20080125,101,486450,20.76,2.782e-05,4.56
tva,20120106,281,674163,41.68,5.476e-10,9.26
tva,20120113,132,681087,19.38,4.699e-05,4.33
tva,20120120,134,739512,18.12,8.647e-05,4.06
tva,20120127,201,798301,25.18,2.261e-06,5.65
tva,20121109,160,587482,27.23,9.409e-07,6.03
peint,19730413,25,418560,5.97,2.973e-05,4.53
peint,19750823,24,305023,7.87,1.734e-06,5.76
peint,20010727,47,800809,5.87,5.016e-06,5.30
peint,20020802,35,534058,6.55,3.027e-06,5.52
optimistes,19540715,14,198109,7.07,9.414e-06,5.03
examens,19511003,49,139323,35.17,4.340e-13,12.36
examens,19511011,32,166946,19.17,1.451e-07,6.84
examens,19511019,24,173299,13.85,1.357e-05,4.87
examens,19680504,42,375853,11.17,2.918e-05,4.53
examens,19680513,159,355042,44.78,6.498e-20,19.19
examens,19680522,294,346177,84.93,1.828e-37,36.74
examens,19680530,71,337018,21.07,1.893e-09,8.72
examens,19680607,66,360086,18.33,2.434e-08,7.61
examens,19680615,59,381766,15.45,3.835e-07,6.42
examens,19680624,47,338828,13.87,2.403e-06,5.62
examens,19680702,42,377480,11.13,3.041e-05,4.52
examens,19680726,42,344678,12.19,1.237e-05,4.91
examens,19680905,82,329551,24.88,4.544e-11,10.34
examens,19680913,249,418256,59.53,6.004e-27,26.22
examens,19680921,86,367785,23.38,1.404e-10,9.85
examens,19680930,70,359735,19.46,7.840e-09,8.11
examens,19681008,45,386249,11.65,1.733e-05,4.76
examens,19681016,70,384343,18.21,2.321e-08,7.63
examens,19690604,48,386337,12.42,7.952e-06,5.10
examens,19700622,52,426126,12.20,8.462e-06,5.07
examens,19760524,90,478473,18.81,7.574e-09,8.12
examens,20030530,63,559268,11.26,1.529e-05,4.82
interdisant,20010810,32,770936,4.15,5.104e-05,4.29
interdisant,20021227,19,337435,5.63,1.644e-05,4.78
interdisant,20031212,32,563001,5.68,1.177e-06,5.93
interdisant,20031219,33,517376,6.38,2.037e-07,6.69
interdisant,20040903,26,539756,4.82,2.044e-05,4.69
interdisant,20160819,25,530673,4.71,2.999e-05,4.52
interdisant,20160826,33,520998,6.33,2.253e-07,6.65
interdisant,20170127,40,693860,5.76,3.556e-07,6.45
retenues,20010727,32,800809,4.00,5.143e-05,4.29
retenues,20030620,42,571064,7.35,2.266e-09,8.64
retenues,20030905,25,505546,4.95,1.195e-05,4.92
retenues,20081121,24,440974,5.44,4.919e-06,5.31
sinistre,19470902,14,136812,10.23,3.198e-06,5.50
sinistre,19490825,15,151162,9.92,2.618e-06,5.58
sinistre,19960506,24,423924,5.66,5.391e-05,4.27
sinistre,20010921,68,1271197,5.35,8.606e-06,5.07
précaire,19900520,21,407700,5.15,2.058e-05,4.69
précaire,19950225,25,473979,5.27,7.186e-06,5.14
précaire,19981127,24,489009,4.91,1.890e-05,4.72
smith,19480513,51,129845,39.28,1.435e-11,10.84
smith,19480803,24,144632,16.59,3.214e-05,4.49
smith,19540621,38,264371,14.37,4.423e-05,4.35
smith,19540715,38,198109,19.18,2.436e-06,5.61
smith,19540723,33,220205,14.99,3.880e-05,4.41
smith,19651008,58,310444,18.68,1.351e-06,5.87
smith,19651016,49,309874,15.81,1.180e-05,4.93
smith,19651025,41,309106,13.26,8.040e-05,4.09
smith,19651110,88,335087,26.26,3.637e-09,8.44
smith,19651118,70,307780,22.74,6.392e-08,7.19
smith,19660414,40,286684,13.95,5.339e-05,4.27
smith,19661112,45,266886,16.86,6.935e-06,5.16
smith,19661206,64,315314,20.30,3.873e-07,6.41
smith,19681016,55,384343,14.31,2.753e-05,4.56
smith,19760930,84,430677,19.50,4.216e-07,6.38
smith,19910420,50,369287,13.54,5.216e-05,4.28
smith,20180817,58,419597,13.82,3.624e-05,4.44
suez,19560730,290,221216,131.09,1.031e-15,14.99
suez,19560807,402,225864,177.98,7.004e-21,20.15
suez,19560816,377,206903,182.21,3.047e-21,20.52
suez,19560824,317,206782,153.30,4.388e-18,17.36
suez,19560901,284,203064,139.86,1.348e-16,15.87
suez,19560910,315,204384,154.12,3.670e-18,17.44
suez,19560917,331,199686,165.76,2.090e-19,18.68
suez,19560925,320,242897,131.74,7.347e-16,15.13
suez,19561002,168,201889,83.21,2.201e-10,9.66
suez,19561010,207,245120,84.45,1.252e-10,9.90
suez,19561018,188,240444,78.19,6.355e-10,9.20
suez,19561103,229,254626,89.94,2.934e-11,10.53
suez,19561112,122,254617,47.92,1.468e-06,5.83
suez,19561120,139,253467,54.84,2.450e-07,6.61
suez,19561128,139,229009,60.70,5.919e-08,7.23
suez,19561206,120,251253,47.76,1.543e-06,5.81
suez,19561214,99,238288,41.55,8.033e-06,5.10
suez,19561222,114,231904,49.16,1.141e-06,5.94
suez,19561231,109,216031,50.46,8.659e-07,6.06
suez,19570108,120,242282,49.53,1.002e-06,6.00
suez,19570116,71,214904,33.04,7.851e-05,4.11
suez,19570330,80,237642,33.66,6.280e-05,4.20
suez,19570408,80,237703,33.66,6.293e-05,4.20
suez,19570416,80,233933,34.20,5.512e-05,4.26
suez,19570424,97,211199,45.93,2.828e-06,5.55
suez,19570511,80,242050,33.05,7.297e-05,4.14
suez,19570520,181,228058,79.37,5.003e-10,9.30
suez,19670613,119,370741,32.10,7.722e-05,4.11
suez,19731027,164,462058,35.49,2.886e-05,4.54
suez,20060303,580,1112240,52.15,2.646e-07,6.58
suez,20070831,235,444538,52.86,2.903e-07,6.54
suez,20080718,103,326762,31.52,9.459e-05,4.02
romantique,19490613,12,159080,7.54,3.178e-05,4.50
romantique,19781219,43,454410,9.46,8.030e-11,10.10
romantique,19790120,24,436583,5.50,1.244e-05,4.91
romantique,19800807,20,397293,5.03,6.630e-05,4.18
romantique,20220225,96,951901,10.09,3.333e-14,13.48
animée,20131227,16,325825,4.91,5.533e-05,4.26
sacs,20050527,105,936696,11.21,6.670e-08,7.18
sacs,20160722,39,456403,8.55,1.865e-05,4.73
sacs,20180615,81,752548,10.76,2.075e-07,6.68
comptable,19490809,14,141082,9.92,3.169e-05,4.50
comptable,19821112,31,429980,7.21,2.894e-05,4.54
comptable,19830502,37,390685,9.47,7.425e-07,6.13
comptable,19890311,34,476220,7.14,2.540e-05,4.60
comptable,20020705,55,918486,5.99,6.525e-05,4.19
comptable,20100709,199,573164,34.72,9.739e-29,28.01
comptable,20100716,37,431848,8.57,2.614e-06,5.58
comptable,20100723,37,424775,8.71,2.137e-06,5.67
comptable,20110916,41,654290,6.27,6.466e-05,4.19
comptable,20240126,55,676510,8.13,1.790e-06,5.75
var,19591202,30,250572,11.97,8.558e-05,4.07
var,19591210,28,233128,12.01,9.478e-05,4.02
var,19610407,53,252007,21.03,3.742e-08,7.43
var,19940301,70,408603,17.13,3.722e-07,6.43
var,19940308,71,412809,17.20,3.435e-07,6.46
var,19940802,37,275763,13.42,2.088e-05,4.68
var,20030801,74,381448,19.40,5.441e-08,7.26
var,20100618,84,609512,13.78,4.672e-06,5.33
var,20170728,76,486784,15.61,1.127e-06,5.95
var,20210820,51,432103,11.80,4.347e-05,4.36
rpr,19880927,1311,459685,285.20,7.120e-05,4.15
rpr,19890311,2253,476220,473.10,5.591e-07,6.25
rpr,19890318,1398,446418,313.16,3.433e-05,4.46
rpr,19920326,1744,518800,336.16,1.880e-05,4.73
rpr,19920403,1440,518718,277.61,8.661e-05,4.06
rpr,19930326,2722,722293,376.86,6.512e-06,5.19
rpr,19940330,1336,462023,289.16,6.417e-05,4.19
rpr,19950611,2413,490540,491.91,3.459e-07,6.46
rpr,19950618,2118,503898,420.32,2.150e-06,5.67
rpr,19980319,2137,575397,371.40,7.537e-06,5.12
conservation,19830101,37,486831,7.60,1.267e-05,4.90
conservation,20210903,52,602788,8.63,1.134e-06,5.95
conservation,20220819,114,1669590,6.83,7.463e-06,5.13
conservation,20221209,47,707661,6.64,3.335e-05,4.48
adulte,19970227,65,958314,6.78,4.500e-06,5.35
adulte,19990811,21,310069,6.77,8.176e-05,4.09
adulte,20021227,22,337435,6.52,9.836e-05,4.01
l'écoute,19730619,21,426316,4.93,6.439e-05,4.19
l'écoute,19970502,35,460995,7.59,1.694e-08,7.77
grandi,19460724,26,158242,16.43,4.424e-06,5.35
maturité,19510313,16,189738,8.43,4.958e-07,6.30
maturité,20101231,20,406194,4.92,2.890e-05,4.54
dijon,19510414,23,177948,12.93,8.738e-05,4.06
dijon,19600325,46,240315,19.14,2.236e-07,6.65
dijon,19600406,34,215973,15.74,5.354e-06,5.27
dijon,19730713,75,383539,19.55,4.714e-08,7.33
dijon,19800603,97,506096,19.17,3.923e-08,7.41
dijon,20030516,72,481583,14.95,2.212e-06,5.66
dijon,20080222,69,452398,15.25,1.834e-06,5.74
préoccupe,19491123,12,172148,6.97,4.544e-05,4.34
meurtrier,19631129,22,322362,6.82,8.160e-05,4.09
meurtrier,19960916,30,436423,6.87,3.188e-05,4.50
meurtrier,20020329,59,980189,6.02,3.398e-05,4.47
meurtrier,20031003,38,586307,6.48,3.311e-05,4.48
meurtrier,20160617,44,753199,5.84,7.267e-05,4.14
meurtrier,20210423,37,599666,6.17,5.763e-05,4.24
aiment,20001020,31,705398,4.39,4.695e-06,5.33
aiment,20030418,26,489590,5.31,1.006e-06,6.00
aiment,20030516,24,481583,4.98,3.573e-06,5.45
aiment,20060224,33,830544,3.97,1.307e-05,4.88
localité,19441222,9,80998,11.11,6.188e-05,4.21
localité,19450116,8,55684,14.37,3.132e-05,4.50
localité,19450226,9,75971,11.85,4.206e-05,4.38
localité,19550119,17,216540,7.85,2.419e-05,4.62
l'affiche,19780218,37,395315,9.36,1.955e-06,5.71
l'affiche,19880927,96,459685,20.88,3.767e-15,14.42
l'affiche,19940301,29,408603,7.10,6.849e-05,4.16
l'affiche,19940609,39,506330,7.70,1.575e-05,4.80
l'affiche,19970219,66,1004099,6.57,3.678e-05,4.43
coutume,19681220,23,415048,5.54,2.704e-06,5.57
coutume,19800807,20,397293,5.03,1.603e-05,4.80
coutume,19960831,17,374697,4.54,9.102e-05,4.04
énergies,20151204,111,629948,17.62,2.320e-05,4.63
énergies,20211105,113,606270,18.64,1.305e-05,4.88
énergies,20231208,109,692479,15.74,6.684e-05,4.17
énergies,20231215,127,671049,18.93,1.040e-05,4.98
savants,19550804,71,243277,29.18,1.395e-08,7.86
savants,19550812,64,222306,28.79,2.199e-08,7.66
savants,19570416,59,233933,25.22,1.730e-07,6.76
savants,19571007,44,220616,19.94,4.868e-06,5.31
savants,19571015,39,230605,16.91,2.892e-05,4.54
savants,19571108,52,246414,21.10,1.971e-06,5.71
savants,19580129,52,243155,21.39,1.694e-06,5.77
savants,19580404,36,222694,16.17,4.813e-05,4.32
savants,19591006,34,216521,15.70,6.656e-05,4.18
savants,19610415,44,219816,20.02,4.687e-06,5.33
savants,19980723,75,396731,18.90,4.078e-06,5.39
suivies,19510612,11,190689,5.77,4.355e-05,4.36
analogue,20210813,65,431253,15.07,1.067e-05,4.97
l'argentine,19450226,15,75971,19.74,7.259e-05,4.14
l'argentine,19450330,25,94939,26.33,9.588e-07,6.02
l'argentine,19450503,21,93625,22.43,8.581e-06,5.07
l'argentine,19460218,28,118098,23.71,1.924e-06,5.72
l'argentine,19501017,33,203007,16.26,4.720e-05,4.33
l'argentine,19600627,53,230853,22.96,5.055e-07,6.30
l'argentine,19820406,138,428412,32.21,3.008e-10,9.52
l'argentine,19820414,78,399796,19.51,2.022e-06,5.69
l'argentine,19820430,124,422570,29.34,2.212e-09,8.66
l'argentine,19820510,127,399923,31.76,4.679e-10,9.33
l'argentine,19820518,90,430721,20.90,7.140e-07,6.15
l'argentine,19820526,127,436008,29.13,2.436e-09,8.61
l'argentine,19820603,78,420702,18.54,3.696e-06,5.43
l'argentine,20011221,156,812035,19.21,1.292e-06,5.89
l'argentine,20020104,131,594154,22.05,2.242e-07,6.65
l'argentine,20020118,198,965709,20.50,4.593e-07,6.34
l'argentine,20140620,91,657145,13.85,6.629e-05,4.18
l'argentine,20140704,83,601770,13.79,7.283e-05,4.14
l'argentine,20140711,156,569210,27.41,5.485e-09,8.26
l'argentine,20140801,55,350929,15.67,3.193e-05,4.50
l'argentine,20180629,135,682580,19.78,9.811e-07,6.01
l'argentine,20221216,135,744448,18.13,2.948e-06,5.53
fmi,19981002,225,568163,39.60,8.278e-06,5.08
fmi,20081024,165,431610,38.23,1.345e-05,4.87
fmi,20090403,172,448549,38.35,1.282e-05,4.89
fmi,20100423,249,488894,50.93,3.627e-07,6.44
fmi,20100430,150,462198,32.45,6.631e-05,4.18
fmi,20110513,307,624171,49.19,5.371e-07,6.27
fmi,20110520,512,617119,82.97,4.007e-11,10.40
fmi,20110527,266,577392,46.07,1.329e-06,5.88
fmi,20110610,190,560610,33.89,4.166e-05,4.38
fmi,20110701,266,580024,45.86,1.408e-06,5.85
avancés,19790626,23,498226,4.62,5.741e-05,4.24
avancés,19810831,39,355515,10.97,6.237e-12,11.21
avancés,19810908,23,396374,5.80,5.416e-06,5.27
avancés,19810916,24,431142,5.57,6.991e-06,5.16
avancés,19900907,20,394047,5.08,4.003e-05,4.40
communautaires,19920621,41,456454,8.98,1.593e-05,4.80
rugby,19950526,147,434228,33.85,2.616e-06,5.58
rugby,19990930,190,465157,40.85,1.882e-07,6.73
rugby,19991007,191,438783,43.53,7.267e-08,7.14
rugby,19991015,191,512543,37.27,6.700e-07,6.17
rugby,19991022,195,494920,39.40,3.093e-07,6.51
rugby,19991029,197,516999,38.10,4.879e-07,6.31
rugby,19991105,209,483614,43.22,7.619e-08,7.12
rugby,19991112,137,452933,30.25,9.714e-06,5.01
rugby,20031010,235,579757,40.53,1.852e-07,6.73
rugby,20070831,245,444538,55.11,9.993e-10,9.00
rugby,20070907,244,452094,53.97,1.501e-09,8.82
rugby,20070914,121,469711,25.76,5.054e-05,4.30
rugby,20070921,126,462127,27.27,2.910e-05,4.54
rugby,20071005,157,480684,32.66,3.841e-06,5.42
rugby,20071012,227,475110,47.78,1.423e-08,7.85
rugby,20071019,124,445585,27.83,2.403e-05,4.62
rugby,20110909,184,672526,27.36,2.416e-05,4.62
rugby,20150918,282,693717,40.65,1.622e-07,6.79
rugby,20150925,173,692620,24.98,5.866e-05,4.23
rugby,20151002,167,670068,24.92,6.050e-05,4.22
rugby,20190920,185,602705,30.69,7.196e-06,5.14
rugby,20191018,166,615013,26.99,2.862e-05,4.54
rugby,20230908,436,706936,61.67,6.091e-11,10.22
rugby,20230915,182,668216,27.24,2.535e-05,4.60
rugby,20231013,177,736260,24.04,8.206e-05,4.09
princes,19470619,16,138339,11.57,4.235e-05,4.37
princes,19470902,16,136812,11.69,3.884e-05,4.41
princes,19610612,27,204051,13.23,1.555e-06,5.81
princes,19610620,50,222590,22.46,2.368e-11,10.63
princes,19610628,23,240240,9.57,6.034e-05,4.22
princes,20240510,49,627636,7.81,8.957e-05,4.05
princes,20250530,57,615356,9.26,1.293e-05,4.89
collecte,19470517,29,138324,20.97,4.469e-09,8.35
collecte,19470902,22,136812,16.08,6.620e-07,6.18
collecte,20220225,110,951901,11.56,4.554e-07,6.34
franck,19490809,32,141082,22.68,4.313e-06,5.37
l'individu,19560619,17,231460,7.34,4.844e-05,4.31
promise,19951227,43,322345,13.34,1.422e-15,14.85
promise,20050114,24,511532,4.69,1.939e-05,4.71
gironde,19490825,34,151162,22.49,1.124e-09,8.95
gironde,19700818,38,308728,12.31,2.761e-06,5.56
gironde,19700826,51,361253,14.12,2.183e-07,6.66
gironde,19700903,37,383080,9.66,3.742e-05,4.43
gironde,19700911,40,398127,10.05,2.199e-05,4.66
gironde,19761119,70,494276,14.16,9.463e-08,7.02
gironde,19991022,43,494920,8.69,7.899e-05,4.10
gironde,20020920,76,913153,8.32,6.314e-05,4.20
gironde,20220715,101,629206,16.05,5.164e-09,8.29
gironde,20220722,117,580844,20.14,3.400e-11,10.47
gironde,20220812,412,1765880,23.33,5.281e-14,13.28
johnson,19631129,179,322362,55.53,1.552e-05,4.81
johnson,19680401,175,360590,48.53,5.118e-05,4.29
johnson,19680409,179,357086,50.13,3.876e-05,4.41
d'avis,19611122,13,220306,5.90,9.325e-05,4.03
d'avis,19650326,17,286255,5.94,2.248e-05,4.65
d'avis,19650930,21,304362,6.90,1.528e-06,5.82
inflation,20220506,48,607114,7.91,1.709e-05,4.77
atteignent,19520202,11,195592,5.62,6.681e-05,4.18
atteignent,19910920,19,371091,5.12,4.200e-06,5.38
prolongation,19480709,13,132792,9.79,7.570e-05,4.12
prolongation,19670208,32,334826,9.56,2.830e-06,5.55
prolongation,20060707,30,409716,7.32,5.227e-05,4.28
prolongation,20151120,49,642428,7.63,1.276e-05,4.89
prolongation,20160715,31,381621,8.12,1.773e-05,4.75
prolongation,20160722,37,456403,8.11,1.169e-05,4.93
désarroi,20030822,20,415652,4.81,7.896e-05,4.10
nie,20040213,31,556251,5.57,1.365e-06,5.86
nie,20220225,80,951901,8.40,2.680e-12,11.57
dut,19910531,101,394988,25.57,4.259e-12,11.37
dut,19980209,61,496964,12.27,3.313e-06,5.48
dut,20110211,58,634968,9.13,7.332e-05,4.13
dut,20160205,79,636240,12.42,2.015e-06,5.70
justification,19991029,24,516999,4.64,5.530e-05,4.26
librairie,19620221,26,263293,9.87,2.139e-05,4.67
librairie,19650906,27,265486,10.17,1.416e-05,4.85
librairie,19690321,60,420898,14.26,9.679e-09,8.01
librairie,19690407,37,386291,9.58,1.093e-05,4.96
express,19711115,32,370275,8.64,4.562e-05,4.34
express,19740624,42,438553,9.58,8.779e-06,5.06
express,19991119,39,454759,8.58,3.285e-05,4.48
express,20031226,37,381586,9.70,1.023e-05,4.99
express,20140404,64,614481,10.42,1.330e-06,5.88
apparue,19751217,20,407396,4.91,1.954e-06,5.71
apparue,20220225,44,951901,4.62,1.976e-08,7.70
hongkong,19760712,82,329126,24.91,5.713e-05,4.24
hongkong,19770625,187,453963,41.19,7.451e-08,7.13
hongkong,19840423,134,384413,34.86,1.038e-06,5.98
hongkong,19960211,186,420608,44.22,2.390e-08,7.62
hongkong,19970625,176,586898,29.99,5.549e-06,5.26
hongkong,19970703,355,554004,64.08,6.776e-12,11.17
hongkong,19971029,158,537130,29.42,7.280e-06,5.14
hongkong,20031219,140,517376,27.06,1.897e-05,4.72
hongkong,20141003,251,662217,37.90,2.182e-07,6.66
hongkong,20190614,182,643501,28.28,1.056e-05,4.98
hongkong,20190809,183,418131,43.77,2.877e-08,7.54
hongkong,20190816,213,400734,53.15,7.337e-10,9.13
hongkong,20190823,168,476010,35.29,7.505e-07,6.12
hongkong,20200703,164,612540,26.77,1.974e-05,4.70
hongkong,20200710,132,550883,23.96,6.344e-05,4.20
normalisation,19550608,26,229580,11.33,1.853e-05,4.73
normalisation,19680905,57,329551,17.30,7.846e-09,8.11
normalisation,19680913,42,418256,10.04,2.033e-05,4.69
normalisation,19720929,38,409532,9.28,5.158e-05,4.29
normalisation,19781219,40,454410,8.80,7.679e-05,4.11
normalisation,19830101,42,486831,8.63,8.574e-05,4.07
toiles,19540707,26,215467,12.07,5.548e-06,5.26
toiles,19590323,25,240343,10.40,2.808e-05,4.55
toiles,19590512,23,213335,10.78,2.618e-05,4.58
toiles,20071012,56,475110,11.79,6.988e-07,6.16
tempérament,19621126,18,262784,6.85,7.192e-05,4.14
louvre,19850208,66,410049,16.10,6.567e-06,5.18
louvre,19881215,53,410040,12.93,8.057e-05,4.09
louvre,19890401,75,358635,20.91,1.806e-07,6.74
louvre,19931116,136,459310,29.61,1.042e-10,9.98
louvre,19971219,103,491846,20.94,1.041e-07,6.98
louvre,20010720,115,877461,13.11,3.725e-05,4.43
louvre,20050819,114,549811,20.73,1.053e-07,6.98
louvre,20070105,55,330282,16.65,5.830e-06,5.23
louvre,20251024,190,615786,30.85,2.108e-11,10.68
louvre,20251031,89,585886,15.19,9.077e-06,5.04
louvre,20251107,82,661165,12.40,8.005e-05,4.10
spontanément,19680530,15,337018,4.45,9.454e-05,4.02
spontanément,20150109,24,644622,3.72,6.177e-05,4.21
extrait,20191220,37,575836,6.43,1.938e-05,4.71
extrait,20251212,37,633094,5.84,5.179e-05,4.29
municipalités,19770319,34,393036,8.65,8.903e-06,5.05
municipalités,19770720,30,381576,7.86,3.262e-05,4.49
municipalités,19810102,31,403082,7.69,3.727e-05,4.43
municipalités,19820705,36,443694,8.11,1.530e-05,4.82
municipalités,19830305,30,404309,7.42,5.635e-05,4.25
exposées,19710811,18,257149,7.00,1.596e-06,5.80
mutations,19550419,17,212157,8.01,8.070e-05,4.09
mutations,19831230,27,353742,7.63,2.621e-05,4.58
mutations,19840107,49,354950,13.80,6.014e-10,9.22
mutations,19840116,33,390457,8.45,4.755e-06,5.32
mutations,19840124,38,390808,9.72,5.124e-07,6.29
mutations,19840209,32,404581,7.91,1.096e-05,4.96
mutations,19840321,38,434822,8.74,2.039e-06,5.69
mutations,19840414,29,349903,8.29,8.972e-06,5.05
mutations,20201218,43,597189,7.20,1.474e-05,4.83
mutations,20210122,47,656629,7.16,1.310e-05,4.88
mutations,20211126,44,654854,6.72,3.012e-05,4.52
oiseaux,19670414,42,340687,12.33,3.996e-06,5.40
oiseaux,20000107,45,503422,8.94,9.676e-05,4.01
oiseaux,20051014,122,802748,15.20,2.462e-08,7.61
oiseaux,20051021,127,850401,14.93,3.142e-08,7.50
oiseaux,20051028,86,747259,11.51,2.648e-06,5.58
oiseaux,20060210,71,769903,9.22,4.227e-05,4.37
oiseaux,20060217,142,751430,18.90,2.706e-10,9.57
oiseaux,20060224,148,830544,17.82,8.668e-10,9.06
oiseaux,20060303,142,1112240,12.77,3.506e-07,6.46
oiseaux,20210910,55,615521,8.94,7.583e-05,4.12
patient,20200228,68,637869,10.66,7.148e-05,4.15
patient,20200327,86,610219,14.09,2.828e-06,5.55
patient,20200403,86,622419,13.82,3.601e-06,5.44
patient,20200424,60,558650,10.74,7.477e-05,4.13
col,19480717,20,149884,13.34,7.382e-05,4.13
col,19500804,21,156936,13.38,6.345e-05,4.20
col,20020719,76,643726,11.81,2.292e-05,4.64
col,20030815,38,331693,11.46,6.986e-05,4.16
col,20210716,54,495152,10.91,6.941e-05,4.16
fraternité,19580610,31,234853,13.20,4.517e-08,7.35
fraternité,19581002,20,212079,9.43,1.549e-05,4.81
fraternité,19601215,24,233566,10.28,3.177e-06,5.50
fraternité,19880619,30,389967,7.69,2.913e-05,4.54
fraternité,20090206,39,491577,7.93,1.126e-05,4.95
humanitaires,19920815,62,282704,21.93,5.035e-08,7.30
humanitaires,19940726,43,341520,12.59,6.071e-05,4.22
humanitaires,19990415,71,561240,12.65,3.360e-05,4.47
humanitaires,20041231,48,387095,12.40,6.063e-05,4.22
démocraties,19490125,15,138823,10.81,7.390e-05,4.13
démocraties,19491005,18,178685,10.07,6.646e-05,4.18
démocraties,19501212,20,215340,9.29,9.137e-05,4.04
démocraties,19521231,27,195574,13.81,7.286e-07,6.14
démocraties,19561128,23,229009,10.04,3.192e-05,4.50
entrepreneurs,20121005,130,613439,21.19,9.503e-13,12.02
entrepreneurs,20121019,58,713366,8.13,5.145e-05,4.29
touchées,19991231,29,451816,6.42,7.131e-05,4.15
touchées,20041231,47,387095,12.14,4.219e-09,8.37
touchées,20160603,40,640801,6.24,4.803e-05,4.32
touchées,20200313,45,681002,6.61,2.140e-05,4.67
touchées,20200320,40,644636,6.21,5.097e-05,4.29
suspendue,20251024,24,615786,3.90,9.225e-05,4.04
séquence,19950111,58,423360,13.70,2.272e-07,6.64
soutiens,20161125,83,704610,11.78,8.380e-05,4.08
serré,20010316,57,1525842,3.74,1.861e-05,4.73
serré,20080307,30,581690,5.16,2.141e-06,5.67
peintres,19600213,28,250295,11.19,1.806e-05,4.74
tristesse,20000609,36,638645,5.64,1.712e-06,5.77
tristesse,20040924,43,527324,8.15,2.034e-09,8.69
tristesse,20041112,31,550388,5.63,3.165e-06,5.50
tristesse,20080620,28,484047,5.78,3.534e-06,5.45
tristesse,20220909,54,1365428,3.95,5.043e-05,4.30
souriant,19600325,16,240315,6.66,1.116e-06,5.95
vital,19461218,16,139247,11.49,2.343e-07,6.63
vital,19470103,42,151550,27.71,6.094e-20,19.22
vital,19470117,16,140530,11.39,2.576e-07,6.59
vital,19470203,19,139464,13.62,7.031e-09,8.15
vital,19470211,19,136608,13.91,5.425e-09,8.27
vital,19470714,13,141902,9.16,8.779e-06,5.06
vital,19470722,15,145815,10.29,1.165e-06,5.93
vital,19471021,14,127890,10.95,1.106e-06,5.96
vital,19471029,17,129198,13.16,3.145e-08,7.50
vital,19471106,13,146003,8.90,1.106e-05,4.96
vital,19471114,17,140125,12.13,7.795e-08,7.11
vital,19471201,9,69475,12.95,1.082e-05,4.97
vital,19480401,12,150155,7.99,4.105e-05,4.39
vital,19481015,12,131299,9.14,1.509e-05,4.82
vital,19491013,13,173696,7.48,4.301e-05,4.37
vital,19491202,13,179229,7.25,5.444e-05,4.26
vital,19500104,15,192226,7.80,1.411e-05,4.85
vital,19500711,15,195748,7.66,1.647e-05,4.78
vital,19770805,27,313978,8.60,1.739e-07,6.76
vital,19770813,17,274811,6.19,5.512e-05,4.26
vital,20030411,32,585541,5.47,1.950e-05,4.71
ordinateurs,19690926,47,410008,11.46,7.056e-05,4.15
ordinateurs,19710920,54,390334,13.83,8.012e-06,5.10
ordinateurs,19750917,91,370024,24.59,2.876e-10,9.54
ordinateurs,19760127,47,394568,11.91,4.874e-05,4.31
ordinateurs,19760922,48,405492,11.84,5.028e-05,4.30
ordinateurs,19820924,75,446688,16.79,3.638e-07,6.44
ordinateurs,19830923,50,427430,11.70,5.338e-05,4.27
ordinateurs,19831001,49,405712,12.08,4.002e-05,4.40
ordinateurs,19870409,52,450282,11.55,5.750e-05,4.24
district,19590218,26,243867,10.66,9.952e-05,4.00
district,19611106,31,245088,12.65,1.429e-05,4.85
district,19640613,38,323846,11.73,1.918e-05,4.72
district,19660304,32,310893,10.29,8.919e-05,4.05
district,19671104,39,376418,10.36,6.028e-05,4.22
district,19681212,44,408733,10.76,3.474e-05,4.46
l'intégrité,19580721,27,219991,12.27,2.379e-08,7.62
l'intégrité,19600823,22,216194,10.18,8.186e-07,6.09
l'intégrité,19600908,17,232286,7.32,6.091e-05,4.22
l'intégrité,19601129,22,217577,10.11,8.786e-07,6.06
l'intégrité,19610731,18,242154,7.43,4.309e-05,4.37
