mot,date,X_t,N_t,f_t,p_t,surprise,n_absorbes
massacre,20150110,215,3152798,6.82,3.78222e-07,6.4223,0
massacre,20150712,179,2823269,6.34,1.430149e-06,5.8446,0
massacre,20151115,164,3400511,4.82,6.121384e-05,4.2132,0
massacre,20160612,301,3205231,9.39,4.190043e-10,9.3778,0
massacre,20211017,185,3814791,4.85,5.409134e-05,4.2669,0
massacre,20220403,212,3960801,5.35,1.467001e-05,4.8336,0
massacre,20231022,175,3796024,4.61,9.947933e-05,4.0023,0
honte,20211005,265,5068543,5.23,2.217107e-06,5.6542,0
honte,20240612,255,5935590,4.3,7.262478e-05,4.1389,0
dresser,20101229,42,1831352,2.29,7.194352e-05,4.143,0
dresser,20130126,82,4055984,2.02,5.88713e-05,4.2301,0
dresser,20131222,70,3228326,2.17,2.557218e-05,4.5922,0
dresser,20140921,62,2810186,2.21,2.863336e-05,4.5431,0
célébrer,20231224,153,2179054,7.02,5.045788e-05,4.2971,0
célébrer,20251225,197,2950402,6.68,8.814752e-05,4.0548,0
profite,20220629,1111,6394293,17.37,2.127144e-47,46.6722,0
profite,20221126,225,4234786,5.31,2.317956e-05,4.6349,0
profite,20231124,271,5020755,5.4,1.102425e-05,4.9577,0
profite,20241124,221,4366113,5.06,8.12627e-05,4.0901,0
profite,20250818,169,3145110,5.37,3.032314e-05,4.5182,0
amener,20220307,115,4650436,2.47,2.056709e-05,4.6868,0
provisoirement,20150913,98,3210259,3.05,3.439922e-05,4.4635,0
renforcée,20110615,109,2066612,5.27,2.544479e-08,7.5944,0
renforcée,20150627,121,3139829,3.85,1.63521e-05,4.7864,0
renforcée,20151115,209,3400511,6.15,3.137453e-11,10.5034,0
renforcée,20160323,252,4422964,5.7,2.280768e-10,9.6419,0
renforcée,20200925,417,4677953,8.91,1.9705649999999997e-19,18.7054,5
renforcée,20210303,308,4837576,6.37,2.860943e-12,11.5435,3
renforcée,20220810,158,4481646,3.53,5.50303e-05,4.2594,0
renforcée,20240404,211,5488438,3.84,7.959826e-06,5.0991,0
téhéran,20090622,325,1414913,22.97,6.928624e-07,6.1594,2
téhéran,20091228,152,966844,15.72,7.503472e-05,4.1247,0
téhéran,20180509,853,4269296,19.98,3.670355e-06,5.4353,0
téhéran,20200108,1039,5236996,19.84,3.934409e-06,5.4051,2
téhéran,20250616,1170,4582123,25.53,1.037453e-07,6.984,3
téhéran,20260301,1370,3916416,34.98,2.48439e-10,9.6048,4
juive,20080624,110,1053600,10.44,2.635568e-09,8.5791,1
juive,20120320,850,2338337,36.35,9.242354e-37,36.0342,2
juive,20121007,202,3309959,6.1,1.042449e-05,4.9819,0
juive,20140720,215,2530725,8.5,5.267913e-08,7.2784,1
juive,20150215,417,3140788,13.28,5.571056e-13,12.2541,2
juive,20160114,241,4290398,5.62,2.798107e-05,4.5531,0
juive,20180328,584,5485166,10.65,1.8399e-10,9.7352,0
juive,20190218,289,4114082,7.02,1.122358e-06,5.9499,0
juive,20231010,458,5147295,8.9,1.23551e-08,7.9082,6
juive,20240621,254,4997803,5.08,8.95034e-05,4.0482,0
juive,20250601,218,3798590,5.74,2.229745e-05,4.6517,0
juive,20251213,381,4266435,8.93,1.274278e-08,7.8947,1
juive,20260430,279,4109844,6.79,1.939143e-06,5.7124,0
accéder,20111001,118,1480437,7.97,3.455478e-10,9.4615,0
accéder,20170619,239,4219481,5.66,1.066178e-06,5.9722,0
accéder,20210809,274,3332884,8.22,1.169153e-12,11.9321,11
accéder,20220121,228,4701729,4.85,5.350479e-05,4.2716,0
norvège,20100810,210,2038817,10.3,2.771704e-08,7.5573,0
norvège,20110724,630,1583344,39.79,2.748254e-36,35.5609,2
norvège,20111218,164,1809075,9.07,4.22735e-07,6.3739,0
norvège,20120416,160,2323695,6.89,2.967136e-05,4.5277,0
norvège,20140527,286,4220151,6.78,2.727038e-05,4.5643,0
norvège,20170129,240,3437448,6.98,1.94838e-05,4.7103,0
norvège,20171216,289,3991816,7.24,1.06396e-05,4.9731,0
norvège,20190612,444,5235610,8.48,6.810038e-07,6.1669,0
norvège,20260118,311,4104680,7.58,5.181638e-06,5.2855,0
norvège,20260626,673,4020972,16.74,8.71389e-15,14.0598,5
d'estaing,20090610,99,1839468,5.38,2.121897e-09,8.6733,1
d'estaing,20090923,66,1887852,3.5,3.493588e-06,5.4567,1
d'estaing,20120507,92,2213268,4.16,1.972406e-07,6.705,0
d'estaing,20170701,158,3050176,5.18,1.837112e-09,8.7359,2
d'estaing,20190925,205,5434616,3.77,3.665672e-07,6.4358,1
d'estaing,20201203,2709,5520858,49.07,1.675446e-92,91.7759,4
d'estaing,20250716,136,4414071,3.08,7.710106e-06,5.1129,0
souhaitable,20141117,58,3684717,1.57,4.837294e-06,5.3154,0
souhaitable,20150621,58,3019683,1.92,1.799186e-07,6.7449,0
souhaitable,20160108,54,3697732,1.46,1.734656e-05,4.7608,0
souhaitable,20191016,147,5467668,2.69,1.098626e-12,11.9592,1
féminine,20190606,866,5354638,16.17,1.815954e-13,12.7409,7
féminine,20230820,244,2952052,8.27,6.846715e-05,4.1645,0
féminine,20240730,453,5462197,8.29,4.680082e-05,4.3297,0
évolué,20260202,182,4583886,3.97,3.593723e-06,5.4445,0
carlos,20080117,148,1023454,14.46,2.082794e-06,5.6814,0
carlos,20080727,184,493416,37.29,5.0795620000000007e-17,16.2942,1
carlos,20110314,270,1962021,13.76,2.901649e-06,5.5374,0
carlos,20111106,264,1874060,14.09,2.033332e-06,5.6918,0
carlos,20120516,263,2246191,11.71,2.948635e-05,4.5304,0
carlos,20140602,590,3230504,18.26,1.051357e-08,7.9782,0
carlos,20181120,1643,4976229,33.02,8.333589e-17,16.0792,5
carlos,20190305,751,4883344,15.38,3.018201e-07,6.5203,2
carlos,20200108,1581,5236996,30.19,2.944812e-15,14.5309,3
informés,20160305,119,2998731,3.97,1.911803e-11,10.7186,1
informés,20200320,94,4196731,2.24,6.853888e-05,4.1641,0
jambes,20120805,174,2768006,6.29,1.322219e-05,4.8787,0
jambes,20190817,180,2706504,6.65,3.880236e-06,5.4111,0
l'accusation,20110606,154,1691382,9.1,8.272916e-12,11.0823,5
lac,20130707,413,3230255,12.79,4.630062e-05,4.3344,0
lac,20220813,444,3540599,12.54,5.953133e-05,4.2253,1
mondiales,20080123,73,1091918,6.69,2.319552e-08,7.6346,0
mondiales,20080709,68,919353,7.4,3.468767e-09,8.4598,4
mondiales,20081010,66,929105,7.1,1.002676e-08,7.9988,2
mondiales,20110808,134,1604159,8.35,3.727741e-12,11.4286,2
mondiales,20130728,131,2897660,4.52,1.104477e-05,4.9568,0
mondiales,20160727,205,3903216,5.25,3.140154e-07,6.503,1
mondiales,20211101,153,3628863,4.22,2.972037e-05,4.5269,0
mondiales,20230805,126,3128134,4.03,7.524699e-05,4.1235,0
mondiales,20250408,219,4930647,4.44,8.493493e-06,5.0709,0
gardiens,20080528,89,1099946,8.09,1.203805e-07,6.9194,0
gardiens,20090622,130,1414913,9.19,2.36875e-09,8.6255,3
gardiens,20100512,157,2106098,7.45,1.810359e-07,6.7422,0
gardiens,20180121,350,4438649,7.89,1.801851e-08,7.7443,1
gardiens,20200102,219,3476540,6.3,3.227723e-06,5.4911,0
gardiens,20240413,314,4195950,7.48,6.86832e-08,7.1631,0
gardiens,20250613,430,4997487,8.6,1.55251e-09,8.809,2
gardiens,20260301,700,3916416,17.87,3.445148e-23,22.4628,8
gardiens,20260711,181,3238961,5.59,2.849838e-05,4.5452,0
comportements,20200320,228,4196731,5.43,5.835698e-06,5.2339,0
comportements,20240425,373,7599582,4.91,3.117362e-05,4.5062,1
comportements,20240829,341,6797116,5.02,2.132723e-05,4.6711,0
saoudite,20080114,109,824806,13.22,5.58099e-06,5.2533,0
saoudite,20160102,435,1920758,22.65,5.377941e-11,10.2694,1
saoudite,20170607,546,4636121,11.78,1.178132e-05,4.9288,0
saoudite,20181021,684,3745506,18.26,6.419959e-09,8.1925,3
saoudite,20190916,713,4500524,15.84,1.047122e-07,6.98,0
spectaculaires,20110919,38,1608163,2.36,5.859097e-05,4.2322,0
apprécié,20120624,197,2893938,6.81,7.086346e-05,4.1496,0
apprécié,20121224,195,2617612,7.45,7.746145e-06,5.1109,0
apprécié,20141226,165,2279063,7.24,2.265981e-05,4.6447,0
volet,20220804,306,4785539,6.39,1.87249e-05,4.7276,0
solde,20110119,118,2813754,4.19,3.609441e-05,4.4426,0
solde,20171228,160,3597179,4.45,1.062126e-05,4.9738,0
solde,20221229,189,3654866,5.17,6.048239e-07,6.2184,0
solde,20260112,196,4346270,4.51,7.016742e-06,5.1539,0
s'annonce,20191203,352,5675814,6.2,6.705641e-05,4.1736,0
l'impasse,20121127,138,5125717,2.69,7.683837e-06,5.1144,1
l'impasse,20190119,99,3461229,2.86,4.609956e-06,5.3363,2
priorités,20080302,70,823048,8.5,2.021422e-07,6.6943,4
priorités,20080618,77,1131134,6.81,9.270009e-06,5.0329,0
priorités,20090622,102,1414913,7.21,1.681801e-06,5.7742,0
priorités,20140319,264,4574977,5.77,3.001281e-05,4.5227,0
priorités,20200311,340,6011759,5.66,3.680899e-05,4.434,0
priorités,20260310,559,4973894,11.24,1.23045e-13,12.9099,5
prudent,20200513,163,4974405,3.28,1.022761e-05,4.9902,2
l'orchestre,20130713,319,3224534,9.89,3.008729e-06,5.5216,0
visent,20220223,136,5463754,2.49,8.517222e-05,4.0697,0
musulman,20081221,41,616383,6.65,7.828782e-05,4.1063,0
musulman,20090604,199,1882442,10.57,1.160483e-08,7.9354,0
musulman,20120919,417,4603747,9.06,1.208164e-07,6.9179,2
musulman,20150113,535,4528583,11.81,4.76541e-10,9.3219,4
musulman,20151227,164,2376292,6.9,1.171032e-05,4.9314,1
musulman,20160802,278,3357190,8.28,6.566903e-07,6.1826,2
musulman,20201028,290,4778576,6.07,4.391938e-05,4.3573,1
renouveau,20080314,41,1101365,3.72,3.74675e-06,5.4263,2
renouveau,20080802,21,526456,3.99,4.534569e-05,4.3435,0
renouveau,20081106,38,1144921,3.32,2.769559e-05,4.5576,1
renouveau,20140325,110,4103777,2.68,4.838952e-05,4.3152,0
renouveau,20141129,165,3175717,5.2,1.477405e-12,11.8305,0
renouveau,20161121,143,3756827,3.81,2.394398e-08,7.6208,1
renouveau,20170517,174,4498289,3.87,9.713947e-09,8.0126,3
renouveau,20260316,126,4929615,2.56,8.613908e-05,4.0648,0
réclamant,20120320,65,2338337,2.78,7.624542e-06,5.1178,0
réclamant,20160727,95,3903216,2.43,2.84225e-05,4.5463,0
réclamant,20180226,117,4131365,2.83,1.367462e-06,5.8641,0
réclamant,20190224,85,3507467,2.42,3.672556e-05,4.435,0
simplicité,20120516,72,2246191,3.21,3.400421e-05,4.4685,0
simplicité,20130315,147,3713525,3.96,4.389617e-08,7.3576,0
simplicité,20250420,134,3615312,3.71,3.077193e-07,6.5118,1
simplicité,20250728,135,3721641,3.63,5.074624e-07,6.2946,4
simplicité,20251228,96,3020063,3.18,1.922308e-05,4.7162,0
montagnes,20140810,149,2467946,6.04,7.111569e-13,12.148,2
montagnes,20220816,125,3893069,3.21,3.293657e-05,4.4823,1
montagnes,20250701,267,5328075,5.01,5.771784e-11,10.2387,0
montagnes,20260816,74,1607280,4.6,8.860174e-08,7.0526,0
d'éléments,20161221,126,4507911,2.8,5.532359e-06,5.2571,0
d'éléments,20220819,103,4002352,2.57,4.675541e-05,4.3302,0
richesses,20110916,47,1789547,2.63,4.278193e-05,4.3687,1
richesses,20200120,146,4853119,3.01,8.178967e-08,7.0873,0
guillaume,20081013,236,863980,27.32,1.220228e-15,14.9136,1
guillaume,20130520,534,4007106,13.33,4.793126e-05,4.3194,0
guillaume,20140301,632,3033218,20.84,1.561062e-11,10.8066,1
guillaume,20150823,359,2641946,13.59,3.993214e-05,4.3987,0
guillaume,20220109,573,3501061,16.37,1.653427e-07,6.7816,0
guillaume,20260211,662,5123673,12.92,8.751204e-05,4.0579,0
compositeur,20130523,233,5245594,4.44,6.532217e-06,5.1849,0
compositeur,20160105,158,3936793,4.01,6.989726e-05,4.1555,0
compositeur,20190125,305,4754863,6.41,2.219523e-10,9.6537,0
compositeur,20200706,183,4168158,4.39,1.100445e-05,4.9584,0
compositeur,20210529,327,3922688,8.34,6.722394e-15,14.1725,0
compositeur,20230715,129,3209507,4.02,8.728457e-05,4.0591,0
cortège,20101015,266,2023012,13.15,5.830364e-06,5.2343,1
cortège,20120501,264,2125626,12.42,1.236967e-05,4.9076,0
cortège,20150110,760,3152798,24.11,3.276693e-11,10.4846,0
cortège,20180430,458,3184845,14.38,1.335252e-06,5.8744,0
cortège,20181208,422,3774315,11.18,3.938251e-05,4.4047,0
cortège,20190501,822,3703963,22.19,2.516754e-10,9.5992,0
cortège,20191206,844,5104451,16.53,1.145313e-07,6.9411,0
cortège,20230119,659,5293867,12.45,9.579928e-06,5.0186,0
cortège,20230501,661,3190415,20.72,1.352046e-09,8.869,7
cortège,20250917,950,5398865,17.6,3.538715e-08,7.4512,0
isolé,20120323,70,2215432,3.16,8.940959e-06,5.0486,0
isolé,20201224,159,3230880,4.92,1.025997e-12,11.9889,2
isolé,20210610,139,5424972,2.56,9.291698e-05,4.0319,0
isolé,20260807,105,2999969,3.5,2.46729e-07,6.6078,0
d'images,20150326,151,4528714,3.33,1.203501e-05,4.9196,1
d'images,20160105,121,3936793,3.07,7.825322e-05,4.1065,0
d'images,20180723,185,3552998,5.21,4.312079e-11,10.3653,1
d'images,20190329,210,4510696,4.66,1.153309e-09,8.9381,0
d'images,20200216,115,3766659,3.05,9.487216e-05,4.0229,0
d'images,20201127,201,4388814,4.58,2.176633e-09,8.6622,2
d'images,20230224,221,4534307,4.87,2.23034e-10,9.6516,1
révélations,20101129,155,1871584,8.28,3.80453e-06,5.4197,0
révélations,20130701,379,4295974,8.82,6.672625e-07,6.1757,0
révélations,20140118,232,3179995,7.3,1.949814e-05,4.71,1
révélations,20150624,462,4334760,10.66,1.21962e-08,7.9138,0
révélations,20160404,710,3952403,17.96,8.826212e-16,15.0542,1
révélations,20170201,533,4252798,12.53,1.915503e-10,9.7177,2
révélations,20170529,248,3720892,6.67,6.598957e-05,4.1805,0
révélations,20171107,495,5380986,9.2,2.655681e-07,6.5758,0
révélations,20180723,252,3552998,7.09,2.802813e-05,4.5524,0
révélations,20190712,359,4417951,8.13,2.914348e-06,5.5355,1
s'étend,20220924,108,4254203,2.54,8.154143e-05,4.0886,0
discuté,20090105,28,902614,3.1,5.837431e-05,4.2338,0
discuté,20140605,93,3912662,2.38,4.23382e-05,4.3733,0
discuté,20190826,103,3566809,2.89,5.089468e-07,6.2933,0
julien,20080823,153,587571,26.04,1.08922e-10,9.9629,0
julien,20081221,180,616383,29.2,3.768547e-13,12.4238,1
julien,20091219,237,1412320,16.78,2.122848e-05,4.6731,0
julien,20210622,814,5358406,15.19,8.888862e-05,4.0512,0
julien,20220611,1451,5239233,27.69,4.344906e-15,14.362,1
julien,20220927,830,5080393,16.34,1.45057e-05,4.8385,0
julien,20230817,627,3680694,17.03,5.463848e-06,5.2625,0
médicaux,20181126,270,4439910,6.08,9.361106e-06,5.0287,1
médicaux,20200329,359,3215636,11.16,9.480126e-13,12.0232,10
médicaux,20250426,233,4073592,5.72,2.941299e-05,4.5315,0
indiquant,20110525,69,2024816,3.41,2.86388e-05,4.543,0
indiquant,20220801,109,3624999,3.01,8.895796e-05,4.0508,0
signal,20080528,75,1099946,6.82,1.042241e-07,6.982,0
signal,20140406,221,3217816,6.87,2.325018e-09,8.6336,0
signal,20140726,143,2663973,5.37,2.723298e-06,5.5649,0
signal,20180307,305,5245630,5.81,1.348545e-07,6.8701,1
signal,20190428,164,3317209,4.94,1.145236e-05,4.9411,0
signal,20210111,271,3991982,6.79,2.135243e-09,8.6706,0
signal,20231212,229,5185295,4.42,6.530065e-05,4.1851,0
signal,20250327,322,5478148,5.88,9.525311e-08,7.0211,1
signal,20260819,38,641677,5.92,2.489676e-05,4.6039,0
l'actuelle,20080216,24,811076,2.96,7.047334e-05,4.152,0
j'espère,20090815,80,1021145,7.83,4.121805e-05,4.3849,0
j'espère,20100918,119,1548026,7.69,1.595233e-05,4.7972,0
diffuser,20120326,154,2116672,7.28,2.613932e-18,17.5827,0
diffuser,20120709,117,3650998,3.2,1.211275e-05,4.9168,0
diffuser,20141220,89,2969708,3.0,7.824475e-05,4.1065,0
diffuser,20210806,124,3731364,3.32,4.937252e-06,5.3065,0
diffuser,20220903,118,4045422,2.92,7.360872e-05,4.1331,0
écrans,20160404,240,3952403,6.07,1.028007e-06,5.988,2
écrans,20180714,292,3307377,8.83,5.350998e-12,11.2716,1
écrans,20240117,353,5565262,6.34,2.013444e-07,6.6961,0
écrans,20240501,417,4802205,8.68,4.123224e-12,11.3848,4
écrans,20240829,419,6797116,6.16,3.628382e-07,6.4403,0
écrans,20250429,327,4820063,6.78,3.328745e-08,7.4777,1
écrans,20251231,160,3128487,5.11,6.898371e-05,4.1613,0
dois,20110724,74,1583344,4.67,4.839918e-05,4.3152,0
dois,20120425,128,2925827,4.37,3.52203e-05,4.4532,0
luttes,20180430,270,3184845,8.48,2.144156e-26,25.6687,7
pétrolier,20080609,72,803102,8.97,1.04279e-05,4.9818,0
pétrolier,20141021,335,4112880,8.15,1.185997e-05,4.9259,0
pétrolier,20190721,301,3151647,9.55,1.311299e-06,5.8823,1
pétrolier,20251002,422,5356781,7.88,1.714544e-05,4.7659,0
pétrolier,20260331,386,4948010,7.8,1.979996e-05,4.7033,1
d'orientation,20081206,46,700533,6.57,8.830661e-06,5.054,0
d'orientation,20100518,173,2175180,7.95,5.681115e-09,8.2456,1
d'orientation,20161025,307,3881253,7.91,2.491802e-09,8.6035,1
paradis,20080228,83,1207961,6.87,3.045372e-06,5.5164,0
paradis,20080709,59,919353,6.42,2.122039e-05,4.6732,0
paradis,20081022,211,1153637,18.29,4.341728e-22,21.3623,2
paradis,20090402,448,1811405,24.73,1.025936e-33,32.9889,6
paradis,20090923,137,1887852,7.26,3.626847e-07,6.4405,0
paradis,20120123,119,1882819,6.32,6.499089e-06,5.1871,1
paradis,20130405,498,4374288,11.38,5.384885e-14,13.2688,2
paradis,20160404,684,3952403,17.31,1.690462e-23,22.772,4
paradis,20170327,231,3742403,6.17,4.488683e-06,5.3479,0
paradis,20171107,659,5380986,12.25,1.589079e-15,14.7989,0
empire,20080721,26,625930,4.15,1.797988e-07,6.7452,0
empire,20090108,41,1197617,3.42,1.415154e-07,6.8492,0
empire,20110718,46,1705430,2.7,4.528863e-06,5.344,1
empire,20220223,113,5463754,2.07,3.391652e-05,4.4696,0
empire,20230612,102,4452716,2.29,6.808253e-06,5.167,0
partiel,20081215,89,813814,10.94,3.609976e-06,5.4425,1
partiel,20090318,147,1721776,8.54,5.127497e-05,4.2901,0
partiel,20120117,333,2196250,15.16,3.08118e-09,8.5113,0
partiel,20200401,1161,4883497,23.77,4.081486e-15,14.3892,31
partiel,20201115,353,3540357,9.97,4.834177e-06,5.3157,3
comparer,20200501,87,3651418,2.38,2.850115e-05,4.5451,0
technologies,20081016,120,1116352,10.75,1.834817e-06,5.7364,0
regards,20260614,122,3282483,3.72,2.631205e-05,4.5798,0
pavillon,20100430,148,1663688,8.9,1.495289e-11,10.8253,1
pavillon,20141229,140,2684611,5.21,1.366605e-05,4.8644,0
pavillon,20150501,161,2656622,6.06,4.842911e-07,6.3149,0
pavillon,20170520,177,3371074,5.25,8.677698e-06,5.0616,0
pavillon,20180924,371,4815695,7.7,1.248271e-10,9.9037,1
pavillon,20190721,205,3151647,6.5,5.510841e-08,7.2588,2
pavillon,20251002,364,5356781,6.8,6.650436e-09,8.1771,0
pavillon,20260506,297,4870973,6.1,1.625135e-07,6.7891,1
choisie,20180223,138,4527985,3.05,9.382369e-08,7.0277,0
choisie,20210408,151,5155198,2.93,2.299866e-07,6.6383,0
instants,20260720,121,3208824,3.77,6.322871e-05,4.1991,1
juan,20080715,65,694693,9.36,1.053794e-05,4.9772,0
juan,20090914,135,1554123,8.69,1.095582e-05,4.9604,0
juan,20100421,178,1977467,9.0,5.037835e-06,5.2978,0
juan,20120528,150,1764620,8.5,1.363277e-05,4.8654,0
juan,20140602,584,3230504,18.08,7.972187e-14,13.0984,2
juan,20160814,182,2445186,7.44,7.214327e-05,4.1418,0
juan,20190203,582,3253173,17.89,1.150217e-13,12.9392,5
juan,20200805,370,3993898,9.26,2.016181e-06,5.6955,0
juan,20230808,267,3663744,7.29,7.969994e-05,4.0985,0
vatican,20080913,75,613884,12.22,8.365381e-07,6.0775,0
vatican,20090204,175,1757581,9.96,5.398199e-06,5.2678,0
vatican,20091225,75,891976,8.41,6.678606e-05,4.1753,0
vatican,20100403,143,1669718,8.56,3.558131e-05,4.4488,0
vatican,20101009,143,1551757,9.22,1.560225e-05,4.8068,1
vatican,20120525,277,2248727,12.32,1.933174e-07,6.7137,1
vatican,20130315,495,3713525,13.33,3.828085e-08,7.417,4
vatican,20140124,367,3844788,9.55,6.905675e-06,5.1608,0
vatican,20140427,335,2868877,11.68,4.121417e-07,6.385,0
vatican,20230101,528,2731957,19.33,1.114933e-11,10.9528,0
vatican,20250420,1096,3615312,30.32,1.941433e-18,17.7119,4
urbain,20200311,319,6011759,5.31,2.698685e-05,4.5688,0
urbain,20220816,229,3893069,5.88,3.234684e-06,5.4902,0
urbain,20230630,268,4858936,5.52,1.296024e-05,4.8874,0
urbain,20250511,225,4051863,5.55,1.392375e-05,4.8562,0
entourage,20151115,151,3400511,4.44,2.509865e-05,4.6003,0
survivre,20080228,41,1207961,3.39,2.351689e-06,5.6286,0
survivre,20200419,98,3457606,2.83,2.040651e-06,5.6902,5
survivre,20201013,120,5204370,2.31,6.831849e-05,4.1655,0
dents,20091213,69,1463186,4.72,1.266417e-05,4.8974,0
dents,20140903,216,4025701,5.37,8.722402e-09,8.0594,3
dents,20161013,194,4495349,4.32,5.42417e-06,5.2657,0
dents,20220307,206,4650436,4.43,2.541862e-06,5.5948,3
dents,20240422,335,6320245,5.3,4.46872e-09,8.3498,1
dents,20240829,364,6797116,5.36,2.625703e-09,8.5808,6
sportifs,20080407,108,793066,13.62,4.699927e-05,4.3279,0
sportifs,20080808,111,709601,15.64,3.20274e-06,5.4945,0
sportifs,20150311,835,4304636,19.4,3.593193e-10,9.4445,0
sportifs,20160805,554,3240010,17.1,2.872756e-08,7.5417,1
sportifs,20200323,509,4151995,12.26,7.831594e-05,4.1061,0
sportifs,20240422,795,6320245,12.58,4.146808e-05,4.3823,0
sportifs,20240724,957,5856663,16.34,7.528897e-08,7.1233,11
versement,20090324,110,1791120,6.14,1.736591e-06,5.7603,0
versement,20100427,120,2176028,5.51,9.414198e-06,5.0262,0
versement,20101120,151,1605266,9.41,4.820176e-11,10.3169,2
versement,20110615,103,2066612,4.98,5.27814e-05,4.2775,0
versement,20150603,227,4462778,5.09,1.879693e-05,4.7259,0
versement,20231221,230,4975811,4.62,7.994515e-05,4.0972,0
firmes,20080525,15,616288,2.43,3.153967e-05,4.5011,0
firmes,20081013,18,863980,2.08,5.243532e-05,4.2804,0
drapeaux,20080407,86,793066,10.84,3.151296e-07,6.5015,0
drapeaux,20120507,199,2213268,8.99,2.257587e-06,5.6464,1
drapeaux,20150110,232,3152798,7.36,3.718819e-05,4.4296,0
drapeaux,20151115,307,3400511,9.03,1.610567e-06,5.793,1
drapeaux,20160715,312,3157355,9.88,3.338759e-07,6.4764,0
drapeaux,20180714,344,3307377,10.4,1.206222e-07,6.9186,1
drapeaux,20211113,266,3674697,7.24,4.355102e-05,4.361,0
brusquement,20200210,192,4940278,3.89,1.361095e-11,10.8661,12
brusquement,20200811,146,3725000,3.92,2.229301e-11,10.6518,14
brusquement,20210520,191,5312545,3.6,1.089451e-10,9.9628,5
disque,20080126,60,756782,7.93,2.352705e-07,6.6284,1
disque,20181018,362,5634130,6.43,2.901401e-07,6.5374,0
marges,20080225,78,890064,8.76,8.553779e-08,7.0678,3
marges,20080916,62,1046768,5.92,7.488404e-05,4.1256,0
marges,20090613,136,1216412,11.18,4.290438e-11,10.3675,2
marges,20110627,143,1731494,8.26,6.191967e-08,7.2082,0
marges,20170830,211,3946552,5.35,8.200844e-05,4.0861,0
marges,20230925,261,4519850,5.77,2.34208e-05,4.6304,0
marges,20260415,303,4679836,6.47,3.166546e-06,5.4994,0
citant,20110516,80,1691706,4.73,5.705742e-07,6.2437,0
citant,20110820,65,1593958,4.08,2.544113e-05,4.5945,0
relevant,20180202,102,4942186,2.06,2.437417e-05,4.6131,0
d'imposer,20180307,157,5245630,2.99,1.02049e-06,5.9912,0
d'imposer,20221229,111,3654866,3.04,1.384366e-06,5.8587,0
d'imposer,20250408,121,4930647,2.45,4.350393e-05,4.3615,0
d'imposer,20260121,146,5423878,2.69,7.85695e-06,5.1047,1
pasteur,20080201,58,1003122,5.78,1.23165e-05,4.9095,1
pasteur,20081007,75,1127285,6.65,6.955683e-07,6.1577,0
pasteur,20100909,340,2180410,15.59,3.320972e-21,20.4787,1
pasteur,20120410,119,2540178,4.68,7.598027e-05,4.1193,0
pasteur,20131231,144,2576131,5.59,4.210104e-06,5.3757,0
pasteur,20160715,144,3157355,4.56,9.278922e-05,4.0325,0
pasteur,20180816,354,3599916,9.83,1.009159e-12,11.996,1
pasteur,20200422,283,4780933,5.92,7.668549e-07,6.1153,1
pasteur,20210126,364,5376921,6.77,3.640522e-08,7.4388,1
pasteur,20240422,387,6320245,6.12,3.123516e-07,6.5054,1
pasteur,20240829,436,6797116,6.41,1.075604e-07,6.9683,5
transactions,20081007,76,1127285,6.74,2.079967e-05,4.6819,0
transactions,20100921,141,2233210,6.31,2.471198e-05,4.6071,0
transactions,20110817,288,1961367,14.68,1.574115e-14,13.803,0
transactions,20120108,359,1544080,23.25,4.70288e-24,23.3276,6
transactions,20120627,719,5193738,13.84,2.837225e-14,13.5471,0
transactions,20140629,154,2647498,5.82,7.094344e-05,4.1491,0
transactions,20180807,222,3912702,5.67,8.004998e-05,4.0966,0
l'accident,20090701,264,1805841,14.62,6.617251e-06,5.1793,0
l'accident,20110314,339,1962021,17.28,2.423695e-07,6.6155,1
l'accident,20130728,507,2897660,17.5,1.449961e-07,6.8386,3
l'accident,20140726,385,2663973,14.45,6.601218e-06,5.1804,0
l'accident,20150326,689,4528714,15.21,2.142728e-06,5.669,1
l'accident,20151025,593,3142808,18.87,2.421986e-08,7.6158,1
l'accident,20171216,538,3991816,13.48,1.870739e-05,4.728,0
l'accident,20230215,771,5182267,14.88,3.142921e-06,5.5027,1
étoiles,20110805,189,1842625,10.26,3.92445e-05,4.4062,0
étoiles,20120811,377,2997449,12.58,6.759351e-07,6.1701,0
étoiles,20130809,468,3405765,13.74,8.794928e-08,7.0558,0
étoiles,20150203,422,4440990,9.5,8.405493e-05,4.0754,0
étoiles,20150808,374,2537537,14.74,2.001363e-08,7.6987,0
étoiles,20160201,478,3714059,12.87,3.663177e-07,6.4361,0
étoiles,20160805,478,3240010,14.75,1.608075e-08,7.7937,0
étoiles,20170210,418,3854457,10.84,1.030705e-05,4.9869,0
étoiles,20170728,343,3419304,10.03,3.988252e-05,4.3992,0
étoiles,20180205,467,4528839,10.31,2.302202e-05,4.6379,0
étoiles,20180804,394,3032309,12.99,3.348898e-07,6.4751,2
étoiles,20190802,364,3535655,10.3,2.585876e-05,4.5874,0
étoiles,20230305,456,3814896,11.95,1.67624e-06,5.7757,0
étoiles,20230811,442,3543582,12.47,7.308238e-07,6.1362,0
étoiles,20240317,543,4000469,13.57,1.068327e-07,6.9713,0
étoiles,20240808,503,5008960,10.04,3.444718e-05,4.4628,0
étoiles,20250330,496,4229537,11.73,2.331906e-06,5.6323,0
étoiles,20250731,406,4152181,9.78,5.553358e-05,4.2554,0
