horodatage,tag,media,demi,seuil,filtre,nettoie,pics,n_pics_seuil,n_mots,n_nms,n_bords,n_centres_ecartes,n_plates,n_fenetres,D,K50,K50_frac,rang_eff,rang_eff_frac,cum3,cum6,cum10,gain6,cum6_nul,exces6,v1,v2,v3,v4,v5,v6,duree_s
2026-07-31T17:05:45,lesechos7j_d15_s5_noms_n0,lesechos7j,15,5,noms,0,_s3,5073,2240,3597,118,0,0,3479,31,8,0.2667,16.99,0.5665,0.3311,0.4630,0.5881,2.315,0.3565,1.299,0.155587,0.106226,0.069299,0.050840,0.044942,0.036072,0
2026-07-31T17:05:46,lesechos7j_d15_s5_noms_propres_n0,lesechos7j,15,5,noms_propres,0,_s3,842,358,605,20,0,0,585,31,6,0.2000,14.98,0.4993,0.3672,0.5100,0.6403,2.550,0.4009,1.272,0.163807,0.125207,0.078230,0.055304,0.045992,0.041495,0
2026-07-31T17:05:48,lesechos7j_d15_s6_tous_n0,lesechos7j,15,6,tous,0,_s3,3321,1727,2416,79,0,0,2337,31,6,0.2000,14.34,0.4780,0.3756,0.5111,0.6307,2.555,0.3916,1.305,0.180081,0.122865,0.072649,0.053096,0.046410,0.035967,0
2026-07-31T17:05:49,lesechos7j_d15_s6_sans_verbes_n0,lesechos7j,15,6,sans_verbes,0,_s3,3170,1639,2310,76,0,0,2234,31,6,0.2000,14.31,0.4771,0.3766,0.5121,0.6324,2.561,0.3926,1.305,0.180050,0.123052,0.073490,0.053118,0.046553,0.035868,0
2026-07-31T17:05:50,lesechos7j_d15_s6_noms_n0,lesechos7j,15,6,noms,0,_s3,2807,1452,2050,69,0,0,1981,31,6,0.2000,14.17,0.4723,0.3788,0.5161,0.6362,2.580,0.3964,1.302,0.182155,0.121830,0.074828,0.053870,0.047398,0.035986,0
2026-07-31T17:05:51,lesechos7j_d15_s6_noms_propres_n0,lesechos7j,15,6,noms_propres,0,_s3,470,240,364,16,0,0,348,31,5,0.1667,13.01,0.4338,0.4061,0.5558,0.6870,2.779,0.4406,1.261,0.177965,0.143487,0.084643,0.057816,0.050327,0.041525,0
2026-07-31T17:05:53,lesechos7j_d25_s3_tous_n0,lesechos7j,25,3,tous,0,_s3,33762,7988,20508,985,0,0,19523,51,19,0.3800,41.74,0.8348,0.1486,0.2375,0.3342,1.979,0.1853,1.281,0.064187,0.047002,0.037375,0.032929,0.028958,0.027039,1
2026-07-31T17:05:55,lesechos7j_d25_s3_sans_verbes_n0,lesechos7j,25,3,sans_verbes,0,_s3,30763,6627,18214,880,0,0,17334,51,18,0.3600,40.92,0.8184,0.1539,0.2446,0.3424,2.038,0.1901,1.287,0.066468,0.049019,0.038460,0.033614,0.029533,0.027489,1
2026-07-31T17:05:57,lesechos7j_d25_s3_noms_n0,lesechos7j,25,3,noms,0,_s3,26670,5375,15569,753,0,0,14816,51,18,0.3600,40.44,0.8088,0.1569,0.2489,0.3471,2.074,0.1925,1.293,0.067755,0.050103,0.039042,0.034097,0.029964,0.027926,1
2026-07-31T17:05:58,lesechos7j_d25_s3_noms_propres_n0,lesechos7j,25,3,noms_propres,0,_s3,3860,608,2103,77,0,0,2026,51,16,0.3200,36.73,0.7345,0.1798,0.2809,0.3836,2.340,0.2190,1.283,0.074865,0.060597,0.044290,0.038134,0.032594,0.030377,0
2026-07-31T17:06:00,lesechos7j_d25_s4_tous_n0,lesechos7j,25,4,tous,0,_s3,12297,4508,8099,424,0,0,7675,51,16,0.3200,33.68,0.6737,0.2015,0.2972,0.3945,2.477,0.2269,1.310,0.094396,0.062008,0.045118,0.035936,0.032215,0.027539,1
2026-07-31T17:06:01,lesechos7j_d25_s4_sans_verbes_n0,lesechos7j,25,4,sans_verbes,0,_s3,11594,4085,7555,397,0,0,7158,51,15,0.3000,33.25,0.6650,0.2046,0.3010,0.3990,2.508,0.2297,1.310,0.095479,0.063169,0.045997,0.036190,0.032223,0.027910,1
2026-07-31T17:06:03,lesechos7j_d25_s4_noms_n0,lesechos7j,25,4,noms,0,_s3,10215,3508,6622,355,0,0,6267,51,15,0.3000,33.07,0.6614,0.2055,0.3024,0.4011,2.520,0.2316,1.306,0.095795,0.063800,0.045881,0.036752,0.032495,0.027698,1
2026-07-31T17:06:04,lesechos7j_d25_s4_noms_propres_n0,lesechos7j,25,4,noms_propres,0,_s3,1690,490,1059,45,0,0,1014,51,13,0.2600,29.15,0.5830,0.2316,0.3394,0.4452,2.829,0.2615,1.298,0.102354,0.078960,0.050279,0.041717,0.035567,0.030556,0
2026-07-31T17:06:06,lesechos7j_d25_s5_tous_n0,lesechos7j,25,5,tous,0,_s3,6015,2697,4092,223,0,0,3869,51,13,0.2600,26.60,0.5320,0.2515,0.3515,0.4472,2.929,0.2651,1.326,0.124632,0.076229,0.050657,0.038224,0.034262,0.027496,0
2026-07-31T17:06:07,lesechos7j_d25_s5_sans_verbes_n0,lesechos7j,25,5,sans_verbes,0,_s3,5729,2523,3887,214,0,0,3673,51,13,0.2600,26.36,0.5273,0.2538,0.3544,0.4502,2.954,0.2676,1.325,0.125245,0.076923,0.051627,0.038363,0.034457,0.027828,0
2026-07-31T17:06:09,lesechos7j_d25_s5_noms_n0,lesechos7j,25,5,noms,0,_s3,5073,2211,3432,193,0,0,3239,51,13,0.2600,26.36,0.5273,0.2536,0.3552,0.4513,2.960,0.2679,1.326,0.124854,0.076953,0.051793,0.039219,0.034741,0.027601,0
2026-07-31T17:06:10,lesechos7j_d25_s5_noms_propres_n0,lesechos7j,25,5,noms_propres,0,_s3,842,356,584,25,0,0,559,51,10,0.2000,22.29,0.4457,0.2906,0.4061,0.5101,3.384,0.3111,1.305,0.134357,0.094894,0.061390,0.044466,0.038591,0.032413,0
2026-07-31T17:06:11,lesechos7j_d25_s6_tous_n0,lesechos7j,25,6,tous,0,_s3,3321,1700,2338,135,0,0,2203,51,11,0.2200,21.74,0.4348,0.2939,0.3978,0.4931,3.315,0.2995,1.328,0.148090,0.090445,0.055401,0.039223,0.037404,0.027222,0
2026-07-31T17:06:13,lesechos7j_d25_s6_sans_verbes_n0,lesechos7j,25,6,sans_verbes,0,_s3,3170,1612,2236,132,0,0,2104,51,11,0.2200,21.64,0.4327,0.2952,0.3995,0.4955,3.329,0.3013,1.326,0.148245,0.090800,0.056112,0.039595,0.037632,0.027128,0
2026-07-31T17:06:14,lesechos7j_d25_s6_noms_n0,lesechos7j,25,6,noms,0,_s3,2807,1429,1984,119,0,0,1865,51,11,0.2200,21.35,0.4271,0.2972,0.4040,0.4993,3.367,0.3023,1.337,0.150201,0.090126,0.056910,0.040938,0.038140,0.027704,0
2026-07-31T17:06:15,lesechos7j_d25_s6_noms_propres_n0,lesechos7j,25,6,noms_propres,0,_s3,470,240,356,18,0,0,338,51,8,0.1600,18.96,0.3793,0.3260,0.4472,0.5497,3.727,0.3451,1.296,0.150195,0.109654,0.066116,0.048679,0.040641,0.031941,0
2026-07-31T17:06:17,lesechos7j_d50_s3_tous_n0,lesechos7j,50,3,tous,0,_s3,33762,7899,17843,1485,0,0,16358,101,37,0.3700,78.02,0.7802,0.1051,0.1645,0.2238,2.741,0.1163,1.414,0.044800,0.033075,0.027221,0.022826,0.018992,0.017567,1
2026-07-31T17:06:18,lesechos7j_d50_s3_sans_verbes_n0,lesechos7j,50,3,sans_verbes,0,_s3,30763,6557,15707,1336,0,0,14371,101,36,0.3600,75.89,0.7589,0.1097,0.1712,0.2316,2.854,0.1203,1.424,0.046719,0.034853,0.028158,0.023725,0.019669,0.018112,1
2026-07-31T17:06:20,lesechos7j_d50_s3_noms_n0,lesechos7j,50,3,noms,0,_s3,26670,5319,13323,1149,0,0,12174,101,35,0.3500,74.49,0.7449,0.1127,0.1755,0.2364,2.925,0.1227,1.430,0.047915,0.036161,0.028632,0.024257,0.020000,0.018541,1
2026-07-31T17:06:22,lesechos7j_d50_s3_noms_propres_n0,lesechos7j,50,3,noms_propres,0,_s3,3860,604,1772,124,0,0,1648,101,29,0.2900,63.08,0.6308,0.1367,0.2103,0.2766,3.505,0.1511,1.392,0.056318,0.047309,0.033061,0.028751,0.022974,0.021912,0
2026-07-31T17:06:24,lesechos7j_d50_s4_tous_n0,lesechos7j,50,4,tous,0,_s3,12297,4394,7427,659,0,0,6768,101,31,0.3100,62.26,0.6226,0.1399,0.2100,0.2736,3.501,0.1479,1.420,0.066420,0.042209,0.031243,0.028170,0.021932,0.020057,1
2026-07-31T17:06:25,lesechos7j_d50_s4_sans_verbes_n0,lesechos7j,50,4,sans_verbes,0,_s3,11594,3980,6896,620,0,0,6276,101,31,0.3100,61.17,0.6117,0.1428,0.2138,0.2777,3.564,0.1501,1.425,0.067409,0.043339,0.032066,0.028239,0.022344,0.020441,1
2026-07-31T17:06:27,lesechos7j_d50_s4_noms_n0,lesechos7j,50,4,noms,0,_s3,10215,3416,6034,558,0,0,5476,101,30,0.3000,60.55,0.6055,0.1440,0.2161,0.2804,3.602,0.1515,1.427,0.067770,0.044262,0.031952,0.028665,0.022710,0.020740,1
2026-07-31T17:06:28,lesechos7j_d50_s4_noms_propres_n0,lesechos7j,50,4,noms_propres,0,_s3,1690,484,960,69,0,0,891,101,24,0.2400,49.49,0.4949,0.1712,0.2537,0.3239,4.229,0.1811,1.401,0.077826,0.058441,0.034929,0.032204,0.026403,0.023929,0
2026-07-31T17:06:30,lesechos7j_d50_s5_tous_n0,lesechos7j,50,5,tous,0,_s3,6015,2632,3861,340,0,0,3521,101,27,0.2700,49.43,0.4943,0.1740,0.2492,0.3160,4.154,0.1771,1.407,0.087930,0.050220,0.035803,0.028683,0.024534,0.022041,0
2026-07-31T17:06:31,lesechos7j_d50_s5_sans_verbes_n0,lesechos7j,50,5,sans_verbes,0,_s3,5729,2460,3659,329,0,0,3330,101,26,0.2600,48.80,0.4880,0.1761,0.2522,0.3192,4.203,0.1788,1.410,0.088602,0.050993,0.036470,0.028986,0.024881,0.022238,1
2026-07-31T17:06:33,lesechos7j_d50_s5_noms_n0,lesechos7j,50,5,noms,0,_s3,5073,2155,3234,298,0,0,2936,101,26,0.2600,48.72,0.4872,0.1757,0.2530,0.3207,4.217,0.1789,1.414,0.088296,0.051097,0.036260,0.029674,0.025295,0.022379,1
2026-07-31T17:06:34,lesechos7j_d50_s5_noms_propres_n0,lesechos7j,50,5,noms_propres,0,_s3,842,351,550,41,0,0,509,101,19,0.1900,38.08,0.3808,0.2091,0.2998,0.3779,4.997,0.2209,1.357,0.101303,0.066186,0.041564,0.035154,0.028813,0.026776,0
2026-07-31T17:06:36,lesechos7j_d50_s6_tous_n0,lesechos7j,50,6,tous,0,_s3,3321,1660,2243,197,0,0,2046,101,22,0.2200,39.91,0.3991,0.2060,0.2847,0.3559,4.745,0.2047,1.391,0.106345,0.060209,0.039487,0.029588,0.026638,0.022410,0
2026-07-31T17:06:38,lesechos7j_d50_s6_sans_verbes_n0,lesechos7j,50,6,sans_verbes,0,_s3,3170,1572,2142,194,0,0,1948,101,22,0.2200,39.47,0.3947,0.2076,0.2873,0.3587,4.788,0.2053,1.399,0.107018,0.060770,0.039786,0.029885,0.027025,0.022772,0
2026-07-31T17:06:39,lesechos7j_d50_s6_noms_n0,lesechos7j,50,6,noms,0,_s3,2807,1392,1907,177,0,0,1730,101,22,0.2200,38.89,0.3889,0.2089,0.2899,0.3624,4.831,0.2068,1.402,0.108443,0.060578,0.039917,0.030545,0.027201,0.023170,0
2026-07-31T17:06:40,lesechos7j_d50_s6_noms_propres_n0,lesechos7j,50,6,noms_propres,0,_s3,470,234,339,28,0,0,311,101,15,0.1500,30.94,0.3094,0.2422,0.3352,0.4181,5.586,0.2521,1.330,0.119861,0.073907,0.048474,0.036981,0.030590,0.025338,0
